-11.978931,-10.710083,-10.794363,-10.959808,-10.8199005,-10.904013,-10.051506,-14.812523,-16.826166,-12.066965,-13.939516,-16.904144,-20.229376,-17.037117,-19.828367,-16.071178,-10.204426,-9.903849,-14.374159,-24.465416,-18.401884,-20.210938,-19.633125,-22.179554,-25.3366,-24.856092,-21.540766,-20.697763,-25.303623,-20.175026,-25.94415,-20.947922,-22.16463,-24.145142,-26.103977,-23.182884,-20.934483,-22.455986,-21.015358,-22.917635,-18.845093,-21.873669,-18.841011,-20.543247,-21.547209,-19.06079,-18.512154,-18.625404,-16.781757,-19.341923,-16.500305,-17.182705,-17.944817,-17.71228,-19.600227,-20.998375,-24.789116,-24.14387,-27.997782,-37.359386,-30.07933,-26.445324,-25.316492,-22.989971,-21.941605,-24.149029,-19.962591,-23.84526,-23.321487,-22.596144,-20.029568,-21.182274,-20.998522,-25.09882,-22.4014,-4.1187534,0.0,-1.1646461,-0.6843872,-0.73703766,-1.2749672,-0.8115463,-1.0194569,-0.5800438,-0.36502075,-1.1627808,-0.9410076,-0.9759178,-0.7967167,-0.8183899,-0.47464752,-0.66877747,-5.792082,-23.861969,-19.128553,-17.266064,-18.370377,-25.12042,-20.26978,-25.436897,-20.756979,-18.481441,-21.966043,-17.994678,-22.194641,-18.04853,-17.828949,-18.798271,-18.47043,-19.116535,-19.150799,-16.93934,-21.711033,-20.96709,-19.873077,-21.928417,-22.97993,-29.96808,-20.166374,-20.71759,-19.569157,-21.416637,-18.766018,-19.16385,-18.036903,-18.955206,-23.763664,-18.53252,-16.518509,-18.97629,-19.474339,-19.871998,-19.007984,-19.656612,-20.003622,-20.724846,-18.211147,-17.07033,-19.774967,-19.918585,-17.57941,-17.826954,-20.065136,-18.683636,-17.82061,-17.822195,-21.569403,-17.261368,-17.782616,-17.744549,-17.072266,-15.599081,-10.352634,-11.052996,-10.096346
-17.988676,-25.34998,-41.54451,-36.584354,-37.750797,-34.702698,-18.96529,-19.408863,-23.71111,-19.743528,-21.578798,-20.689095,-22.46386,-21.39131,-18.85723,-18.710709,-18.760021,-22.36781,-20.01385,-26.44071,-21.670689,-19.078348,-22.391396,-31.466473,-31.938349,-30.948452,-27.079247,-28.98894,-27.811707,-27.875296,-30.086464,-29.85409,-27.430342,-33.24319,-38.967037,-32.61356,-28.669031,-25.030441,-26.176735,-26.105705,-24.57149,-30.206486,-27.820318,-26.606966,-33.201763,-28.742342,-25.48032,-26.801622,-23.108223,-26.92646,-35.30574,-30.247063,-26.02556,-26.059063,-23.759052,-24.913244,-26.021976,-30.76332,-27.518349,-26.441805,-26.724808,-24.354923,-28.66541,-34.575897,-32.101593,-28.171085,-25.189476,-30.866545,-30.208496,-32.595764,-30.85306,-34.543884,-32.79328,-33.699978,-20.902222,-9.193344,-11.763065,-24.416956,-25.343845,-30.812113,-28.910921,-27.0794,-27.32269,-30.557503,-26.411486,-29.045954,-28.470158,-29.761034,-29.715624,-33.673374,-27.49903,-12.062183,-10.441235,-26.537025,-36.494366,-34.277847,-30.012678,-28.29965,-26.037321,-26.334536,-30.039522,-24.456318,-25.58689,-28.725943,-27.57119,-22.884552,-24.986364,-28.299389,-34.496803,-31.426662,-34.52291,-28.545725,-28.553638,-30.565784,-31.532394,-34.127453,-29.353956,-24.547968,-23.89925,-26.096844,-28.675728,-34.484062,-28.957663,-22.467823,-22.659735,-29.058739,-30.30282,-28.97029,-32.697018,-31.066833,-36.04888,-28.314322,-27.07839,-32.568848,-31.902182,-36.74232,-33.91186,-32.180927,-28.914045,-28.97168,-26.947252,-28.65264,-32.47011,-31.572437,-30.562298,-33.970543,-27.59436,-25.835659,-35.041664,-30.182316,-25.320099,-19.326471,-22.933786,-30.810215,-17.815678
-21.569336,-25.507975,-33.34992,-32.131783,-30.17076,-26.917616,-23.094666,-27.516655,-30.394394,-27.548973,-22.960117,-19.104355,-23.426996,-26.31597,-27.972925,-22.57451,-23.440228,-26.96543,-25.094517,-27.005104,-25.253124,-27.600092,-29.094778,-34.279133,-34.709396,-31.002758,-28.651928,-30.76234,-29.85104,-30.84975,-29.857746,-28.652248,-28.09626,-34.16141,-31.835905,-27.960594,-23.885014,-23.16329,-30.793602,-30.652657,-30.838852,-32.634228,-31.79972,-31.070246,-33.81453,-29.79593,-23.876575,-24.43766,-23.85897,-30.636127,-32.571533,-31.314022,-29.151129,-33.86275,-28.571018,-25.307076,-24.057528,-28.037493,-24.661062,-25.122698,-31.454903,-27.217768,-33.25636,-38.769394,-32.919346,-31.553555,-31.16728,-33.109894,-28.790945,-28.44529,-36.39622,-39.92811,-38.401245,-32.616062,-25.294674,-14.688879,-17.026634,-29.563526,-23.51102,-28.319792,-31.216833,-28.714912,-32.85087,-33.2161,-31.470009,-26.345482,-30.422592,-32.076874,-30.510277,-32.482662,-29.493626,-14.674021,-14.1995735,-26.554249,-29.98262,-26.969986,-30.443447,-30.853945,-28.0978,-30.605312,-32.097218,-27.41887,-32.19085,-33.825832,-29.963352,-30.032026,-30.92975,-28.492718,-30.045275,-32.479546,-34.542328,-37.182755,-35.582306,-32.01872,-27.105923,-27.432625,-26.650532,-26.044329,-31.833345,-30.599915,-31.946552,-30.42463,-30.441742,-30.135435,-32.465042,-29.781065,-28.732515,-29.178886,-32.507153,-31.212759,-40.730362,-31.895966,-27.418549,-29.829765,-31.749767,-30.789188,-29.102692,-27.776434,-34.361923,-32.95707,-31.257502,-28.024906,-29.146103,-31.993536,-29.38581,-34.25724,-31.447344,-26.391207,-31.773474,-27.215446,-26.229279,-22.260347,-24.986847,-26.840462,-23.325195
-24.68433,-30.38578,-30.247934,-31.528837,-27.47073,-27.71847,-27.23574,-29.012001,-30.75719,-30.30883,-24.041782,-24.543823,-29.133062,-26.968555,-28.994043,-32.53834,-29.674831,-24.972435,-26.863947,-31.075502,-30.001709,-35.257946,-37.76374,-38.616478,-32.0636,-32.439896,-26.113201,-26.889246,-31.372654,-28.715296,-22.289474,-24.15624,-30.402239,-27.900536,-25.538624,-29.4383,-29.45658,-25.795523,-27.581097,-34.215252,-29.349524,-29.36773,-39.20085,-41.887634,-36.44813,-31.139124,-25.367878,-26.004244,-28.809422,-33.8549,-31.742023,-31.193295,-29.042439,-31.987455,-29.285341,-23.76879,-22.964989,-27.430233,-25.868412,-31.042597,-31.774612,-26.931774,-29.572285,-30.182894,-32.423233,-27.76589,-30.005495,-37.752396,-31.87661,-26.721684,-29.06079,-35.048664,-36.556374,-36.113487,-24.67071,-16.237898,-18.348112,-29.572157,-22.956528,-25.61258,-27.832338,-29.472425,-33.9754,-34.1113,-31.863214,-28.932001,-32.106224,-32.60379,-34.46824,-35.45903,-32.329624,-17.470013,-15.685101,-26.610956,-23.782288,-24.843887,-30.437761,-30.135555,-31.79401,-31.54247,-34.466118,-30.353268,-35.12757,-31.54249,-29.112446,-29.893488,-28.903461,-27.14527,-31.16951,-35.990433,-36.781914,-35.671604,-32.06071,-29.652777,-24.158016,-25.591995,-27.808048,-26.74625,-31.103865,-29.048832,-27.862734,-30.353952,-30.479132,-33.746567,-31.07108,-26.030993,-29.16585,-30.479399,-31.575016,-29.513607,-36.276264,-32.78624,-33.080494,-33.574493,-37.904457,-29.641823,-29.137363,-28.35559,-32.060932,-32.56373,-30.083422,-32.201096,-30.089657,-25.643894,-27.40197,-37.24214,-30.946651,-27.246437,-30.163816,-26.875957,-26.787575,-18.490665,-16.608295,-26.826134,-26.55385
-24.585976,-27.342073,-33.165565,-28.457718,-28.485699,-30.362017,-33.13482,-29.730364,-26.370544,-27.970575,-27.506907,-30.094406,-29.470581,-28.588709,-31.603079,-31.40059,-31.057367,-33.242832,-26.571396,-26.902666,-25.086536,-26.217602,-30.639872,-35.691105,-32.38105,-29.712732,-28.140087,-24.268438,-26.392202,-23.006884,-21.043404,-25.696655,-31.96245,-30.081377,-27.22938,-29.214535,-29.411268,-25.23454,-28.755596,-36.341785,-27.019125,-26.14351,-37.914974,-40.019653,-35.852493,-29.787157,-25.065308,-23.992165,-27.221306,-29.032831,-30.564346,-33.586235,-32.00765,-35.015762,-30.307087,-28.551128,-26.06553,-30.825735,-32.068848,-32.446026,-30.232754,-27.6943,-31.451488,-30.417326,-26.828053,-23.811752,-26.703941,-32.098526,-31.89747,-29.631678,-26.966835,-32.92374,-32.849415,-36.838898,-29.615028,-18.506653,-19.850746,-32.375557,-27.682926,-26.686148,-29.370779,-34.698322,-41.30838,-38.42021,-35.477493,-31.98072,-32.64983,-29.420166,-28.886478,-39.30915,-34.514606,-18.16377,-16.72694,-24.534115,-23.495796,-29.228817,-34.471657,-31.970795,-31.744823,-34.323616,-31.706703,-31.5663,-39.12815,-33.185905,-33.257587,-34.85363,-32.05875,-28.500904,-34.44388,-38.63479,-44.954178,-37.79802,-34.98323,-28.992105,-24.381336,-30.544415,-26.747921,-22.351582,-25.964212,-28.433477,-30.861519,-27.806934,-24.704102,-27.18829,-29.25813,-28.926939,-26.06647,-26.591965,-28.227072,-33.679096,-37.44012,-34.79598,-27.776297,-27.556606,-31.479734,-29.419899,-30.041332,-30.158691,-31.305534,-30.649927,-29.084497,-32.036713,-35.61135,-28.13669,-28.580935,-33.23765,-29.236275,-30.093626,-28.631771,-25.552073,-21.689697,-11.866442,-12.2204,-25.76606,-29.036905
-26.293419,-29.543783,-32.582546,-34.034733,-35.146023,-35.572853,-42.34058,-31.978731,-25.323833,-26.64021,-29.137346,-30.104975,-25.414982,-23.198208,-24.271353,-29.516283,-34.941345,-34.872738,-26.405836,-24.1437,-25.57706,-25.080605,-28.487133,-30.552975,-32.246944,-27.35479,-32.681576,-28.656836,-26.186726,-24.528492,-28.43072,-34.036236,-35.17943,-32.75598,-29.051636,-29.805357,-24.692429,-24.39473,-35.00681,-33.952663,-25.724642,-26.544586,-34.8089,-35.321476,-32.40087,-26.326962,-24.850962,-28.80285,-29.389894,-31.771862,-28.232124,-30.6431,-28.448143,-25.805979,-25.291508,-28.416546,-31.539442,-31.039494,-35.208405,-31.232018,-32.439213,-33.00202,-37.43199,-33.767853,-30.829058,-26.89038,-32.437263,-29.860716,-29.837252,-29.277391,-25.721912,-30.192387,-35.524914,-34.186966,-28.436005,-19.460903,-22.623356,-43.3825,-38.261757,-33.559776,-32.02117,-33.295544,-40.099834,-42.249935,-38.957928,-33.99747,-33.268414,-26.915081,-27.589043,-37.883434,-27.491566,-17.671127,-19.167282,-28.38358,-28.632446,-28.605616,-33.422783,-37.19737,-37.30904,-37.571136,-30.484966,-30.510653,-36.31503,-41.07922,-32.281223,-31.201365,-33.385017,-34.16974,-33.481052,-36.048744,-39.34193,-35.860523,-36.151226,-32.824272,-25.469414,-28.006018,-26.795214,-23.072596,-28.361607,-28.083914,-36.75358,-27.94571,-25.723385,-30.878325,-36.04286,-38.400887,-32.316322,-30.519894,-30.16099,-28.341833,-31.364336,-31.396353,-29.687857,-28.034359,-32.14597,-31.46743,-30.773998,-27.488691,-30.686718,-38.811142,-35.896233,-39.234707,-42.09957,-36.087883,-35.606968,-34.473812,-35.07824,-33.46587,-30.07277,-30.66257,-17.03196,-7.646763,-9.819246,-29.311962,-30.457872
-29.838148,-31.589365,-29.114016,-32.0157,-35.63549,-33.898212,-41.631207,-34.96746,-25.627539,-26.257399,-31.454226,-33.334866,-32.547348,-24.043411,-22.379335,-28.184978,-29.878311,-38.232227,-32.00691,-30.150154,-34.57406,-28.942734,-30.813965,-32.08257,-27.15007,-23.763283,-30.136116,-33.53092,-28.181353,-27.249199,-36.223053,-30.106697,-27.489544,-28.913979,-31.631702,-29.282335,-23.530365,-24.885658,-32.79436,-32.820847,-28.346546,-29.292427,-31.4409,-30.24628,-33.77434,-30.25587,-24.329226,-26.7407,-32.463943,-32.96017,-30.32001,-29.138672,-21.768606,-22.965939,-29.099758,-31.538853,-33.51651,-30.34356,-31.752779,-31.342896,-27.98387,-25.124203,-26.836002,-26.657543,-23.732607,-26.423473,-30.677895,-26.713322,-27.903,-24.789173,-25.047943,-31.215145,-29.56605,-30.333906,-30.582273,-20.423046,-22.289808,-32.89298,-30.918655,-29.451437,-31.236427,-34.162415,-35.66714,-35.83788,-36.32831,-37.20884,-40.86291,-29.619228,-27.419184,-33.71317,-26.423445,-20.586887,-19.622551,-28.859701,-32.435604,-29.631098,-35.90465,-33.04735,-32.294956,-31.779186,-31.289932,-36.064407,-37.843468,-36.27836,-28.318071,-30.353329,-30.088781,-30.533165,-32.195972,-31.176752,-33.896893,-30.381088,-30.921408,-34.171726,-29.150558,-27.252125,-26.716873,-27.514755,-29.161375,-27.744675,-27.601665,-28.861645,-32.468212,-32.735752,-33.021626,-35.727787,-39.044376,-36.314274,-32.005547,-26.39632,-23.810741,-26.937986,-33.570805,-31.731611,-33.198086,-31.075348,-30.453434,-30.602884,-36.001396,-39.574738,-36.563618,-39.353207,-40.13131,-32.72348,-30.166002,-35.294033,-32.50183,-31.240156,-34.85294,-37.449753,-15.425804,-5.5575542,-7.641121,-24.635712,-29.729378
-29.792881,-27.690153,-27.940533,-32.453228,-33.298775,-37.81411,-37.026512,-35.928795,-31.396475,-34.936325,-39.128292,-35.185623,-38.954254,-28.957243,-24.098572,-27.80791,-30.935572,-37.931774,-39.27146,-40.358353,-35.22164,-28.706018,-30.056799,-34.053806,-25.01685,-25.383482,-31.424047,-27.022175,-23.718405,-24.934404,-33.068466,-27.183966,-24.727448,-28.218285,-32.38822,-27.857918,-30.397528,-28.713455,-28.262215,-27.480385,-30.133442,-33.27951,-27.546583,-27.74647,-27.870628,-31.714834,-27.430927,-26.306265,-27.96567,-26.969454,-30.22874,-30.59403,-24.581787,-25.993755,-33.619354,-33.80724,-38.42743,-31.804502,-30.550493,-41.177032,-33.91593,-25.503506,-26.561865,-27.68195,-23.640371,-29.656818,-32.988266,-30.849092,-30.297289,-26.688854,-27.850073,-28.681166,-31.21938,-29.595493,-32.248245,-22.155628,-24.986525,-29.306183,-25.283352,-26.566542,-27.527966,-27.38244,-32.71099,-33.425114,-32.350574,-31.07718,-32.06925,-30.939255,-30.110966,-31.531134,-26.339064,-21.446884,-22.906105,-33.526546,-33.95808,-34.436947,-41.371254,-30.654106,-30.05127,-29.397902,-31.709688,-37.43836,-39.851643,-33.71376,-26.400963,-24.141584,-29.147453,-31.509983,-30.315186,-33.035294,-41.022556,-31.17494,-25.981773,-27.730354,-31.577255,-34.846474,-33.326084,-48.460106,-37.28579,-34.761066,-29.145115,-29.359695,-27.270468,-34.851288,-34.304897,-32.072,-29.710264,-30.455002,-35.957123,-34.14723,-25.980938,-30.744947,-40.42474,-37.913776,-34.103897,-36.956825,-39.290714,-33.361095,-34.066196,-38.135586,-36.493423,-34.05798,-37.007793,-35.4084,-30.944012,-31.532314,-30.345194,-33.11184,-34.08397,-39.844105,-17.720142,-7.431589,-9.151005,-25.788229,-35.408073
-28.615444,-27.300678,-28.734665,-34.01146,-34.57472,-30.642406,-28.320045,-31.841455,-32.51731,-31.246788,-36.744896,-34.36356,-34.806957,-31.640186,-24.842783,-28.259167,-36.011917,-37.05671,-30.349195,-30.68344,-32.788086,-28.94932,-32.741703,-29.060587,-26.406654,-26.328598,-31.775274,-27.47468,-26.618858,-26.847883,-27.217518,-28.843073,-28.73239,-29.428036,-34.15338,-31.823513,-29.826847,-24.589523,-28.927372,-28.046608,-24.360744,-24.795008,-26.107777,-24.158232,-23.354324,-28.059216,-31.418854,-30.946032,-31.451677,-29.863487,-27.604715,-24.757776,-28.930412,-28.417734,-29.354784,-31.789106,-36.4822,-35.575912,-30.831453,-31.521757,-29.187904,-26.246471,-32.031067,-25.841684,-28.384045,-28.726046,-27.28261,-27.325657,-30.954987,-29.22602,-31.039612,-26.69392,-26.952396,-33.889683,-29.739325,-21.100735,-21.707489,-29.612844,-24.846413,-21.743023,-23.825958,-28.681055,-30.371073,-38.181763,-37.91223,-28.483702,-23.948284,-28.348145,-33.21099,-31.840681,-29.800571,-21.447075,-20.689405,-28.48761,-28.89323,-32.46192,-31.796616,-32.037807,-26.103207,-25.334503,-27.440317,-37.868343,-33.753803,-32.349712,-29.011726,-22.619198,-27.354748,-29.008879,-29.56598,-28.069815,-29.827482,-31.42556,-22.709137,-25.22952,-32.196922,-34.740734,-31.471106,-29.179907,-32.30148,-33.084038,-26.54232,-23.929586,-24.030037,-30.416677,-35.877285,-34.212383,-29.641516,-26.335144,-30.312696,-32.463867,-26.148071,-28.75327,-31.854378,-30.809633,-27.259748,-28.508781,-31.604687,-34.45457,-31.363007,-32.892696,-38.0967,-32.84215,-32.956722,-36.45387,-37.458466,-33.060818,-32.000694,-43.084145,-36.064613,-35.4665,-20.996927,-10.189215,-11.337364,-27.340433,-39.988583
-34.019257,-35.946712,-30.163239,-32.45926,-39.556416,-31.357141,-30.096668,-34.952732,-35.509182,-35.55611,-33.383156,-34.061394,-36.37159,-34.047314,-31.714756,-35.501793,-35.012283,-36.494896,-26.97667,-25.374872,-28.015505,-31.86581,-28.081066,-27.787289,-35.17924,-35.271957,-36.61893,-30.62968,-28.836279,-29.443201,-33.604584,-33.29895,-27.181973,-25.395466,-29.891876,-34.41594,-25.477652,-27.230633,-31.792955,-31.65765,-30.135746,-25.60151,-30.454844,-33.014572,-28.369953,-28.130102,-32.99071,-32.063583,-32.682392,-30.078545,-25.12765,-24.416504,-31.872385,-32.84126,-27.863636,-26.79908,-31.42735,-36.727867,-34.17802,-29.500515,-26.870377,-25.400768,-30.430038,-25.984663,-29.277342,-36.662918,-31.95639,-28.856874,-32.15632,-36.52662,-40.239243,-31.395653,-29.61021,-32.77666,-32.139763,-24.699001,-26.361938,-30.561657,-28.577822,-29.590826,-28.59097,-30.062243,-31.862589,-41.65155,-39.212177,-28.832361,-26.125217,-29.610432,-30.047173,-36.311287,-33.653706,-28.22103,-22.462715,-26.59776,-27.940441,-28.891794,-31.696527,-36.01789,-30.075373,-30.328606,-25.897722,-28.617067,-29.85438,-31.401539,-35.298035,-26.29134,-26.252674,-30.23093,-31.54948,-24.560526,-26.778172,-33.131294,-25.563213,-27.033787,-34.7474,-35.11652,-36.03549,-27.768696,-27.74472,-31.158968,-27.16833,-27.424274,-30.797636,-35.304073,-35.756424,-33.70109,-29.118536,-24.4501,-27.520496,-28.909119,-26.913193,-33.930313,-30.231127,-28.706217,-29.822906,-28.703491,-35.500572,-36.523396,-28.843636,-30.956139,-37.06018,-36.990498,-36.709324,-31.962301,-32.55634,-35.779396,-35.487915,-39.597126,-34.583157,-35.71752,-25.541,-17.589287,-16.68689,-25.398373,-29.92211
