-10.003492,-15.406857,0.0,-22.751163,-18.904644,-21.206516,-22.230656,-17.50772,-21.794704,-17.046618,-20.289436,-21.075275,-19.422829,-23.149654,-18.066607,-19.965229,-26.385962,-19.64713,-20.038101,-17.441093,-15.471722,-22.022623,-15.35479,-12.455807
-17.001106,-19.129278,-23.815012,-26.031796,-27.499958,-25.536194,-22.723835,-26.71901,-24.721573,-21.709974,-22.302618,-25.389656,-21.570026,-24.613075,-21.865324,-23.484444,-20.474083,-21.946144,-18.003124,-19.454943,-26.166677,-30.643606,-21.970497,-22.163176
-21.487999,-25.355993,-18.73813,-25.41343,-18.925415,-28.111755,-27.453278,-26.42139,-24.381502,-28.70254,-18.002779,-23.15122,-22.32152,-28.129852,-22.243073,-22.423174,-21.707144,-22.954224,-22.6798,-24.41444,-26.862316,-23.218307,-18.871925,-15.692434
-26.232224,-26.235014,-21.769306,-26.020613,-20.088907,-30.318851,-32.61979,-26.937866,-22.15252,-27.78325,-17.649265,-21.21269,-18.2802,-25.079319,-25.679693,-23.290993,-25.591997,-28.837849,-21.676153,-21.680004,-30.752293,-23.773056,-19.221859,-14.545973
-23.592634,-19.40521,-25.361689,-27.174854,-28.647236,-30.16323,-28.889338,-22.379795,-24.490126,-26.902885,-25.405184,-23.581379,-21.068151,-24.807102,-23.175678,-21.845654,-18.95632,-21.882362,-26.42558,-14.931242,-25.33719,-21.835945,-23.200188,-20.63013
-24.426363,-18.713572,-25.490486,-29.004835,-30.606256,-31.551285,-21.508978,-24.029957,-22.493402,-28.436172,-25.394169,-30.70223,-21.965523,-27.426899,-22.688217,-20.45126,-16.35011,-16.759037,-24.469393,-14.005981,-25.20108,-26.016047,-13.944534,-20.911745
-26.65192,-24.219643,-22.438087,-26.113222,-25.78989,-31.015308,-22.009516,-24.947544,-27.404985,-29.285568,-29.48161,-24.714197,-25.12344,-23.668247,-22.59517,-18.86297,-19.806128,-18.830551,-25.551193,-19.129297,-28.276104,-28.363192,-8.023975,-17.494282
-36.551563,-20.893585,-25.430387,-22.210224,-19.279879,-33.113052,-20.512768,-27.584839,-31.779184,-29.282047,-29.185204,-18.929613,-22.379135,-21.448284,-16.744102,-23.811295,-23.57249,-18.92315,-25.577333,-20.814358,-24.042053,-26.347527,-10.186968,-10.840519
-34.00636,-23.463451,-30.982557,-24.95255,-21.802418,-28.52533,-24.716599,-27.114014,-20.781872,-23.085842,-27.121628,-18.08868,-26.245104,-22.866455,-16.402925,-20.772612,-17.700966,-21.005249,-21.9185,-17.005476,-20.511608,-23.322105,-16.909767,-12.12994
-36.97319,-20.446138,-31.34651,-28.129436,-24.290466,-22.361042,-27.530447,-25.017433,-23.88604,-20.971277,-23.681458,-21.145939,-28.087051,-27.322565,-15.924185,-21.516842,-20.965292,-24.833702,-20.352835,-24.544853,-17.774706,-21.007078,-16.929033,-21.02532
-32.65126,-19.02588,-17.746294,-22.16107,-24.162392,-20.259058,-26.2123,-24.143631,-20.268188,-20.00631,-27.458042,-16.16418,-29.123537,-30.367916,-17.20647,-22.866947,-25.827446,-26.910736,-21.76178,-24.434376,-19.344666,-19.308569,-19.30806,-18.045485
-30.6998,-14.370655,-16.717234,-24.867983,-17.709219,-31.983175,-21.68563,-27.868013,-23.928127,-23.55384,-24.250896,-19.94843,-28.378332,-28.284973,-20.44194,-22.18996,-20.414627,-20.70834,-20.531864,-19.431551,-25.31435,-22.932858,-25.009277,-24.806324
-30.631115,-15.63859,-17.922104,-18.780128,-17.075283,-26.158968,-24.322538,-24.9669,-31.017715,-21.832436,-20.653053,-22.524982,-25.017456,-20.383308,-14.039303,-19.337723,-20.130974,-14.370144,-19.797758,-22.009438,-18.98362,-18.892553,-22.251278,-23.667826
-34.184994,-18.287298,-20.879528,-21.476313,-15.34683,-23.384619,-26.43546,-26.950603,-20.192833,-22.372723,-21.687618,-29.706764,-23.717861,-20.64608,-16.874067,-22.626732,-11.248005,-11.643925,-15.502642,-22.313673,-17.410099,-21.236427,-15.047255,-23.984411
-31.795895,-18.37852,-15.709812,-19.98214,-19.90923,-27.259518,-27.791283,-23.646358,-18.811773,-19.703794,-25.148724,-24.182854,-23.656559,-22.597672,-21.45446,-17.821625,-9.917715,-14.370192,-18.63546,-25.690928,-18.942928,-25.565304,-14.150734,-19.795801
-31.066435,-21.533722,-16.366358,-20.698046,-19.94143,-18.121845,-25.995577,-27.594425,-20.430832,-15.351337,-21.061146,-22.614296,-28.176699,-17.024029,-15.9138565,-21.693375,-9.291893,-14.764204,-18.224356,-19.001091,-17.927204,-21.605783,-17.300165,-18.490223
-31.25526,-18.105911,-20.797802,-19.474102,-27.106756,-20.169174,-24.326557,-29.293392,-20.966892,-20.139727,-20.90947,-21.836515,-23.194057,-18.321615,-18.036156,-21.413118,-12.902792,-13.290073,-20.635979,-19.962494,-17.312761,-23.854816,-21.434896,-10.382336
-27.452522,-18.761913,-22.412754,-19.375484,-22.260622,-18.445398,-25.48666,-25.651745,-19.652466,-26.819027,-20.806808,-16.379436,-18.601757,-20.598227,-18.607985,-23.907545,-18.380735,-13.23653,-18.866764,-25.791298,-23.129303,-22.29607,-23.46533,-12.51955
-28.382229,-16.612923,-17.167068,-16.045101,-20.231222,-21.717361,-20.5002,-27.940022,-16.73885,-28.137016,-23.948078,-19.645893,-17.901756,-25.57148,-16.76762,-22.8097,-14.684706,-11.777824,-19.26339,-26.043299,-23.254581,-19.84471,-27.62195,-18.085
-23.703823,-16.17426,-17.777842,-16.124187,-23.191376,-17.660667,-18.062801,-25.186226,-19.254417,-20.786634,-23.470016,-18.867126,-24.353447,-26.475403,-13.163736,-16.599123,-10.386997,-14.293901,-19.000423,-24.474628,-23.784143,-15.529682,-24.797478,-13.67271
-23.945002,-20.084768,-18.097322,-24.671438,-23.594656,-19.121325,-18.750696,-25.59547,-20.397232,-19.034657,-20.139683,-17.247202,-29.897425,-28.155048,-20.689594,-18.028124,-13.110292,-21.195358,-25.21969,-25.86655,-29.501894,-14.232067,-20.47797,-17.536417
-27.428164,-13.890114,-18.164303,-17.43264,-17.399183,-23.337421,-22.610868,-25.105186,-15.487015,-13.997322,-22.378113,-21.944695,-27.071398,-23.532278,-16.778275,-20.081703,-15.116341,-28.122864,-23.498644,-17.241776,-23.9343,-19.729546,-14.049921,-21.94731
-27.858284,-11.588678,-14.070892,-17.56067,-17.606829,-19.54346,-22.591434,-25.927956,-17.440416,-14.989225,-21.884056,-26.416977,-27.98264,-16.141697,-13.685493,-23.590094,-13.345863,-20.268019,-21.83424,-18.489784,-21.120068,-21.90384,-14.954435,-21.868149
-22.361078,-12.999346,-8.7902565,-21.901957,-17.688879,-15.871046,-29.37388,-25.498684,-20.87347,-14.06385,-18.414932,-17.96556,-24.81316,-15.668961,-14.537842,-20.890408,-11.034657,-16.784094,-25.137249,-27.918774,-24.162336,-18.37685,-11.130074,-14.464897
-23.611582,-6.519539,-11.327841,-10.790899,-16.85899,-19.320644,-21.131329,-16.194714,-14.585857,-13.91737,-14.262293,-17.068018,-16.367544,-19.56343,-13.124617,-28.177328,-8.753578,-23.911562,-25.461294,-24.303879,-23.047338,-11.557629,-7.302353,-3.1210175
-28.434793,-7.985136,-17.56798,-8.26194,-16.463495,-17.736897,-20.93786,-13.603552,-14.564684,-19.15454,-17.346088,-22.115158,-14.950407,-24.729355,-16.69334,-23.70503,-13.710043,-19.024591,-23.922506,-29.001804,-22.352604,-13.38129,-11.616297,-4.996414
-29.930386,-11.203535,-12.338993,-17.295834,-14.215603,-17.693012,-18.365171,-17.609848,-16.594946,-21.534452,-20.162361,-23.753136,-16.583698,-22.693834,-16.23388,-20.704334,-19.084087,-19.900297,-20.047495,-22.768173,-16.206982,-9.440365,-13.482536,-16.110565
