-23.631239,-11.687098,-26.737648,-15.471132,-11.758789,-10.082588,-10.517691,-14.337076,-18.07051,-20.121033,-13.716963,-17.230835,-20.979742,-17.394613,-13.9485445,-11.000056
-23.043873,-12.729338,-30.81047,-19.90084,-16.585173,-10.08334,-24.68644,-30.490515,-16.97152,-18.648275,-12.027079,-11.996579,-16.106544,-14.4260845,-20.16988,-13.08573
-15.755016,-16.347889,-24.111683,-19.377743,-15.74928,-15.490782,-27.111992,-19.70832,-18.694859,-13.600346,-15.256021,-14.404047,-13.153717,-15.861975,-24.316765,-14.64532
-14.3588705,-18.14905,-16.033325,-13.855552,-9.137925,-14.244144,-27.258276,-17.617277,-15.865841,-11.60677,-16.907461,-15.375078,-11.856424,-21.105461,-22.277065,-17.32484
-21.057522,-21.524734,-14.194963,-11.295152,-10.324459,-14.155197,-20.611145,-18.008327,-14.036055,-14.067731,-18.314293,-15.661398,-15.467154,-18.074232,-16.95052,-21.044249
-18.813175,-22.257174,-14.253588,-15.464033,-18.802177,-16.59937,-18.706202,-16.684856,-13.218841,-17.725798,-16.97362,-9.165667,-18.062475,-16.787289,-19.533615,-16.04298
-18.148952,-15.604366,-20.243507,-13.309792,-12.770807,-13.707564,-15.645856,-15.482473,-7.8448944,-20.470367,-12.561605,-9.015598,-13.070967,-13.002409,-17.999338,-20.224874
-25.482029,-12.112362,-19.812565,-10.804054,-15.622501,-14.002054,-18.209381,-16.281364,-8.351019,-12.510466,-9.58754,-15.81341,-12.938887,-14.7263365,-16.588299,-23.956156
-18.82715,-12.71217,-15.121089,-10.937897,-18.862177,-14.79959,-13.901689,-17.28943,-8.201152,-10.019857,-11.804862,-16.710337,-11.794473,-18.862452,-15.355733,-24.195957
-20.705183,-18.20918,-19.361712,-22.055264,-19.445768,-13.590174,-15.620213,-14.56885,-10.644503,-12.102033,-13.662971,-17.371422,-21.443752,-24.043575,-11.696963,-20.274626
-26.475464,-22.16755,-21.81828,-12.89073,-17.893126,-16.48731,-19.111355,-15.500557,-10.520305,-14.41564,-17.015797,-16.013851,-27.628063,-21.955326,-12.954618,-15.242334
-21.485855,-18.804478,-24.45564,-11.0799675,-10.965519,-16.01159,-15.282193,-22.380726,-11.582718,-14.376272,-21.611427,-13.548314,-19.275845,-18.031279,-23.191866,-16.762716
-20.176615,-17.142117,-16.999697,-13.359462,-5.9230633,-11.177907,-17.846142,-15.877278,-11.756591,-19.137589,-11.346888,-18.565434,-14.387036,-13.053365,-26.420742,-19.962736
-21.041737,-18.312187,-16.125015,-9.725801,-8.734145,-14.271814,-14.348289,-15.4625025,-10.579988,-16.667034,-10.943217,-16.288063,-12.790319,-12.077471,-21.445637,-16.683388
-18.148602,-16.024984,-16.39519,-11.684616,-12.091409,-8.902921,-10.148021,-11.269564,-16.223846,-13.526194,-10.507765,-15.527731,-18.75562,-8.15289,-16.98788,-12.943453
-19.687243,-15.991326,-15.863237,-12.250148,-18.154415,-8.098245,-14.471839,-9.116801,-17.371714,-12.503919,-15.134451,-14.878841,-20.164062,-11.573055,-16.292263,-16.819473
-22.400135,-16.511063,-12.127602,-7.371372,-17.60567,-19.347687,-10.370586,-10.237114,-13.6857195,-18.12584,-18.56418,-22.681648,-14.493859,-14.022911,-16.931725,-18.118355
-22.57447,-17.415127,-11.487141,-6.551138,-13.71723,-18.05944,-11.735277,-11.066719,-10.601539,-10.62503,-14.811481,-18.773806,-12.409147,-19.503218,-15.785414,-14.428477
-22.692207,-19.11602,-15.868226,-12.257853,-10.139673,-14.849037,-10.404203,-12.210266,-7.41494,-9.711262,-14.713322,-14.976276,-15.540812,-16.087006,-20.51827,-13.519596
-17.7883,-11.712343,-18.222229,-15.848946,-11.422838,-9.731747,-9.006166,-7.8586903,-6.1629467,-10.207592,-13.702898,-18.601954,-18.597504,-10.211519,-19.183517,-13.633311
-19.673756,-16.721184,-22.429247,-15.154916,-9.013862,-9.017586,-13.527483,-10.301214,-17.075485,-16.209911,-11.371385,-12.686064,-14.38594,-16.365698,-19.274782,-11.536151
-15.517988,-20.66908,-11.811343,-11.080383,-9.229044,-6.262495,-12.612491,-10.589844,-17.676508,-17.175266,-14.791862,-10.402707,-13.126194,-17.980385,-17.89104,-17.810795
-16.655243,-17.422634,-9.453611,-16.665133,-11.549272,-8.94958,-11.5848465,-7.3451195,-12.743348,-18.584724,-11.165293,-14.379159,-7.735382,-14.916273,-20.47377,-16.206524
-13.409956,-18.626606,-13.726617,-17.751543,-8.572548,-7.0885773,-10.531058,-11.433481,-19.125141,-26.246107,-11.415595,-8.471483,-7.9936495,-16.863562,-15.372025,-13.319666
-10.586152,-17.506231,-16.370201,-12.432875,-8.316001,-8.140211,-10.2470665,-14.44417,-12.752872,-19.4337,-8.695779,-9.399702,-14.626146,-19.740698,-14.2009115,-19.43997
-13.451758,-10.632799,-19.558445,-13.895907,-13.448553,-11.770756,-9.146318,-16.512287,-11.880556,-12.529641,-3.9381752,-6.947111,-10.8455925,-13.611697,-13.276632,-15.99682
-11.456555,-12.090984,-16.094418,-17.66146,-17.34018,-14.195297,-4.9393196,-15.729252,-9.841372,-9.386322,-2.680315,-6.9396706,-8.778205,-10.038028,-7.5487423,-11.754838
-10.428973,-9.974768,-15.164387,-19.68045,-26.303823,-16.386198,-11.101235,-11.597442,-15.099268,-7.8540983,-2.3775482,-3.329958,-17.415386,-15.802996,-9.256371,-12.842176
-13.003437,-8.265773,-15.4207535,-13.912859,-20.034025,-15.205991,-9.309186,-9.835665,-13.500085,-9.585279,-4.9051037,-6.7749805,-16.636604,-18.208157,-14.857224,-8.943966
-14.42695,-8.842361,-17.23006,-7.9851837,-15.804541,-8.606759,-9.354239,-13.321926,-13.154095,-9.297356,-11.327835,-11.912281,-14.898377,-15.765999,-15.898271,-13.199188
-15.041069,-8.922272,-14.526902,-8.250168,-12.414188,-5.658085,-12.7314625,-9.271788,-10.110138,-11.372774,-5.0955124,-6.0670204,-17.077719,-20.6749,-15.49277,-9.107845
-16.45071,-17.67503,-20.701458,-2.9395561,-12.33688,-1.6795216,-11.138622,-1.8252163,-11.110266,-14.937784,-8.029385,-5.153614,-15.7031765,-22.235807,-18.587557,-8.317387
-15.358298,-14.924773,-20.921469,-0.31563377,-10.727824,-3.0839634,-9.039878,-2.3540306,-6.9788837,-11.831781,-10.926428,-2.6339455,-7.8372173,-15.982346,-16.85123,-6.5571404
-18.504885,-12.358838,-22.543598,-6.9480057,-7.4344654,-14.232226,-10.041689,-9.289356,-8.061119,-7.3905506,-11.983901,-4.076498,-10.270548,-13.0457325,-19.750097,-11.422218
-19.459904,-11.024246,-12.808813,-10.827054,-9.580259,-11.804629,-5.807274,-7.5352497,-9.690611,-8.7685795,-20.548925,-10.500414,-13.823437,-11.474143,-20.09834,-11.590886
-17.114954,-14.488844,-9.49193,-12.173136,-14.031891,-10.341078,-0.4868965,-14.864484,-9.166412,-9.07206,-18.240757,-10.862284,-13.690087,-17.83456,-10.77613,-12.828295
