-40.454674,-22.10136,-31.883034,-28.949827,-27.22879,-29.790417,-18.35365,-26.007025,-23.803621,-20.931314,-28.094002,-27.69187,-25.852242,-30.633001,-20.423653,-25.99571,-29.195139,-23.848885,-27.192764,-20.573414,-36.066116,-23.149342,-21.692078,-30.52975,-33.081318,-32.370693,-23.522892,-24.063583,-32.888092,-19.98079,-21.888035,-28.117067,-23.582638,-23.50949,-33.29774,-27.342838,-31.119827,-28.763323,-26.502975,-29.13214,-31.119287,-24.414862,-23.946627,-23.046555,-28.014866,-26.296715,-26.183334,-23.510653,-28.912281,-24.743565,-24.620714,-26.918736,-22.39054,-26.974205,-21.942348,-25.27285,-24.198557,-26.180523,-25.158358,-26.464792,-28.519531,-23.294333,-34.639744,-23.603855,-24.922264,-23.190144,-19.453112,-26.485437,-24.092323,-24.454762,-25.65765,-28.406921,-27.518387,-21.23053,-26.128601,-28.939024,-19.084698,-23.585901,-27.58851,-19.74651,-26.739489,-25.66513,-27.739117,-35.259552,-28.97902,-37.82105,-27.793013,-25.370611,-26.769957,-22.001368,-22.999508,-28.084755,-24.693977,-25.91198,-25.842777,-19.44575,-18.04435,-27.036093,-26.72199,-20.487278,-23.61051,-27.441292,-30.662157,-22.904707,-23.257677,-23.943382,-24.935324,-25.491913,-25.137392,-20.227608,-24.597174,-25.245918,-28.290304,-27.766714,-22.673698,-23.924053,-24.208961,-22.991955,-19.527824,-25.206581,-26.087013,-26.378582,-25.658401,-28.434454,-24.562874,-22.277554,-22.666462,-25.81495,-30.600813,-29.846733,-28.896034,-28.73559,-35.020077,-31.199657,-29.432726,-28.785389,-25.786442,-25.192513,-21.62881,-26.519169
-33.159435,-24.67765,-25.275423,-29.808817,-23.708094,-32.301018,-26.049702,-30.982431,-23.547243,-25.772488,-22.75127,-19.735054,-25.501093,-25.227451,-26.731705,-25.893179,-28.203644,-23.176632,-30.582474,-25.841599,-30.38204,-22.022104,-22.537,-31.071121,-31.509373,-24.888727,-19.60999,-24.72049,-29.906336,-22.901196,-28.435448,-30.646883,-22.909826,-25.423111,-32.860203,-27.533669,-21.342587,-27.402214,-30.160688,-25.07822,-25.210644,-27.617609,-22.006546,-20.693375,-26.477783,-26.82476,-30.340961,-23.388355,-36.605785,-24.775806,-30.620079,-26.128689,-22.54337,-25.535694,-27.303154,-29.042278,-23.955608,-26.158241,-29.064833,-26.04017,-22.493631,-28.95488,-29.810753,-29.223795,-27.804081,-29.388014,-28.997084,-29.634846,-21.919203,-29.049465,-22.632854,-26.188303,-30.592241,-23.275612,-23.362368,-26.662157,-28.931063,-23.729813,-29.8211,-27.29489,-31.412466,-30.167168,-27.333427,-33.446735,-27.434742,-30.80248,-27.747717,-24.84639,-25.647993,-29.250284,-36.103382,-24.713785,-25.900097,-24.675316,-22.69788,-21.81009,-19.889362,-23.850588,-25.390743,-21.287495,-28.852156,-21.891582,-26.958332,-21.33847,-30.112854,-25.15863,-27.952188,-25.386944,-27.209759,-19.103699,-26.182713,-27.950188,-34.223724,-24.683681,-21.788614,-26.429695,-22.05525,-27.005627,-24.900059,-23.572824,-19.770472,-21.35448,-26.014229,-34.435715,-26.947079,-32.655727,-24.99467,-32.10317,-29.330006,-29.978443,-31.762722,-25.129324,-23.449432,-33.009346,-22.622746,-26.866915,-28.590195,-19.008968,-27.068245,-26.555378
-34.516407,-25.338907,-26.226143,-28.550909,-21.134216,-24.007795,-31.521368,-24.140827,-28.33528,-34.183704,-22.600819,-20.6459,-28.588936,-29.326622,-34.378853,-21.478981,-30.45314,-31.295351,-27.362366,-29.334557,-31.87436,-27.168634,-27.35213,-28.792873,-30.299438,-22.012306,-22.737553,-31.413715,-32.532063,-27.298803,-25.747,-29.212954,-25.280815,-23.96789,-30.702908,-26.897789,-22.607903,-26.349506,-27.591482,-21.028744,-23.885168,-29.16016,-25.788074,-25.85439,-24.171146,-29.348688,-26.822908,-26.0333,-34.83689,-32.144466,-30.696922,-26.572624,-24.417557,-27.390572,-23.563215,-29.772291,-23.981367,-31.774439,-29.563347,-27.36383,-19.742558,-31.818628,-25.511206,-33.138657,-29.200268,-30.422148,-29.34064,-25.309855,-26.43808,-31.673315,-26.053112,-23.97271,-26.75288,-27.794403,-22.657915,-24.650152,-26.908875,-28.74973,-27.515202,-38.449585,-30.248106,-33.643784,-26.342579,-28.334549,-33.12374,-31.147821,-23.9128,-22.696758,-33.67219,-32.00941,-28.138546,-25.80798,-25.229809,-28.718094,-23.659319,-24.384014,-26.409632,-21.149855,-25.785378,-24.93643,-26.718985,-24.893803,-28.007864,-27.191853,-26.568645,-25.418465,-26.16671,-25.139847,-26.329346,-23.83926,-32.009956,-30.256624,-34.237484,-22.172535,-22.411991,-24.668682,-23.548178,-27.83412,-25.20657,-25.896053,-21.591757,-26.988781,-22.214603,-33.75527,-28.150295,-28.44544,-30.138071,-26.773981,-34.49759,-24.839798,-36.08265,-25.29882,-24.845875,-30.828888,-23.251238,-26.77044,-26.07895,-22.637299,-34.706486,-28.301037
-43.235546,-26.757484,-31.64103,-25.478073,-27.52164,-24.468412,-32.094772,-21.217773,-27.53813,-30.938604,-25.001183,-24.208271,-24.0144,-31.993881,-34.23182,-26.490437,-27.67306,-26.097681,-29.787704,-31.82303,-26.602863,-22.797453,-20.418974,-29.245522,-28.210773,-26.856045,-24.719105,-30.551693,-29.474411,-20.571623,-25.668142,-30.840609,-27.750757,-25.936077,-25.392567,-26.3667,-30.265238,-30.766228,-28.493975,-24.00262,-24.551205,-25.892673,-22.840878,-21.85541,-20.171007,-30.564978,-22.589184,-32.08403,-31.337585,-28.677422,-26.10574,-26.080418,-25.463367,-25.48035,-24.784216,-31.45992,-30.813131,-25.33507,-32.355145,-24.638653,-25.457443,-29.637545,-25.644623,-33.237293,-27.2328,-29.73851,-24.63515,-24.890152,-24.498207,-30.011806,-27.619081,-24.348778,-27.789755,-34.27239,-20.133266,-23.602493,-28.917994,-24.538837,-29.61785,-27.045599,-30.364172,-32.635582,-33.37987,-26.053986,-26.883497,-30.72127,-24.67953,-26.853352,-34.243652,-27.5555,-24.487555,-28.023361,-25.654371,-26.174738,-28.568163,-29.203516,-24.564844,-25.358553,-27.52697,-21.845455,-27.769768,-20.486221,-28.158075,-35.190067,-26.6928,-27.41262,-22.287888,-32.328773,-30.541475,-26.80106,-26.031147,-26.672045,-27.837831,-25.449347,-24.759684,-27.96459,-26.8597,-26.057224,-28.41243,-29.541435,-26.556665,-33.31304,-19.784487,-25.391829,-30.928198,-27.376045,-25.926865,-24.020115,-25.86232,-25.189825,-27.252941,-29.52787,-23.67022,-28.056093,-27.072638,-29.671724,-25.598755,-25.43251,-30.991747,-26.010971
-40.7252,-24.807463,-29.870804,-26.691107,-27.342743,-28.347885,-27.258347,-25.670113,-24.146624,-28.70945,-26.29181,-26.993986,-26.702965,-28.321922,-31.509495,-31.489721,-28.537888,-27.371742,-35.812424,-34.683918,-30.864964,-28.60382,-23.094254,-30.66615,-29.44024,-35.390816,-27.19032,-24.369171,-23.238586,-20.341831,-28.177734,-25.002232,-30.994535,-23.662249,-22.778402,-28.31615,-25.251139,-29.061636,-25.123425,-32.4657,-28.29985,-30.35677,-21.711452,-24.700405,-20.95972,-30.632301,-25.039139,-27.85513,-24.56398,-25.3558,-26.293112,-27.1315,-31.48138,-31.261442,-25.495771,-27.713028,-28.483097,-24.609995,-25.759048,-28.138617,-24.44123,-28.354221,-23.205162,-28.99199,-31.245604,-26.366482,-20.725086,-31.454441,-29.577177,-27.722223,-26.173628,-32.647358,-27.932978,-34.304386,-22.970634,-32.331226,-29.843658,-27.411814,-32.363052,-28.056328,-29.99924,-28.224365,-30.189308,-30.456034,-25.407572,-29.93629,-25.9558,-30.584839,-27.081257,-29.781483,-26.2947,-30.36562,-31.07929,-23.428284,-28.329784,-23.22041,-23.71644,-25.272148,-27.63922,-26.188087,-28.995779,-25.043226,-23.9628,-35.70657,-28.94842,-31.034168,-23.478085,-30.644333,-28.453003,-27.670366,-26.056944,-28.30794,-26.608541,-30.610035,-25.745167,-25.868614,-25.636555,-25.31551,-32.99545,-27.144955,-29.180279,-35.656116,-22.905237,-27.27471,-30.299213,-31.433128,-24.330553,-23.274378,-24.31728,-29.312101,-29.054773,-31.146072,-25.178154,-22.631477,-27.618137,-28.236343,-22.939232,-23.01181,-29.96013,-24.55506
-34.74886,-26.265,-25.81385,-22.847118,-25.754131,-23.253838,-27.94469,-29.08147,-26.264118,-27.497581,-23.622948,-29.683857,-26.538473,-26.277853,-29.101234,-27.73507,-31.115408,-28.41087,-28.218237,-33.125584,-34.755707,-30.338274,-21.27112,-26.930637,-31.277346,-35.27364,-28.477089,-21.313103,-20.742123,-24.991407,-29.27572,-26.059319,-34.075,-24.531378,-27.340992,-25.29012,-28.384434,-27.955814,-27.587652,-29.041582,-28.946968,-23.274277,-25.67461,-26.036777,-23.863476,-31.872185,-27.745409,-28.573345,-21.740658,-19.636108,-24.296879,-25.037964,-39.05712,-25.462614,-26.11291,-23.572525,-28.328169,-30.546633,-24.931778,-33.122284,-30.340006,-25.126415,-23.117908,-26.22395,-32.47205,-24.15751,-22.151072,-27.089022,-29.75401,-26.887264,-27.920944,-28.353352,-26.865692,-32.979233,-25.483727,-41.106422,-30.086815,-31.911573,-28.463034,-27.739254,-25.321148,-25.044224,-30.707342,-24.913013,-26.014034,-27.356895,-26.07366,-25.393764,-27.86428,-29.314762,-26.119009,-29.05392,-33.292118,-21.644917,-29.913645,-23.632439,-26.636997,-23.87362,-25.436136,-23.1441,-26.599548,-25.248644,-25.392042,-28.604616,-26.273659,-28.43482,-27.804508,-29.733511,-26.185163,-27.229225,-25.827276,-36.763027,-33.11178,-31.918743,-29.80164,-25.171825,-28.935349,-26.343323,-33.2255,-28.115429,-27.840548,-31.668564,-28.251585,-27.37281,-31.420065,-27.449327,-22.219795,-24.901354,-24.003033,-27.232048,-24.113781,-34.24741,-27.141628,-22.744244,-26.672104,-25.315523,-26.361904,-26.325642,-27.517675,-25.632273
-35.79176,-24.249176,-24.616083,-19.189695,-33.780304,-26.683222,-23.85743,-30.686258,-20.913803,-30.864754,-24.803377,-30.346926,-26.405336,-25.569237,-33.021828,-29.156479,-28.509565,-27.292763,-25.49133,-26.717735,-33.450188,-29.200703,-24.377638,-28.955235,-34.850273,-32.368603,-31.700335,-22.09901,-21.85718,-30.062744,-24.070467,-25.916435,-30.272823,-22.162899,-29.752209,-22.402039,-27.27351,-27.071754,-28.594952,-24.621267,-24.766851,-20.120811,-29.526257,-23.194096,-28.728283,-31.55672,-31.653786,-24.59932,-22.599754,-20.04541,-24.515158,-31.108128,-25.712292,-27.13462,-24.309399,-26.879684,-29.585842,-22.40104,-32.71565,-32.400047,-28.883339,-25.646374,-24.754486,-31.121132,-31.889612,-27.05531,-20.969677,-27.68786,-35.41548,-29.82548,-26.980835,-27.458157,-30.473652,-27.452656,-23.029663,-38.66382,-30.987013,-33.902027,-21.853575,-29.332998,-27.360668,-23.24487,-28.891214,-29.768188,-26.013565,-21.634762,-23.677332,-27.823662,-23.549324,-27.059593,-23.82808,-25.570942,-29.380539,-24.343212,-27.863539,-24.619299,-24.169933,-26.593369,-26.229141,-23.232548,-25.635517,-23.384274,-19.789757,-27.42071,-24.683414,-22.406261,-26.492134,-26.504887,-23.849243,-26.867126,-29.23436,-32.968914,-33.18241,-28.184385,-26.720451,-23.650408,-26.308542,-24.991365,-31.826405,-29.933405,-22.448753,-22.661465,-26.246643,-27.965017,-36.791225,-26.464422,-22.220863,-28.32199,-25.818901,-30.346552,-23.50812,-25.355307,-28.265862,-35.94327,-26.113493,-27.154633,-29.050468,-31.10267,-24.225477,-27.645428
-32.21296,-29.1944,-22.548218,-22.767208,-36.358524,-28.025328,-24.41877,-34.132492,-21.839844,-33.02607,-27.121756,-31.561361,-30.410849,-31.52837,-33.392006,-31.817715,-33.39409,-28.043682,-21.283173,-24.767422,-35.210648,-30.258297,-26.72575,-26.07561,-30.155512,-28.052094,-31.058949,-30.383839,-28.552908,-31.6657,-24.735725,-32.21719,-32.370705,-21.053982,-28.854717,-19.742771,-27.873257,-31.22639,-26.33677,-27.516285,-27.068113,-22.92075,-29.762737,-21.68277,-26.630238,-28.553328,-30.64278,-24.323784,-28.61906,-29.357826,-26.025072,-28.98806,-22.061352,-29.050184,-26.402119,-32.295605,-33.098236,-21.432686,-35.50224,-28.90767,-29.886631,-32.79368,-23.165802,-30.362684,-29.924541,-31.180008,-22.056068,-35.5839,-31.303543,-27.314102,-28.329685,-22.651115,-35.46759,-29.20172,-27.78851,-36.391357,-28.96822,-34.586983,-23.176159,-30.952972,-33.063988,-25.68,-26.883213,-28.619648,-31.552416,-26.18952,-33.360653,-25.507792,-26.74112,-26.020018,-22.022854,-19.938917,-30.569855,-25.727486,-27.673573,-29.391739,-26.913998,-30.633621,-25.018211,-30.466726,-24.4591,-27.821516,-20.94217,-26.629333,-26.293615,-24.379995,-27.97201,-32.706688,-26.234861,-27.048199,-29.960337,-31.68623,-28.655506,-27.34806,-27.293755,-24.28399,-25.748247,-24.099083,-27.129232,-33.57383,-26.650665,-22.525187,-28.750086,-25.820137,-37.982296,-29.414585,-28.976673,-36.107716,-24.037453,-27.766153,-24.260038,-29.64122,-24.120342,-27.727016,-28.647278,-28.065071,-23.804203,-29.78571,-25.551184,-26.08273
-31.74591,-26.228262,-20.636162,-31.752533,-30.451708,-20.435072,-30.707747,-25.902601,-26.957987,-32.48001,-21.578632,-34.21027,-26.941643,-24.385572,-30.672308,-25.914925,-29.979046,-24.680836,-21.38234,-23.763908,-23.892635,-28.692331,-29.05689,-26.826143,-24.265972,-23.171059,-31.033201,-25.540192,-23.391737,-30.608778,-28.173038,-32.060555,-35.079823,-21.772602,-25.513805,-20.641527,-22.70033,-28.914272,-19.972084,-25.339338,-23.024057,-26.807808,-31.304005,-26.897715,-25.977726,-26.962288,-29.955498,-28.791664,-33.990677,-23.162647,-26.841976,-23.283045,-21.459055,-29.752155,-30.303955,-28.590036,-27.819172,-21.680183,-27.340315,-20.883146,-33.993996,-23.84096,-29.570755,-24.213017,-28.55726,-31.289518,-26.22076,-29.838312,-31.758228,-26.687988,-27.61056,-27.424791,-27.529793,-32.549244,-27.394596,-34.697933,-27.238817,-32.508873,-21.21237,-28.258968,-29.15178,-25.98679,-29.272766,-21.151245,-23.312511,-33.887558,-30.812908,-23.707829,-23.047909,-23.588402,-28.93435,-19.113138,-26.384169,-28.511318,-33.176365,-30.587864,-21.882168,-32.20436,-27.803291,-26.720778,-20.257196,-28.425808,-23.923061,-25.7252,-29.143713,-27.871672,-33.22591,-29.266827,-27.200554,-25.229845,-28.771357,-32.95207,-25.65026,-28.379475,-31.264399,-25.059343,-22.70525,-23.280739,-27.30307,-25.400265,-27.80497,-24.804516,-32.201702,-28.7406,-30.168652,-23.882282,-25.493034,-27.109074,-24.993074,-24.70227,-31.589148,-23.209364,-25.300484,-28.213291,-26.090239,-29.63016,-23.838211,-26.099325,-27.871279,-30.21355
-41.175682,-27.40801,-25.916729,-30.961725,-23.708874,-23.756615,-29.493073,-25.994995,-26.889294,-28.709263,-23.29862,-29.417381,-22.568565,-22.498325,-36.7497,-27.532696,-27.53764,-27.830353,-29.974844,-25.751625,-23.026424,-27.497425,-30.000843,-32.02687,-25.346958,-22.926155,-31.769716,-26.10853,-32.64131,-26.707464,-27.140347,-27.614754,-38.451797,-25.890942,-22.681463,-25.662624,-27.43687,-28.163904,-21.657505,-30.238092,-23.194427,-25.514805,-29.925941,-29.330345,-28.15612,-27.32445,-27.800806,-30.30295,-35.00698,-23.28204,-29.400185,-28.62212,-29.918615,-29.157146,-42.097485,-31.367067,-26.676207,-23.913544,-23.692652,-25.354694,-27.699356,-28.892292,-30.911528,-27.792753,-29.918615,-25.795177,-31.869797,-28.251484,-31.631937,-28.345488,-30.66725,-32.342724,-26.20504,-25.515392,-30.163893,-27.333534,-32.94742,-28.182364,-23.279797,-29.373356,-26.800505,-23.325432,-35.737747,-19.632982,-25.96929,-32.702156,-26.104717,-25.344244,-24.16756,-22.87014,-34.159893,-25.031866,-29.354288,-26.993473,-30.016968,-33.175323,-19.986977,-33.90612,-25.808426,-23.51427,-24.807165,-27.94694,-27.154833,-31.103445,-28.474987,-21.832664,-39.50699,-26.520885,-22.434542,-31.01475,-28.764517,-35.961517,-24.20351,-33.681812,-33.824177,-30.030884,-30.70067,-29.876322,-25.161093,-27.10099,-24.699879,-33.26406,-28.146557,-30.24196,-33.761665,-23.66668,-23.166584,-25.933903,-30.876978,-23.453093,-38.315403,-21.470459,-26.686577,-32.099632,-31.156948,-28.753689,-24.298784,-33.258976,-21.553911,-26.597534
