-6.0575027,-5.123928,-7.3652115,-6.0205803,-6.0205803,-6.0212154,-1.0299835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3358383,-18.169058,-24.650301,-25.820293,-10.015142,-13.012941,-14.873631,-14.37788,-11.663248,-3.7217999,-8.570642,-14.310196,-21.396328,-16.190683,-13.364609,-10.514557,-7.4747257,-7.6686287,-6.655384,-5.1632004,-5.4280777,-4.9495335,-5.015789,-5.391863,-5.125347,-4.9275513,-5.4408607,-5.007925,-5.274069,-5.1270695,-5.131302,-5.030159
-13.44105,-32.730556,-21.445522,-80.0,-80.0,-80.0,-13.9439125,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-8.35741,-16.623413,-19.154198,-25.705368,-6.775543,-11.728287,-7.292465,-13.180897,-7.7111015,-5.5969276,-7.3016834,-14.246901,-17.57614,-11.522366,-19.875435,-33.055195,-22.97293,-21.996984,-25.073242,-32.360214,-32.29792,-32.06366,-36.176468,-30.145271,-26.869347,-33.58518,-28.81659,-31.264036,-36.145794,-35.13887,-37.21252,-26.679642
-18.124737,-37.361103,-28.711653,-80.0,-80.0,-80.0,-19.422985,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.167467,-20.770432,-22.232328,-27.28636,-12.92799,-4.5758057,-7.99469,-5.584135,-15.281853,-19.885616,-19.347404,-15.761997,-20.28593,-13.290268,-23.893873,-21.252346,-22.614145,-28.901112,-24.643175,-33.84423,-29.487226,-33.753246,-31.508766,-39.96575,-32.96696,-33.4256,-31.047167,-30.179382,-35.922215,-32.9034,-36.521534,-33.083405
-20.201027,-29.858044,-33.55527,-80.0,-80.0,-80.0,-21.868744,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-19.050743,-17.247324,-24.238068,-26.118551,-17.223146,-6.9790764,-14.827377,-7.9031944,-17.174803,-17.348166,-21.235525,-23.471252,-20.21251,-14.812374,-17.770489,-17.46209,-22.236778,-30.648521,-26.827364,-30.057407,-26.193497,-35.876675,-25.919939,-39.389584,-30.447683,-33.316753,-35.339497,-34.81986,-30.455187,-30.354282,-31.00856,-28.498686
-22.051468,-29.436329,-29.231663,-80.0,-80.0,-80.0,-24.270748,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.884834,-15.851471,-23.035532,-19.399555,-19.199604,-19.000446,-26.017933,-24.888569,-20.470976,-19.962944,-27.532423,-26.691608,-17.658188,-20.451366,-18.51684,-16.723099,-21.000568,-25.46788,-21.224133,-31.283499,-25.336754,-35.026104,-26.694393,-31.382114,-29.6431,-28.192865,-39.466682,-38.644238,-27.976048,-32.29912,-32.972057,-29.009933
-24.16143,-36.77156,-29.47231,-80.0,-80.0,-80.0,-26.088543,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.516363,-18.743755,-27.653095,-19.5042,-23.086529,-23.76239,-28.003845,-27.278526,-22.499563,-24.481754,-29.811993,-26.831142,-20.29189,-16.579876,-20.073212,-11.3846,-22.072031,-24.392208,-24.861517,-36.54512,-25.832785,-28.193216,-28.607279,-32.051987,-27.325287,-31.859884,-32.58975,-37.619064,-34.128735,-36.189323,-34.836956,-31.361267
-25.22796,-37.71282,-32.21928,-80.0,-80.0,-80.0,-27.477018,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.929171,-22.312212,-28.848038,-24.832592,-29.710075,-28.791616,-24.135344,-28.073933,-22.156275,-30.105396,-24.41599,-24.143797,-17.00874,-10.308891,-22.42254,-16.008474,-22.145794,-17.89481,-25.15296,-38.849876,-30.581701,-29.181679,-34.410595,-31.177315,-30.916042,-30.280457,-30.113337,-37.49889,-33.58468,-31.728428,-35.180897,-28.215155
-26.26534,-36.164272,-32.322926,-80.0,-80.0,-80.0,-29.33221,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.067717,-21.423946,-32.401352,-23.531073,-31.423004,-21.399832,-26.765064,-31.24531,-26.482447,-25.176777,-24.763988,-22.247261,-16.879457,-10.109333,-24.001097,-20.995148,-20.530731,-22.123714,-25.186995,-32.278107,-26.114996,-34.920216,-33.43267,-31.351753,-32.203144,-31.553919,-35.794945,-32.757225,-30.769306,-33.26506,-36.71629,-29.539177
-24.528894,-32.754562,-31.556871,-80.0,-80.0,-80.0,-30.087618,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-18.275059,-26.649372,-28.97757,-23.541145,-22.923897,-18.244705,-25.446617,-25.059134,-20.469006,-25.567444,-26.825333,-23.883677,-13.139097,-13.25783,-22.801252,-21.717587,-27.059992,-30.642551,-24.661488,-25.837025,-26.33061,-29.200138,-34.55533,-30.38806,-30.540352,-30.21086,-28.984537,-33.262146,-34.461998,-34.111183,-31.913877,-29.441406
-25.585842,-35.44326,-27.428112,-80.0,-80.0,-80.0,-32.096317,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.096136,-24.315588,-25.92004,-23.05606,-21.17406,-16.056974,-23.116688,-18.057755,-21.711304,-23.39355,-25.972012,-24.826538,-12.759085,-17.140049,-18.024414,-19.490002,-20.470901,-29.536055,-26.659313,-28.453707,-32.6303,-30.372448,-32.84218,-28.767864,-34.15785,-29.085812,-29.033455,-32.846825,-33.77481,-32.118942,-33.344913,-31.729103
-26.104391,-28.133984,-25.986095,-80.0,-80.0,-80.0,-32.615685,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-32.243866,-25.282131,-29.253212,-22.548101,-17.944492,-18.377466,-24.478092,-17.546257,-24.055773,-26.490042,-25.013815,-25.82706,-17.87262,-20.040813,-19.628855,-22.45568,-17.168232,-26.968616,-23.122719,-33.439484,-30.243824,-35.29711,-31.830383,-32.400364,-38.19722,-34.771957,-31.892153,-27.7057,-31.92121,-33.382023,-31.78964,-25.388428
-31.101845,-31.33947,-23.790407,-80.0,-80.0,-80.0,-34.511703,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.973862,-30.866074,-28.913044,-27.649595,-22.490898,-23.002028,-24.667519,-22.584911,-26.971983,-32.854416,-27.818552,-31.254356,-16.362915,-21.688992,-22.93795,-26.68787,-23.573235,-29.891445,-23.200768,-28.329155,-32.189163,-27.835773,-34.71058,-34.964718,-33.829002,-33.253124,-31.307617,-32.79874,-33.492706,-31.169209,-32.28247,-28.437275
-30.744736,-37.00803,-23.023235,-80.0,-80.0,-80.0,-35.254345,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.187454,-25.467827,-28.527431,-23.281967,-19.234365,-23.301529,-25.296272,-25.430138,-26.288723,-33.3637,-24.477753,-24.547129,-16.586327,-15.38607,-24.744635,-24.832644,-27.813004,-25.201084,-23.958231,-27.69551,-33.665306,-28.356903,-32.528957,-30.265999,-30.274796,-33.31387,-28.377617,-29.185247,-29.533764,-29.54711,-28.269829,-35.009277
-28.913488,-32.138565,-24.241068,-80.0,-80.0,-80.0,-36.844448,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.973633,-23.320002,-26.071352,-23.93592,-22.95494,-22.034952,-26.494102,-37.114628,-20.105915,-30.23629,-27.200323,-24.970684,-23.691631,-20.442932,-25.52232,-23.126911,-26.515966,-19.96688,-25.339893,-31.103714,-34.678093,-32.49508,-32.010586,-32.081333,-31.119225,-32.329872,-28.174038,-30.05363,-27.434238,-32.35992,-28.455265,-34.51495
-28.028969,-30.946018,-30.543398,-80.0,-80.0,-80.0,-38.012096,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.843311,-25.342611,-25.328106,-29.236303,-25.301302,-23.306622,-22.592863,-34.152737,-20.045734,-26.288752,-24.385796,-22.0353,-21.484121,-24.440708,-25.967384,-27.47768,-28.026197,-21.411612,-21.306068,-34.474804,-28.722662,-30.091564,-32.479546,-34.609795,-31.430738,-31.245329,-27.729353,-36.471664,-25.980217,-29.132872,-25.936375,-30.510067
-30.994514,-28.550018,-32.641663,-80.0,-80.0,-80.0,-39.370796,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.62306,-26.138596,-22.67491,-29.32841,-28.247759,-21.997042,-24.40269,-21.834679,-25.307423,-27.62866,-25.552572,-23.955795,-19.014925,-17.903185,-20.729588,-26.322668,-24.671675,-18.596828,-19.055473,-35.524586,-30.795362,-35.252483,-33.65775,-34.355103,-29.38259,-34.636635,-26.871798,-33.164875,-29.922113,-29.696787,-27.97966,-31.658058
