-17.230259,1.9073486e-06
-18.652538,-2.3037872
-21.172844,-8.474768
-24.759531,-13.983246
-27.409384,-11.644163
-26.904076,-11.734959
-25.599443,-13.745409
-23.240284,-16.959589
-21.584658,-14.986122
-24.179781,-18.092714
-26.229977,-25.204483
-28.541075,-18.412136
-28.444458,-19.45943
-28.781855,-27.479622
-30.904047,-25.106186
-34.978645,-20.96612
-31.41101,-22.676891
-29.293755,-24.33252
-34.07111,-25.289412
-36.05608,-19.531538
-30.942213,-18.991997
-28.536793,-25.536774
-28.760574,-35.309402
-29.963291,-28.885048
-33.166393,-27.876009
-37.55417,-26.309982
-43.09771,-28.958853
-49.32911,-30.065048
-38.959023,-30.619743
-34.096348,-33.979546
-32.041134,-34.628395
-33.217472,-33.01474
-32.51831,-27.37312
-31.818575,-28.619518
-32.254932,-38.202663
-33.00136,-24.957853
-33.10206,-24.5888
-29.827108,-28.400146
-30.757717,-29.750717
-34.94435,-27.295034
-30.661232,-26.645893
-30.191833,-31.602211
-35.70003,-28.660261
-31.714748,-24.48761
-28.714174,-30.780357
-27.274609,-37.874535
-25.651814,-34.29455
-26.403223,-27.059334
-27.635025,-26.067122
-29.787155,-32.15496
-31.496256,-28.543655
-34.659336,-27.958427
-34.981632,-24.476738
-35.227512,-26.572338
-28.085648,-27.040842
-26.777784,-30.091007
-31.23638,-30.641615
-35.35639,-29.781334
-31.433672,-32.37741
-30.64391,-23.498356
-33.76869,-24.933086
-36.462547,-26.010586
-37.005226,-23.95823
-31.260803,-25.828207
-28.386625,-22.313557
-29.540691,-22.81571
-33.118664,-18.792099
-33.768246,-22.797731
-32.544735,-21.27413
-37.534855,-25.630556
-36.421978,-21.476707
-37.09994,-20.964565
-39.209732,-27.777632
-34.254944,-27.030296
-30.033773,-25.38868
-27.509878,-22.529152
-27.812527,-26.242298
-28.957312,-23.425926
-33.693592,-21.505657
-37.139572,-26.44045
-33.835392,-27.582129
-32.795135,-23.394728
-36.630386,-22.832813
-36.37567,-21.915323
-33.91131,-20.001173
-37.419334,-23.109821
-34.854416,-24.93222
-30.06571,-27.948366
-27.764202,-26.906876
-26.722233,-25.825897
-26.992987,-26.299906
-28.601862,-32.899963
-29.271849,-35.57331
-26.67323,-36.099937
-24.907309,-29.24836
-25.858126,-30.142818
-29.043581,-29.085323
-29.712578,-22.106243
-29.94823,-19.916996
-28.637156,-21.443268
-26.140121,-18.90207
-25.579144,-20.218348
-27.094402,-23.638475
-28.253927,-21.691273
-23.09771,-20.900724
-19.17843,-23.991205
-17.081036,-22.536896
-16.646702,-22.388695
-19.44659,-22.617584
-22.26867,-18.46992
-20.682894,-23.830421
-18.915327,-18.810688
-17.633987,-18.70468
-17.744003,-15.577385
-20.15129,-19.038992
-23.843708,-15.991336
-23.219852,-14.861603
-22.246132,-16.329273
-20.118021,-17.241106
-19.695103,-15.835324
-17.921877,-10.567684
-17.131592,-13.884678
-19.421642,-16.392199
-23.093758,-10.735821
-24.278631,-9.379114
-27.449537,-14.6698
-26.681711,-14.211004
-20.256657,-12.1599865
-20.320492,-10.122105
-23.126274,-14.407494
-29.668825,-15.355108
-30.104908,-10.221951
-30.11716,-8.039583
-25.395859,-7.5309734
-25.65669,-8.991398
-25.612162,-7.8875294
