-27.680054,-21.604752,-18.618805,-19.411089,-23.081905,-16.803356,-17.819096,-17.614021,-22.954897,-22.811378,-24.986809,-16.157543,-20.957747,-19.428566,-19.407185,-18.457958,-17.989258,-22.426891,-19.43583,-16.70451,-24.322393,-25.779062,-17.12174,-31.970875,-23.59203,-15.320513,-21.321705,-18.266912,-19.821377,-20.374153,-24.327267,-27.528536,-22.246391,-15.517957,-26.915718,-16.745373,-25.161179,-16.665634,-18.781073,-16.829178,-19.842915,-20.039177,-21.533737,-20.499966,-17.677387,-15.111199,-20.181372,-19.16626,-21.850784,-17.119816,-21.483856,-22.792078,-20.066118,-21.574331,-22.079138,-18.54807,-18.3193,-20.825579,-22.811148,-19.48561,-23.570225,-19.75418,-16.353615,-20.326477,-17.901289,-23.912102,-17.08189,-17.923912,-20.458952,-23.101118,-18.873108,-20.97047,-14.949524,-22.199993,-16.610031,-17.372126,-18.845161,-17.568184,-16.991747,-20.78701,-18.09358,-19.944859,-16.629349,-18.327236,-19.167875,-19.273907,-16.816957,-21.368183,-20.726347,-22.801655,-21.630081,-22.998032,-21.105423,-20.406704,-22.107216,-19.237514,-16.842464,-21.23273,-14.298161,-19.456161,-20.946774,-18.078236,-23.034779,-22.88089,-21.091759,-24.475399,-20.908789,-16.262987,-20.835306,-22.643082,-19.663103,-19.04035,-16.453474,-22.012394,-15.195612,-21.900227,-19.72816,-17.783672,-23.026497,-20.404972,-16.999031,-18.557209,-25.590961,-26.526602,-21.000158,-15.312643,-17.493378,-16.625534,-21.753414,-17.155134,-21.074543,-19.293673,-22.938538,-22.44019,-21.60432,-23.323029,-19.299109,-20.595314,-19.458246,-17.38984,-28.323969,-26.819546,-1.9073486e-06,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.193916,-24.683231,-18.790995,-18.736202,-25.891798,-18.812239,-17.214485,-29.19502,-24.008547,-33.4826,-24.465708,-15.3182955,-19.964771,-21.614208,-17.549007,-22.944975,-23.834019,-22.99378,-23.803926,-14.355701,-19.867523,-22.628868,-17.886364,-26.071064,-26.700119,-18.035637,-23.026869,-24.195358,-26.071106,-21.76221,-30.06771,-21.96372,-19.23906,-17.6531,-23.242477,-18.114344,-20.20443,-20.233936,-20.742783,-30.18041,-21.809484,-27.307888,-17.91858,-25.98971,-31.157223,-22.613222,-23.249762,-17.630104,-22.3648,-27.314888,-18.801298,-22.482166,-28.063053,-20.862873,-23.412586,-24.687473,-22.51379,-34.58709,-19.723791,-16.695923,-23.177925,-19.085043,-23.305435,-19.934216,-15.78545,-22.343342,-22.377232,-20.962336,-17.180136,-23.956799,-17.265015,-22.665607,-24.300331,-31.457874,-23.349155,-25.66876,-17.30042,-19.61999,-21.636963,-19.324055,-32.603676,-24.533352,-25.813046,-15.767759,-21.742638,-20.152546,-23.082462,-23.655704,-31.0615,-26.798035,-23.780403,-22.586992,-22.051123,-22.499973,-24.171185,-21.053543,-23.74502,-19.241505,-16.369682,-18.645779,-21.037983,-23.297508,-26.138683,-23.71899,-25.075113,-24.110912,-24.353046,-21.752172,-20.911652,-19.431234,-22.82873,-18.51996,-19.3724,-24.136147,-23.554031,-27.012539,-27.009527,-18.689756,-17.151323,-20.458069,-23.244602,-24.28317,-30.517992,-21.550251,-27.314785,-20.696056,-23.536985,-24.613216,-19.491156,-21.500593,-22.250456,-19.548328,-23.290745,-25.113258,-25.04846,-25.896032,-23.991188,-25.008684,-25.077473,-21.37041,-22.016659,-38.007256,-15.808078,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.9305,-26.426144,-23.339363,-29.836136,-27.155344,-18.69305,-21.81939,-22.284874,-23.482002,-21.912188,-24.664131,-18.098934,-22.558659,-23.635307,-19.915184,-19.542583,-24.213486,-26.468132,-22.309464,-21.52449,-20.300457,-14.411423,-27.642853,-18.797787,-29.43336,-24.337193,-18.765076,-21.95464,-22.661812,-23.22032,-21.089085,-21.085043,-24.002785,-22.855448,-22.544533,-19.55732,-19.941776,-28.148397,-27.98748,-30.490099,-22.838903,-25.663378,-23.824516,-23.707758,-22.9424,-27.048565,-22.756706,-16.606686,-23.777794,-23.736702,-20.997686,-22.200668,-20.097904,-17.815601,-26.126347,-28.942907,-25.490463,-29.37357,-19.843857,-19.990583,-21.348108,-26.418335,-26.526731,-19.276142,-23.38873,-21.340084,-22.614027,-25.667095,-19.358828,-26.407393,-19.258457,-22.552193,-21.77235,-30.307386,-26.402328,-26.698816,-23.529976,-29.28964,-23.972921,-18.180752,-29.923386,-25.48108,-26.47698,-18.007082,-19.985626,-21.669003,-29.36834,-25.476809,-28.698004,-34.54606,-29.349945,-23.657207,-27.797195,-26.347828,-21.789223,-21.939423,-26.841005,-19.843174,-17.849005,-23.47881,-23.39297,-31.106075,-23.626118,-28.705887,-21.693336,-21.991924,-31.302795,-25.475033,-18.61069,-18.79052,-25.004366,-22.108463,-23.338444,-21.163177,-27.116909,-22.271278,-21.883944,-19.188522,-18.359762,-23.72875,-26.924246,-24.242586,-27.879457,-21.555779,-29.28599,-22.627823,-21.511883,-20.104214,-20.62284,-26.05263,-25.468077,-20.760206,-24.874176,-26.507929,-17.395628,-20.551441,-22.770992,-25.168476,-28.177656,-25.514301,-21.46979,-23.625534,-21.406368,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.337164,-25.480263,-18.56173,-29.818428,-23.35756,-18.3294,-16.728722,-21.490828,-28.833157,-14.9165125,-19.636276,-19.968086,-23.32159,-25.426212,-21.91037,-23.806938,-18.467503,-24.447018,-20.54336,-26.85765,-23.89678,-16.676203,-23.040367,-23.45691,-29.222618,-26.753681,-18.93498,-17.072054,-24.820698,-22.401312,-17.775513,-16.176983,-25.241417,-24.839153,-28.564417,-17.50462,-25.845186,-29.155537,-27.036867,-28.10122,-25.038042,-24.852482,-25.703491,-22.866438,-21.88115,-26.533245,-26.136375,-20.616745,-19.062634,-20.693592,-19.90617,-19.692335,-19.56032,-21.407282,-20.99599,-25.920248,-23.175528,-32.799767,-24.532501,-24.478474,-22.682152,-28.607018,-25.093298,-21.651424,-23.046314,-20.708183,-24.544031,-18.556293,-22.405487,-26.468931,-23.891218,-20.767782,-21.556433,-26.628908,-21.697905,-20.050442,-24.27201,-19.47759,-24.489109,-21.12661,-27.23434,-25.505564,-23.123207,-23.737743,-21.523281,-21.430483,-29.30099,-24.05851,-26.485357,-37.200665,-30.458965,-20.7379,-23.982475,-19.96353,-22.772854,-27.564865,-19.76213,-22.22211,-22.054419,-17.763153,-17.770554,-27.843302,-26.11867,-24.56664,-22.194702,-20.426023,-27.130049,-27.962193,-19.640997,-25.24096,-20.753227,-20.667639,-29.865826,-25.122581,-24.01479,-23.66209,-26.389822,-18.79149,-22.397718,-23.883018,-24.250046,-24.969524,-23.919468,-21.368345,-24.59673,-23.349525,-17.598614,-15.450073,-18.872017,-26.057943,-20.13271,-24.74456,-25.612627,-22.625011,-18.617464,-18.372574,-19.603727,-22.230637,-20.89009,-21.978886,-17.826145,-21.263823,-23.197384,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.259096,-26.175594,-18.305,-24.879086,-30.703707,-21.190617,-17.53261,-28.008013,-26.552221,-18.077282,-21.360992,-15.804975,-21.65965,-20.934505,-21.396513,-20.95678,-22.509253,-25.78062,-21.898819,-22.812271,-25.589695,-25.844753,-19.184498,-26.71812,-20.952103,-22.486805,-22.349512,-20.615288,-20.874218,-18.571388,-17.543816,-15.362316,-19.361053,-25.197239,-27.156261,-18.999203,-24.27914,-23.641573,-35.27238,-26.4743,-28.1297,-22.618242,-22.813938,-27.974854,-28.76833,-19.063728,-26.656683,-27.567585,-16.34581,-24.607265,-26.049717,-22.305824,-23.671537,-18.636763,-20.433748,-28.935028,-23.333534,-27.588188,-21.248993,-18.59802,-25.135317,-24.153084,-20.087204,-20.873688,-19.858547,-22.104246,-24.788366,-17.008217,-20.864159,-21.900686,-22.254063,-24.321873,-19.281412,-25.862688,-18.430477,-19.450779,-22.696186,-16.637857,-18.708267,-20.191597,-26.2581,-27.783209,-24.585264,-21.265541,-22.56643,-23.753395,-23.251678,-22.396252,-31.105188,-28.41294,-24.026794,-19.433931,-22.760895,-18.542913,-29.295055,-18.677673,-25.507877,-25.659037,-26.112602,-16.443748,-18.219467,-22.763367,-22.032408,-24.793777,-23.941895,-22.084158,-20.988129,-23.139332,-21.22765,-23.052933,-17.203289,-18.181782,-24.564947,-26.142693,-19.43533,-29.090626,-22.461525,-20.327126,-25.846764,-18.468502,-20.624283,-25.322216,-23.266756,-20.156229,-27.653994,-29.14219,-22.442993,-20.910044,-22.074898,-20.07022,-19.32578,-32.929184,-24.457245,-24.125828,-25.557076,-21.778797,-21.673244,-26.269957,-21.123737,-20.743298,-20.723509,-26.333313,-28.130495,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.10443,-23.678677,-21.408453,-18.899693,-22.501694,-20.77552,-18.822569,-22.503553,-24.62025,-26.730392,-22.706059,-17.991627,-19.556507,-25.018204,-27.865103,-18.64323,-19.155182,-25.729708,-25.336042,-21.256996,-25.447037,-27.530468,-24.380451,-25.508167,-22.070623,-20.994488,-24.59513,-18.482746,-25.507885,-23.536642,-15.997463,-18.976871,-22.990496,-30.239002,-24.392479,-27.109854,-20.27135,-21.076296,-34.035553,-22.86593,-20.078274,-18.18156,-20.03492,-18.27066,-31.157585,-22.525814,-23.150528,-22.25708,-17.410389,-27.372631,-23.677385,-23.643852,-19.87064,-22.290752,-21.76799,-26.828814,-28.028091,-23.328096,-18.91632,-20.244785,-23.567265,-21.82266,-20.20132,-25.102596,-19.6127,-25.188435,-27.187702,-25.676723,-20.590187,-22.325962,-22.544819,-23.218088,-22.377201,-22.230162,-22.80174,-17.939695,-29.30495,-20.09922,-14.716202,-22.654854,-20.683264,-25.478344,-24.375822,-21.704052,-17.10562,-26.340006,-21.429707,-19.280952,-27.308369,-20.741962,-22.116344,-19.358799,-25.382175,-25.183865,-23.336174,-16.788258,-34.68094,-20.56842,-28.519213,-25.320866,-21.428898,-22.75635,-21.44402,-22.954926,-22.784496,-25.368208,-19.614384,-20.101475,-23.15157,-24.304625,-20.31641,-16.354717,-24.082441,-26.317413,-24.292597,-26.347382,-19.18934,-23.513542,-24.040716,-19.18637,-22.559149,-22.188713,-20.417797,-21.577003,-29.826283,-23.807375,-22.609,-30.191097,-27.82942,-19.184126,-22.668173,-27.634922,-26.933823,-20.437994,-22.970207,-24.994896,-17.554012,-27.363201,-22.946499,-22.370707,-21.417063,-23.182281,-28.42963,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.310963,-21.093105,-22.100933,-21.591667,-18.610155,-19.978096,-13.083075,-22.847073,-20.786167,-24.1498,-21.960468,-18.620842,-19.322605,-32.570366,-27.440178,-23.360207,-20.46233,-19.130646,-25.733595,-25.520863,-25.575806,-24.004425,-21.879915,-21.43782,-21.460478,-19.023573,-20.76292,-21.003263,-33.333466,-25.07618,-15.861475,-18.98059,-21.194084,-21.822632,-27.405136,-24.587534,-19.188412,-20.39526,-30.66405,-21.232662,-20.22117,-17.575108,-23.229425,-17.123089,-26.502832,-22.421497,-20.910393,-23.975267,-19.344055,-19.58621,-23.65881,-19.6367,-19.602715,-20.665747,-23.578417,-24.710163,-26.167328,-21.594137,-25.344482,-24.552555,-25.49715,-20.413523,-28.302328,-22.410034,-27.740189,-22.982498,-25.000786,-29.635967,-21.23637,-22.243992,-23.804462,-22.102116,-22.717424,-22.59411,-21.801512,-21.965889,-31.345488,-18.788017,-16.53524,-21.658957,-16.12513,-22.058565,-18.268768,-22.584492,-18.54073,-28.712448,-22.948618,-24.637917,-15.976554,-21.564962,-25.151604,-23.702152,-25.816048,-28.929762,-20.602713,-20.516163,-30.757145,-20.94485,-29.000605,-24.580025,-24.865456,-22.597162,-20.443844,-23.99504,-24.130598,-24.773987,-26.079144,-20.707087,-21.560284,-24.027624,-19.64442,-17.131832,-29.183601,-20.64846,-25.752075,-20.584185,-24.759956,-27.935038,-28.45378,-23.001373,-26.061893,-20.012379,-27.990353,-25.3568,-21.43002,-22.318382,-19.513842,-36.230988,-23.368877,-26.303574,-29.14432,-26.02875,-29.179165,-25.029213,-26.038574,-20.871943,-18.926476,-18.217243,-18.943796,-18.078701,-20.436928,-17.940853,-29.481882,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-29.158218,-19.230295,-29.506746,-18.834948,-24.682402,-28.126892,-15.355835,-22.101467,-25.232796,-18.823753,-30.021585,-22.814632,-25.601795,-24.024075,-22.80643,-25.679016,-19.75634,-21.102005,-21.247997,-20.983105,-24.139042,-25.359484,-22.516243,-21.19326,-25.690014,-20.641727,-19.71698,-24.630157,-25.844479,-29.458954,-16.974007,-20.548859,-20.764917,-19.658659,-23.795094,-25.316708,-16.692297,-18.053917,-27.383625,-23.823868,-25.035675,-19.331944,-21.753258,-24.220459,-23.79546,-24.639517,-20.436527,-24.468716,-21.112484,-23.232113,-25.10232,-17.566921,-20.172112,-18.59451,-23.866581,-23.35579,-30.479515,-21.963327,-26.636515,-24.604143,-26.826406,-25.36839,-27.900055,-25.360777,-31.022943,-21.056221,-26.90357,-24.828579,-17.80188,-24.38248,-22.388586,-27.91118,-20.558563,-24.148273,-23.792078,-24.4183,-28.723085,-17.523945,-23.227875,-21.015,-18.214396,-20.952438,-16.96517,-26.083181,-18.24902,-25.567225,-21.033298,-27.107113,-15.797064,-21.47463,-24.293304,-25.710684,-19.850414,-28.083242,-20.434063,-17.26738,-21.47126,-25.871979,-23.652164,-29.679249,-26.057644,-23.295685,-23.12867,-21.061985,-21.865229,-22.100077,-25.400707,-24.960236,-24.038809,-25.080658,-22.251514,-23.444542,-23.961765,-19.72442,-22.316376,-22.683037,-30.001272,-22.902447,-23.400177,-19.843382,-25.206532,-21.184416,-28.165262,-20.79923,-20.128847,-20.252197,-23.439869,-32.558907,-21.409668,-32.61611,-24.360668,-29.35044,-24.082787,-27.216423,-28.099968,-23.84834,-28.951345,-19.502928,-21.854813,-17.96532,-22.780666,-18.31684,-32.607323,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-27.283464,-22.127254,-31.6402,-17.474937,-23.371998,-21.779171,-23.031925,-24.90189,-24.404379,-19.910372,-30.727259,-21.931023,-23.421627,-21.264288,-22.309736,-22.885109,-17.013006,-17.526554,-21.741995,-17.985672,-25.697763,-19.021938,-27.70329,-14.630617,-22.22388,-20.910833,-23.892813,-18.699064,-19.654387,-23.124563,-22.4969,-23.764359,-21.194145,-20.939995,-23.260492,-26.4929,-16.931152,-20.314526,-23.908945,-24.027874,-27.377323,-20.061642,-19.180138,-17.823164,-23.66684,-27.93103,-21.596752,-28.376034,-23.037937,-25.082434,-19.117731,-24.434158,-23.098125,-23.086739,-24.378763,-16.742752,-28.579666,-22.615816,-25.472689,-25.423428,-24.796238,-18.648533,-24.826315,-24.475584,-23.360313,-22.165379,-28.063948,-19.922308,-18.144228,-24.046661,-21.933348,-29.28006,-24.417006,-20.647493,-22.43941,-19.592093,-23.676117,-14.23299,-24.028198,-20.38723,-27.459312,-23.039883,-19.678913,-22.212608,-22.72456,-25.704544,-23.909058,-26.84227,-22.382195,-25.612839,-18.749142,-28.074587,-17.517632,-19.541286,-21.705542,-21.355938,-19.212502,-22.315996,-25.460258,-26.661942,-27.115807,-21.32854,-26.320896,-20.5783,-21.915905,-23.32275,-26.363777,-21.117338,-18.917727,-35.986248,-24.59072,-28.844275,-24.432405,-28.279133,-23.860409,-27.217669,-23.765059,-26.130568,-18.768963,-19.726353,-27.905607,-20.271431,-23.260956,-25.330711,-22.709488,-16.828775,-22.171057,-23.025494,-18.17828,-23.912197,-25.111107,-28.78137,-20.363026,-25.199402,-25.566467,-20.362888,-26.947662,-23.48022,-18.773636,-18.490421,-21.849667,-15.946184,-31.817255,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-30.12065,-29.36509,-27.385338,-19.952923,-21.86647,-24.462368,-24.406464,-27.98117,-21.390205,-21.702679,-21.776518,-27.556442,-28.344086,-22.098228,-21.186493,-23.08761,-21.789518,-15.220618,-22.863764,-20.382362,-24.776836,-24.52083,-22.434614,-16.960835,-22.38762,-27.294432,-23.762089,-22.546688,-24.25822,-24.176756,-24.388868,-21.652012,-22.604668,-24.760708,-21.790394,-22.00261,-19.9571,-24.196285,-22.240805,-24.13728,-26.0289,-18.90514,-21.870756,-21.837612,-17.076536,-24.737019,-23.522955,-25.44666,-26.665384,-26.955372,-19.507927,-28.503696,-23.226837,-20.287868,-22.363169,-16.677666,-22.398455,-22.817131,-27.13036,-23.842756,-25.333288,-22.08239,-21.885515,-21.287611,-20.110395,-17.092184,-23.078009,-20.381453,-18.578403,-23.47631,-31.293327,-25.436876,-25.77997,-21.980524,-18.264833,-26.42494,-19.51461,-24.588816,-27.822866,-21.760769,-24.488483,-21.550806,-26.2387,-20.348564,-23.19136,-23.563143,-20.728306,-29.536356,-19.959301,-29.233128,-19.491379,-28.497978,-25.331747,-24.349934,-26.417065,-25.547575,-22.737068,-20.721344,-22.28601,-26.985905,-29.554817,-18.797329,-29.09341,-27.134577,-20.642944,-21.86993,-22.271656,-23.32877,-24.478846,-25.488441,-24.070784,-29.072561,-22.055332,-28.934605,-25.70707,-26.668907,-26.111563,-23.821598,-22.376076,-23.019302,-26.002077,-20.502327,-21.561604,-21.970734,-19.739515,-17.559807,-17.710215,-21.777378,-19.493952,-25.641123,-32.374485,-30.776558,-20.98193,-23.111557,-26.84191,-22.59474,-27.060064,-27.718643,-22.66504,-23.268099,-22.736418,-19.110214,-34.4868,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
