-24.348097,-21.762314,-34.257465,-19.665157,-19.71095,-19.587208,-26.139528,-19.600857,-21.272234,-16.740723,-23.398798,-15.737526,-21.63299,-20.16458,-22.570454,-20.001286,-24.251818,-18.043192,-15.523079,-20.700333,-17.848415,-23.743397,-25.312012,-34.058197,-25.461903,-18.453722,-16.944283,-23.714489,-20.788177,-17.028648,-15.522345,-18.258053,-17.190868,-24.670216,-23.065435,-22.629755,-24.952522,-17.512384,-21.730345,-20.533632,-16.910967,-27.834114,-20.476578,-20.6948,-26.530762,-21.19609,-13.747708,-23.577332,-22.250572,-28.27116,-30.18,-17.870953,-27.466572,-17.727184,-18.696913,-24.448275,-19.32269,-14.795433,-19.097855,-16.35102,-21.848068,-24.938787,-17.298878,-21.759455,-18.74887,-22.636059,-19.594646,-17.017748,-22.093746,-21.853695,-16.503473,-19.275528,-31.85927,-21.423405,-21.018625,-20.12881,-19.256767,-18.70676,-15.654981,-22.387878,-18.400501,-17.238192,-21.418285,-18.652458,-25.448393,-18.693516,-15.863396,-14.804609,-18.480251,-24.388563,-17.688522,-19.406185,-20.303398,-19.371857,-29.129513,-21.924896,-19.29102,-21.636395,-22.974808,-22.768543,-20.295633,-23.956955,-18.253727,-18.033707,-18.79403,-17.462915,-22.50148,-22.830017,-24.430996,-18.141375,-16.151855,-16.00423,-26.174965,-15.543422,-20.74137,-25.629095,-26.92708,-28.263237,-19.17545,-12.910245,-11.856635,-14.040306,-28.059015,-23.727345,-23.177269,-23.428452,-21.305279,-17.20982,-28.221813,-30.97035,-19.436172,-13.652914,-18.324913,-23.976234,-24.182386,-20.881985,-18.669964,-21.366856,-24.72445,-24.19434,-19.601147,-20.378685,-15.962585,-20.623043,-26.833187,-16.59204,-19.650745,-16.996597,-22.104752,-20.61812,-18.259453,-16.874817,-25.400085,-23.973297,-19.713205,-20.198448,-25.327744,-24.109255,-26.867573,-22.248837
-26.130539,-20.852415,-24.614496,-15.12345,-20.65873,-20.684252,-17.869024,-16.052984,-20.74884,-15.486961,-26.622799,-18.745651,-22.249989,-18.145033,-19.545994,-18.29995,-26.976295,-20.732365,-15.424464,-16.453646,-20.472776,-23.027512,-19.027702,-27.435701,-19.93219,-20.685207,-17.016655,-19.790703,-15.319355,-23.766882,-18.24278,-16.326546,-20.136055,-21.236755,-21.294437,-19.803675,-20.308273,-18.061245,-23.541716,-16.19551,-18.258917,-24.778217,-18.234224,-18.81332,-19.29668,-15.343408,-16.597681,-23.932291,-16.52792,-24.692762,-21.150745,-18.531725,-20.283642,-16.893524,-21.96597,-20.621414,-24.216236,-18.759521,-20.325048,-16.376617,-22.426987,-19.86932,-14.333443,-19.893452,-19.180565,-19.005527,-19.083385,-21.286697,-23.363224,-22.722784,-15.551399,-19.272696,-20.801052,-17.84681,-21.465208,-14.202097,-17.41525,-20.447521,-18.415508,-21.003723,-21.193104,-14.842641,-27.353827,-19.967417,-22.021015,-22.108234,-13.90766,-16.64355,-18.895622,-21.574024,-22.765581,-22.165783,-21.439093,-18.27013,-19.334862,-16.496874,-16.65937,-14.422764,-17.435093,-26.751215,-15.451669,-26.820755,-18.193806,-16.939928,-15.6622505,-13.03586,-20.241003,-20.91227,-22.067488,-17.675367,-13.529747,-17.484585,-24.806221,-18.939081,-20.579426,-20.52677,-21.33957,-23.817587,-19.654627,-18.403143,-11.895018,-19.517519,-17.458294,-19.61002,-24.140848,-21.222107,-17.549637,-21.307724,-24.681723,-21.364052,-20.609653,-14.582783,-14.191401,-25.510197,-18.073727,-20.537933,-19.490108,-17.425686,-27.812628,-24.163088,-22.037693,-23.077793,-14.546718,-21.602732,-17.829056,-20.25896,-20.444359,-17.53482,-22.578514,-18.026394,-18.79487,-18.753145,-23.360222,-24.551086,-21.750053,-18.963402,-23.40409,-17.998314,-29.965794,-22.395771
-22.260033,-19.93776,-20.822752,-18.183207,-23.364033,-26.092327,-15.978486,-18.794056,-20.732292,-13.596962,-25.499315,-18.51127,-21.964205,-21.152035,-21.46713,-23.742844,-29.187725,-20.44865,-25.168543,-22.558268,-23.551027,-26.162104,-19.550606,-22.426895,-19.474205,-18.67018,-23.896091,-21.51531,-14.9018345,-19.876856,-17.936455,-17.468142,-14.985103,-15.339091,-22.432354,-18.202515,-17.638983,-19.645248,-20.660585,-20.76659,-20.991203,-19.680302,-16.98426,-20.581633,-21.108418,-19.616865,-17.225784,-25.477842,-17.170341,-23.40889,-18.206205,-15.355251,-21.349663,-19.77116,-22.94545,-16.573177,-19.337603,-19.971497,-18.064005,-18.394203,-19.335663,-15.502433,-15.127251,-16.849411,-18.588594,-12.420098,-17.257086,-19.5289,-18.420223,-28.077116,-23.958845,-18.795792,-18.689842,-12.171553,-22.387903,-19.750908,-21.15459,-16.67586,-19.641077,-22.725725,-20.76318,-19.159672,-24.204231,-15.63306,-29.711184,-18.96428,-21.408047,-21.036842,-19.01399,-21.751242,-20.20856,-21.623806,-22.141369,-20.096493,-20.324966,-17.62721,-13.153759,-13.602812,-16.484327,-20.072258,-15.507666,-24.052898,-18.322111,-17.277687,-13.707074,-13.709876,-19.134064,-23.523102,-23.066755,-14.160928,-17.613268,-16.990578,-17.809204,-15.5892935,-22.650272,-15.577828,-24.259825,-19.3764,-23.37532,-18.60277,-14.727055,-15.380105,-17.980484,-15.191267,-25.791922,-22.53845,-15.325578,-23.413555,-25.428768,-18.459175,-19.949583,-21.565279,-16.492767,-27.22939,-17.293068,-17.799408,-17.803543,-20.499916,-31.85941,-18.283888,-19.100216,-19.46803,-22.570908,-17.995165,-12.920389,-19.59056,-27.16776,-24.15631,-22.523891,-21.386312,-23.226917,-17.947186,-22.29666,-23.612011,-19.035397,-20.50356,-18.220509,-22.21445,-19.271374,-18.26815
-19.498695,-20.445065,-19.527233,-25.18216,-21.542536,-22.664408,-21.24833,-25.368172,-15.8225565,-17.937395,-22.584751,-24.55216,-21.744574,-22.473885,-25.584724,-20.168411,-25.456848,-26.248304,-21.429832,-17.554424,-22.445858,-22.50233,-16.39039,-25.339819,-17.0208,-16.378746,-22.389444,-26.636183,-22.627796,-16.216343,-21.268566,-16.435596,-16.802456,-18.86615,-19.995338,-14.547619,-14.91033,-26.882675,-17.583397,-25.849552,-17.86978,-21.53651,-18.67448,-19.74541,-28.70211,-20.87201,-20.107267,-24.27725,-25.216377,-19.608196,-14.957637,-20.438974,-14.832426,-24.459547,-19.239767,-19.916088,-20.350773,-22.660496,-20.41052,-15.397098,-19.65313,-16.97973,-14.592139,-15.731038,-21.688015,-9.322447,-21.38116,-16.049723,-15.390586,-19.648968,-18.804811,-21.486233,-17.19761,-12.021408,-25.38175,-23.082596,-29.120462,-20.707905,-17.38696,-21.020958,-14.737658,-21.526897,-26.723085,-15.3421,-26.521273,-20.952547,-19.141325,-19.008614,-20.417274,-23.907799,-22.09301,-21.740646,-22.567593,-18.355164,-21.212967,-21.846853,-15.08815,-20.105856,-18.055107,-19.708797,-22.862217,-17.195135,-20.029139,-21.138672,-18.32795,-19.790565,-20.053514,-16.5279,-23.346275,-14.965853,-19.412834,-17.168043,-15.493025,-14.193998,-19.352118,-15.879841,-20.453745,-16.82194,-20.373083,-19.812454,-19.507383,-16.164171,-21.878723,-14.408568,-23.056292,-25.310425,-20.050133,-23.377918,-26.615932,-22.533255,-22.620518,-25.278227,-13.2760515,-18.164421,-20.835121,-20.068747,-18.279097,-20.498169,-24.321215,-17.897583,-24.478872,-18.885204,-18.344162,-17.386883,-17.742718,-16.72661,-21.618437,-29.036978,-27.510155,-24.54636,-21.920298,-20.311724,-15.515938,-21.324947,-18.000828,-21.604362,-18.121708,-18.94293,-19.518028,-14.361063
-21.313738,-13.332842,-17.104488,-19.106066,-21.103996,-23.196878,-23.512691,-23.75377,-17.437351,-19.020092,-19.953629,-26.458403,-14.374414,-23.01928,-21.511763,-18.455114,-28.80105,-24.365608,-18.765856,-11.965815,-18.601135,-21.579388,-17.92231,-20.663937,-19.368624,-17.724129,-22.412754,-16.324312,-22.162273,-15.198719,-23.135675,-14.521983,-27.186672,-27.405485,-19.004917,-18.209007,-18.67473,-18.897743,-19.213524,-23.039028,-15.990785,-20.076946,-26.121193,-23.835943,-24.40082,-18.88979,-19.424438,-19.342873,-23.658257,-17.099493,-12.141536,-20.27368,-13.029759,-23.975105,-21.651012,-19.769157,-27.546711,-26.208508,-19.51305,-23.36197,-19.537426,-14.860165,-21.00909,-18.944155,-22.565134,-11.04303,-29.526806,-17.003675,-15.443486,-13.939356,-18.516434,-31.576889,-17.37328,-20.23812,-24.839182,-22.036333,-21.564856,-27.14828,-16.402876,-21.722557,-15.607882,-19.92546,-26.034159,-19.634697,-21.470379,-20.065971,-22.852371,-18.394894,-25.827015,-21.610039,-21.547558,-22.400902,-16.768635,-22.43716,-19.093624,-23.878685,-21.173908,-23.512238,-21.36341,-21.745117,-24.021084,-14.178594,-23.465519,-15.735219,-24.176003,-24.06174,-18.775455,-15.841338,-25.169945,-19.247066,-19.757744,-17.7496,-17.544771,-18.229853,-19.365929,-21.249748,-23.683737,-18.186108,-22.526432,-20.251623,-28.024082,-23.666739,-20.320713,-17.999855,-24.182041,-21.025387,-24.117027,-25.474987,-25.856787,-17.727575,-22.132202,-22.708118,-15.175097,-16.187054,-22.061434,-20.517582,-21.998766,-16.453373,-23.580437,-14.308599,-29.25727,-17.908386,-19.052748,-20.819687,-27.120255,-19.757973,-23.46177,-22.952503,-18.150795,-20.826107,-23.502537,-19.736923,-18.042946,-19.279713,-19.43699,-21.829258,-19.98406,-17.027424,-15.937736,-19.88324
-24.9423,-16.115822,-20.174988,-16.050512,-20.21925,-22.341774,-24.094265,-20.856697,-17.767235,-19.36604,-16.005407,-22.319328,-18.029442,-26.922218,-18.296404,-22.90899,-28.366117,-22.855978,-19.01434,-15.255491,-24.183014,-22.305416,-23.950972,-20.569916,-25.882973,-17.799965,-30.31673,-15.62635,-20.031055,-19.6689,-17.928818,-16.860472,-19.879404,-31.506044,-19.26442,-19.486881,-21.772001,-19.510199,-23.03204,-25.387466,-15.220772,-17.16984,-26.126755,-25.89335,-18.426971,-16.616695,-16.802364,-25.88393,-22.871498,-22.571684,-15.490305,-20.4433,-16.163765,-21.830479,-19.92427,-27.942696,-20.415285,-23.031918,-18.374859,-22.184582,-18.213707,-16.521542,-20.638075,-18.648592,-19.994637,-16.699583,-30.571205,-25.872282,-19.978416,-16.85999,-16.011322,-21.860558,-14.699094,-18.087154,-25.177795,-18.881115,-16.873457,-20.375385,-23.564087,-17.84021,-16.726177,-17.822245,-22.233343,-16.260668,-17.85703,-16.84543,-19.255917,-22.043701,-19.932522,-21.066484,-20.650673,-21.451672,-15.6077,-23.24776,-19.299007,-20.029167,-22.256283,-20.902958,-23.764076,-23.498915,-22.528742,-18.977522,-27.254383,-15.861919,-18.957706,-21.251732,-17.423088,-21.401728,-22.116264,-20.019573,-24.00884,-19.969818,-17.976501,-21.074104,-20.683231,-15.9575,-21.822048,-18.98614,-23.765974,-19.909954,-24.588377,-17.769203,-25.824596,-22.804081,-27.664005,-19.95716,-20.13911,-25.388323,-22.642073,-20.870937,-27.609686,-17.186577,-23.151241,-21.689877,-24.127018,-16.190622,-18.569893,-17.524061,-25.782423,-16.346733,-22.329746,-17.287327,-17.854458,-20.875519,-28.136993,-25.257309,-31.305323,-17.043163,-12.59779,-16.682888,-18.524223,-22.891619,-19.28535,-20.919506,-17.9716,-25.627443,-20.099384,-22.026905,-16.625484,-18.125505
-20.622974,-26.555084,-22.28153,-23.133661,-21.511887,-20.757874,-24.213829,-21.194656,-14.4286995,-23.099758,-18.77082,-23.463583,-16.232801,-26.013311,-21.900898,-21.567245,-21.025354,-17.49307,-18.193296,-24.251839,-21.179022,-16.29838,-17.265759,-26.654821,-23.107052,-24.474989,-18.118124,-20.18491,-25.160736,-23.355827,-16.801779,-20.8928,-15.842053,-23.673265,-16.37807,-14.888709,-23.742804,-16.744898,-17.073683,-25.490076,-21.626707,-19.221556,-21.324493,-18.799715,-21.147741,-18.048096,-21.784033,-26.76248,-20.956135,-22.943419,-18.099377,-26.649208,-15.907285,-18.438725,-23.651505,-26.315384,-16.09249,-22.68078,-21.841711,-19.95016,-19.252186,-18.028364,-18.61861,-18.96916,-16.565231,-19.251942,-24.360655,-20.226189,-20.70721,-21.712162,-15.704117,-14.885801,-14.647343,-18.297192,-20.723612,-18.382298,-16.499489,-18.433167,-23.871185,-17.503754,-18.078737,-18.620083,-20.70084,-13.882148,-16.13361,-22.561863,-16.618114,-24.945395,-18.900232,-18.099785,-17.255424,-21.996964,-19.359808,-20.92281,-20.883278,-21.113392,-18.189043,-18.201603,-16.057392,-17.970669,-23.325016,-24.981365,-21.608662,-18.925451,-18.06674,-24.347715,-19.66015,-20.889023,-26.997478,-16.596506,-21.228989,-21.754524,-16.700994,-19.041147,-30.828907,-14.316849,-15.594676,-20.534203,-23.171284,-16.693825,-19.398956,-14.2877035,-20.656307,-20.363499,-26.734415,-23.510311,-17.092964,-25.797018,-21.44204,-23.132652,-22.748608,-18.83915,-16.770752,-20.840273,-19.628576,-17.995468,-17.219658,-21.23136,-21.074358,-24.56967,-23.34985,-22.644962,-16.996529,-15.957136,-21.76358,-23.149195,-23.993761,-13.6994,-14.767,-14.770994,-20.544651,-24.16931,-20.304733,-19.702972,-21.720936,-14.708479,-18.747522,-17.913475,-24.561077,-18.887337
-21.314947,-21.271421,-16.20982,-23.44863,-21.056416,-18.078533,-23.72178,-18.522038,-19.373291,-24.692932,-19.603354,-24.917925,-19.191507,-16.683372,-19.188257,-22.739468,-23.290827,-19.57375,-16.188389,-23.076977,-16.926395,-16.64573,-18.883568,-22.054457,-26.051294,-18.927908,-13.37211,-21.08686,-24.105783,-22.614162,-20.875368,-15.8163,-21.668385,-22.12859,-19.030716,-18.122868,-22.81646,-15.990809,-15.009009,-23.435232,-32.604134,-22.416903,-18.894548,-19.663027,-26.487917,-20.877617,-25.060162,-17.235409,-23.839981,-25.07125,-18.321198,-27.044495,-21.254951,-14.932531,-23.915865,-20.798111,-19.426926,-26.102364,-23.188757,-19.03578,-22.586622,-20.454897,-17.855576,-22.908623,-20.097252,-23.318802,-26.645388,-18.872723,-20.06174,-17.088263,-15.395221,-14.84425,-14.890654,-21.088661,-21.236933,-21.131773,-19.243145,-23.533287,-18.95678,-21.87209,-20.294676,-18.373737,-22.230942,-18.73077,-18.044468,-27.617218,-16.5237,-20.307484,-18.597939,-25.677624,-25.117933,-19.703386,-21.130602,-18.419249,-18.15803,-18.177977,-20.354656,-22.09489,-12.987631,-19.3455,-19.496616,-22.85445,-19.91613,-23.319393,-25.666786,-27.208141,-26.63784,-19.297665,-21.61797,-19.139359,-22.353714,-21.74858,-22.383045,-19.627249,-21.984224,-20.685242,-17.056232,-22.54478,-22.961983,-19.671684,-19.74274,-21.396355,-15.843149,-24.820988,-21.701931,-18.217476,-16.40216,-22.52179,-22.791718,-19.29837,-19.285397,-24.319122,-14.013002,-22.755459,-23.891273,-18.997677,-18.769371,-21.142849,-17.004662,-21.098934,-21.960709,-18.846825,-18.566545,-18.958275,-23.488926,-19.202843,-22.666323,-18.453465,-16.320938,-23.049507,-16.573952,-25.673134,-20.933647,-21.40749,-23.461035,-16.90632,-19.968624,-16.69096,-20.285309,-21.66726
-25.672903,-22.69159,-17.566538,-17.623005,-19.157742,-16.47873,-23.984295,-19.997053,-18.657665,-20.382662,-16.046871,-23.695976,-19.147285,-13.96096,-17.422602,-19.736326,-23.873995,-18.269743,-18.460604,-28.77881,-15.413478,-24.75446,-27.22819,-20.020145,-22.164738,-18.145882,-14.769829,-16.262115,-26.680183,-17.901068,-17.275206,-13.204692,-22.407112,-23.769665,-17.038153,-25.103956,-25.108246,-19.52975,-19.43849,-24.306128,-22.496407,-21.043022,-19.952469,-20.001335,-17.94646,-20.967644,-22.482536,-16.8481,-16.785864,-17.78349,-15.380878,-20.45343,-19.988834,-16.370605,-21.670845,-22.374756,-19.485899,-18.740807,-23.904438,-20.03363,-16.433575,-19.180496,-13.910301,-25.816017,-16.853617,-18.414938,-21.442072,-26.561878,-23.618214,-15.735067,-22.517384,-17.635696,-16.674961,-22.091774,-17.257298,-18.560371,-19.653206,-21.054869,-18.79396,-17.089848,-17.856205,-21.063494,-18.71935,-23.106699,-22.999012,-16.211206,-20.138878,-22.256153,-16.242825,-30.187061,-23.743568,-17.711191,-16.393805,-22.677141,-19.580933,-12.928947,-23.820568,-20.198095,-14.781185,-22.5416,-20.923294,-19.49318,-18.467205,-18.133926,-18.273018,-16.719841,-24.293016,-18.605488,-21.575544,-20.641973,-23.027523,-18.739998,-26.300959,-16.787636,-17.183083,-23.09957,-22.41371,-17.17099,-20.947153,-18.01122,-22.414007,-21.85941,-17.074036,-22.399136,-22.219833,-16.467176,-17.593542,-20.16382,-25.435545,-15.210001,-23.162807,-20.619022,-14.73676,-21.956585,-18.738447,-20.4423,-14.619474,-20.98778,-15.239349,-20.300884,-17.452692,-15.480325,-21.92656,-21.00304,-18.248465,-19.655159,-20.059374,-23.080772,-15.357281,-21.868723,-15.46385,-26.943834,-15.880856,-21.163054,-18.564812,-20.57822,-18.888172,-20.11877,-21.452093,-23.892359
-24.75268,-20.410587,-18.656391,-18.586433,-21.567469,-26.208187,-29.060226,-19.467257,-15.331997,-20.980238,-21.62325,-24.316378,-22.130035,-24.12898,-13.08379,-22.004921,-21.63036,-21.331993,-20.447956,-27.124533,-17.488544,-27.478672,-24.24494,-18.739613,-23.749107,-25.921259,-14.803437,-21.199587,-25.636366,-17.125746,-22.418076,-19.044651,-22.349453,-16.125938,-15.418119,-25.820593,-23.720058,-19.05877,-22.553024,-24.26943,-20.947866,-25.633099,-22.500965,-22.554039,-18.490147,-18.995543,-17.487766,-23.660872,-16.223064,-16.098785,-14.584747,-23.02129,-15.987284,-18.407656,-22.354221,-17.45185,-22.79008,-20.721216,-19.527304,-21.13297,-18.96866,-19.771038,-17.235062,-20.349731,-16.4525,-19.863403,-22.743542,-30.33269,-24.259539,-22.613392,-30.074263,-18.758394,-23.661148,-27.673988,-18.694271,-20.523296,-18.269176,-21.304684,-25.154684,-14.283294,-21.008617,-25.081179,-15.407505,-21.859991,-24.179075,-16.1641,-18.091202,-28.281136,-21.118196,-24.606466,-18.773394,-19.75938,-21.939548,-23.28596,-18.509521,-13.423421,-22.178608,-16.349285,-18.098026,-18.802612,-22.355097,-14.692163,-19.927685,-23.079533,-15.885685,-15.47504,-26.26325,-15.093352,-19.38417,-21.409197,-18.955177,-22.596556,-24.419374,-22.709337,-16.698341,-20.380577,-19.981895,-16.757267,-20.120775,-20.640503,-17.645561,-27.343834,-25.924234,-19.89457,-21.782595,-21.933296,-20.936455,-19.594734,-25.984491,-13.759854,-21.137438,-24.939047,-20.464201,-20.084951,-18.258175,-19.886992,-17.768665,-18.663336,-15.46133,-26.395367,-16.607851,-15.772556,-28.994757,-16.762928,-17.677303,-20.249271,-18.672169,-21.872494,-17.29102,-21.964876,-21.205765,-22.162022,-19.865513,-23.696053,-21.055054,-15.589894,-19.4892,-26.41053,-24.03886,-22.555
