-23.108631,-26.496151,-20.415966,-19.588919,-22.033863,-18.485844,-20.931564,-16.790272,-16.637024,-12.100002,-15.668013,-23.684597,-29.129496,-22.753109,-18.622202,-22.065773,-19.633808,-17.340965,-11.398298,-14.418981,-19.39125,-28.24734,-22.234253,-17.571789,-19.658401,-21.590948,-17.003952,-17.24348,-23.498926,-24.045578,-19.652407,-22.04128,-25.629026,-23.129902,-22.595562,-18.218483,-23.186243,-25.71826,-16.56744,-14.308218,-27.990961,-15.945321,-21.899263,-14.656608,-13.892315,-14.8153305,-17.123077,-21.070415,-14.519886,-12.878935,-18.484858,-25.458544,-29.242142,-19.260706,-19.571083,-26.627777,-28.673386,-21.518852,-5.477236,-1.9073486e-06,-0.55820847,-0.5943661,-0.40761375,-0.3452835,-6.484379,-23.873394,-21.520363,-19.886143,-23.008926,-24.42686,-22.091614,-34.286682,-32.550896,-27.007895,-33.418324,-19.291782,-27.929995,-17.464401,-18.057692,-20.061516,-19.923199,-26.548656,-26.396473,-15.213039,-12.912647,-14.877497,-23.975447,-23.957905,-20.278723,-18.821514,-16.10477,-22.26707,-15.877477,-17.517635,-29.431664,-28.158382,-26.829992,-22.99266,-10.726194,-14.281436,-20.525572,-21.281254,-22.503527,-15.484731,-26.045486,-15.927343,-19.441097,-20.408958,-16.284279,-16.000774,-25.361944,-25.136017,-16.72976,-16.955679,-19.305569,-38.100464,-24.02762,-25.281382,-23.173157,-18.901642,-21.242851,-30.57036,-18.070171,-13.748245,-16.81408,-19.467133,-13.220145,-14.973018,-19.786057,-17.217804,-29.638813,-19.411465,-30.183025,-31.739483,-16.742805,-15.719452,-33.997517,-17.976051,-16.936888,-19.694984,-22.17229,-16.121231,-23.695465,-22.110313,-35.094814,-27.261791,-16.8676,-11.602833,-15.075302,-24.23412,-26.521751,-16.043404,-14.914465,-17.341974,-22.230362,-23.485674,-22.961157,-18.88046,-19.66932,-20.020164,-20.224932,-26.547747,-18.776707,-22.153603,-17.747309,-22.69636,-29.159729,-17.098373,-21.7593,-24.721197,-19.98295,-22.80148,-21.607697,-24.96765,-18.111357,-21.961447,-19.516933
-23.347866,-22.12891,-20.670555,-22.097185,-23.709013,-21.223389,-21.966005,-18.607828,-18.488613,-14.177511,-18.215412,-24.332434,-30.883974,-24.842167,-20.978046,-22.552734,-21.595665,-19.109161,-13.787658,-16.879536,-19.886288,-26.827148,-24.100702,-19.66641,-20.273428,-22.037628,-19.444616,-19.496172,-25.003677,-23.370085,-21.89025,-20.314383,-24.802666,-22.550922,-21.989216,-18.30471,-21.806276,-22.936794,-18.508383,-16.38197,-19.646677,-14.690012,-15.994124,-15.838835,-14.762362,-16.118656,-18.154024,-18.09632,-14.469637,-14.947977,-21.234009,-25.172363,-23.403381,-17.491198,-18.308151,-22.812187,-21.808819,-20.510191,-7.1653786,-2.5070324,-3.426794,-3.4606647,-3.2757092,-2.8215256,-8.041655,-20.267788,-23.672548,-20.229181,-23.401775,-26.117334,-24.098148,-27.726473,-26.436249,-24.706987,-24.08545,-17.938917,-20.705019,-19.57896,-20.36044,-22.211441,-21.471487,-24.21975,-25.444952,-17.694273,-15.725689,-17.221634,-24.713045,-25.983269,-21.998827,-20.669464,-18.176811,-20.468933,-16.571033,-16.258778,-21.344666,-24.07663,-25.351242,-21.833363,-11.860201,-14.38334,-21.250433,-22.737907,-21.805908,-17.03971,-20.317442,-17.13802,-21.031364,-22.768103,-17.442717,-15.509083,-24.694645,-24.378223,-17.235224,-18.224731,-20.144032,-27.006031,-24.830585,-27.966719,-23.11484,-19.56042,-22.106657,-30.838646,-20.699158,-15.463556,-17.985004,-21.375778,-14.652345,-16.068348,-20.945423,-19.010674,-23.443584,-20.679405,-26.555248,-24.344742,-16.21193,-16.02971,-25.889427,-20.577232,-18.384222,-20.631773,-20.277676,-17.375921,-24.631836,-24.345957,-25.82929,-22.096169,-16.060043,-14.1946745,-17.401999,-25.896229,-21.846949,-16.828753,-17.493196,-18.987715,-23.191616,-25.879963,-23.702753,-19.012365,-19.696938,-20.271595,-21.647099,-21.26507,-18.63734,-19.865108,-17.749475,-22.848825,-25.29096,-18.032976,-20.645636,-24.138618,-22.079468,-22.44224,-20.986317,-21.060781,-19.246685,-22.088333,-20.098827
-23.47749,-19.740572,-20.818703,-29.78606,-26.60313,-33.18595,-23.295889,-21.985521,-21.992878,-18.663422,-26.383907,-25.010086,-34.038834,-29.38632,-27.210701,-23.000046,-25.545118,-22.311241,-20.297297,-24.052225,-20.344683,-25.552866,-27.66174,-24.238964,-20.902397,-22.430407,-26.420519,-24.983574,-27.399317,-22.606915,-27.281471,-18.867794,-23.923538,-21.865803,-21.281643,-18.257326,-20.556047,-21.01901,-22.368916,-20.849129,-16.690248,-13.516643,-13.314053,-17.464588,-15.795679,-18.011219,-19.477268,-16.108612,-14.275128,-19.391773,-33.592743,-24.744637,-20.73355,-16.02213,-17.129978,-20.563114,-18.999086,-19.499992,-10.100824,-10.18165,-42.323776,-32.47762,-37.596344,-10.156635,-10.582897,-18.077887,-28.55268,-20.486921,-23.723486,-29.06025,-28.245396,-24.954414,-23.725018,-22.98359,-21.05728,-16.705097,-17.854328,-24.25515,-26.191364,-27.078987,-23.987347,-22.484173,-24.474825,-25.082502,-31.36652,-23.362026,-25.52871,-30.217297,-25.038187,-24.15997,-22.635464,-18.984947,-17.31808,-15.08317,-18.409975,-21.757595,-24.042572,-20.721691,-13.386059,-14.35348,-22.04607,-25.005817,-21.025284,-19.574448,-17.665096,-18.824345,-23.667568,-29.027151,-19.01876,-14.897327,-23.93798,-23.55091,-17.707994,-20.039326,-21.123837,-23.886026,-25.75148,-38.501358,-22.91193,-20.25451,-23.129318,-31.00344,-30.098787,-18.487122,-19.587036,-25.103287,-16.857258,-17.516495,-22.5234,-22.299404,-20.720821,-22.491512,-24.358923,-21.476028,-15.566904,-16.246252,-22.952904,-29.514318,-20.627975,-21.781717,-18.744503,-19.158451,-25.78104,-29.723148,-22.805473,-19.541145,-15.194983,-22.987411,-23.408932,-28.749376,-19.389973,-17.720877,-26.091583,-21.790154,-24.38557,-32.43205,-24.524738,-19.016422,-19.585188,-20.41592,-23.82653,-18.688553,-18.35176,-18.147146,-17.61034,-22.876423,-23.02747,-19.179022,-19.564083,-23.450527,-26.661758,-21.94719,-20.266521,-18.787102,-20.775242,-22.086683,-20.679548
-22.404339,-20.676125,-17.446041,-19.371838,-17.401823,-19.565418,-19.893726,-24.088745,-19.64236,-20.863014,-23.221533,-17.871815,-18.436964,-22.751892,-22.24041,-20.407684,-25.389202,-25.770058,-36.168922,-19.693735,-15.910959,-19.555614,-38.612335,-35.447723,-26.598768,-21.790867,-25.314556,-37.74586,-22.961887,-18.425896,-22.128904,-22.680853,-16.565071,-16.978426,-16.780783,-17.196918,-14.957759,-18.999401,-26.344126,-26.189547,-16.857964,-16.203985,-15.741397,-25.121801,-20.480795,-16.16497,-17.69485,-25.232067,-17.328678,-17.944298,-31.380995,-17.888,-14.112578,-16.685162,-24.082119,-31.576227,-18.771666,-13.76411,-8.983755,-11.533905,-31.377472,-25.99856,-21.101114,-12.332029,-14.465487,-18.781933,-20.727936,-20.451443,-23.024769,-35.23969,-34.803093,-21.219496,-16.841877,-26.051016,-24.065903,-17.193203,-15.027184,-20.205956,-21.08071,-22.578434,-28.688038,-20.298233,-20.571167,-19.687695,-18.664846,-21.816803,-23.707088,-21.109932,-17.910631,-23.69796,-33.419067,-30.883884,-34.33344,-14.181547,-17.547604,-22.631718,-20.264542,-27.106203,-16.021235,-16.367674,-21.844982,-32.302906,-32.32622,-34.456734,-15.7302065,-24.77412,-22.396358,-30.984379,-18.754997,-12.69487,-17.250717,-19.605305,-20.207111,-12.227457,-13.498669,-22.521332,-22.635052,-22.886036,-28.00978,-25.80879,-29.43452,-31.065233,-29.997648,-21.780323,-23.599726,-30.09185,-22.904081,-22.326803,-23.234268,-24.725391,-21.355698,-31.094988,-29.441616,-19.237665,-18.483078,-20.146503,-27.412718,-25.472849,-20.448215,-15.404978,-14.308088,-19.764923,-29.184017,-26.06767,-20.637005,-15.354225,-13.396473,-17.563133,-25.309933,-19.917505,-14.910881,-22.156883,-29.80313,-38.068634,-18.912468,-19.882914,-15.946971,-17.717403,-25.930813,-16.430098,-13.267324,-15.880392,-24.659077,-15.369148,-17.382923,-18.931812,-16.627287,-22.636467,-21.615227,-19.761448,-20.770605,-20.217712,-19.855297,-25.348349,-32.22609,-28.455776,-21.077333
-22.687328,-24.061705,-17.537071,-17.210503,-19.084553,-21.849905,-26.940523,-22.30263,-20.291058,-17.939114,-19.216288,-22.587067,-18.738373,-21.944561,-21.348682,-24.798546,-41.62714,-27.490017,-27.620022,-23.262173,-16.072063,-22.355179,-39.723286,-32.76789,-24.657455,-27.87683,-24.051067,-21.670664,-19.859394,-19.230331,-18.642986,-20.189499,-20.312325,-25.40079,-27.933908,-31.063482,-21.93522,-17.539755,-19.970615,-19.538162,-26.686752,-30.723093,-25.147484,-29.709236,-23.096182,-17.213507,-21.075237,-27.104862,-19.34982,-16.26763,-19.922699,-21.718182,-19.447672,-21.350407,-33.038475,-45.499672,-22.20726,-16.646378,-12.60108,-16.063814,-28.2221,-27.180561,-30.330889,-18.911367,-14.090721,-20.76416,-27.641119,-26.967985,-28.380173,-23.96744,-31.044771,-21.506407,-15.736975,-21.007547,-35.968185,-25.308928,-22.225777,-20.462744,-18.123451,-22.32845,-31.743393,-24.155888,-27.27172,-21.455597,-16.245682,-19.913204,-26.44778,-17.43561,-22.125746,-24.448425,-26.35915,-28.352316,-23.940979,-16.466251,-17.44616,-21.979313,-20.065723,-25.023422,-25.312973,-23.485218,-26.759861,-23.091099,-23.647142,-19.382645,-16.422993,-18.055183,-20.0442,-24.418636,-20.209906,-16.797697,-16.61287,-21.625706,-16.022093,-14.520045,-19.849518,-16.10417,-19.001637,-22.845522,-20.637337,-26.051983,-34.619816,-28.566065,-26.042583,-27.862213,-27.269104,-23.660275,-22.218967,-24.188398,-27.533653,-22.90457,-19.881111,-25.599913,-29.986738,-22.881424,-23.744598,-23.568027,-24.814222,-27.601784,-24.889914,-23.118042,-22.218203,-19.906128,-25.882338,-27.859472,-22.89763,-28.320211,-19.961163,-17.134594,-25.207975,-20.004807,-18.321815,-23.05669,-26.653883,-22.771122,-18.760681,-18.0794,-18.244862,-17.986908,-23.215565,-26.935762,-15.894577,-16.902977,-19.309834,-23.296116,-29.594,-34.423912,-18.987005,-18.93346,-31.19955,-22.866264,-28.842422,-23.987116,-24.93262,-25.757492,-33.230034,-35.40017,-26.063225
-21.536074,-18.307673,-18.243969,-19.203037,-21.659649,-20.911732,-21.224371,-22.721811,-22.204004,-16.75053,-17.891272,-24.601269,-20.133453,-18.168425,-18.111713,-23.087666,-31.340834,-24.175549,-23.071571,-21.439892,-16.988422,-21.018246,-29.6656,-34.024483,-24.424366,-23.002388,-20.426535,-22.156788,-20.261435,-20.919392,-17.827953,-15.6265745,-18.046606,-23.709675,-28.640064,-29.877316,-22.761065,-17.47785,-22.209795,-20.387043,-23.973347,-29.286564,-26.315052,-31.07866,-23.263634,-18.193193,-23.266464,-29.327757,-19.978477,-17.018625,-20.08359,-24.157246,-22.189978,-20.858093,-24.560238,-28.997927,-23.823084,-19.192276,-14.193445,-18.293417,-25.567732,-28.130703,-32.471638,-18.63305,-14.539758,-21.56084,-29.242716,-28.923925,-29.366499,-22.152632,-20.654566,-18.166092,-16.76056,-20.256962,-31.423117,-28.293537,-25.176626,-22.954102,-18.610054,-21.277975,-30.670376,-25.564562,-28.720701,-23.921228,-16.2824,-18.009302,-21.931755,-17.280071,-21.28812,-23.324955,-25.127243,-28.13702,-26.1997,-16.917553,-18.008438,-23.85081,-20.910309,-24.2809,-24.31485,-25.26066,-24.141342,-20.92584,-24.171242,-19.6586,-17.294136,-20.047005,-19.828423,-21.814749,-21.925966,-18.817974,-17.720997,-23.38255,-16.9762,-16.288977,-21.437124,-15.729332,-16.155409,-17.977236,-16.769447,-21.986357,-26.928274,-24.640488,-28.162735,-25.465042,-21.862774,-19.527908,-22.658504,-21.660185,-21.968147,-20.42292,-19.50233,-23.685362,-31.349339,-23.782862,-23.587324,-20.918774,-21.60037,-25.95851,-24.411894,-25.717598,-24.40385,-19.221092,-23.604313,-27.082645,-24.039967,-30.77329,-22.560036,-18.067451,-22.124859,-21.887453,-19.591648,-25.258291,-23.198883,-22.65215,-20.168232,-20.241613,-20.84599,-18.132692,-20.407866,-24.560934,-17.973183,-18.605267,-21.215178,-23.471432,-30.383295,-38.510597,-19.47875,-19.335297,-27.048779,-20.276222,-19.57525,-20.489117,-23.169445,-26.964697,-28.572891,-23.378605,-21.061558
-20.201775,-15.238699,-19.106686,-24.93806,-40.699795,-19.692535,-18.112207,-23.144798,-27.006414,-15.429361,-16.478771,-28.93218,-22.681265,-15.582377,-15.70511,-21.281898,-27.612038,-21.718103,-20.29137,-19.599266,-18.27282,-19.494312,-26.165865,-36.303627,-23.970379,-20.05955,-17.890457,-22.79631,-20.68422,-24.532932,-16.813532,-12.832619,-15.975638,-21.675903,-27.688742,-27.089476,-23.118965,-17.217163,-31.231812,-21.700579,-21.416775,-26.25129,-26.54104,-33.009254,-23.153198,-19.56601,-29.343725,-36.334217,-20.596739,-18.032192,-20.202078,-32.86259,-37.454742,-19.908451,-21.116247,-25.279783,-26.737638,-31.904465,-16.989939,-24.126017,-23.406021,-29.429127,-34.86743,-17.722134,-14.970392,-22.488792,-31.21645,-32.22822,-30.29315,-20.441702,-17.141045,-15.714109,-18.350628,-19.311596,-28.287815,-39.339493,-41.517708,-37.455727,-19.16975,-20.029383,-29.323158,-27.73291,-30.365206,-35.309578,-16.164236,-16.2142,-19.117466,-16.940048,-20.072132,-22.002346,-23.796602,-27.712416,-35.860836,-17.229628,-18.618166,-28.582256,-22.059082,-23.315817,-22.551657,-27.666122,-21.882954,-19.016224,-24.858604,-19.953491,-18.453238,-26.092628,-19.40062,-19.686924,-25.573376,-23.408772,-19.499851,-27.126719,-18.49279,-20.041092,-23.551706,-15.1631975,-13.914068,-15.102467,-14.174797,-19.309372,-23.592945,-22.017557,-35.278393,-23.256798,-18.852242,-16.855074,-23.083902,-19.508118,-18.922464,-18.331375,-18.88151,-21.904415,-33.77368,-24.769775,-22.917295,-18.685999,-19.21162,-24.258099,-23.489052,-31.889393,-27.887741,-18.270939,-21.619589,-26.010403,-25.69914,-30.57815,-30.338305,-19.417053,-19.768997,-26.590805,-21.44384,-32.37068,-20.727314,-22.403652,-22.791826,-27.54935,-40.60487,-18.094818,-18.17837,-22.047241,-23.436296,-22.250257,-26.531467,-22.825916,-29.071024,-36.349728,-19.849318,-19.767735,-24.137325,-18.074999,-16.090157,-17.941048,-21.307827,-28.944202,-25.740002,-19.775696,-18.112385
-18.670536,-12.755859,-18.258852,-29.3593,-24.576803,-15.958534,-17.833712,-26.45131,-26.007107,-16.327433,-15.1423,-24.70964,-22.452301,-16.571049,-17.363556,-19.591831,-29.513248,-17.16833,-22.010649,-23.052523,-37.089935,-17.77375,-21.487564,-35.96533,-21.160965,-14.629763,-14.334377,-16.79155,-15.178572,-14.257256,-16.86195,-14.960146,-12.507748,-19.965775,-20.843277,-16.487328,-14.387265,-17.647053,-20.051594,-28.038998,-20.143328,-15.745501,-16.669277,-19.121132,-27.074127,-20.334394,-21.44041,-23.407814,-26.76553,-24.039734,-22.086473,-20.462082,-20.641865,-17.891996,-23.866684,-21.122047,-28.031149,-22.216864,-18.95308,-17.912796,-24.771816,-33.901196,-25.45932,-17.994556,-17.14055,-27.94794,-34.60413,-32.414543,-32.561466,-22.591278,-14.733567,-13.755064,-25.236279,-19.575344,-26.927864,-36.66298,-27.270079,-25.110857,-15.247399,-15.01646,-27.471363,-34.281464,-22.513311,-19.638418,-17.210163,-15.844522,-33.43964,-16.885435,-25.547806,-17.96215,-19.693537,-22.540571,-19.663692,-18.675446,-19.933743,-22.371422,-23.489193,-24.659983,-18.654179,-22.308014,-20.447315,-27.576948,-18.734516,-17.402676,-23.056952,-26.989124,-26.360909,-25.975243,-26.114342,-18.948975,-30.673851,-19.25271,-33.073753,-24.953228,-28.014557,-14.047197,-15.481721,-22.438126,-12.300695,-15.473722,-19.295534,-15.580058,-17.94265,-36.911854,-16.3418,-13.510164,-19.02621,-18.572184,-22.461588,-18.105118,-35.817852,-22.11451,-19.610416,-26.609081,-25.597652,-22.139072,-16.524773,-24.328585,-21.231075,-22.8043,-19.35802,-17.256147,-19.372381,-33.023544,-28.976877,-26.891193,-29.225996,-23.193003,-20.18947,-21.828335,-17.758415,-18.755117,-29.656431,-23.799479,-23.888641,-22.92675,-22.373167,-17.28924,-21.821754,-23.211935,-25.171616,-24.964806,-22.436821,-22.135983,-29.53283,-24.377558,-17.817019,-17.888344,-20.69574,-14.64205,-14.820778,-25.78195,-21.634491,-30.871399,-20.249002,-14.768286,-15.137105
-23.711441,-16.427063,-16.717197,-23.520462,-20.71574,-18.387415,-23.718948,-27.017471,-22.627604,-29.4417,-16.671461,-22.406769,-25.351984,-25.058264,-30.620687,-24.073105,-20.349873,-20.199982,-21.060495,-21.682806,-20.34071,-19.697918,-24.422318,-32.346405,-25.37184,-20.20787,-20.557129,-27.314083,-17.143814,-18.855782,-27.127192,-21.991678,-15.912958,-22.906895,-26.777094,-17.236694,-16.496445,-27.122274,-21.17128,-19.833797,-19.240395,-22.544384,-17.574814,-20.198067,-22.118628,-21.039629,-27.717707,-18.137241,-18.985458,-18.07912,-17.724672,-23.31142,-22.898016,-20.180851,-23.456913,-18.66185,-17.685581,-22.353697,-19.505348,-20.632849,-27.876469,-34.65694,-32.95609,-26.002247,-24.131126,-26.945272,-34.643124,-31.925161,-27.381691,-28.756763,-19.954952,-19.25423,-16.873241,-27.689077,-27.309547,-30.492994,-23.235914,-18.73615,-16.439072,-14.326631,-16.559496,-20.213276,-21.51427,-20.131235,-28.188326,-20.548119,-17.868906,-18.458044,-23.759869,-21.193075,-17.19526,-25.038677,-23.388714,-26.231354,-24.555231,-27.767466,-21.982136,-21.251005,-26.851824,-20.110806,-21.317526,-23.80153,-16.693398,-16.646854,-29.407724,-30.14296,-35.212215,-33.583157,-24.67127,-18.858276,-19.995594,-19.327414,-23.930386,-30.565245,-22.823416,-19.663254,-20.625286,-20.453678,-17.124306,-20.744276,-27.719133,-16.96778,-17.340488,-23.106377,-21.399132,-17.769482,-16.346615,-20.503092,-25.066511,-21.938833,-24.440203,-33.27886,-21.12021,-19.40184,-21.372406,-19.987816,-17.30663,-19.401873,-22.97897,-26.413685,-22.000212,-28.577236,-20.789516,-26.169596,-31.047277,-28.387068,-28.482786,-23.753689,-26.465427,-26.511757,-20.73837,-19.069748,-22.414114,-20.311756,-20.4526,-27.895815,-20.27153,-21.511166,-30.736694,-24.900959,-19.783665,-27.327465,-24.19222,-24.147638,-30.024916,-24.61729,-25.362597,-18.96474,-15.720995,-25.573448,-19.569153,-21.769953,-21.870167,-24.198753,-20.972406,-20.56976,-22.648932
-26.286459,-17.977516,-17.456245,-25.455786,-21.378641,-19.731884,-25.577965,-21.175596,-17.828716,-19.014532,-15.482803,-19.250061,-26.625257,-26.477953,-32.923775,-23.910213,-20.816946,-22.558989,-23.084652,-21.668144,-22.108044,-20.7908,-25.686726,-32.232304,-27.756527,-22.628338,-22.938374,-27.744944,-18.920553,-20.360477,-31.270773,-22.959791,-17.043625,-21.962238,-26.776264,-18.107235,-17.628044,-30.6096,-20.451183,-19.421783,-20.552383,-21.245825,-17.197132,-22.000092,-23.582722,-21.622498,-18.671265,-15.797838,-17.968702,-18.142105,-18.374647,-21.039513,-22.135736,-21.864174,-23.58477,-18.436512,-18.018206,-19.562508,-18.858105,-22.333626,-28.822176,-36.10168,-32.76246,-26.14616,-25.56192,-24.341957,-27.6665,-33.99592,-28.77066,-21.860867,-18.321129,-18.588577,-16.872726,-23.893856,-25.079706,-29.248617,-21.528639,-19.758608,-18.480526,-15.829205,-16.073868,-19.940405,-23.546753,-22.001568,-24.841467,-22.067657,-18.932705,-19.927166,-24.381754,-22.794199,-17.030153,-20.984676,-23.79309,-25.284641,-22.455036,-23.080193,-22.927853,-22.251495,-24.182896,-20.1174,-22.428757,-25.691156,-17.057577,-16.178967,-23.908558,-30.804724,-33.09526,-30.484774,-22.209743,-19.53616,-20.32722,-19.17054,-24.06006,-32.20936,-23.857689,-21.938763,-22.957108,-22.010677,-18.641144,-20.372768,-27.5833,-18.30054,-17.634048,-24.69389,-23.384901,-19.61633,-18.168104,-21.133463,-26.08674,-22.561691,-22.1914,-26.446201,-23.28941,-19.049137,-21.651697,-21.06142,-18.754753,-21.355474,-21.067383,-21.27449,-24.217127,-25.844093,-19.725286,-24.32262,-30.100672,-27.898138,-29.664692,-22.817787,-25.150562,-27.681347,-22.81012,-19.914328,-24.138287,-20.04982,-20.35791,-26.799795,-20.999884,-22.651327,-29.261654,-21.532417,-18.653122,-23.299248,-26.130411,-24.222794,-26.17194,-24.63595,-23.265759,-18.679148,-16.530777,-20.399902,-20.042887,-23.73303,-21.967043,-22.403746,-23.202686,-22.407154,-24.500896
