-31.91687,-23.10223,-24.714796,-28.603668,-20.343733,-22.571894,-25.7807,-24.226978,-20.41109,-22.204647,-17.642723,-12.543844,-19.54033,-21.854507,-20.166313,-25.807037,-18.266571,-23.79316,-26.258053,-24.531433,-24.000954,-31.47986,-22.56916,-27.093235,-27.599936,-17.314821,-27.769087,-27.46743,-28.126717,-26.947254,-27.287045,-19.961462,-26.563683,-32.096527,-22.789215,-24.513174,-25.255074,-24.180483,-31.772387,-29.585766,-23.312826,-3.6979294,-2.4655132,-2.1560001,-2.5149403,-2.2522392,-2.5996113,-2.7506618,-2.5157146,-2.4126053,-3.0379276,-2.6409512,-2.4588337,-2.3301258,-3.283989,-21.93077,-28.59122,-24.229233,-34.988525,-27.87341,-24.740822,-26.365696,-27.387928,-20.817978,-20.398346,-31.36907,-32.9046,-23.559647,-25.933893,-29.294209,-24.676605,-22.631712,-32.677563,-22.637138,-24.924553,-21.65513,-19.666487,-23.345526
-36.47193,-26.555899,-33.87656,-27.01644,-25.463886,-24.253178,-25.149511,-22.605762,-25.24506,-27.499071,-26.500801,-12.824177,-22.68087,-24.942986,-18.357372,-27.901052,-19.041735,-24.737759,-20.067398,-27.491632,-27.085522,-25.600437,-26.58106,-25.998241,-26.28301,-18.370306,-28.218254,-26.79209,-24.731026,-29.200638,-27.230572,-24.245667,-23.872116,-32.617035,-22.11024,-26.244463,-22.750553,-22.732765,-24.205246,-25.040993,-31.58323,-9.884794,-30.062126,-26.074217,-41.450367,-23.533348,-28.460361,-29.934652,-26.220001,-31.135122,-27.855251,-33.455635,-28.188889,-36.31462,-10.477755,-20.859568,-21.731937,-21.400564,-27.558039,-28.670643,-22.612465,-24.02734,-28.92619,-24.91415,-25.68702,-31.452919,-23.683638,-25.81662,-26.007124,-28.633318,-31.26493,-21.07494,-31.013836,-18.398949,-28.695807,-19.547318,-27.714937,-23.009708
-36.306442,-24.181002,-33.411945,-24.204779,-34.631035,-21.880608,-22.730743,-20.440557,-26.78307,-27.386984,-27.060064,-18.103271,-23.499228,-30.424107,-20.198925,-27.358484,-25.4098,-29.37346,-20.11509,-41.505577,-23.053555,-20.943802,-33.00918,-26.002895,-29.196598,-27.360588,-30.103323,-33.73296,-26.912392,-24.092854,-22.234499,-24.40817,-20.933895,-31.701279,-34.222122,-28.272118,-20.204947,-27.593752,-23.697248,-21.877914,-36.688225,-16.13533,-31.782297,-26.620613,-31.890617,-22.463837,-31.629318,-34.125458,-34.627747,-28.138643,-29.199648,-31.149733,-30.72327,-35.7909,-14.475872,-26.814415,-24.368603,-27.726725,-24.840446,-30.476597,-22.09193,-27.615,-24.728619,-25.22013,-29.998692,-32.468884,-19.339037,-21.261461,-29.672693,-26.131542,-26.064781,-28.751642,-22.830517,-21.006775,-29.98514,-19.159864,-30.333757,-27.490929
-31.891981,-25.18986,-27.094213,-27.89014,-30.507753,-25.669044,-20.566322,-23.134407,-26.205845,-24.553844,-23.910753,-26.210157,-25.25828,-33.301582,-20.77974,-33.537437,-23.712114,-30.02904,-27.859148,-31.764816,-25.717087,-23.538387,-27.419395,-20.064342,-27.214224,-32.59725,-26.988134,-27.760399,-25.794863,-26.634878,-26.26686,-27.488663,-24.60843,-31.432907,-36.245445,-27.482956,-18.025887,-27.170069,-20.959393,-22.964462,-26.71244,-18.927368,-33.45761,-29.152617,-32.1611,-22.455902,-38.72304,-34.83916,-33.524094,-29.8174,-30.577335,-35.21024,-33.250584,-30.479445,-16.258307,-29.959433,-28.242012,-25.523844,-29.91796,-30.009762,-25.188538,-22.556097,-23.103,-24.074827,-24.131207,-32.16979,-18.464169,-20.16162,-29.767647,-26.983461,-20.423746,-30.863535,-20.223696,-24.749666,-27.34423,-22.430492,-20.579243,-25.398048
-30.966024,-24.261705,-23.164982,-28.52596,-28.89917,-23.733673,-27.508732,-27.51673,-26.697899,-25.057884,-26.880213,-28.661997,-26.50712,-36.11222,-28.723679,-34.574375,-20.32366,-26.189936,-27.421005,-29.28711,-23.596792,-27.264595,-23.121868,-21.770195,-27.266964,-28.934103,-28.295355,-24.172634,-25.919975,-28.598438,-29.16894,-28.159492,-34.581833,-32.013794,-26.859047,-28.105663,-22.256481,-26.877869,-23.962288,-27.084787,-23.25491,-30.614426,-33.176003,-28.077267,-37.72309,-28.115376,-34.502876,-33.33707,-27.421652,-33.533943,-26.300777,-34.77132,-37.18013,-39.68567,-18.640038,-23.983768,-28.491753,-26.586082,-24.997963,-26.42279,-24.497986,-22.26008,-23.368315,-29.31424,-21.27674,-26.248892,-17.61758,-23.37294,-27.27567,-24.742197,-22.587204,-24.685244,-23.938793,-23.247986,-24.319466,-25.740595,-21.161943,-30.100397
-32.20281,-21.814785,-22.868723,-28.654226,-31.063599,-27.735767,-27.239902,-23.783829,-26.9779,-21.043718,-23.73514,-27.379137,-27.057371,-35.076763,-26.061708,-30.750694,-21.583328,-25.295467,-25.105335,-28.752611,-28.655647,-25.075085,-26.80458,-24.110043,-18.559486,-30.03303,-23.94504,-25.518368,-28.444294,-24.620012,-22.571365,-27.289871,-30.432858,-29.599781,-21.573833,-27.852318,-22.52388,-25.936008,-24.2216,-25.299013,-21.67013,-32.802094,-28.152517,-25.47187,-29.186516,-24.80054,-26.776867,-30.209223,-28.557243,-26.834053,-27.261822,-30.783394,-32.201153,-35.727245,-19.493408,-26.876965,-29.405533,-29.20508,-22.516136,-23.305214,-23.633877,-23.662823,-31.181782,-23.447876,-28.678938,-26.417192,-19.170315,-25.690804,-27.66695,-26.642588,-28.128052,-26.41737,-25.200125,-25.004961,-29.19777,-27.035778,-21.20307,-34.39183
-36.584503,-25.147812,-28.851223,-27.66222,-23.102943,-23.302683,-31.107769,-21.478886,-24.581158,-24.62121,-24.601267,-26.842192,-22.047853,-27.169992,-17.969772,-25.087898,-21.460388,-30.921968,-23.895504,-28.16426,-25.91573,-25.16159,-29.344305,-23.11356,-19.850994,-29.366978,-26.219011,-24.887213,-24.035404,-28.74189,-26.302883,-27.40993,-28.302143,-23.358547,-23.506145,-26.35738,-27.396141,-24.64288,-24.27647,-24.58601,-24.314106,-33.675266,-28.237831,-27.307743,-29.17759,-22.81992,-22.139069,-26.295181,-35.135395,-26.495127,-30.380527,-29.11611,-27.909346,-34.377747,-20.057522,-27.741362,-28.25236,-32.74751,-19.596785,-25.224371,-24.75732,-19.322683,-28.163181,-24.183807,-26.920103,-34.097305,-23.038597,-27.948023,-23.062017,-20.10171,-30.456434,-28.923916,-17.934464,-33.601658,-31.479843,-28.757856,-22.813469,-22.395187
-30.540836,-31.627346,-31.964575,-29.154602,-25.707052,-22.533016,-31.616322,-26.69885,-23.262608,-24.968866,-23.763466,-26.080046,-24.577066,-26.802261,-17.460732,-27.015955,-20.688702,-25.61602,-22.480528,-25.155521,-21.951618,-27.324648,-26.59623,-20.22567,-27.688776,-35.957436,-35.58274,-30.38181,-27.145267,-25.683743,-28.6308,-25.308187,-27.337692,-27.070517,-28.19379,-26.912935,-35.31536,-23.972273,-26.415577,-20.983538,-28.91626,-25.812876,-30.25075,-33.775047,-34.12855,-29.571863,-24.131376,-28.740631,-35.044415,-27.478914,-28.828539,-34.45702,-31.92198,-26.954866,-20.282911,-25.584682,-30.051643,-32.734074,-20.341003,-32.896416,-22.224669,-18.91206,-26.327633,-29.208002,-21.222324,-35.67258,-26.895872,-26.191885,-24.068853,-24.44107,-34.878403,-24.016573,-21.309946,-43.744667,-34.39862,-38.186512,-25.78376,-22.16128
-24.074137,-25.284567,-29.359858,-22.003761,-29.026152,-20.757444,-32.448193,-24.817736,-23.905357,-25.958408,-21.81039,-26.170942,-23.470806,-31.917425,-21.4894,-29.37423,-17.687109,-25.682415,-23.27797,-24.496449,-25.495167,-30.499908,-28.379671,-26.481678,-24.97717,-26.777393,-34.666004,-27.531694,-25.678957,-27.26626,-31.443794,-26.713882,-27.710484,-33.572975,-27.719217,-22.034378,-29.611242,-25.860435,-26.358004,-19.46222,-25.947939,-26.098728,-29.308054,-32.134663,-34.226505,-30.52185,-28.795223,-33.85522,-34.810497,-20.659237,-31.45153,-32.09474,-29.246609,-28.806772,-25.467731,-25.503384,-28.144527,-22.146423,-24.393246,-26.680334,-22.110683,-23.077467,-25.1983,-22.454124,-24.591566,-30.454483,-31.200092,-24.268734,-29.270132,-26.77488,-29.77392,-25.733696,-25.409927,-35.196148,-29.269249,-26.416296,-21.491693,-20.118977
-24.125149,-30.027372,-31.500122,-25.343449,-26.012863,-24.285538,-29.842297,-24.344732,-27.611994,-25.32145,-24.581964,-27.815228,-30.314106,-32.325657,-24.73633,-24.50537,-19.866573,-24.542309,-21.980618,-25.509773,-25.349243,-31.943241,-26.40218,-33.00709,-24.444069,-28.010225,-29.564362,-27.803133,-25.394873,-34.673817,-23.611427,-23.481705,-39.419113,-32.359547,-29.187046,-23.39965,-25.98052,-19.497807,-21.347595,-22.003714,-25.596516,-22.794567,-30.669144,-32.821182,-36.122562,-28.953539,-29.943483,-36.816647,-33.142433,-24.036142,-32.793663,-33.02713,-29.136831,-34.255814,-26.662533,-26.657608,-30.71427,-20.76744,-28.877907,-28.797798,-29.192204,-31.512653,-20.771538,-23.726078,-27.783703,-26.743528,-32.025352,-23.38457,-25.02331,-35.19624,-30.031218,-32.800507,-23.059044,-29.15792,-29.436832,-23.344421,-22.50098,-27.15192
