-18.77541,-12.379619,-14.363298,-15.218418,-9.163759,-13.486792,-14.108473,-17.743439,-15.512913,-13.324631,-9.097687,-15.7287445,-14.552391,-10.914478,-20.929077,-12.723284,-13.856909,-14.236669,-15.013649,-12.548384,-18.49532,-13.144359,-17.481653,-12.523351,-16.816471,-10.789396,-11.571723,-13.863644,-14.787172,-8.275047,-21.913586,-12.812005,-21.278065,-15.517913,-10.745054,-10.179391,-13.2404,-10.586512,-21.69867,-10.715107,-18.813232,-13.29711,-14.709698,-13.793744,-9.112522,-14.337038,-15.26779,-15.858964,-15.636855,-22.022709,-11.321913,-21.57433,-15.684084,-12.262398,-16.056057,-14.782628,-17.240162,-15.628253,-17.038265,-10.322296,-14.77851,-15.564661,-18.323761,-26.335945,-15.698682,-13.613146,-15.07204
-20.903538,-16.218685,-19.580496,-33.410934,-16.029072,-18.436764,-16.887558,-15.656437,-19.544151,-26.099258,-14.016066,-18.047365,-12.360286,-19.277258,-26.681175,-22.969692,-20.0444,-11.780023,-16.383057,-17.708897,-20.003506,-16.164722,-20.52525,-21.190708,-21.11808,-15.073587,-14.375134,-22.784117,-14.821645,-14.081739,-16.97964,-13.288118,-24.58583,-14.840948,-17.304283,-14.341606,-24.57155,-20.517447,-17.616997,-15.388655,-16.320065,-13.333769,-15.684841,-20.3061,-17.193811,-16.440102,-17.41103,-19.378431,-12.795897,-17.09362,-18.538994,-24.939814,-13.8011055,-15.363209,-13.916612,-17.980877,-14.302807,-21.711803,-15.40348,-14.35472,-13.222737,-13.653254,-25.45265,-20.63207,-21.451628,-17.224926,-19.791965
-20.498066,-17.049263,-15.564033,-21.282022,-26.625969,-16.673023,-21.730011,-16.181068,-17.963295,-20.272184,-13.766529,-21.683718,-14.914588,-22.486998,-31.014523,-21.719475,-23.12942,-12.1722145,-19.48336,-23.237621,-19.051706,-20.87246,-21.417849,-22.196606,-19.637941,-14.579955,-11.913457,-17.189472,-16.422707,-20.351948,-18.35363,-21.157743,-19.283638,-15.031113,-22.86867,-12.157591,-22.772377,-21.401125,-11.146191,-17.848791,-17.653015,-21.911703,-15.047294,-18.5143,-18.95338,-16.523678,-17.364029,-19.82399,-11.186557,-19.680662,-18.08831,-25.299513,-17.360128,-16.952894,-17.001268,-20.339453,-16.101133,-19.80461,-14.50829,-16.029882,-15.536455,-13.501236,-16.90625,-19.365683,-17.075012,-19.025635,-17.60614
-25.346346,-19.346313,-15.396175,-17.081047,-16.40543,-18.264755,-24.532467,-18.609053,-15.815559,-13.47371,-16.651318,-21.40429,-15.781337,-16.003223,-20.60609,-22.779552,-19.176899,-16.299608,-24.403725,-16.828344,-18.469921,-24.680902,-25.102226,-22.768085,-18.95423,-18.412006,-16.036945,-16.379036,-21.437765,-22.119787,-21.257627,-22.973845,-14.846374,-21.031578,-16.299135,-15.698303,-22.757025,-22.260662,-14.1369,-14.824719,-17.941544,-19.326103,-14.866462,-15.525038,-14.421568,-15.795869,-17.077316,-16.634666,-13.193407,-24.75023,-27.264732,-20.811295,-19.147984,-19.430305,-19.271177,-16.941082,-15.962511,-22.766232,-15.473837,-16.071732,-15.454439,-13.159137,-11.76936,-20.629429,-16.930515,-18.370888,-13.569193
-28.130491,-17.3707,-17.96943,-18.788612,-14.126125,-20.013683,-17.487278,-15.762939,-16.149054,-16.202644,-14.742067,-19.371305,-16.03463,-14.677719,-19.810516,-31.647316,-16.03973,-24.09083,-19.992285,-15.649553,-15.583,-18.710556,-16.309778,-16.18552,-15.936037,-21.63324,-17.581749,-17.630138,-16.642076,-22.943895,-16.905071,-23.984608,-20.705278,-24.747353,-17.142225,-22.486582,-21.978786,-24.401913,-22.812756,-8.52722,-24.874287,-18.746725,-24.239462,-14.590942,-19.52093,-16.110249,-22.811258,-16.838272,-20.746271,-19.860577,-19.649628,-16.047245,-22.57604,-13.886699,-22.088364,-18.359114,-15.237145,-17.944653,-16.974705,-15.578943,-19.230488,-17.645376,-10.397311,-18.355946,-20.516554,-13.058997,-13.612989
-23.435986,-14.656387,-24.133663,-19.220545,-13.623222,-27.211056,-14.710213,-16.376015,-14.865442,-26.269516,-14.388727,-21.409498,-16.27247,-15.375597,-25.461369,-22.603308,-16.64398,-19.54328,-16.340322,-17.733175,-15.541307,-12.6794615,-14.058939,-15.391994,-16.788675,-19.575008,-18.572388,-21.96188,-13.908464,-20.562635,-16.185974,-21.378057,-26.13284,-19.13814,-20.401413,-22.930817,-15.76089,-18.111773,-21.568804,-12.477584,-20.24266,-20.242542,-21.319347,-16.910992,-15.99984,-21.881325,-18.477795,-16.726635,-26.42159,-21.373268,-20.71611,-14.324845,-18.605642,-14.450158,-18.436684,-13.1750345,-13.087402,-16.57212,-21.25297,-19.797651,-16.699978,-21.133448,-12.700511,-15.981161,-24.093508,-15.982007,-21.802309
-24.34298,-17.67123,-23.581116,-15.064466,-13.766288,-24.279785,-18.520882,-17.672161,-13.807321,-21.416506,-15.508429,-18.88818,-15.356773,-20.510307,-23.527536,-21.09563,-20.041597,-18.973812,-14.009995,-16.454449,-16.049135,-15.432226,-17.025154,-18.61375,-15.290688,-18.461258,-22.601202,-24.239126,-15.007615,-15.435738,-22.181356,-23.974047,-22.026196,-16.092491,-19.977566,-19.638336,-18.335232,-17.111664,-16.043007,-21.639133,-19.681627,-20.790642,-17.793556,-15.829107,-18.364014,-21.447634,-21.835854,-21.637737,-20.381344,-22.287521,-17.920073,-16.343285,-15.190128,-13.137403,-19.26884,-15.747446,-16.569887,-22.646166,-17.800417,-17.510422,-14.679638,-14.889635,-14.315886,-16.035027,-20.28226,-17.779575,-26.482525
-27.148653,-18.190006,-23.22956,-22.06117,-17.557352,-21.91135,-17.943039,-16.458862,-20.135592,-17.71728,-18.54899,-21.038277,-14.346785,-25.04889,-28.758348,-18.369257,-22.341192,-19.161118,-15.941145,-20.670467,-18.172659,-15.927838,-18.676245,-12.286242,-16.433216,-18.745274,-16.88809,-21.789913,-21.738138,-16.473946,-19.7078,-26.794443,-20.000668,-18.906599,-21.161081,-19.99303,-26.191994,-14.981472,-14.723443,-20.635715,-20.211926,-19.59129,-14.006778,-13.0933485,-22.947315,-22.44887,-22.468763,-17.7342,-20.897152,-17.912819,-19.74347,-17.102741,-13.044422,-18.15679,-19.597157,-19.779202,-19.165474,-22.395802,-22.811409,-14.73361,-17.529415,-14.733202,-16.97525,-16.899107,-14.596584,-18.973766,-30.601616
-33.345005,-16.367191,-21.441748,-20.550821,-21.474678,-21.6151,-20.345375,-19.157085,-22.506445,-13.448357,-15.45072,-18.110697,-16.768036,-21.831547,-28.90866,-13.824835,-19.251644,-21.135754,-18.06648,-15.956162,-13.82885,-14.751642,-19.345427,-12.551764,-17.965927,-19.198547,-17.237303,-23.56397,-23.371689,-17.920975,-18.816914,-16.66287,-12.389459,-17.088566,-14.642113,-13.896795,-22.711365,-17.266872,-20.625214,-16.929583,-24.798609,-17.050596,-13.790199,-18.603018,-19.620598,-18.756447,-18.131365,-20.997086,-21.100918,-15.539879,-21.503942,-14.4648075,-18.327988,-22.36169,-13.82071,-17.358374,-14.70159,-18.446373,-19.645096,-21.017445,-14.473291,-11.217726,-17.937206,-16.982517,-18.04517,-18.223827,-18.506306
-30.67743,-17.274992,-23.989254,-18.797548,-16.911098,-23.206932,-27.395205,-18.06564,-18.264442,-16.454426,-22.471098,-22.49319,-17.272999,-21.425476,-25.171703,-22.246033,-15.758913,-20.12391,-21.485874,-17.050493,-15.648498,-19.191233,-21.065733,-14.767451,-23.50204,-24.047724,-18.75831,-17.412735,-19.37585,-18.489515,-23.368423,-16.395962,-13.873802,-18.518284,-16.188066,-17.311687,-21.134941,-17.102816,-19.905123,-22.711117,-21.216812,-20.156973,-19.753664,-22.326021,-18.251614,-23.375883,-13.715859,-19.974695,-20.99064,-19.58496,-16.645847,-21.18287,-22.84838,-24.224846,-14.811054,-13.386213,-21.422077,-21.524286,-16.126091,-16.064857,-17.51242,-13.14752,-16.960001,-22.459597,-15.809508,-18.895054,-18.93808
-22.162252,-12.077737,-20.630804,-19.708473,-12.121279,-22.415867,-19.728735,-20.10671,-16.512558,-21.391802,-17.378418,-25.909834,-12.946404,-25.836538,-17.55614,-23.032007,-15.014363,-14.484329,-23.364574,-17.961891,-16.520634,-19.4257,-19.457552,-15.831514,-17.844576,-25.408697,-20.966938,-14.764119,-12.858807,-21.71029,-18.061901,-14.689602,-18.577595,-18.069326,-23.190914,-15.321584,-14.796628,-19.677029,-15.945805,-20.729034,-14.047183,-19.396435,-21.247663,-12.721352,-14.636441,-18.478369,-14.322075,-21.224241,-21.14717,-14.683934,-15.095514,-22.915148,-20.823854,-23.69825,-18.157124,-15.038551,-26.71253,-11.949144,-19.483044,-19.641352,-21.119741,-13.915635,-13.57874,-22.701485,-13.390453,-17.946037,-16.097376
-20.870113,-14.93039,-21.536491,-24.618608,-14.816924,-17.316944,-19.769547,-17.681042,-19.90559,-19.092587,-20.686405,-24.878881,-18.74617,-28.401716,-18.0452,-22.194557,-18.953379,-17.915787,-22.703583,-18.878532,-28.38291,-22.623947,-16.517551,-18.096382,-14.011531,-18.740398,-20.553482,-15.592326,-18.966496,-17.863842,-23.7142,-15.458496,-14.13597,-22.644535,-24.26525,-15.971172,-19.641075,-23.222502,-13.471632,-19.919163,-12.313828,-13.727268,-22.734116,-14.5696945,-13.975829,-15.957056,-22.465866,-21.044598,-15.1698675,-17.386332,-17.850948,-22.902039,-22.094784,-17.580036,-21.721107,-14.475117,-17.924332,-15.346373,-19.68988,-22.04347,-17.62516,-16.079254,-13.816507,-16.852425,-14.333863,-21.933256,-18.702091
