-13.636082,-13.243856,-15.614626,-13.995514,-13.843983,-14.137268,-11.329117,-11.148775,-9.536381,-7.2487907
-17.794983,-30.055569,-33.789795,-27.131931,-28.19294,-31.076752,-33.37951,-28.41738,-25.69565,-17.844156
-21.526155,-26.704987,-34.568733,-29.876312,-28.997047,-38.7182,-30.30575,-31.311365,-27.131884,-25.033148
-24.577988,-26.491848,-30.963673,-32.037613,-26.233816,-30.666061,-33.499546,-33.81225,-33.604015,-30.0057
-29.316599,-29.465572,-28.406511,-26.658113,-22.941206,-29.08135,-34.91997,-29.88628,-32.146034,-32.744267
-33.0074,-26.847864,-32.346096,-27.810455,-25.580494,-29.417324,-32.469013,-35.390778,-28.676453,-33.68248
-39.004353,-32.155327,-31.238688,-29.306677,-26.422447,-30.530237,-29.42241,-31.395342,-31.979443,-30.86237
-35.548267,-34.602737,-32.411465,-29.003487,-27.029692,-31.795578,-32.38403,-28.201492,-43.184944,-32.342846
-30.248398,-34.479233,-31.02982,-25.195862,-38.52252,-26.642214,-30.980867,-28.588451,-31.531937,-36.775887
-30.519037,-40.82304,-29.868393,-26.948261,-35.31683,-35.248734,-35.273285,-31.002361,-28.904242,-30.920475
-27.988182,-31.812037,-34.46935,-25.270721,-29.457434,-42.966373,-29.766697,-33.410004,-26.919806,-31.82479
-27.331512,-28.776064,-29.515522,-28.812464,-35.564907,-33.052273,-27.186632,-35.78766,-30.324522,-36.658318
-27.196484,-33.61634,-31.992283,-30.079546,-29.63576,-26.38121,-31.85166,-28.977541,-33.26616,-35.670662
-29.545586,-36.87192,-38.574223,-26.77535,-29.921543,-28.18951,-30.114807,-28.743917,-30.85669,-39.8757
-30.078024,-39.065285,-37.750904,-28.784986,-30.603228,-33.81246,-29.943178,-27.391088,-33.114964,-41.271023
-30.39831,-40.967854,-41.666214,-29.188856,-31.123951,-29.620089,-27.349167,-29.608408,-26.908623,-36.30789
-31.121838,-37.27748,-38.637753,-27.757944,-28.549034,-26.292585,-30.5849,-29.08088,-26.450817,-32.88877
-32.57664,-34.287247,-41.064472,-26.972103,-27.209227,-30.838148,-30.329655,-31.312061,-31.31222,-34.825504
