-24.048666,-26.199799,-24.707523,-21.634384,-24.118876,-19.712248,-24.369152,-26.496357,-25.327286,-25.078379,-23.54928,-26.451008,-20.791084,-21.990078,-14.927881,-20.980698,-26.496105,-23.53677,-18.173563,-16.531559,-21.222006,-23.834414,-24.677496,-27.270004,-23.105633,-28.816483,-19.088062,-22.709827,-29.71001,-21.771595,-19.40109,-26.182041,-26.892155,-19.411749,-23.057953,-22.775106,-20.25441,-29.337135,-21.813057,-26.31042,-23.453014,-24.441778,-24.443985,-19.07113,-1.0344124,-2.0974388,-1.9377918,-2.2317295,-14.205711,-19.150148,-21.154272,-2.058052,-2.0996132,-0.61800385,-0.61800385,-0.61800385,-0.61800385,-0.61800385,-0.61800385,-0.61800385,-0.61800385,0.0
-30.398575,-26.433353,-27.813303,-21.774057,-25.591692,-23.671427,-25.346212,-29.069872,-30.558657,-24.719074,-29.395988,-25.208273,-32.37598,-32.050526,-25.366074,-23.047438,-23.329578,-25.46724,-26.01883,-21.766254,-27.60196,-26.483498,-27.139095,-28.045387,-27.668167,-21.840263,-24.56301,-26.0518,-30.157335,-25.79824,-28.993673,-31.86841,-32.221878,-32.196445,-21.40955,-28.55058,-26.046934,-29.044827,-30.774628,-24.90953,-26.932947,-27.04657,-27.432827,-21.446789,-11.557123,-32.747738,-29.110312,-32.97301,-15.889406,-23.598696,-33.88671,-13.540241,-25.933306,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-9.174938
-31.193823,-26.537685,-28.7266,-19.646843,-26.444942,-21.074484,-27.396755,-27.586342,-26.402157,-30.855904,-35.341507,-29.395994,-29.241083,-27.204485,-19.923534,-24.16646,-19.256996,-25.02371,-33.101852,-20.67105,-23.621838,-26.196842,-27.061758,-25.906452,-25.548998,-23.525913,-27.08878,-28.876482,-25.840439,-23.990463,-25.989758,-35.098087,-39.57555,-26.31674,-25.31591,-28.961594,-34.40855,-30.273783,-29.343147,-28.7462,-26.596266,-30.963465,-24.981884,-25.708942,-19.218891,-29.620111,-33.29687,-24.44879,-19.01617,-21.905901,-31.142578,-22.877352,-31.12715,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-14.6764145
-25.112633,-27.363405,-25.729671,-24.456,-31.565317,-23.582214,-23.166306,-28.603813,-29.963531,-27.708065,-31.0733,-30.662699,-26.25378,-25.811869,-17.081535,-24.503275,-19.85508,-18.506128,-24.845022,-22.402458,-23.171837,-27.318497,-28.85815,-28.68612,-28.21067,-26.79382,-34.200184,-34.715973,-27.610561,-25.448845,-25.807117,-26.38892,-29.932184,-20.69996,-24.877869,-33.950035,-32.62418,-27.736706,-29.83915,-27.80951,-26.097462,-29.213026,-24.641384,-27.345995,-21.061914,-29.342848,-33.994495,-22.86201,-21.922035,-21.002686,-24.616247,-28.883556,-33.5294,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-16.93888
-22.999054,-24.931171,-32.690796,-32.39773,-27.694199,-26.46389,-27.93621,-31.36515,-30.331835,-20.936985,-26.618443,-34.275105,-23.456753,-23.88203,-21.287052,-24.141838,-29.88464,-20.289097,-26.803339,-25.648235,-29.37787,-25.657871,-30.056492,-36.199894,-28.698349,-23.48575,-30.475058,-29.585587,-24.504555,-21.76839,-30.686638,-25.70586,-29.631124,-25.482805,-21.866676,-26.499775,-31.56952,-24.341938,-26.01966,-24.446182,-24.910425,-28.571085,-24.779675,-29.302032,-21.22515,-29.274834,-31.73439,-24.010468,-21.101454,-24.109924,-22.953308,-34.054848,-35.354595,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-19.134697
-24.625998,-23.684214,-26.951633,-29.652256,-25.684544,-28.412083,-33.06079,-27.05846,-28.396263,-20.9055,-26.224564,-32.36328,-22.616861,-26.165565,-32.74969,-25.06273,-33.234978,-27.946339,-26.36858,-28.86692,-33.737247,-33.735275,-23.237068,-29.672192,-32.379456,-20.55943,-29.82158,-30.066465,-27.736053,-23.75599,-33.683037,-24.336712,-23.183895,-27.479675,-23.599981,-23.860899,-31.694084,-28.064262,-24.649178,-24.92631,-24.307869,-29.4656,-27.568531,-27.943403,-21.83102,-29.305624,-33.791058,-26.20399,-22.862728,-25.53241,-25.520935,-29.939104,-35.823456,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-20.802973
-30.632544,-18.174133,-22.997353,-30.440416,-30.70084,-21.417015,-31.761509,-31.112938,-27.717289,-20.31324,-25.980263,-25.571545,-23.980932,-29.101196,-27.671938,-30.039282,-37.90559,-27.737688,-21.146086,-25.742315,-28.94252,-35.41551,-24.438066,-25.394062,-25.606556,-18.426817,-32.73459,-27.599491,-29.930132,-22.017029,-29.007833,-21.404942,-25.543104,-29.534681,-28.76149,-23.629345,-32.450665,-28.489298,-25.005905,-29.174843,-27.015759,-28.291664,-24.208393,-26.79953,-25.891605,-30.83482,-32.45267,-34.10831,-27.510977,-25.631674,-22.189987,-30.11163,-36.386578,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-21.956493
-28.374935,-22.264736,-25.685074,-26.816628,-37.25341,-20.829153,-27.144562,-32.295296,-24.812073,-19.836903,-25.279993,-31.739174,-23.87859,-33.88872,-25.184654,-30.407145,-33.411213,-26.933792,-25.521898,-23.634722,-33.26361,-27.570307,-28.533503,-30.142916,-23.186314,-23.65193,-28.902872,-20.570452,-32.005234,-24.857834,-25.25677,-19.926344,-28.843039,-28.5871,-28.662113,-24.261234,-30.65093,-24.152235,-24.29938,-28.727234,-24.100018,-26.836212,-25.67014,-23.783989,-28.086735,-33.113865,-34.272827,-31.815882,-27.683445,-23.486488,-22.256517,-27.863152,-37.794445,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.546638
-25.67612,-20.7694,-27.11455,-25.022984,-30.611439,-25.301178,-25.058607,-28.19769,-24.053215,-24.159079,-22.524097,-27.689987,-23.811272,-29.98979,-23.278168,-30.027529,-22.179356,-23.085144,-24.575222,-24.776884,-28.921389,-28.42379,-30.515808,-27.131527,-28.86451,-26.210138,-23.834023,-21.933039,-29.060461,-26.980062,-24.181698,-23.434723,-25.719738,-25.546932,-26.387548,-30.04984,-31.40772,-23.716969,-24.112314,-27.615765,-20.862103,-27.439928,-22.887169,-22.797565,-29.270779,-30.02045,-32.814354,-38.89904,-26.851175,-25.086117,-25.371191,-23.795881,-37.9344,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.981504
-29.704798,-25.555456,-26.563404,-26.250736,-27.808998,-25.606693,-28.820688,-26.098911,-22.63892,-30.872423,-28.71889,-23.6347,-28.267584,-30.27872,-26.210695,-23.637938,-21.518154,-25.53659,-26.642767,-35.294037,-33.321987,-27.531603,-38.607605,-21.656477,-26.114508,-28.262646,-27.04225,-31.267435,-32.04519,-23.65368,-30.003967,-25.441065,-22.901192,-23.078426,-25.14717,-29.61088,-25.416851,-22.87041,-29.870794,-29.624842,-25.496826,-25.459038,-21.71482,-21.182377,-30.055368,-26.413263,-27.41904,-33.365353,-28.300018,-22.14463,-27.889437,-25.415085,-36.255085,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-25.634567
