-29.995552,-12.795094,-11.703592,-12.41567,-9.395828,-12.182043,-12.068464,-10.975267,-12.078724,-9.336275,-10.397064,-14.881739,-9.762289,-13.75218,-10.466257,-12.894136,-14.655127,-11.8591385
-29.904036,-27.78936,-24.087421,-30.841438,-23.226604,-25.912476,-20.106976,-20.033306,-19.834732,-18.541195,-22.405361,-22.184322,-18.0041,-20.708683,-21.564709,-24.835632,-20.175789,-20.301243
-31.317318,-24.742805,-21.562914,-29.654121,-25.28571,-25.876484,-24.858381,-24.105574,-23.333351,-26.872765,-26.299475,-23.97967,-18.208912,-19.683422,-19.165583,-19.893808,-24.50267,-21.649818
-32.25163,-18.964632,-24.933159,-22.293013,-25.684225,-22.300476,-23.022816,-24.557457,-27.984304,-23.099552,-25.640182,-23.8498,-19.124367,-16.711704,-18.979137,-19.632061,-28.06011,-21.882015
-33.90588,-20.885403,-22.360588,-21.588879,-24.112312,-21.584785,-23.003056,-23.613594,-24.22501,-26.554909,-24.60688,-18.821331,-21.096828,-16.04663,-22.320396,-24.513857,-19.744316,-23.465372
-35.447205,-29.768545,-22.3719,-27.965427,-24.512175,-22.713299,-25.06879,-30.664127,-24.450315,-23.258045,-20.780334,-22.030647,-23.931448,-13.423782,-16.201582,-19.284153,-19.519485,-23.008942
-36.51442,-23.440847,-23.761984,-26.690884,-27.824184,-22.968307,-23.043983,-26.19757,-26.206978,-23.326248,-23.244999,-21.118084,-20.595383,-19.827988,-15.886423,-21.877867,-25.996548,-23.65999
-37.943962,-18.778416,-21.409472,-22.959484,-27.630938,-25.654058,-29.335968,-21.693748,-17.517855,-20.206661,-24.008808,-18.868906,-18.888107,-23.702991,-14.890863,-20.204758,-23.686377,-26.297112
-38.3031,-19.24783,-17.013752,-17.642153,-27.184639,-16.551891,-19.424137,-23.783466,-16.648853,-20.878872,-21.796015,-19.711338,-10.859232,-23.510185,-7.6822605,-17.075638,-23.133587,-14.474375
-40.346893,-23.825254,-19.874203,-22.110039,-25.706392,-19.534496,-21.842422,-25.25672,-22.172462,-18.574116,-18.877201,-17.65041,-12.826056,-23.11953,-11.726706,-9.320616,-17.588749,-15.552141
-41.610905,-22.00783,-24.167053,-22.503628,-26.724514,-20.16935,-25.040468,-17.515362,-18.474144,-14.616806,-15.527288,-16.959473,-11.57601,-14.190807,-16.22551,-11.041971,-18.042639,-19.511292
-45.417057,-26.647903,-26.445086,-22.573227,-26.12296,-23.616322,-25.429955,-19.607037,-19.596415,-16.145761,-21.732994,-19.775372,-13.407499,-13.016916,-13.17025,-19.637144,-19.37846,-16.294605
-49.492928,-27.382595,-24.071945,-28.039993,-26.033802,-20.008924,-23.70263,-23.77336,-25.115599,-21.302052,-23.766644,-25.435305,-13.660969,-12.715332,-19.385107,-15.602728,-21.27336,-19.243687
-58.496597,-21.621994,-21.681458,-39.013325,-26.419949,-24.289618,-19.686485,-20.151121,-25.759367,-15.319283,-20.013474,-24.555439,-24.033632,-17.598866,-20.51367,-12.471657,-20.709167,-16.037441
-63.25492,-20.21576,-20.124565,-32.93091,-26.925573,-25.47046,-22.391026,-20.331722,-25.28695,-14.468657,-18.915855,-21.011269,-23.595901,-13.120066,-10.71406,-12.968536,-13.626963,-14.368921
-57.233513,-21.540201,-23.278065,-23.115318,-18.524227,-20.637085,-19.861431,-15.271017,-21.587164,-15.3082485,-13.588657,-16.662825,-24.559734,-15.344765,-8.390711,-15.053221,-11.860739,-16.479004
-55.179092,-23.18567,-22.824072,-17.795952,-21.624971,-18.005598,-13.974436,-19.061321,-27.77235,-20.649937,-14.428755,-19.410263,-21.98901,-22.274773,-7.199812,-7.486368,-6.183243,-16.906883
-51.496964,-23.848896,-23.246738,-23.55944,-22.839584,-18.467077,-17.358702,-20.630312,-20.693977,-24.328722,-12.8085785,-19.766668,-22.815414,-23.394058,-8.926342,-10.814678,-8.876799,-14.681551
-48.859924,-16.758333,-18.060347,-23.151573,-21.560467,-26.334648,-25.09906,-18.276318,-21.233704,-27.660725,-18.05046,-14.824461,-20.793297,-18.340162,-12.824451,-15.29727,-18.48064,-12.5149765
-45.3817,-13.764488,-16.241947,-24.407267,-28.20339,-23.478682,-21.492622,-19.775372,-17.383942,-15.96177,-19.655273,-14.764658,-22.161224,-14.730841,-15.523922,-11.849089,-21.778986,-12.390091
-44.621056,-21.212107,-24.426823,-24.00386,-27.649033,-18.926542,-19.77631,-12.501326,-14.182114,-14.276722,-22.070429,-15.5609665,-13.639868,-18.760113,-11.914331,-15.898218,-13.945688,-12.746666
-43.70215,-21.302757,-21.827843,-18.129816,-20.512766,-18.477592,-19.011797,-10.566397,-12.045876,-19.82591,-18.29525,-16.041107,-12.463169,-13.501295,-9.108191,-21.217968,-11.109453,-14.615707
