-12.185858,-15.834647,-15.276026,-12.918808,-22.175121,-23.994259,-9.163424,-8.854528,-2.045763,-1.7459469,-13.742039,-2.9089909,-14.670248,-19.607805,-17.22339,-16.272633,-23.261223,-10.323477,-13.913252,-13.697828,-5.7790565,-3.5202675,-11.4576,-11.257332,-16.892313,-12.22974,-12.0238285,-1.1599445,-12.3022995,-80.0,-80.0,-80.0
-7.8975277,-12.375139,-12.220423,-16.040688,-15.726581,-20.652397,-7.821705,-16.103334,-6.0484867,-4.305525,-8.45299,-8.396696,-16.52012,-22.578724,-19.067362,-13.473782,-23.880577,-19.32336,-9.9424305,-16.94273,-8.21331,-14.270838,-7.824751,-16.660988,-20.209404,-7.6968307,-10.257711,-13.296106,-14.86957,-80.0,-80.0,-80.0
-8.368635,-12.746027,-14.371447,-23.69326,-18.382969,-20.821218,-17.5813,-11.443546,-15.859538,-16.56501,-11.580965,-19.803381,-16.630377,-24.368269,-20.775742,-17.169989,-22.019283,-24.96193,-10.00082,-24.912647,-14.329664,-16.549393,-8.929308,-13.523579,-24.012989,-13.144333,-15.07523,-15.754933,-19.979477,-80.0,-80.0,-80.0
-10.550962,-19.563757,-18.841816,-19.446823,-16.988852,-16.295696,-11.541212,-11.159336,-13.99127,-11.686153,-11.3756485,-21.393301,-18.102402,-26.030016,-17.668287,-19.793009,-20.521309,-17.19822,-17.680183,-24.894352,-18.025429,-17.1085,-15.152849,-17.176613,-25.019596,-14.690695,-18.195507,-15.494968,-22.178318,-80.0,-80.0,-80.0
-17.51276,-17.595078,-21.14179,-24.6946,-14.016062,-20.362206,-12.157133,-18.308638,-12.987902,-17.257208,-12.179468,-20.606865,-15.479925,-20.538654,-15.751747,-21.283627,-14.724846,-18.736792,-18.465164,-20.817493,-13.939701,-15.4093685,-10.741808,-16.906525,-30.76363,-16.945278,-27.225464,-18.694267,-23.824612,-80.0,-80.0,-80.0
-23.285397,-19.389793,-11.90872,-25.129736,-9.918146,-15.098074,-12.2914295,-14.080181,-14.540676,-16.598522,-12.651552,-16.883055,-13.943014,-18.012447,-20.808746,-18.14997,-17.375317,-18.416677,-14.288853,-17.993122,-14.939531,-21.126656,-10.384596,-18.792759,-21.779398,-19.513567,-21.518784,-25.034374,-25.309582,-80.0,-80.0,-80.0
-23.880129,-21.546368,-11.101864,-20.476803,-11.437447,-8.553917,-12.012827,-7.8017406,-12.399109,-14.051279,-10.013399,-15.063194,-7.529686,-17.70778,-20.300741,-19.094978,-21.295261,-18.343391,-17.950668,-14.6173115,-16.167036,-23.081032,-11.097826,-18.030975,-9.186203,-16.343866,-20.084105,-23.356174,-26.4905,-80.0,-80.0,-80.0
-20.091032,-24.894867,-16.366047,-20.305723,-19.650673,-13.743799,-15.539762,-7.978693,-11.154448,-13.894651,-13.385418,-10.74086,-9.604887,-18.259872,-29.887165,-25.353497,-19.751656,-16.035473,-17.382103,-14.250772,-14.178188,-24.363422,-15.741511,-8.2612095,-8.675299,-10.875637,-17.67514,-23.450027,-28.31444,-80.0,-80.0,-80.0
-17.890802,-15.96283,-15.465795,-16.913097,-18.300783,-21.377003,-18.29036,-9.711081,-15.920287,-18.969414,-15.668728,-11.792301,-14.219635,-17.84829,-24.069883,-19.968967,-14.893332,-10.757021,-13.364416,-9.411919,-18.212954,-13.070065,-12.32703,-7.211832,-5.6038303,-5.0854225,-13.450451,-24.592102,-28.844696,-80.0,-80.0,-80.0
-25.3749,-15.148111,-12.514036,-14.714453,-21.739162,-14.869925,-21.652756,-9.678432,-27.61982,-20.098047,-14.055668,-15.135422,-14.517702,-12.528603,-23.322308,-15.755274,-9.885191,-16.612331,-22.37822,-13.133638,-22.537254,-18.606743,-9.874838,-9.563839,-5.59289,-7.344425,-17.58722,-21.487072,-30.634977,-80.0,-80.0,-80.0
-20.815851,-13.762056,-16.585669,-17.34217,-20.507555,-13.831646,-14.905066,-12.146091,-22.846695,-15.955333,-17.88613,-18.000711,-11.459528,-11.40848,-24.8134,-19.656197,-9.434784,-21.662714,-19.897697,-17.77118,-23.938221,-20.04607,-10.0487385,-12.112305,-12.0492,-10.627569,-15.772514,-16.127861,-30.74522,-80.0,-80.0,-80.0
-21.978645,-11.45006,-27.301104,-18.565346,-26.190165,-11.219303,-20.24652,-13.377987,-18.012848,-15.069384,-15.286596,-17.872276,-17.590897,-18.923296,-21.886082,-19.474567,-13.621349,-16.953552,-19.138689,-19.71436,-26.000954,-19.540657,-12.047035,-18.21919,-15.09568,-17.147776,-11.841425,-14.605282,-32.047966,-80.0,-80.0,-80.0
-21.35744,-16.255299,-18.61148,-18.975685,-17.75833,-8.165693,-17.310104,-17.138466,-17.823841,-14.99614,-19.278763,-23.857416,-16.584167,-18.25106,-16.437714,-13.376202,-10.747768,-10.405262,-14.475634,-17.239895,-18.58782,-16.88783,-12.863907,-12.642855,-18.560139,-11.758064,-17.02694,-13.389441,-32.44189,-80.0,-80.0,-80.0
-23.976173,-21.200504,-13.007381,-16.508526,-20.307625,-11.229822,-14.268681,-13.579933,-23.533504,-18.362795,-20.979067,-22.612318,-19.082962,-23.587866,-15.139875,-13.321243,-10.339861,-9.846071,-14.584358,-17.283396,-14.31443,-17.68977,-15.939926,-14.036406,-24.928743,-14.224663,-21.513702,-14.137497,-33.74378,-80.0,-80.0,-80.0
-26.253864,-10.791334,-11.6910305,-15.112511,-14.072245,-18.520206,-20.431505,-9.705765,-21.717072,-17.142271,-16.235981,-17.822971,-22.176683,-20.167267,-20.586891,-13.584124,-18.848703,-15.918189,-12.935724,-10.802481,-16.441078,-14.711218,-17.549679,-17.918627,-24.360455,-12.183008,-15.734165,-14.786314,-34.354145,-80.0,-80.0,-80.0
-26.62219,-11.835625,-19.505365,-20.128708,-12.304909,-24.139181,-22.41829,-11.621119,-16.702236,-15.830423,-13.603029,-18.893229,-21.277409,-14.468409,-12.018011,-12.103842,-16.993652,-16.213264,-15.613042,-11.232901,-16.126139,-13.552174,-12.536713,-21.79437,-14.296564,-9.894178,-18.015392,-16.881924,-34.467724,-80.0,-80.0,-80.0
-29.59454,-24.924286,-17.367382,-20.322506,-14.603052,-16.53389,-21.950653,-15.663437,-16.62179,-22.632942,-13.161341,-15.868878,-14.388817,-15.229303,-14.834085,-16.9715,-19.895065,-14.3708,-12.238333,-16.824535,-16.882233,-20.679512,-11.938259,-19.246037,-16.541376,-12.579298,-19.060478,-23.783628,-34.93068,-80.0,-80.0,-80.0
