-19.244873,-19.477394,-19.923954,-18.84392,-22.781353,-23.352335,-21.347588,-23.792107,-16.840286,-16.586544,-18.797607,-21.853989,-19.612564,-18.784641,-21.618423,-18.037289,-16.765709,-24.177607,-18.971085,-22.537205,-17.528202,-15.8991375,-18.569479,-20.288836,-15.013416,-15.673988,-14.221583,-12.08131,-18.132397,-15.273339,-18.440123,-10.836244,-1.2883682,-0.46398735,-1.152935,-1.0002689,-1.0016861,-0.43963623,-1.0522022,-0.9216156,-0.96896935,-0.5699425,-0.5405407,-6.9854393,-15.223767,-12.528865,-17.905418,-13.554031,-16.45901,-14.379412,-18.249752,-20.551815,-19.194368,-20.047628,-15.457235,-15.09995,-15.012185,-18.057285,-13.696619,-13.270386,-19.265518,-15.618631,-19.828117,-15.869263,-14.684261,-17.599192,-17.846205,-15.700421,-20.419315,-21.740513,-24.250854,-22.854166,-16.725828,-17.319065,-24.045315,-14.532715,-17.292122,-33.950863,-18.395092,-16.607782,-14.929022,-20.254686,-20.724083,-18.16371,-18.038395,-13.562073,-12.114596,-14.6903715,-18.481441,-13.641981,-15.047227,-18.97952,-16.433083,-14.088345,-13.313266,-18.298162,-21.512413,-15.4225445,-14.183555,-11.987167,-17.224997,-21.764233,-14.4869995,-18.376453,-20.254814,-16.987366,-20.456802,-15.141623,-16.005188,-17.545504,-19.772243,-19.212357,-16.522243,-14.022351,-16.85904,-17.651875,-20.02752,-16.852299,-19.5708,-17.509102,-17.34933,-17.47265,-15.981056,-17.148586,-18.594833,-4.2427483,-0.2753296,1.9073486e-06,-3.0503445,-18.897621,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.696793,-21.691368,-22.206709,-21.326342,-23.717758,-18.057995,-18.910929,-23.986744,-23.737356,-24.886457,-28.16005,-20.500599,-15.924793,-15.918056,-22.561337,-28.250599,-23.05291,-24.078651,-21.98919,-23.982723,-23.921974,-24.65911,-25.113363,-25.41483,-27.719,-20.306452,-18.933937,-20.92847,-22.10714,-17.837875,-19.423899,-15.456774,-10.817482,-19.943428,-25.183651,-23.553558,-26.39082,-23.308968,-28.945568,-26.328608,-25.604174,-25.221724,-12.284386,-13.881638,-16.20589,-19.019922,-17.585674,-16.526447,-20.444302,-20.340725,-26.126783,-25.930271,-25.97065,-23.761044,-22.20306,-28.188215,-25.375208,-18.745958,-22.244686,-25.87861,-25.30045,-23.278664,-21.992489,-25.006535,-22.151848,-18.839851,-23.016668,-24.120104,-17.955902,-18.190266,-23.130096,-27.843658,-18.78603,-18.439632,-22.77969,-17.225279,-20.829292,-27.943386,-19.534386,-21.306147,-18.432068,-19.475418,-22.601198,-25.36462,-20.762857,-20.368315,-19.658339,-22.047482,-21.50259,-21.280771,-23.387783,-24.571608,-25.579247,-22.613897,-19.84393,-26.299664,-27.399277,-21.027384,-19.407644,-23.546688,-23.09531,-23.253702,-15.776972,-15.420046,-18.695667,-22.00017,-25.336489,-23.908236,-16.436653,-16.227297,-20.383003,-23.673624,-19.986404,-24.194899,-25.433117,-24.498608,-20.700855,-19.750526,-20.961147,-18.674538,-25.523817,-20.078873,-16.503353,-17.361526,-20.294281,-11.633753,-14.267364,-12.804484,-8.835804,-19.780926,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-27.51439,-22.35769,-18.492977,-16.77345,-18.395826,-17.335583,-21.627277,-27.849947,-28.149967,-24.801523,-29.540516,-29.17273,-20.886753,-21.528385,-27.156368,-25.718674,-20.026642,-21.963593,-23.517162,-25.678514,-25.574547,-19.008144,-21.568495,-31.313688,-23.436693,-22.173607,-20.226036,-18.404911,-18.532022,-19.646564,-22.95767,-18.23919,-16.59679,-25.031466,-28.545113,-26.56672,-27.63715,-24.006248,-23.25953,-23.494085,-24.416338,-28.072126,-19.199724,-20.45495,-21.090553,-23.322348,-18.590012,-19.908352,-18.04161,-17.374865,-28.048079,-25.217936,-28.207747,-27.965933,-24.240921,-20.782501,-18.95454,-17.45703,-19.255377,-27.050777,-26.040705,-22.58791,-22.085049,-25.475597,-25.3742,-18.833397,-21.438406,-27.286203,-21.951466,-23.614971,-27.616488,-23.747469,-21.818954,-22.383787,-28.49014,-18.110281,-20.542398,-21.802408,-15.5543585,-15.429661,-16.421824,-21.781929,-20.178501,-20.055298,-23.80201,-20.865833,-23.40007,-21.761868,-25.564138,-28.55987,-26.634245,-30.139935,-28.583883,-18.406704,-16.882734,-24.666653,-25.119507,-20.574287,-21.264277,-23.542849,-26.156534,-29.325102,-21.212477,-19.41574,-22.09718,-20.634289,-26.184856,-24.624065,-21.152336,-21.464731,-24.870893,-22.618404,-20.081833,-22.693237,-27.664091,-21.798761,-24.818031,-23.57675,-23.135336,-22.702555,-20.178986,-19.859846,-19.098572,-18.44891,-16.82936,-20.40884,-20.693298,-17.515057,-14.055609,-22.656708,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.716583,-21.296228,-18.210041,-19.1992,-21.881456,-22.244366,-18.716576,-19.837574,-19.884102,-21.566334,-26.11855,-26.400738,-25.700605,-30.975618,-34.761948,-25.020554,-20.927809,-23.145624,-23.09064,-26.646374,-22.573801,-16.487452,-20.944618,-30.265547,-21.04139,-19.8438,-23.463186,-20.98837,-19.555546,-20.858225,-19.673939,-21.26685,-20.43975,-28.476528,-32.816,-33.481205,-37.163387,-25.553867,-23.762585,-28.54756,-23.692593,-22.99836,-18.326118,-20.133396,-26.1874,-25.920835,-23.824234,-24.001684,-16.617365,-16.743904,-20.402649,-19.26677,-24.05806,-20.146084,-18.583202,-19.984268,-18.694706,-23.16297,-23.23657,-26.057497,-28.732412,-21.382523,-22.355013,-27.836864,-25.092821,-17.608265,-18.972088,-28.462393,-24.360306,-28.274706,-23.269558,-22.252674,-27.334345,-20.490757,-19.317265,-18.425812,-20.34598,-19.7801,-17.702734,-20.789146,-20.13918,-22.45205,-16.559647,-19.389578,-16.499771,-18.314606,-22.099945,-20.39171,-22.664055,-26.74871,-25.510954,-25.048923,-28.916931,-21.032228,-19.11714,-24.608927,-23.765993,-24.034689,-29.668224,-26.68172,-22.251234,-21.329834,-23.685732,-22.110264,-20.49385,-17.478481,-19.672546,-24.689926,-21.104494,-22.475912,-25.546753,-20.11523,-21.681736,-29.28845,-27.713945,-23.239056,-27.447922,-26.7825,-25.118668,-21.205189,-19.23906,-22.477058,-17.985523,-16.557333,-16.758411,-17.394802,-22.984102,-19.822704,-16.569845,-25.425276,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.212757,-24.149168,-23.773926,-24.357498,-18.30348,-17.888346,-17.811718,-15.457314,-18.135427,-22.765575,-23.307833,-29.622864,-31.092587,-26.697247,-23.700363,-22.574562,-28.881994,-24.100052,-20.127972,-24.392624,-21.363882,-19.236528,-21.978186,-25.521189,-21.669144,-18.169731,-24.950575,-26.268688,-20.15226,-21.661213,-18.867905,-22.767202,-23.292936,-27.429497,-29.264177,-35.03471,-31.67683,-25.536251,-25.455996,-35.73077,-23.810658,-21.88449,-18.441246,-21.891436,-34.921295,-27.896532,-24.470928,-23.040083,-20.227848,-23.04955,-22.547554,-16.994392,-18.63612,-21.067974,-17.76783,-21.850142,-23.906322,-20.73238,-22.58619,-23.781181,-27.78342,-24.176718,-21.834696,-20.213001,-20.258198,-22.593332,-19.312561,-22.107025,-22.331835,-25.385218,-24.131931,-24.18506,-25.714834,-20.03621,-18.85462,-22.461485,-28.09611,-26.60672,-27.403877,-25.907919,-19.148254,-17.172787,-18.0367,-14.454827,-14.034263,-18.050852,-21.793182,-21.45712,-17.841187,-16.984222,-19.462048,-17.690022,-19.607418,-21.932346,-21.747774,-23.301104,-21.156034,-22.90142,-22.230364,-21.893837,-20.155159,-18.647913,-30.365452,-21.140171,-20.995092,-20.627256,-19.048332,-17.783936,-19.6358,-19.96832,-19.499243,-20.994059,-20.38712,-28.50656,-29.301731,-25.215399,-26.312513,-21.899311,-20.068777,-20.566782,-22.031708,-25.62071,-19.755745,-18.50171,-20.115574,-19.845764,-27.237175,-22.150173,-18.53938,-27.703175,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.473862,-20.651405,-27.457447,-25.319216,-22.067726,-20.65372,-27.1013,-19.434645,-20.42689,-18.72884,-26.100496,-25.81978,-30.5886,-29.576145,-21.263622,-22.277544,-28.242184,-23.454926,-19.298851,-21.95819,-23.256102,-28.453766,-27.593386,-21.909622,-22.917446,-22.911484,-24.102215,-26.03241,-24.879358,-22.561483,-19.2631,-24.708834,-25.667065,-30.697893,-33.495644,-32.671032,-34.322277,-33.9065,-27.083406,-27.623009,-24.488272,-28.059824,-22.99798,-21.733637,-27.736897,-21.212227,-18.281132,-20.408108,-20.525503,-25.838932,-25.770546,-23.722313,-19.693974,-20.606792,-21.726713,-20.948885,-26.545147,-20.828815,-24.403599,-26.688982,-29.044094,-24.005087,-22.046055,-18.309593,-23.091438,-24.01144,-18.682888,-20.8737,-25.05783,-22.806684,-27.84234,-24.09746,-18.921013,-17.884617,-21.161377,-21.947392,-25.571434,-27.971088,-24.758547,-29.900192,-19.126106,-20.125338,-24.395304,-19.080778,-19.23143,-23.362103,-23.751427,-20.116241,-15.072894,-16.11085,-19.96226,-17.958136,-20.010859,-21.383072,-17.294895,-19.094566,-22.68449,-22.383839,-18.90549,-18.64207,-20.195667,-17.26817,-22.02925,-20.601677,-18.952274,-22.365292,-24.832989,-20.888193,-21.069513,-21.11962,-15.333918,-15.508738,-22.01801,-26.482645,-25.246119,-21.048962,-25.555195,-21.392706,-23.285255,-25.326292,-19.469795,-23.42198,-27.60184,-18.764288,-21.557714,-33.127926,-33.649403,-24.064129,-20.602251,-29.55521,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.469486,-20.10461,-26.057364,-22.936989,-18.518463,-18.42342,-18.658073,-16.5586,-17.143063,-17.04935,-19.792286,-23.118114,-29.784702,-28.19392,-25.068577,-28.573189,-29.896019,-22.822891,-21.62137,-27.07332,-24.47787,-23.743917,-26.06685,-21.765797,-23.536495,-26.782,-19.455074,-19.314396,-28.17281,-24.357727,-17.893578,-21.910149,-21.961462,-27.296638,-31.771679,-27.400204,-30.99347,-29.494358,-25.571287,-27.32889,-24.749447,-26.72685,-23.225143,-19.975945,-19.787306,-21.534863,-16.83207,-19.431744,-17.376972,-17.64709,-21.387554,-32.40453,-21.469849,-16.814188,-18.840591,-23.224653,-25.133207,-19.13913,-21.855787,-26.137087,-29.088135,-23.177105,-20.357506,-21.527502,-23.73078,-24.634325,-19.173904,-15.821464,-18.860518,-22.662811,-25.838614,-17.938528,-19.149857,-18.099888,-20.130959,-27.2969,-22.931747,-21.631145,-21.57558,-19.802816,-15.108162,-17.052818,-21.12741,-27.009483,-24.03593,-24.442188,-25.92512,-23.440756,-20.757322,-20.954208,-25.496609,-22.339241,-24.826431,-21.525307,-19.509789,-24.619783,-23.845737,-24.61166,-20.456825,-20.862385,-20.253876,-17.22411,-21.487038,-24.41595,-23.25541,-24.140621,-21.993118,-20.552162,-24.584206,-25.717916,-18.415525,-18.021538,-21.29422,-22.140795,-18.201069,-18.558992,-25.09964,-22.12675,-24.665993,-22.605799,-19.30643,-16.897408,-20.596344,-18.435814,-24.654074,-30.612503,-35.407265,-24.838074,-21.347254,-30.194452,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-33.631714,-20.761639,-20.43453,-25.260498,-20.758692,-23.164661,-22.902039,-21.842667,-23.038406,-22.616333,-20.778385,-28.382174,-26.455763,-27.426096,-25.660795,-26.664478,-21.856688,-20.295292,-24.206036,-22.894415,-20.808588,-27.171364,-24.938145,-23.583673,-18.950977,-23.751577,-20.104305,-20.344912,-31.844444,-27.302498,-17.269741,-16.033234,-18.98443,-28.613453,-35.91562,-26.011503,-26.31224,-26.376596,-26.115812,-30.20863,-31.88862,-27.407057,-21.37475,-20.787945,-20.730984,-30.533012,-18.39915,-16.736925,-19.02111,-14.365574,-17.26271,-24.182533,-21.13764,-19.734129,-24.026443,-22.265003,-24.595926,-21.412315,-24.692682,-27.170515,-24.644188,-27.463268,-25.546202,-24.673573,-23.257935,-21.522547,-23.431793,-17.022198,-17.656727,-26.399113,-21.214611,-18.665106,-21.674854,-22.9111,-29.838797,-27.81069,-22.120401,-22.888548,-25.736143,-22.917269,-18.328918,-16.872902,-23.140152,-28.446321,-26.727322,-22.634119,-21.945934,-23.9679,-23.077263,-23.204914,-22.906136,-20.362804,-20.20471,-22.254692,-24.04796,-29.480824,-24.37801,-23.59434,-24.788328,-25.891918,-18.96254,-20.187675,-20.924835,-20.9491,-19.293373,-20.413574,-25.99276,-23.89063,-31.727238,-30.786053,-30.03176,-26.68619,-24.617039,-22.314844,-17.312275,-20.189548,-21.508415,-18.180693,-21.042992,-20.610435,-20.155455,-15.972526,-16.570595,-16.673128,-23.629843,-25.397156,-34.32617,-26.944408,-23.217615,-32.226467,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-29.651379,-20.948202,-18.803474,-22.928204,-29.287539,-24.98083,-23.637537,-26.018099,-25.407637,-26.354313,-21.895603,-21.490953,-20.714497,-17.977516,-23.331242,-27.186008,-21.29315,-21.528336,-24.244083,-18.43024,-16.895203,-21.163275,-22.368511,-18.164043,-17.369076,-24.498775,-19.870792,-20.610006,-27.893917,-22.388702,-17.700172,-18.582542,-18.779335,-28.647139,-26.572338,-26.489174,-25.922632,-28.363811,-27.804682,-24.898848,-25.461372,-28.22791,-20.397161,-16.526627,-18.382408,-23.097607,-23.318716,-18.960722,-17.895031,-17.174469,-21.699379,-23.286226,-21.53931,-25.587194,-24.84173,-19.04596,-18.86685,-17.555344,-17.011745,-17.667175,-17.301556,-17.404846,-17.155846,-19.07425,-25.32926,-23.476147,-18.659882,-14.803421,-20.465649,-24.806103,-18.156443,-21.254894,-21.531902,-17.415031,-21.09265,-29.17849,-20.509684,-20.311802,-22.368805,-22.35043,-19.543129,-20.491825,-29.807589,-22.41726,-21.71017,-20.525972,-20.151882,-21.370445,-24.656448,-25.711645,-27.888885,-22.675697,-17.923447,-17.753925,-24.866161,-32.264374,-22.231129,-19.86995,-19.750534,-23.380508,-18.970724,-18.23191,-20.251253,-24.185936,-21.033794,-20.596546,-23.155455,-26.595448,-27.278538,-23.557941,-22.404955,-21.389935,-21.967659,-22.176487,-22.93206,-22.26642,-22.764008,-18.99834,-18.595385,-19.201057,-21.968632,-20.334528,-15.204764,-15.762806,-19.376297,-23.65518,-35.50493,-26.043371,-23.105206,-32.42471,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-34.06687,-28.777908,-22.994621,-24.333662,-26.002151,-26.474854,-22.331415,-19.492697,-22.98563,-26.447182,-26.512606,-19.569073,-19.396027,-18.512877,-20.30119,-28.28532,-28.870338,-21.870882,-20.480526,-22.786535,-18.373978,-19.627684,-25.822168,-24.376347,-21.84612,-28.739515,-23.066444,-21.184069,-22.696232,-20.817102,-21.696583,-22.914955,-23.187473,-26.13068,-24.69602,-30.858755,-34.038162,-30.102089,-26.771421,-27.867008,-23.841436,-28.404417,-23.300116,-23.93777,-25.968262,-26.124111,-30.96188,-24.117079,-21.775297,-20.832617,-28.971773,-28.013535,-25.466682,-23.86947,-23.323908,-26.508156,-20.05729,-17.429039,-16.641354,-15.208134,-21.425745,-18.11895,-22.51159,-21.159227,-26.16166,-21.778364,-16.627422,-18.257992,-21.599249,-20.398289,-21.641937,-25.851147,-26.066961,-19.078176,-21.570396,-24.63117,-21.095034,-20.327488,-22.467709,-20.680128,-16.480843,-20.23179,-21.318535,-19.032303,-18.953241,-18.0325,-22.478758,-24.107939,-21.769245,-24.933918,-26.303158,-21.234913,-24.364628,-21.495457,-21.461157,-22.113005,-19.025906,-17.29392,-16.224747,-20.43336,-23.010458,-30.225765,-32.08294,-25.092676,-24.351257,-25.260357,-27.744284,-31.565584,-25.026592,-19.930527,-25.353264,-26.096563,-25.658949,-24.059204,-21.500202,-18.31696,-17.75687,-21.656971,-22.546988,-19.526552,-23.122799,-19.169981,-20.68427,-21.94339,-23.842718,-26.3139,-39.605804,-28.240324,-24.937786,-34.0659,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
