-26.659193,-18.405235,-17.83902,-22.41968,-20.11198,-19.881004,-17.55596,-19.186714,-20.556896,-20.473335,-20.775793,-16.693077,-22.573437,-25.479412,-14.256029,-18.135517,-17.068283,-17.575489,-17.343395,-23.0952,-22.485533,-19.674913,-25.644537,-22.07896,-18.566463,-23.978596,-21.031694,-31.794918,-21.735296,-21.82304,-19.563034,-16.532455,-23.005623,-18.35141,-20.84354,-19.914417,-16.724745,-19.578869,-21.794037,-18.767801,-21.116611,-21.394373,-14.551829,-17.20036,-18.95543,-24.108604,-26.025057,-18.743038,-15.472049,-16.518972,-16.728184,-21.888067,-19.28742,-17.974604,-19.732382,-18.988924,-17.110342,-22.135008,-23.122387,-19.618225,-16.673128,-17.340343,-24.709404,-22.824009,-21.44639,-20.425322,-20.74786,-20.215298,-14.269974,-24.287884,-20.198929,-21.74324,-23.57543,-16.089382,-16.095432,-17.19631,-18.832474,-18.452257,-19.40356,-21.50511,-17.818306,-20.855988,-27.103344,-25.673492,-18.303001,-20.317146,-22.641655,-19.775475,-21.728027,-18.178705,-13.913933,-16.873201,-12.894941,-21.249472,-21.391987,-22.80113,-17.45509,-15.272472,-28.768421,-15.403465,-22.619648,-26.297785,-18.95913,-19.71632,-16.192081,-20.604721,-21.629313,-16.322136,-26.21183,-27.545578,-24.70496,-19.20063,-24.049326,-28.257872,-17.326483,-20.393322,-24.98339,-18.343483,-19.940113,-24.693443,-17.427114,-18.056606,-16.183455,-16.412254,-25.458595,-19.37684,-17.979208,-20.338366,-17.44395,-15.258736,-21.100126,-22.5625,-22.022312,-0.42746925,0.0,-0.13404274,-0.14320183,-0.00018692017,-2.8701954,-14.910816,-17.10609,-17.07519,-17.609444,-16.209309,-21.186234,-18.859978,-18.753689,-15.958008,-17.449419,-22.640297,-20.917023,-22.811792,-23.42424,-25.329853,-23.251614,-17.258026,-23.653542,-17.832092,-19.241869,-17.649572,-18.73981,-26.562283,-19.981144,-19.92123,-21.018574,-19.222525,-25.519775,-23.891315,-21.86749
-25.981636,-26.464203,-23.270227,-17.69554,-25.456736,-18.011433,-23.321924,-23.672443,-21.873997,-24.564375,-21.950598,-20.835724,-19.56108,-26.859222,-20.566319,-19.875366,-15.759114,-21.696432,-21.564342,-25.043,-24.71426,-21.133778,-19.309214,-24.777004,-20.958298,-27.457626,-28.338682,-27.583708,-18.873962,-28.910046,-15.843061,-21.883368,-23.618244,-19.061077,-20.052887,-16.94196,-20.847755,-18.314655,-18.763218,-19.361088,-26.85565,-24.408031,-18.122665,-22.578316,-20.074821,-16.51698,-20.156155,-17.664156,-20.862232,-26.658184,-19.875912,-19.267479,-22.855623,-20.244686,-19.449932,-18.129885,-18.638985,-19.614378,-22.24099,-23.400578,-15.827033,-20.10458,-18.04683,-22.389944,-17.898838,-30.026709,-27.167267,-20.402082,-16.541782,-24.57536,-17.323254,-19.519493,-19.273777,-22.196392,-28.411842,-19.610863,-20.408197,-18.603052,-21.969294,-21.351048,-20.534697,-28.955942,-15.622643,-17.734566,-14.589397,-29.926956,-24.022095,-16.40474,-27.368826,-19.591488,-22.851887,-18.115282,-18.855867,-21.826447,-28.131382,-26.063707,-23.790585,-22.904022,-27.54472,-21.083117,-19.245224,-17.94554,-25.614567,-24.088718,-18.946716,-24.000727,-23.429583,-16.68771,-20.848272,-18.785652,-29.012693,-17.168438,-18.282848,-27.837772,-18.296535,-30.189823,-18.835148,-27.017452,-17.292465,-21.228848,-19.905136,-19.154799,-21.17942,-15.103301,-28.257715,-20.678999,-21.464344,-20.702179,-22.106642,-19.2417,-22.974457,-27.94062,-28.388214,-8.506771,-23.804657,-28.739834,-28.57771,-29.557108,-10.114748,-14.95339,-20.036533,-20.993889,-18.245874,-20.964752,-25.125566,-22.438227,-23.082775,-21.218891,-17.071339,-26.314892,-19.261673,-22.357553,-19.1335,-28.468065,-22.460342,-17.744606,-21.439602,-20.373186,-20.83065,-26.69163,-16.364265,-24.023611,-18.896841,-17.092365,-23.760674,-18.426687,-15.984339,-26.373068,-27.634514
-26.289017,-27.641733,-20.80934,-17.408035,-26.97638,-18.496597,-22.75901,-23.612566,-22.134506,-24.449158,-25.448647,-22.98624,-19.535624,-28.559982,-20.508415,-22.48695,-17.980392,-21.67604,-20.398321,-23.712685,-19.852556,-17.69349,-19.563234,-21.7747,-18.28534,-24.12635,-24.452852,-32.686123,-20.973091,-21.91397,-16.800041,-24.717476,-21.08039,-19.196238,-22.126675,-17.988916,-22.174974,-25.499193,-20.326744,-28.827948,-28.983295,-24.270565,-23.533062,-19.905987,-18.94173,-17.30096,-25.421085,-18.995548,-20.108688,-27.036694,-22.863445,-20.166279,-23.104406,-22.142185,-21.515121,-19.100271,-24.271019,-21.46454,-20.886131,-20.152473,-27.611189,-22.439352,-19.494606,-21.06646,-19.264265,-28.030178,-22.94944,-22.734612,-18.548725,-25.993393,-20.038523,-24.21749,-15.192501,-20.828667,-22.145977,-19.942402,-15.325361,-27.36956,-21.778587,-22.938852,-19.84248,-23.440079,-17.566847,-19.288862,-18.541922,-18.681454,-23.18567,-20.792042,-19.682238,-17.169987,-25.740744,-19.420443,-21.790518,-20.169914,-22.948221,-23.350594,-21.988365,-31.573013,-25.309937,-31.210499,-19.840038,-18.765358,-33.503834,-21.086624,-23.875832,-26.68629,-28.854597,-20.870066,-17.444317,-23.953554,-26.800552,-18.70407,-17.37836,-23.22509,-15.899884,-20.756992,-19.91541,-31.450104,-16.860315,-22.260529,-22.829866,-20.498915,-23.55308,-16.117483,-26.822866,-20.198132,-17.773586,-24.22581,-19.674923,-19.795902,-18.893703,-26.480135,-23.968842,-14.235058,-26.04094,-26.794117,-30.043556,-34.215225,-17.62812,-18.228865,-22.822289,-19.532362,-18.613968,-20.122353,-20.337936,-19.81498,-22.625175,-18.681461,-24.673195,-27.87634,-23.592867,-26.817871,-21.381145,-25.71447,-18.527195,-20.198643,-19.228382,-24.225729,-23.914227,-27.554203,-18.35402,-18.382404,-22.967981,-17.437908,-24.560965,-15.437162,-18.888002,-25.918396,-23.12247
-27.656237,-24.071886,-24.027672,-24.495169,-26.817188,-25.750496,-23.596907,-19.060488,-16.348034,-20.038158,-22.310535,-24.212067,-17.531876,-22.612381,-20.952229,-21.453194,-23.960392,-20.069847,-19.452436,-25.002771,-21.832596,-21.699574,-19.543865,-17.731361,-17.173662,-24.243172,-21.096083,-26.689821,-19.313383,-18.535023,-18.06726,-20.341059,-16.903778,-25.42543,-24.795704,-23.079601,-19.294617,-29.715717,-23.508728,-27.307795,-24.949629,-21.26554,-24.96455,-23.55687,-19.791828,-22.691376,-26.376667,-21.210768,-21.922514,-22.707262,-21.15997,-21.486195,-21.983461,-25.280588,-21.674364,-15.300196,-25.674273,-23.557547,-23.172905,-19.499372,-29.006731,-18.902546,-20.356487,-25.385792,-20.113152,-24.979229,-18.769535,-19.319557,-20.321087,-23.840082,-22.048872,-23.6329,-15.30913,-16.511147,-24.609877,-21.853487,-19.952156,-25.175604,-22.180828,-23.8597,-27.989468,-16.180452,-23.039753,-16.876287,-18.979853,-19.477627,-21.08761,-20.60339,-15.892056,-23.690195,-16.054127,-16.624096,-27.427776,-18.448984,-21.126114,-26.799343,-26.35771,-30.72205,-23.42255,-25.106087,-24.907932,-20.578663,-27.949568,-21.2904,-19.780205,-18.782299,-26.260931,-22.481192,-16.69484,-25.511711,-23.369305,-17.126482,-20.40835,-23.24598,-13.600908,-24.183441,-22.714985,-23.106758,-16.389524,-25.929634,-21.591324,-20.954922,-23.293312,-17.263378,-19.996864,-20.657963,-22.167976,-18.606709,-23.360584,-22.365545,-18.762749,-21.144047,-21.115576,-22.424778,-27.804981,-27.460085,-29.364937,-30.138847,-14.787241,-20.985662,-19.041664,-21.065464,-20.708588,-17.785809,-17.428524,-26.583672,-27.537546,-17.13178,-25.305422,-26.05555,-26.139645,-24.601727,-21.336214,-23.35973,-18.321625,-20.641804,-21.909336,-23.556837,-22.66368,-24.83988,-16.453133,-22.570095,-19.9963,-16.54393,-19.96929,-15.22857,-27.049532,-19.08272,-20.157711
-28.997839,-25.067234,-18.436384,-32.88807,-26.845005,-24.205046,-22.898632,-22.051523,-17.044641,-20.094711,-24.38978,-27.072271,-16.966503,-24.830088,-23.430374,-25.574976,-25.0169,-18.731707,-19.14629,-22.55885,-22.367779,-19.453358,-23.90972,-16.830585,-15.613192,-25.264183,-16.900558,-20.992363,-18.864246,-20.70626,-20.070957,-18.35912,-18.698559,-21.157288,-30.719702,-23.11884,-21.505676,-24.77946,-22.89496,-21.782652,-28.566942,-20.686226,-17.097008,-19.953827,-19.089497,-20.089409,-23.689758,-18.977142,-21.529917,-21.452223,-22.053635,-15.683451,-20.936619,-17.515978,-23.431719,-20.246555,-17.427883,-19.275272,-32.15733,-20.79784,-29.410858,-21.582954,-18.684372,-27.144835,-22.08295,-27.96398,-20.773724,-25.941391,-22.463362,-22.07201,-23.352974,-21.496902,-21.390621,-16.324184,-26.635094,-20.88555,-25.485828,-18.753342,-23.165041,-23.638813,-32.279694,-16.94484,-17.994305,-14.59658,-17.220337,-30.414995,-21.482548,-19.602016,-19.687378,-22.740362,-13.419134,-18.083195,-23.982582,-21.449924,-24.836922,-27.849346,-21.426981,-29.251974,-22.77729,-17.829012,-23.142431,-21.235493,-29.998003,-22.122862,-15.379447,-20.070045,-23.399181,-26.161964,-19.749084,-29.583502,-30.311562,-16.929296,-21.599468,-23.21915,-15.139872,-25.495472,-23.204922,-15.212082,-23.174887,-22.817211,-24.836693,-24.63782,-18.768003,-16.28873,-18.423038,-24.851685,-31.448793,-20.432266,-21.381252,-25.41537,-24.808601,-18.30833,-17.048878,-30.753988,-26.130018,-29.173014,-26.225067,-24.034399,-14.283183,-17.629313,-17.646885,-24.59082,-22.413107,-25.728825,-27.244028,-19.992329,-20.504868,-24.451721,-29.44,-23.081964,-23.374687,-26.201458,-19.139748,-22.336468,-20.80136,-19.745796,-21.407665,-25.178152,-20.750475,-23.593023,-18.772234,-24.433197,-18.680767,-15.751146,-17.830444,-21.943083,-19.625263,-21.246624,-27.075705
-33.752216,-21.056479,-17.240253,-26.03552,-21.553463,-23.833893,-25.336607,-27.875814,-25.011389,-25.509975,-26.305616,-25.147171,-19.535044,-32.35862,-26.159626,-23.23497,-23.888325,-24.029512,-21.376318,-20.663677,-20.043537,-22.252476,-21.31787,-22.60976,-18.012297,-16.609716,-21.018557,-24.216265,-23.836744,-15.539894,-27.562939,-21.555939,-24.602718,-18.644436,-29.999899,-20.884659,-16.047848,-25.466974,-18.439129,-23.866411,-20.050814,-25.744432,-20.31442,-20.43925,-18.97313,-18.197773,-21.491991,-18.246883,-21.12588,-18.650347,-21.541458,-18.552086,-24.144955,-17.558601,-23.035568,-22.383022,-15.772299,-18.797207,-29.20457,-19.83234,-27.424809,-31.30075,-15.428381,-23.994698,-19.354752,-20.555294,-21.991028,-24.42803,-20.657618,-19.295223,-21.987232,-21.580282,-20.658642,-16.682804,-20.677296,-24.25015,-22.535765,-16.064672,-23.858162,-19.018118,-24.46619,-16.43565,-20.236889,-16.029,-14.2561245,-20.723827,-22.20893,-17.702477,-27.351263,-25.907108,-16.346798,-23.762339,-23.530611,-20.7428,-19.907202,-28.330849,-19.642548,-23.113129,-18.947157,-20.94772,-30.763268,-23.271427,-24.73753,-24.515434,-16.617329,-23.00678,-21.75705,-20.19357,-24.975021,-25.838223,-33.185833,-23.283129,-19.729885,-18.663246,-20.247383,-23.315098,-26.104116,-15.011114,-19.203438,-26.122728,-22.801073,-22.641926,-21.46545,-20.416515,-20.727993,-21.988558,-22.42323,-28.597008,-22.721401,-22.624039,-28.942541,-15.958471,-15.999382,-20.627842,-27.747465,-26.473974,-33.113293,-24.93569,-17.135593,-19.123821,-21.992352,-23.12289,-17.862877,-24.06248,-25.132442,-17.393982,-17.129839,-25.08683,-23.683025,-24.710936,-26.046074,-21.784529,-17.92571,-22.109577,-22.378359,-18.232086,-20.944714,-21.9732,-19.210024,-21.15849,-20.08906,-19.78857,-21.696165,-18.020664,-19.757248,-24.561712,-15.536346,-20.762436,-27.050781
-30.258968,-24.911695,-17.25184,-24.712116,-19.368374,-18.850176,-34.667175,-17.765842,-22.549978,-26.119675,-20.300772,-28.5006,-18.269855,-22.958456,-21.316624,-28.132044,-21.76059,-19.93021,-23.748966,-22.231098,-17.61081,-20.338104,-26.93182,-21.542889,-23.831223,-15.814156,-19.97938,-23.90982,-27.847387,-18.287956,-27.445015,-19.118536,-24.27204,-22.540619,-25.314054,-21.475058,-18.196705,-25.986454,-18.086466,-23.852406,-19.432657,-28.767952,-22.604248,-19.925144,-20.073782,-22.462461,-24.31946,-18.474277,-17.642693,-22.511578,-16.327291,-25.783789,-24.257975,-22.07027,-18.467514,-21.95987,-20.62334,-21.737034,-21.893604,-16.452055,-23.006393,-25.725235,-17.922237,-19.65284,-20.120577,-19.900532,-22.189037,-19.915838,-19.167727,-19.839466,-22.137291,-21.85176,-20.16631,-18.502527,-16.830944,-22.845566,-21.336647,-20.118893,-24.665283,-17.688002,-26.481625,-16.878073,-21.53796,-24.813671,-19.205105,-18.360075,-15.580891,-20.578957,-25.485872,-25.75315,-22.335516,-27.151632,-20.762882,-17.464746,-20.546116,-17.677275,-22.235926,-17.65465,-17.27612,-24.435417,-23.013563,-19.335524,-18.83636,-24.116291,-17.795513,-24.626911,-27.702465,-20.959421,-23.241884,-23.682695,-21.383095,-23.473816,-25.771217,-24.54414,-19.571655,-17.809376,-17.8084,-22.3304,-16.244633,-19.107426,-26.091326,-28.203289,-21.582932,-19.351603,-14.08718,-24.053093,-19.997227,-24.429638,-24.08781,-21.489677,-20.225792,-16.717663,-19.64253,-19.956348,-23.87046,-24.636873,-38.81414,-30.67763,-21.71401,-20.01818,-28.942654,-20.279972,-21.546547,-25.21388,-21.151314,-18.046463,-21.967455,-19.298248,-19.31382,-28.429935,-18.690212,-24.47757,-21.91161,-21.840582,-17.255743,-18.77729,-20.632244,-18.68833,-21.919716,-23.02332,-18.147932,-12.917334,-31.34068,-16.706348,-18.677738,-23.01749,-15.047863,-21.965118,-22.046543
-29.40931,-24.6067,-16.778782,-22.992191,-17.64344,-18.70834,-30.62474,-15.825985,-20.78822,-25.28281,-20.800257,-25.328728,-16.196083,-24.529215,-17.75201,-30.524145,-27.818977,-21.447426,-21.845093,-23.51485,-26.80411,-20.669151,-21.99614,-20.771854,-22.437737,-21.330507,-18.588688,-21.868614,-20.662233,-24.556795,-20.0107,-21.401379,-22.46494,-24.756588,-25.291058,-24.221718,-25.803131,-22.436867,-18.469063,-22.37004,-23.488028,-22.479656,-20.736221,-21.879768,-22.009789,-28.890326,-23.681532,-24.357513,-23.286606,-22.690826,-18.986115,-26.259706,-27.235037,-22.054214,-20.79795,-26.934052,-20.523523,-21.14741,-23.469994,-15.261829,-31.049953,-17.841034,-23.13821,-20.963943,-16.18938,-25.677935,-20.46457,-18.290638,-24.491219,-24.564121,-25.994057,-22.399267,-22.630566,-20.851025,-20.982634,-15.8830385,-25.175953,-25.271618,-25.129545,-21.99605,-25.283611,-20.693459,-21.913382,-21.320272,-15.963097,-28.160946,-20.86661,-25.897156,-24.812857,-17.583488,-23.106022,-28.980146,-22.222294,-17.279026,-25.240627,-17.601372,-21.447666,-20.048107,-19.372204,-20.91277,-19.128656,-20.113724,-21.699146,-18.032412,-22.452677,-19.838501,-22.088812,-24.922918,-29.926052,-18.843636,-20.410275,-23.842655,-23.429953,-19.021843,-18.258074,-17.500608,-16.31131,-21.65971,-22.90701,-22.255507,-27.32074,-28.010057,-20.434608,-25.756405,-12.140966,-21.44376,-21.851091,-25.260384,-24.195166,-20.999077,-20.160078,-18.936398,-18.540192,-26.723497,-27.11966,-24.323723,-35.882847,-26.150492,-26.26944,-16.368853,-25.206211,-20.796171,-20.555077,-27.334044,-24.202236,-16.630993,-22.350641,-21.363583,-19.275108,-30.66588,-19.284433,-30.537748,-21.147335,-25.21738,-22.360693,-20.524954,-23.85259,-19.047806,-25.008745,-22.33643,-22.804417,-15.38909,-21.99281,-20.79977,-20.307875,-18.163342,-16.206635,-22.459204,-21.95777
-28.399828,-23.180115,-21.218287,-24.65558,-20.555422,-21.923407,-24.702835,-20.56786,-15.920684,-20.935436,-23.46348,-21.154022,-15.8279295,-19.132563,-20.09209,-21.290611,-17.964256,-30.969473,-20.205708,-20.91881,-20.47921,-21.524294,-20.48869,-18.974207,-24.419193,-23.873241,-20.619598,-21.626629,-23.620577,-28.45789,-21.667618,-25.086887,-21.711065,-18.662895,-25.200651,-27.934185,-27.843962,-22.744123,-14.7985,-21.87401,-28.611893,-18.670513,-19.222427,-17.582253,-20.665588,-28.357246,-21.315186,-18.228252,-22.209957,-17.873634,-19.76072,-23.77515,-22.021114,-19.194393,-20.074791,-24.587358,-22.531712,-22.30132,-19.078106,-20.767244,-26.970102,-19.515198,-25.601248,-18.805597,-17.949238,-23.277445,-22.48169,-16.216938,-25.05076,-24.882528,-21.35335,-21.942356,-24.295668,-17.474497,-22.44518,-17.696684,-19.978996,-24.221663,-21.849005,-25.6254,-24.372591,-20.607763,-22.332691,-18.59494,-14.886954,-31.74747,-32.1969,-19.745811,-25.61219,-17.248598,-23.990993,-27.553587,-18.348553,-19.632473,-24.317253,-22.750555,-17.096851,-21.122265,-17.637222,-23.197216,-15.945652,-21.018518,-25.127323,-19.149742,-22.279673,-17.46053,-20.269184,-19.570436,-34.675922,-20.219772,-24.132442,-14.3943615,-26.812458,-20.601265,-16.165535,-18.196657,-18.66726,-21.532925,-27.8891,-24.797749,-23.148422,-17.303493,-22.054047,-22.321056,-17.419117,-24.527729,-15.97264,-21.738373,-25.354683,-23.602425,-23.847397,-24.117373,-17.41704,-20.79403,-22.884357,-22.4351,-27.78658,-22.226337,-32.315388,-18.117208,-18.133263,-22.059631,-24.872814,-18.87792,-22.778967,-18.653383,-23.421724,-20.482868,-17.055252,-20.27908,-25.989956,-26.226564,-23.75225,-18.869793,-23.255024,-24.177912,-25.32847,-18.282455,-24.650164,-19.761765,-19.628918,-16.437212,-17.231968,-23.18627,-16.892395,-18.156586,-19.67528,-17.144825,-23.652771
-26.34375,-24.718493,-17.901882,-22.445585,-23.87393,-22.903576,-25.608887,-18.95282,-14.4597225,-24.428001,-22.441807,-19.962322,-20.673351,-18.8599,-22.206966,-19.554148,-13.750927,-39.201427,-20.625582,-21.300508,-15.7528305,-22.346464,-26.052055,-18.435259,-22.035326,-21.49084,-21.80708,-24.714396,-27.602915,-24.81583,-21.70481,-25.309021,-29.45622,-24.380123,-23.031961,-28.807632,-28.839802,-21.836123,-18.172077,-30.095276,-22.572598,-20.436062,-20.241215,-22.72675,-22.226141,-23.79253,-24.213257,-17.258154,-22.100422,-19.812063,-19.966434,-29.233242,-21.218126,-20.964628,-25.994373,-21.739737,-22.011505,-23.604753,-22.393326,-18.233936,-23.120596,-21.607014,-20.129179,-30.628119,-24.680916,-23.428247,-20.974073,-17.974491,-26.748446,-31.040468,-19.876038,-21.007267,-24.28471,-17.086544,-22.520243,-23.79322,-21.834867,-29.150452,-19.793186,-20.963955,-23.240929,-23.799217,-24.219162,-19.062,-25.62558,-21.570072,-26.900438,-19.261219,-19.48977,-24.18349,-22.694382,-21.66455,-22.655743,-25.391127,-18.927788,-21.279175,-19.101372,-22.895704,-19.859741,-16.68064,-19.732761,-17.254572,-18.68224,-25.182976,-20.062332,-19.964945,-16.176802,-27.521631,-26.091656,-17.772663,-23.447836,-18.43431,-22.522467,-20.970818,-23.856773,-13.891994,-24.638334,-20.836452,-25.107197,-32.270576,-23.02146,-17.149666,-21.379848,-19.413597,-16.225428,-20.970104,-17.196144,-24.80081,-27.964256,-21.2341,-25.339119,-28.58627,-19.511696,-19.85862,-25.964983,-22.988089,-24.931229,-24.258259,-28.586285,-25.096193,-24.426952,-21.776718,-24.285145,-22.328718,-21.78909,-15.355791,-23.53071,-29.974012,-21.786102,-15.138313,-16.793785,-29.09596,-25.139805,-18.067734,-20.992256,-25.566803,-21.215368,-18.18042,-21.064928,-20.050562,-20.135094,-22.577354,-25.26238,-20.936916,-20.155207,-23.247925,-20.975433,-18.18011,-24.818687
