-14.113329,-10.669659,-13.76792,-9.430231,-11.899605,-6.4864893,-9.129213,-11.998331,-16.342165,-9.469328,-11.4372635,-13.022938,-6.8137245,-7.5944195,-11.109432,-11.983208,-26.018753,-4.180931,-12.284804,-10.884163,-15.2860775,-6.459997,-7.1569653,-17.092068,-7.998741,-10.77883,-13.189981,-14.6642685,-17.47598,-16.747875,-12.657093,-7.3060246,-14.2120905,-12.939432,-11.573932,-12.832698,-11.416872,-15.863694,-13.603722,-10.260457,-6.9815655,-7.374077,-15.852552,-11.049238,-11.183237,-14.126904,-11.047573,-16.176287,-21.409906,-15.476856,-15.824232,-9.794083,-11.385535,-6.1351137,-9.376547,-8.912814,-7.9505568,-7.1543465,-11.224168
-21.706161,-15.601035,-13.949703,-13.718565,-13.065543,-8.30568,-10.765347,-12.959474,-16.93307,-13.58349,-17.350033,-11.618519,-16.417847,-11.496597,-8.513877,-7.468938,-15.80769,-9.024331,-10.897816,-14.493247,-15.111227,-10.857595,-9.396151,-16.433647,-17.223557,-13.144482,-11.0751705,-10.2999935,-16.678364,-10.954818,-15.842112,-8.083785,-11.80648,-15.727448,-14.496237,-14.267248,-11.793766,-15.829544,-16.483547,-14.554264,-7.336072,-10.946859,-13.004229,-14.51433,-13.059204,-15.161209,-11.668871,-19.462574,-19.822708,-17.454702,-11.748453,-12.637428,-12.656987,-13.59097,-12.780936,-12.539407,-17.433067,-8.135862,-17.294962
-18.382425,-15.387454,-12.957737,-18.15231,-15.111232,-10.106775,-11.611955,-16.469883,-13.7969675,-7.698621,-19.435705,-12.057548,-21.880966,-12.16037,-14.056671,-11.704911,-11.4572735,-14.456372,-16.365074,-12.683451,-21.865297,-14.355831,-16.509941,-16.58722,-17.470718,-11.703896,-14.793661,-13.056662,-16.770779,-10.931479,-14.584977,-16.926788,-13.666214,-12.017075,-12.749266,-17.877462,-17.497171,-14.048527,-13.844636,-10.628027,-11.763007,-11.686148,-10.145298,-17.546938,-9.885529,-18.797913,-17.94387,-16.10201,-15.020436,-15.497177,-16.12661,-11.162498,-17.033163,-15.70632,-19.587025,-16.21841,-15.3219795,-11.305742,-16.378944
-16.646374,-8.383505,-18.730572,-14.803534,-12.544493,-14.476982,-15.6688385,-15.641177,-12.010131,-6.3936796,-11.493718,-17.393068,-12.831507,-11.5927,-18.756266,-9.756222,-12.666191,-15.109409,-16.013218,-11.534078,-20.306211,-10.518972,-19.588253,-16.24314,-15.370961,-11.814443,-12.864687,-25.744682,-12.762402,-16.815857,-13.709333,-12.9163685,-12.995676,-7.9244413,-11.5010605,-17.37381,-21.430416,-15.820591,-18.706362,-10.28218,-12.044482,-11.437308,-18.670193,-12.758944,-10.462305,-17.67248,-14.660472,-15.885093,-10.278074,-16.30733,-14.216008,-14.360477,-15.69588,-15.699285,-12.645175,-19.56992,-13.109884,-12.764089,-17.484665
-11.924963,-8.588196,-17.58085,-8.5056,-11.057516,-17.695932,-17.604155,-13.507927,-12.667894,-12.816629,-13.639338,-16.075455,-11.616104,-9.62117,-14.917107,-8.554075,-14.059095,-9.980352,-11.4837,-13.9116535,-14.647331,-17.945333,-13.077616,-11.960187,-16.72047,-14.104219,-7.1898613,-16.350706,-11.65691,-17.244114,-16.078997,-10.825056,-13.709593,-10.184214,-15.992407,-22.136145,-13.215087,-17.146662,-13.364998,-15.798732,-12.036456,-14.690383,-14.303153,-12.570198,-10.685966,-18.82985,-9.702761,-18.478172,-15.492083,-11.169741,-14.472535,-11.909252,-9.416203,-11.800066,-12.944734,-20.156784,-8.629534,-14.880817,-20.419516
-11.895518,-14.747546,-17.718695,-6.6939354,-11.541071,-17.818472,-12.272834,-14.256217,-12.709793,-15.143726,-10.853626,-13.251312,-14.382898,-8.520387,-13.734793,-8.999862,-19.698135,-7.1162224,-12.598561,-11.5444145,-16.3972,-16.840446,-13.464562,-10.084145,-20.635553,-11.550559,-9.502047,-10.041979,-13.698708,-13.660931,-24.351961,-13.695286,-18.236656,-11.092124,-21.677208,-15.144459,-7.5348845,-12.821331,-9.576005,-15.302046,-11.303097,-15.246701,-13.940357,-9.686687,-9.2966385,-14.717111,-13.195574,-18.49721,-12.926855,-8.299461,-11.987458,-13.303829,-10.06634,-12.788161,-12.123387,-14.707457,-10.429982,-12.259168,-23.609165
-17.00085,-10.619965,-18.441435,-7.92406,-10.679295,-10.919606,-13.174265,-14.699524,-16.50852,-10.2023,-11.485264,-12.261553,-15.058782,-10.71288,-13.141235,-15.273606,-12.539845,-10.783904,-14.313858,-13.853291,-19.460255,-12.743213,-7.8817825,-13.466534,-20.090378,-14.379648,-10.039288,-9.033112,-15.535456,-11.460635,-20.844473,-20.207706,-16.775654,-6.847541,-11.072081,-12.004482,-11.035525,-14.181854,-14.912186,-12.670492,-15.053095,-14.828195,-17.623346,-4.3454094,-15.909031,-13.497406,-17.965578,-22.177948,-11.320705,-8.994119,-12.247455,-21.437723,-14.381734,-15.378906,-11.895368,-9.540021,-17.166813,-10.69441,-15.159584
-24.215137,-13.8939295,-15.47431,-11.114431,-11.747074,-11.337334,-10.332825,-9.628052,-16.450619,-11.544788,-8.55853,-12.571156,-9.891189,-20.070557,-11.101274,-21.551525,-11.567361,-7.9561396,-14.061439,-9.5842495,-20.846905,-14.501328,-11.24545,-15.113199,-30.13068,-13.902622,-12.739901,-12.481503,-20.808243,-14.963635,-21.21015,-15.001818,-7.785387,-7.844366,-9.764376,-15.373541,-7.621565,-12.770274,-13.980348,-15.066521,-14.878195,-10.877426,-14.391087,-10.004166,-19.444633,-12.586125,-22.58748,-18.291958,-16.674936,-12.530764,-14.009331,-13.30634,-11.0834675,-10.745895,-14.3279915,-10.416821,-22.219389,-12.156311,-10.054592
-20.049711,-17.81797,-12.393582,-13.638739,-12.259584,-16.653072,-7.332857,-13.648661,-16.439098,-14.045259,-9.445685,-18.84426,-13.639563,-12.194729,-9.991921,-12.044626,-14.33693,-7.4570684,-11.846346,-11.095746,-20.865906,-13.560688,-21.407135,-15.316267,-19.69492,-11.81066,-10.830145,-15.442226,-22.32986,-18.568768,-19.90046,-13.652142,-4.6892643,-15.8152685,-14.620998,-12.922138,-6.2466106,-10.137083,-13.742722,-15.874639,-13.914029,-9.795062,-11.031824,-16.17152,-20.196098,-11.435964,-16.868994,-14.77639,-13.150177,-8.349876,-10.302204,-8.192617,-10.246073,-13.069614,-14.072454,-15.605162,-20.586872,-14.0406475,-8.306648
-13.343388,-12.6366625,-17.895332,-12.057608,-21.84369,-16.825779,-11.804537,-10.760039,-14.820606,-21.764664,-22.356163,-17.59727,-22.009367,-16.556973,-20.341434,-11.227955,-7.738062,-13.3379135,-10.974031,-20.272724,-15.602392,-12.992811,-17.5099,-18.607603,-17.089342,-16.453495,-10.214847,-13.178479,-22.639841,-18.571762,-21.230688,-12.113861,-10.987308,-10.065129,-12.438122,-12.112715,-12.3597765,-14.666681,-20.053137,-17.749084,-13.949543,-13.353311,-11.8122015,-18.176483,-17.107826,-12.435373,-19.068605,-13.771906,-18.32262,-11.980431,-16.43841,-8.832966,-16.852863,-19.27108,-15.07162,-20.571522,-16.549355,-12.273559,-9.685471
