0.0,-0.79592896,-1.6439266,-17.50607,-21.100708,-18.149519,-22.35573,-20.99489
-0.5185394,-6.951067,-7.0696964,-22.462667,-28.98658,-22.378504,-25.764812,-30.901348
-2.6692848,-12.623394,-11.071253,-21.843246,-31.403162,-30.31776,-27.388725,-35.031456
-4.6001396,-14.171324,-13.460186,-25.59805,-30.214985,-33.7184,-31.219017,-27.968662
-8.443432,-15.900755,-17.727158,-23.398443,-21.709711,-34.234894,-23.221619,-30.659004
-10.787804,-20.54264,-18.667557,-29.636644,-23.495613,-35.187088,-24.037321,-26.318586
-9.539345,-20.86879,-22.487957,-21.912746,-32.175484,-23.127861,-29.261772,-23.973507
-9.339775,-23.13823,-21.446297,-23.154478,-29.739489,-21.36228,-31.931643,-30.670319
-9.110092,-18.72472,-19.592392,-26.197578,-22.744955,-28.195099,-28.903399,-31.01327
-11.892672,-20.261852,-25.577946,-32.071392,-26.737988,-31.31421,-33.000454,-26.868877
-14.928799,-25.190495,-20.836098,-28.650007,-30.356937,-26.300179,-29.91051,-29.340704
-22.781403,-32.987476,-21.464146,-34.241978,-28.095957,-27.656952,-29.753967,-26.964066
-31.133997,-35.86564,-22.571415,-32.586735,-25.605513,-32.33572,-34.47409,-29.066637
-21.300259,-27.938873,-24.410992,-22.947952,-30.982944,-32.164383,-30.450468,-28.011034
-17.013489,-25.154919,-22.654884,-22.353327,-33.43218,-33.30328,-32.042145,-30.11014
-16.130608,-21.97778,-27.664738,-23.343317,-34.18444,-28.555447,-33.606434,-30.530603
-15.831667,-22.523563,-32.779713,-25.017845,-32.344208,-32.407867,-29.162918,-30.192902
-17.064026,-26.253532,-24.823141,-31.314714,-26.58517,-25.087112,-23.407166,-31.710705
-22.021984,-26.723804,-24.638008,-34.006065,-31.891817,-23.01126,-31.00307,-33.031
-19.674923,-29.229,-29.291557,-26.220787,-35.10611,-27.702513,-31.234898,-26.67578
-18.601715,-27.49224,-27.104307,-25.935444,-33.53395,-30.183128,-30.355858,-25.469006
-17.426964,-27.751179,-26.019365,-24.598213,-37.621597,-25.59074,-27.162518,-30.026093
-19.551773,-29.355999,-31.042795,-28.1832,-29.749056,-28.468334,-28.37722,-31.867205
-21.19014,-24.97316,-27.88271,-32.859222,-25.605633,-30.297308,-26.569664,-30.86814
-25.923233,-23.163223,-32.061974,-32.927773,-26.256575,-29.979038,-28.627651,-30.824137
-31.462833,-26.357077,-30.588306,-32.582638,-29.251335,-25.73562,-27.787712,-30.86435
-23.660994,-31.117765,-26.244946,-28.905815,-27.488937,-21.873535,-29.733849,-28.681782
-19.744385,-36.260998,-28.80913,-31.68946,-25.96356,-27.411207,-34.27661,-28.879168
-17.60968,-30.148146,-25.932777,-27.326712,-23.516537,-28.057201,-26.330486,-30.337435
-16.253149,-27.882214,-24.396278,-30.110506,-28.896059,-27.78299,-31.219002,-30.313
-15.414928,-24.9996,-25.693386,-30.442337,-26.744226,-34.902462,-31.502346,-29.664612
-17.003338,-27.270924,-30.961948,-32.192913,-33.73225,-30.316431,-30.381828,-30.106577
-19.740852,-33.939186,-26.385897,-30.337334,-31.890291,-25.421837,-30.956154,-25.265131
-27.381254,-29.499878,-25.737972,-31.121458,-33.65305,-29.746197,-31.204166,-23.545185
