-20.115868,-18.212788,-20.083961,-23.685318,-22.667847,-16.160742,-21.981888,-21.847916,-28.410988,-21.664093,-13.323858,-2.5772266,-3.0767784,-3.3767796,-2.5633202,-27.714226,-26.897617,-23.990284,-22.939259,-18.887787,-27.031567,-22.824944,-19.34615,-28.16259,-18.951569,-19.252193,-21.332558,-28.0177,-22.72999,-25.121592,-21.285233,-20.465294,-20.936266,-17.862608,-25.313965,-20.133034,-24.08807,-19.923923,-17.589172,-29.72715,-18.75011,-22.345402,-25.728077,-21.08768,-19.187668,-18.15699,-20.130367,-13.888292,-13.393555,-19.520529,-22.693098,-20.945919,-17.117682,-21.68848,-24.051582,-24.449808,-17.54631,-24.020363,-20.200373,-24.328846,-23.539408,-22.09671,-22.956133,-21.737492
-20.119942,-24.686516,-27.164677,-19.600004,-27.520462,-21.433481,-23.381046,-29.729008,-29.506205,-26.801746,-20.149689,-10.757389,-26.710846,-25.510984,-14.536016,-26.379211,-21.57714,-22.37785,-19.901852,-19.829353,-23.65672,-26.582127,-21.949814,-26.810148,-23.50975,-25.849691,-30.257748,-24.924084,-29.868252,-23.015474,-31.443432,-28.12788,-26.902365,-26.064304,-18.555473,-26.054306,-32.763668,-17.774815,-21.050282,-28.88811,-26.924902,-23.633366,-25.896824,-24.134096,-16.039299,-20.55283,-23.630402,-23.244394,-20.09519,-27.49371,-23.71323,-19.374735,-26.202955,-25.759153,-27.255703,-26.931906,-20.315685,-22.224194,-24.164907,-21.165081,-26.232883,-28.320396,-24.049456,-24.190128
-21.869768,-30.860855,-28.99561,-23.392387,-29.688797,-21.653328,-25.352077,-27.122128,-22.475452,-30.828796,-21.379288,-15.878105,-30.331089,-29.258028,-18.287275,-22.50803,-20.16676,-24.642475,-20.51389,-22.663534,-25.390442,-24.852146,-27.187035,-24.942865,-22.295952,-25.49297,-32.904778,-19.864027,-27.38447,-23.436434,-22.602165,-19.501308,-21.836668,-32.107826,-18.868353,-29.07987,-24.276894,-17.873215,-26.338394,-24.181332,-25.617107,-25.123182,-30.477041,-21.008062,-18.86222,-20.230938,-27.10308,-20.282536,-27.003906,-28.845728,-19.29588,-21.113033,-27.848606,-28.9277,-25.182005,-23.963684,-20.721083,-18.47482,-25.964567,-23.29929,-20.347141,-21.577267,-27.14571,-20.52661
-26.953648,-25.272858,-22.592127,-25.013233,-29.246277,-29.889492,-26.532179,-21.978554,-18.882702,-29.81952,-22.45657,-18.236032,-29.245516,-29.775215,-25.183552,-21.13383,-23.856808,-22.99089,-22.069464,-22.122524,-22.453642,-23.338072,-25.7848,-29.530256,-23.77722,-26.2866,-26.17432,-19.606934,-25.684536,-27.44654,-18.517906,-19.264843,-24.438427,-28.324986,-22.570965,-21.385155,-20.552855,-19.170904,-17.001896,-23.66549,-24.092352,-27.28801,-26.601444,-27.761368,-24.902443,-19.907444,-23.834642,-23.386227,-23.30635,-31.369137,-17.323254,-26.367945,-29.15047,-28.400875,-24.845211,-23.125584,-19.191956,-22.596983,-24.231667,-20.409893,-23.743435,-20.811413,-24.215816,-25.105978
-21.841644,-22.007305,-24.273384,-25.637804,-21.620787,-31.366272,-27.380936,-27.096518,-24.632334,-23.546642,-30.252817,-25.549648,-31.168007,-25.367083,-28.29087,-22.23442,-25.497803,-24.981537,-24.10892,-28.045546,-26.359318,-26.718588,-25.499876,-23.47632,-24.228489,-21.574528,-27.667904,-19.805305,-21.827211,-26.563717,-17.360458,-23.817581,-18.455685,-26.029566,-19.438328,-19.657684,-22.683344,-24.40269,-14.996252,-16.591421,-26.433815,-29.129025,-23.9145,-25.05676,-22.333515,-20.518717,-25.294867,-22.59831,-21.937063,-23.676199,-23.732407,-24.744923,-24.377966,-30.756279,-18.418945,-21.32001,-16.886503,-23.372896,-26.325407,-23.606918,-20.730713,-22.517223,-23.372074,-27.170122
-23.016571,-23.118397,-25.35417,-27.322834,-22.455536,-24.240347,-32.591816,-24.16679,-23.495762,-24.00309,-27.404366,-27.890514,-30.804832,-23.849586,-26.426231,-20.269962,-30.370497,-30.088438,-24.507378,-23.892986,-23.529984,-28.177279,-23.445751,-24.997238,-23.909008,-22.60456,-28.621098,-24.640928,-25.02805,-26.605074,-19.03575,-21.465189,-16.580595,-23.371004,-22.408884,-23.462852,-24.854553,-31.59122,-18.84522,-19.005821,-31.863125,-21.812424,-20.232204,-26.257801,-17.603096,-20.057705,-27.578335,-20.72129,-21.260672,-21.402506,-21.293072,-29.959143,-27.98811,-29.27026,-20.068329,-21.984383,-17.247005,-25.154903,-26.686346,-27.423103,-20.889185,-25.112581,-25.127401,-28.266695
-28.067385,-23.427713,-21.194098,-28.063738,-23.650738,-26.441784,-28.446333,-21.156818,-24.13375,-23.850079,-26.810856,-24.546482,-29.190111,-24.160305,-23.033453,-22.46725,-27.707788,-26.581938,-22.694794,-24.480478,-23.069351,-27.709694,-21.365593,-23.754478,-33.013546,-24.015575,-22.97696,-27.932278,-21.175827,-26.779772,-28.410603,-19.559242,-20.530836,-23.1899,-22.316082,-26.949724,-21.712082,-24.08815,-20.86675,-20.76381,-21.827736,-22.557215,-26.003601,-25.144367,-18.404778,-22.435936,-33.698895,-31.02667,-25.856073,-22.08575,-18.530817,-29.199743,-27.595522,-22.661175,-23.700668,-24.43314,-19.858765,-22.993824,-25.389116,-19.976376,-23.022213,-25.722826,-32.37063,-24.383501
-23.031437,-28.496073,-25.460176,-27.439583,-26.435844,-31.005583,-29.668257,-24.851685,-20.954803,-22.449986,-23.850567,-24.659061,-27.219646,-25.598368,-25.790396,-27.949265,-22.947811,-23.608799,-28.432428,-30.72188,-21.689795,-27.973131,-26.963423,-25.818224,-30.082241,-21.82315,-19.482197,-25.96314,-19.569715,-27.944904,-29.822441,-19.374111,-18.591274,-23.82176,-27.561083,-29.118736,-26.16721,-21.626774,-20.124912,-23.502913,-16.22964,-25.1176,-26.937454,-27.298794,-21.326656,-25.486488,-34.614285,-30.545452,-27.217926,-29.843378,-26.941376,-30.187649,-38.95929,-24.339167,-31.407997,-29.950819,-21.447989,-21.674479,-24.016895,-21.237957,-23.135307,-27.547962,-31.661213,-22.773716
-24.129147,-25.698559,-22.983757,-21.484238,-24.380575,-26.339523,-28.613026,-24.674046,-16.818586,-27.67166,-21.72884,-23.178413,-28.815857,-24.940353,-33.321594,-28.28166,-20.761772,-23.064386,-25.658764,-22.568617,-23.722843,-25.341637,-29.234886,-25.419756,-26.897654,-23.60065,-22.690811,-25.36951,-23.873528,-32.550198,-28.470253,-21.817337,-18.115133,-24.767197,-29.462513,-26.17875,-26.27576,-18.34753,-22.529728,-24.26247,-17.047209,-29.468561,-23.244661,-24.106937,-17.865192,-22.389399,-24.90993,-24.99751,-19.775064,-26.977562,-20.58707,-25.49022,-23.813963,-25.910435,-29.216808,-26.06351,-22.729826,-24.394016,-24.237625,-30.428251,-22.153297,-30.774588,-27.476643,-27.75269
-26.566368,-28.720968,-22.03814,-23.238111,-23.105656,-22.334045,-24.38311,-22.34533,-24.92489,-25.246172,-22.617825,-22.584482,-31.28028,-30.845337,-30.741034,-28.623413,-23.354269,-23.337143,-29.360714,-19.330275,-25.799732,-29.48005,-24.901447,-24.27891,-22.553097,-21.633728,-23.439104,-27.069256,-23.412573,-25.768717,-28.52443,-17.006594,-20.812847,-24.278702,-23.773087,-18.68016,-31.935295,-23.543686,-20.57885,-28.893368,-19.517082,-34.980103,-26.407719,-26.429289,-18.414135,-27.72041,-27.430399,-18.597408,-19.460514,-28.626362,-17.345716,-23.487602,-21.664047,-25.580189,-25.45871,-21.748798,-26.462364,-25.564793,-34.232254,-24.56886,-19.047304,-29.478045,-27.746304,-24.697548
