-25.997051,-21.792599,-15.302255,-17.146833,-22.08831,-19.849758,-13.87443,-16.322502,-15.631222,-17.288568,-15.964404,-12.7918825,-15.556646,-18.47443,-18.625713,-17.596355,-22.937134,-16.21645,-12.130185,-20.375853,-20.160995,-14.525486,-13.466536,-11.237408,-28.995409,-12.212912,-17.656654,-13.274693,-15.106259,-17.327961,-16.22931,-21.491127,-19.929762,-14.421967,-22.570538,-16.201809,-19.686249,-18.79086,-25.51738,-25.515707,-21.05071,-20.968765,-16.87959,-13.569369,-19.330906,-19.637375,-11.935665,-17.318626,-16.213078,-13.4669895,-17.577398,-14.428776,-21.687965,-15.754206,-27.78998,-16.530838,-18.713678,-18.21818,-14.531445,-15.408407,-13.528837,-12.66651,-23.968866,-21.697483,-19.003996,-19.515902,-11.756745,-17.42339,-22.072777
-30.358023,-18.834263,-18.56517,-13.870639,-15.653694,-23.168499,-13.738529,-13.702591,-14.937941,-11.7660675,-13.593507,-12.109513,-15.943443,-15.07012,-17.815891,-24.405575,-20.803497,-12.245903,-17.60025,-31.849985,-19.591938,-14.462628,-20.703106,-13.1533,-25.946146,-19.599585,-17.605448,-15.267744,-18.663387,-16.878426,-14.706571,-18.6502,-22.782286,-19.434994,-21.51038,-17.494862,-23.69113,-21.657078,-17.88086,-18.126375,-21.830458,-17.306477,-21.692373,-16.047161,-21.886417,-21.547968,-13.748584,-21.987974,-17.064365,-20.252665,-21.0741,-18.241735,-17.960232,-30.576803,-24.007532,-21.505743,-20.90497,-19.803911,-16.828892,-15.471607,-14.684154,-17.067108,-19.349499,-20.278015,-20.329727,-20.287638,-14.913726,-20.654346,-19.714855
-27.479092,-16.894833,-22.050003,-15.264342,-17.142992,-25.315395,-11.885199,-19.038666,-18.988588,-18.146603,-15.473488,-20.614777,-15.908964,-12.881817,-17.958504,-27.961885,-17.619246,-14.660253,-28.742188,-28.97543,-21.257113,-19.490492,-19.451138,-18.774134,-20.982033,-20.026058,-21.860806,-17.893934,-24.05039,-15.746597,-15.688595,-20.586481,-23.958109,-17.435963,-22.37932,-18.19472,-20.919086,-22.427708,-16.559086,-16.299908,-23.588894,-17.846237,-23.974306,-16.295341,-15.787788,-21.097952,-18.331684,-20.469875,-17.941006,-20.211973,-20.769054,-17.979662,-18.444775,-30.261738,-26.67295,-18.369396,-21.298906,-15.560766,-29.494051,-22.348345,-23.053131,-22.403488,-27.233305,-26.13372,-19.153255,-18.176622,-27.204077,-16.015955,-14.214821
-28.86311,-15.515417,-14.927485,-14.5061455,-16.643442,-24.63424,-13.020111,-22.982319,-17.172848,-18.160141,-16.958868,-22.93154,-17.55091,-17.083656,-17.077885,-20.50639,-19.267233,-17.03739,-19.191957,-26.394138,-16.429514,-22.456945,-17.448524,-19.648537,-15.514611,-17.10223,-15.363821,-21.44921,-20.757286,-23.31063,-18.093025,-14.465743,-19.419985,-16.443003,-23.38297,-18.739681,-23.241,-15.1352005,-14.170197,-20.047718,-22.87844,-18.856215,-20.502903,-21.640451,-15.522346,-19.837187,-19.482155,-20.677546,-22.214352,-19.530066,-21.230167,-15.171152,-21.934845,-29.069069,-16.68289,-17.117128,-19.786354,-15.55077,-20.43259,-21.235773,-19.761858,-24.211893,-28.020466,-20.609613,-19.066494,-17.986555,-22.094456,-17.522226,-17.5607
-29.63295,-18.058392,-14.850374,-20.553864,-19.464062,-18.26529,-14.486481,-24.280638,-17.74636,-17.802505,-14.614298,-17.724226,-17.74317,-25.00232,-11.741065,-16.575472,-15.0335045,-17.622398,-15.170169,-18.790773,-14.269843,-15.67211,-18.191021,-18.549751,-14.771084,-18.291832,-13.712923,-18.478552,-25.995739,-22.475113,-18.934679,-15.117225,-20.940292,-18.051859,-16.11716,-20.726437,-24.072714,-15.344015,-16.374178,-26.26446,-19.649342,-15.122861,-20.238762,-17.058685,-20.573753,-19.314312,-20.600174,-23.393702,-17.380924,-17.389446,-20.096167,-17.866926,-21.522057,-30.075197,-18.54749,-22.09687,-20.313663,-16.718391,-22.784437,-22.387417,-19.232548,-24.392174,-23.775166,-14.2444725,-19.385876,-24.128897,-24.096403,-18.878555,-14.4829235
-22.797934,-15.940444,-20.19888,-17.680515,-17.783255,-15.25758,-13.504792,-22.726795,-20.597004,-16.496984,-11.30045,-15.614183,-20.033659,-19.337526,-13.579443,-20.037094,-20.19973,-20.068378,-13.51798,-14.7943945,-16.479782,-15.7429695,-17.339495,-22.822796,-19.430912,-24.147133,-17.179878,-15.984928,-25.970814,-18.361534,-20.694122,-15.233651,-18.59039,-22.254215,-16.834288,-14.793528,-31.062004,-16.724865,-15.268227,-20.007952,-25.783762,-18.303532,-16.434229,-15.711687,-18.915821,-20.106743,-19.22564,-20.97865,-18.56679,-16.756998,-17.38445,-20.57386,-26.84099,-34.48935,-24.932163,-21.801735,-20.846249,-20.665764,-20.936115,-19.933899,-17.30614,-17.495972,-17.123146,-15.876068,-16.10397,-17.986454,-25.998676,-16.460625,-16.595629
-19.987791,-16.633265,-18.041954,-18.546062,-15.518667,-17.765343,-14.079904,-19.378689,-16.022139,-11.940717,-15.417309,-18.929981,-20.850395,-14.920323,-17.53165,-20.857435,-18.501467,-15.571652,-13.575182,-16.369038,-23.244123,-13.58015,-22.079056,-18.187475,-27.337688,-20.895899,-23.416208,-15.56567,-24.741255,-21.18509,-20.28654,-13.769816,-18.716297,-24.736437,-16.990767,-18.21462,-22.343128,-23.46739,-19.575504,-24.80123,-18.90368,-19.342299,-16.632542,-20.676586,-18.338665,-15.322687,-17.241081,-21.27613,-17.808956,-20.358473,-22.029531,-21.385628,-24.117794,-21.507576,-24.738052,-18.122784,-16.866234,-26.36089,-21.954052,-19.823727,-15.165936,-18.212692,-18.314236,-23.811474,-12.302995,-18.25079,-23.232613,-22.005522,-16.663967
-22.72891,-13.990932,-18.84444,-17.993288,-15.43104,-14.213983,-14.980179,-18.631977,-19.41079,-18.30494,-16.31341,-18.225891,-16.033096,-17.019306,-19.788572,-19.586855,-16.781101,-18.56325,-15.84058,-18.20245,-19.51476,-15.9075775,-25.48133,-18.875313,-26.2696,-17.24176,-19.19064,-14.815944,-18.137918,-19.388958,-17.424812,-16.089334,-20.451653,-21.259876,-18.618862,-19.188099,-21.169313,-21.67377,-31.570301,-27.474882,-18.950245,-18.684507,-16.018888,-23.244047,-24.137703,-15.996902,-16.356785,-27.460209,-15.51611,-15.961025,-17.825718,-17.33656,-24.591366,-21.798494,-22.936096,-21.439157,-20.441648,-20.583626,-14.26476,-20.895218,-14.139064,-20.780813,-16.804281,-24.663467,-17.246164,-20.711493,-17.738708,-20.41633,-26.536882
-28.319878,-15.124683,-20.870007,-13.713822,-15.754973,-15.175416,-16.767157,-17.762875,-18.144592,-12.486385,-16.569885,-14.738831,-15.405439,-15.205738,-20.02573,-17.030966,-13.671479,-17.254894,-16.728498,-14.964521,-15.995965,-21.114933,-22.42824,-24.705053,-23.575228,-20.165188,-23.419445,-19.64623,-14.220765,-16.94243,-14.959618,-20.997187,-18.98994,-22.541626,-20.214695,-21.545979,-24.351397,-22.605427,-24.854752,-20.718851,-21.123322,-13.377674,-22.987843,-23.142365,-23.436623,-17.11139,-17.016472,-27.99059,-10.733978,-18.28246,-19.436798,-17.549839,-24.141169,-19.502432,-12.063734,-23.052631,-28.946346,-17.189932,-10.746989,-27.665981,-19.473518,-22.869114,-15.466806,-21.954912,-20.82402,-24.907463,-19.690842,-21.77356,-20.382624
-42.884064,-15.510526,-18.900688,-14.398778,-12.701399,-19.102097,-16.07909,-16.399527,-25.946583,-12.327456,-17.902275,-18.948875,-16.127186,-18.774574,-21.240925,-15.175209,-15.817066,-21.322569,-14.827684,-20.212923,-19.97945,-16.880535,-21.711102,-26.431564,-20.649044,-18.761288,-28.156368,-18.617764,-18.807842,-16.623678,-13.4622555,-21.395067,-16.747995,-22.288113,-15.8926935,-18.571539,-27.109354,-21.98123,-23.971891,-14.756052,-21.033173,-15.566376,-20.08731,-25.380882,-25.56116,-20.334469,-16.687174,-28.92669,-12.82387,-17.725517,-15.95991,-23.111742,-19.060331,-18.167868,-15.162012,-29.737022,-22.752945,-21.94488,-21.698591,-16.28845,-22.022053,-24.988312,-18.957256,-25.36572,-17.694534,-23.776716,-25.616451,-26.18402,-22.425726
