-11.55043,-5.5387573,-12.667759,-6.636715,-9.804848,-13.715948,-4.0030003,-5.772709,-3.0974464,-8.700182,-15.760813,-16.936058,-10.129156,-5.0275955,-11.345215,-9.948662,-15.841835,-5.1899986,-7.5057716,-11.44042,-12.3503685,-14.405071,-11.899719,-12.953756,-8.956959,-10.215183,-12.797853,-13.005108,-16.705145,-8.224783,-11.074659,-8.399704,-12.82373,-10.648331,-10.447969,-10.329897,-8.325483,-15.027653,-8.262325,-11.54538,-13.951998,-14.483997,-14.080305,-10.239145,-7.1788883,-13.063726,-13.439844,-8.0737,-13.582899,-11.24843,-7.6178055,-8.288404,-12.586212,-12.856995,-11.434164,-13.112524,-15.252264,-11.430685,-13.680004,-14.275515,-16.008867,-11.83165,-16.607471,-14.179241,-8.257771,-15.578539,-11.808512,-12.034521,-17.393875,-19.67055,-18.530827,-17.476225,-10.114492,-11.919785,-18.181131,-12.480103,-12.027744,-20.389078,-17.850224,-12.529175,-11.273241,-11.209663,-15.834478,-5.4255333,-3.3602104,-2.9554577,-2.3958664,-2.5291271,-4.064953,-3.436592,-3.0133076,-2.0616417,-2.6192799,-2.5488224,-2.0760365,-2.4243755,-3.38896,-3.3425732,-2.9417496,-4.338997,-4.928974,-3.8666363,-12.381525,-14.533394,-11.056526,-12.235455,-12.823271,-13.814148,-9.901382,-11.231424,-12.439934,-9.798573,-11.749245,-12.620672,-16.490055,-14.14296,-15.721048,-17.750877,-18.88884,-19.726234,-17.28179,-19.883238,-15.554426,-17.314713,-15.197742,-18.400723,-12.403898,-19.767563,-17.431765,-16.702038,-20.185345,-19.265385,-18.018047,-16.005962,-17.247692,-18.656025,-19.748756,-15.687799,-16.909306,-17.36842,-14.295431,-14.375341,-14.414835,-14.73613,-17.697023,-15.431782,-14.697453,-15.700941,-16.499302,-15.312281,-12.674023,-15.251917,-16.117035,-11.75993,-3.2168999,-2.5437431,-4.057766,-5.606739
-7.878088,-7.103552,-2.6161041,-6.6203766,-10.066748,-5.88278,-6.722927,-8.203165,-3.93857,-1.9883366,-9.002783,-9.404518,-4.097351,-8.846773,-7.9353447,-3.5909863,-15.264086,-5.691206,-10.496141,-9.188017,-5.623579,-11.695108,-10.036644,-11.128815,-5.2186813,-7.84383,-8.860838,-7.893593,-7.1628456,-10.058928,-11.467934,-13.9716,-9.993973,-6.7686024,-9.07687,-5.2255726,-6.227169,-4.904598,-5.0989437,-6.5600243,-6.8423195,-14.3853035,-14.197048,-9.024422,-8.565458,-11.073446,-12.784655,-8.635242,-12.150709,-13.413721,-8.720198,-9.365381,-14.799391,-20.798239,-11.153593,-10.703184,-13.379311,-19.17507,-8.469551,-15.524033,-8.778776,-10.283691,-13.338915,-8.844843,-8.184769,-7.2503986,-11.480778,-8.840439,-8.436863,-10.265837,-13.039345,-17.10133,-11.1360855,-10.385754,-16.793964,-11.354092,-7.8881836,-8.046942,-12.011541,-11.063349,-8.938892,-8.275429,-8.961372,-5.376793,-4.731575,-15.98271,-4.977268,-7.7469826,-10.560202,-9.037006,-11.577047,-4.068884,-5.228798,-7.817995,-5.52137,-10.044603,-13.547075,-16.875563,-8.787781,-17.981411,-12.177891,-16.547619,-12.883743,-17.58817,-9.22193,-15.939039,-6.447706,-15.035135,-7.1644707,-7.683153,-14.261768,-20.206993,-5.1116276,-3.9873219,-15.642059,-8.218233,-13.172777,-12.614145,-16.278051,-8.555712,-6.7077675,-14.24659,-16.637892,-6.385166,-5.3962708,-7.43647,-6.4174957,-8.233902,-3.8869057,-5.449917,-6.3185463,-7.985935,-5.126135,-5.358223,-7.7016068,-4.7646465,-3.8365307,-3.4629135,-4.044058,-2.3967323,-1.3588028,-1.4636993,-1.2717094,-2.3057842,-3.2743568,-1.6675224,-2.7686768,-1.9449177,-2.0799751,-0.88204765,-1.1419888,-2.344593,-2.8045921,-11.23786,-1.9556503,-1.5830345,-5.348198,-10.135473
-5.933695,-10.292475,-3.3278484,-8.4058,-9.691013,-5.2791996,-9.342804,-4.9048386,-14.535709,-6.4204235,-8.970325,-7.0484085,-3.255146,-8.594791,-13.913349,-5.1633034,-15.703369,-12.038683,-6.047556,-17.504911,-2.6165867,-7.870632,-9.519966,-13.088421,-6.695389,-2.2193336,-5.740597,-5.06526,-2.6023579,-13.134798,-9.210901,-5.610037,-11.614109,-3.2523117,-7.448618,-5.5336876,-10.663353,-4.854908,-6.1307735,-5.287716,-5.764698,-13.728647,-11.359234,-9.092945,-13.645744,-8.99416,-17.423233,-9.605141,-9.53536,-10.695686,-9.243084,-10.414459,-13.716249,-14.803413,-5.976635,-6.7582703,-10.872749,-18.24467,-5.2019157,-10.4667015,-6.5018196,-11.046986,-9.712654,-3.9509125,-7.31909,-8.117773,-9.779343,-5.892727,-3.7910671,-8.381886,-13.155308,-9.76767,-9.043877,-9.081158,-5.396435,-7.895212,-1.7371979,0.0,-10.754147,-10.472597,-5.6814117,-5.0879135,-5.140909,-5.6733074,-0.6005058,-2.995676,-0.8773651,-4.3927517,-5.5796337,-9.6994705,-10.404335,-5.076477,-7.289385,-8.49412,-8.295738,-2.0557785,-6.6224365,-10.9738865,-9.639572,-12.66659,-10.497772,-13.072575,-7.979082,-13.264418,-9.8231125,-9.36949,-5.30653,-12.444294,-6.6016674,-8.002384,-14.332331,-17.257431,-6.90567,-3.0640812,-15.543484,-5.8166523,-10.967569,-13.698992,-14.132223,-8.089199,-3.7577171,-12.715105,-17.569899,-4.371624,-2.8257198,-7.2172966,-3.346199,-4.2310085,-3.1253757,-5.8189144,-6.218769,-6.599373,-4.2747154,-4.5571213,-6.2537403,-2.9751492,-2.566389,-2.968937,-3.399355,-1.4024887,-1.2851677,-0.6494484,-0.99194527,-3.900816,-2.1460629,-0.84428215,-1.4794445,-1.4975452,-0.28690338,-0.82535744,-1.0411854,-2.49576,-1.4577961,-3.8772888,-6.7430134,-9.454926,-9.414631,-4.053385
-8.513975,-8.500324,-7.006008,-11.895136,-7.949526,-8.490744,-6.2513256,-5.3137417,-13.348246,-7.882576,-7.473116,-7.7844753,-9.617338,-8.291805,-10.046751,-15.035082,-12.673252,-9.038536,-5.4384556,-17.406483,-5.7166977,-7.481243,-8.65637,-8.787226,-8.591145,-2.1952972,-4.5261345,-3.7105446,-5.8117313,-17.480482,-11.245846,-7.3439236,-14.300022,-9.371204,-12.043594,-7.7085323,-10.356722,-14.191925,-9.1568775,-9.00638,-11.966637,-16.09987,-16.74203,-13.8412,-18.792864,-11.962275,-14.604404,-14.20319,-13.674427,-13.070641,-17.133707,-12.618324,-8.971331,-14.321239,-8.470112,-9.086382,-12.436523,-20.389708,-8.105156,-9.988062,-10.806803,-13.74317,-14.089209,-9.661762,-8.2198715,-7.3818665,-8.217413,-6.2031384,-5.701639,-3.4992332,-6.360132,-3.7190647,-4.924698,-3.7030926,-2.3472881,-8.4645195,-2.8745365,-3.9766273,-6.6339245,-5.4221153,-9.5453,-7.629408,-5.3545113,-3.6102962,-7.138256,-2.7177658,-6.5767994,-7.3988724,-5.8799934,-7.8067493,-16.329657,-8.63488,-10.189983,-13.72064,-19.068167,-4.189152,-8.884907,-11.882565,-14.046083,-11.885414,-11.960287,-9.81015,-10.722027,-12.307926,-14.853996,-7.759342,-13.335163,-6.111183,-12.599113,-11.817011,-17.948448,-16.168201,-11.86602,-7.7719803,-16.807901,-10.617226,-16.180882,-20.409237,-14.019432,-12.770714,-11.045656,-17.457169,-20.019793,-11.410841,-10.627356,-15.773258,-8.505302,-10.91407,-13.356567,-15.312862,-17.145271,-16.369501,-12.911758,-11.852772,-12.973587,-11.106113,-12.552008,-11.360035,-14.581581,-12.56349,-11.8248825,-10.958786,-12.12347,-11.02585,-11.750597,-11.637718,-12.311764,-13.243086,-10.131374,-12.652901,-11.222664,-10.44475,-10.336575,-3.105463,-8.772789,-14.05805,-11.428415,-3.8506203
-13.826368,-5.4500237,-14.3542,-10.3527355,-9.149929,-8.999683,-6.3582,-4.3442764,-10.9712105,-6.7197514,-10.661594,-6.298649,-16.960773,-6.422571,-8.047552,-14.774696,-11.546825,-12.281757,-14.15472,-14.397221,-9.271748,-11.1062565,-15.959465,-7.5653152,-12.281746,-15.092466,-13.784363,-14.238934,-11.292141,-19.305681,-10.7109375,-13.754881,-8.981426,-12.994263,-13.8118515,-16.108885,-21.81319,-18.372948,-14.437489,-15.061804,-12.018818,-11.866369,-16.19705,-12.855528,-15.752121,-13.691635,-15.006914,-15.665535,-15.858028,-15.994314,-15.64402,-14.1911545,-16.07661,-19.55561,-14.991604,-13.244421,-15.126781,-11.133427,-15.410805,-8.489666,-5.507765,-11.863846,-7.0365105,-20.081036,-11.113186,-9.747292,-11.166756,-12.149355,-10.587713,-7.42634,-5.680094,-5.0908375,-11.167484,-6.1996117,-7.9960823,-12.490753,-9.445061,-20.723387,-3.8612251,-4.595684,-6.1615677,-13.180414,-5.8943405,-9.249844,-15.629192,-12.728083,-14.389872,-7.766554,-5.3225517,-6.6716003,-9.034529,-10.514618,-15.413063,-9.216526,-17.253777,-15.697384,-14.381157,-11.13179,-13.10276,-8.5061455,-9.85659,-15.198034,-21.679098,-7.6061134,-13.697958,-10.556076,-18.069729,-9.567503,-13.04158,-13.922302,-22.793999,-15.663128,-9.043619,-7.393421,-14.620489,-17.142904,-16.569557,-12.507416,-11.308304,-11.72328,-9.414682,-12.025499,-15.962019,-14.565229,-17.871883,-12.066488,-9.01062,-16.277285,-15.239674,-11.90686,-17.927975,-18.2667,-13.48666,-14.30229,-6.3784447,-12.740931,-15.996624,-17.719444,-10.77916,-26.508167,-18.875515,-16.922638,-17.245321,-11.638287,-17.51035,-16.568905,-15.262344,-21.368185,-22.922874,-26.630945,-19.261105,-9.943619,-21.369667,-7.6154804,-11.1130905,-11.630199,-7.2224274,-7.450899
-17.574112,-13.910469,-15.026184,-10.221081,-15.594086,-12.3220005,-12.777607,-12.041456,-14.496187,-12.842913,-9.572189,-11.727795,-13.248096,-7.0616856,-10.600403,-12.257103,-13.085606,-15.727766,-22.207535,-14.505663,-16.431065,-11.427341,-13.855932,-8.472191,-17.633108,-16.832222,-12.2267685,-16.702183,-11.212921,-18.113054,-7.3932476,-11.913118,-7.6540203,-8.900423,-13.245953,-15.973991,-17.089033,-16.62768,-8.559486,-11.817736,-11.945982,-7.5957565,-10.062422,-8.866489,-8.69245,-12.043083,-8.656097,-13.025307,-13.311363,-9.930727,-7.2962666,-11.905588,-13.668674,-11.180386,-10.23827,-14.017252,-13.919596,-6.8566227,-6.715719,-2.9078064,-2.7708282,-5.5836678,-4.8611336,-11.8755,-12.701284,-11.596338,-5.852255,-12.048304,-6.870615,-10.245121,-9.042263,-16.657887,-15.5881405,-6.417059,-17.459747,-8.3791485,-13.228594,-19.46154,-9.027199,-7.892441,-8.40312,-10.948578,-10.8722725,-17.953772,-13.270672,-12.99317,-13.678215,-9.94706,-7.733513,-4.431097,-2.8539772,-7.661581,-11.252394,-7.6206303,-12.460394,-12.159016,-7.080843,-7.626938,-4.791689,-1.993576,-5.9773674,-16.161814,-13.734081,-3.1577873,-9.125933,-8.805895,-8.068741,-8.231405,-9.14938,-8.063522,-11.848976,-17.813305,-6.2402306,-11.896238,-12.469236,-11.064894,-8.531183,-8.102764,-5.6205654,-15.981691,-7.0060825,-7.4347267,-10.879564,-13.447218,-12.359734,-6.234991,-7.302946,-10.171711,-16.819721,-6.2582283,-10.691492,-12.197075,-8.90118,-8.464031,-4.4653816,-13.12121,-10.39212,-14.051155,-6.732029,-25.476542,-17.455296,-15.980339,-15.402063,-8.526487,-18.609438,-15.685831,-11.514025,-15.866507,-18.945951,-23.75667,-15.03849,-9.896414,-22.93985,-11.515791,-15.29748,-10.433781,-12.037712,-9.804066
-17.271854,-21.73648,-14.968861,-11.431007,-14.27803,-16.16266,-11.516426,-18.649105,-14.874744,-12.490856,-5.4270096,-13.363619,-6.7947407,-12.352573,-5.9810734,-8.539801,-17.48048,-15.820183,-17.517735,-13.194443,-21.545427,-6.477085,-14.248503,-10.388042,-18.42065,-11.519203,-9.941822,-15.48525,-14.518658,-16.93921,-6.5488186,-8.53302,-11.5103035,-14.242611,-12.383169,-14.809732,-17.67969,-15.856035,-8.921181,-13.039936,-14.412266,-7.058876,-9.214443,-5.498764,-5.1943474,-8.385662,-7.3533516,-7.577774,-8.545954,-5.983061,-6.88805,-10.757622,-10.137238,-8.893242,-9.579227,-11.315342,-8.961863,-11.5839615,-6.062969,-2.8508034,-4.1742096,-6.648098,-10.834923,-13.647808,-17.35654,-10.530647,-5.7189655,-11.144558,-11.5898285,-10.478352,-12.011141,-19.482317,-18.530363,-7.8015347,-18.276712,-9.558502,-13.211357,-19.329102,-9.060341,-9.055141,-18.116472,-10.562796,-12.493067,-19.210218,-14.152464,-12.680626,-14.615767,-17.25286,-8.435606,-5.7815857,-6.938257,-13.57152,-10.466999,-14.597221,-15.011105,-14.35887,-6.8764133,-11.871681,-6.016306,-4.896597,-5.455906,-12.273479,-13.683544,-9.703075,-12.017233,-5.884392,-7.769577,-6.9340973,-9.828209,-7.3115234,-8.935276,-14.059551,-6.25753,-8.10029,-9.089058,-7.0520897,-8.434929,-13.575102,-10.002441,-19.259684,-13.52957,-9.56329,-13.76416,-11.507309,-10.723587,-12.097906,-12.44841,-16.995605,-15.5113945,-8.537142,-12.923832,-12.75412,-11.870518,-12.298508,-12.359686,-9.84384,-13.822376,-10.495905,-11.288778,-21.068382,-14.297932,-13.521568,-13.021864,-7.930193,-17.684616,-14.387335,-12.771717,-17.403608,-15.567198,-10.89662,-11.762524,-12.009661,-17.364426,-17.668884,-17.223207,-10.689423,-14.102697,-21.48959
-20.338837,-8.925926,-12.2373085,-15.430422,-12.152187,-13.978306,-9.299803,-20.491457,-11.675915,-11.326904,-10.833925,-17.184414,-12.767029,-16.967993,-10.134331,-13.310785,-9.862556,-16.816936,-11.102438,-11.375744,-18.946936,-8.576538,-6.472805,-11.163704,-12.916122,-14.438177,-10.831484,-13.898581,-15.351295,-11.047768,-10.524696,-10.7348385,-8.414583,-16.713104,-13.735176,-17.279985,-14.102428,-15.102978,-12.823786,-14.276499,-8.629782,-13.1093025,-13.861734,-10.596405,-8.579496,-11.909378,-12.3343315,-12.78426,-12.506363,-12.494385,-12.305326,-17.457834,-12.993771,-12.277193,-17.710426,-14.198236,-10.794743,-16.804455,-8.330692,-12.021858,-14.98019,-17.566402,-15.813765,-13.321423,-18.240627,-17.173096,-15.78129,-15.408926,-16.798489,-21.148857,-12.046778,-19.64545,-14.089218,-14.372463,-16.19098,-11.278198,-20.79043,-18.675396,-14.024878,-11.5697975,-11.775909,-16.782497,-17.540665,-16.547987,-15.798885,-16.703405,-17.294415,-19.868057,-15.3834915,-13.468742,-21.348011,-23.048761,-10.154001,-11.392105,-15.101761,-20.01366,-15.396044,-21.867838,-13.888262,-14.007416,-11.006901,-13.884523,-18.73798,-11.983906,-16.519457,-10.690704,-19.476353,-16.933447,-13.494492,-12.514755,-16.76872,-23.613953,-12.141794,-14.136551,-17.691484,-14.166891,-18.815266,-22.165218,-14.991726,-15.678236,-17.453238,-18.160568,-22.15046,-16.345629,-14.564047,-17.12751,-17.984438,-26.796871,-18.637838,-12.791622,-20.973728,-20.191383,-16.334673,-15.339384,-16.298244,-10.51119,-23.609945,-12.024588,-16.24186,-17.384172,-13.641478,-11.081093,-12.747807,-15.172491,-25.598679,-12.818285,-12.947868,-18.02079,-10.632816,-10.259644,-13.253239,-14.929176,-16.165695,-13.889217,-16.760696,-13.577045,-12.206091,-26.597328
-19.04219,-4.9566307,-7.3517704,-9.685154,-5.5299416,-15.928354,-10.55328,-24.618507,-7.8242836,-10.916874,-11.565744,-17.510492,-13.161898,-10.758059,-15.8021755,-12.986998,-2.6355133,-9.4578705,-9.632305,-6.267309,-10.265417,-8.73571,-7.945896,-11.628685,-7.9748344,-13.481747,-16.089783,-9.122925,-7.456444,-4.827339,-16.15895,-7.30719,-2.8265,-15.540915,-13.131569,-8.953524,-5.9870415,-16.31307,-11.520939,-10.894253,-7.8575535,-9.363552,-7.5892277,-14.3201885,-11.887333,-15.349516,-15.796431,-19.195456,-13.065504,-10.299391,-11.830921,-17.929312,-9.893414,-17.381826,-14.173702,-18.509838,-13.284508,-10.698212,-14.379454,-17.086355,-16.518124,-21.006798,-18.643312,-15.444262,-12.156342,-15.484434,-12.465296,-19.52013,-17.606281,-17.041655,-7.330761,-12.952965,-17.695623,-16.515898,-15.470619,-7.5533104,-14.318506,-9.6124115,-10.532337,-9.550537,-8.755703,-11.22138,-13.726725,-17.627748,-19.442284,-11.457006,-19.329308,-20.066483,-14.920378,-10.84185,-13.611237,-17.421791,-8.971273,-7.035763,-7.7698975,-11.070541,-9.600758,-14.920206,-12.570965,-10.020092,-10.951637,-12.206518,-8.55088,-10.322613,-8.21604,-8.180174,-14.173674,-13.661612,-16.41489,-8.868187,-11.889078,-21.387262,-11.207729,-14.893925,-10.740871,-14.278198,-19.335548,-20.469093,-8.384199,-8.536482,-11.387474,-14.94976,-16.175499,-14.815565,-13.431183,-10.8669815,-23.013561,-20.66143,-22.112461,-15.991066,-17.241322,-30.127138,-15.910225,-20.469097,-15.18973,-13.776676,-14.989525,-11.354332,-14.330402,-14.962992,-16.33449,-16.985657,-19.467407,-17.973396,-21.929386,-20.293877,-16.246153,-23.3209,-15.72253,-19.832043,-19.153545,-13.312031,-13.039192,-16.415087,-13.928152,-12.604622,-15.641571,-20.107916
-21.241623,-15.853676,-11.936522,-14.261616,-8.227703,-10.920605,-25.38355,-18.610464,-11.942856,-11.254726,-16.784462,-18.609024,-15.095222,-11.717415,-13.198099,-12.078009,-5.9584236,-10.903837,-11.870567,-13.53352,-11.63703,-11.93095,-19.340147,-6.989481,-11.637259,-14.702578,-18.639992,-13.658537,-15.851532,-11.760714,-15.83989,-11.370977,-9.464849,-12.894592,-22.382395,-13.494034,-10.451757,-17.812798,-15.28204,-20.918419,-11.591951,-9.396086,-7.1540184,-15.231169,-15.943081,-16.112137,-17.636848,-16.774485,-16.644625,-16.584925,-25.564123,-19.68224,-14.980169,-22.250616,-18.406143,-12.673887,-11.863052,-12.336626,-12.013927,-16.063747,-17.27777,-16.243652,-19.568996,-16.656845,-14.9298725,-12.266407,-11.498394,-16.701363,-13.887262,-16.851524,-16.898846,-14.259302,-19.657288,-22.860226,-18.75493,-14.768688,-20.21189,-12.583435,-15.796684,-10.264721,-10.147772,-14.941763,-10.198664,-21.486124,-22.266376,-15.601702,-19.337858,-15.623478,-16.975227,-13.088577,-16.498852,-22.468578,-11.9413395,-10.4631195,-11.560984,-13.687443,-13.160942,-16.874073,-18.171719,-16.37968,-12.348476,-19.690556,-10.361521,-15.200535,-15.396719,-15.424356,-13.184568,-17.68552,-22.1795,-12.122334,-14.399157,-17.999634,-13.226259,-15.598782,-13.272762,-16.188522,-18.011925,-26.897785,-9.880367,-16.18751,-15.276821,-12.3617325,-17.020662,-12.317385,-13.623375,-15.78042,-18.975155,-28.898582,-24.082352,-17.231937,-16.200718,-21.10302,-14.920071,-24.322483,-15.275259,-26.095858,-16.208504,-14.315355,-15.9501915,-15.438341,-17.737324,-18.88816,-18.3824,-16.801073,-19.796764,-19.783503,-20.032772,-19.761387,-24.434673,-26.630993,-20.104939,-17.809488,-15.709303,-16.395012,-19.022612,-11.938656,-17.364069,-14.99332
