-34.35358,-25.557552,-26.237839,-19.780659,-24.94072,-3.8714352,-3.137125,-3.1504974,-3.282055,-2.9812202,-3.3699646,-5.8855,-27.823576,-25.172869,-25.183575,-24.070955,-35.86071,-23.158953,-26.67136,-27.489094,-29.086819,-28.640715,-25.040707,-22.637997,-21.700457,-30.34158,-23.471775,-28.480326,-25.214539,-24.175293,-32.886795,-25.08785,-18.6924,-25.175901,-19.890278,-28.652058,-25.838108,-19.517323,-21.488129,-22.513428,-18.679104,-21.614359,-17.788527,-24.200024,-24.264156,-20.605696,-24.584873,-24.061068,-31.271849,-25.922852
-38.648994,-23.092947,-30.358437,-25.65188,-29.760923,-9.814842,-30.231995,-36.428642,-33.870056,-39.942814,-30.064184,-11.079554,-29.85656,-27.386696,-33.362164,-27.3267,-28.590126,-24.099693,-21.562424,-26.320229,-32.990543,-26.29822,-22.546638,-28.962729,-23.187458,-42.47279,-28.024668,-31.933771,-22.201712,-19.23037,-25.124126,-23.161007,-21.00438,-28.066582,-26.8179,-30.554235,-29.305813,-20.52995,-27.777239,-32.02309,-32.35654,-26.833458,-27.917828,-35.857796,-28.924538,-22.655724,-28.498632,-28.397812,-28.947794,-29.205776
-34.263783,-23.041794,-23.434628,-30.28093,-26.98476,-13.853113,-31.230732,-33.517498,-28.0024,-40.2127,-34.969994,-15.571739,-27.729164,-29.701406,-31.06771,-29.558487,-25.689707,-26.89898,-27.315903,-32.585052,-27.039028,-20.548399,-20.352444,-36.170906,-28.644827,-34.661236,-22.508604,-26.620743,-25.162403,-23.026733,-23.99121,-27.17349,-23.84678,-27.27064,-26.38828,-27.158361,-32.242786,-27.58623,-24.00866,-30.753792,-27.259754,-24.311476,-32.547016,-27.067795,-29.47574,-24.64911,-25.747337,-25.370674,-22.131853,-30.395864
-30.843567,-28.319105,-20.147865,-32.572735,-29.473154,-19.405632,-25.621918,-32.252556,-31.168896,-34.70843,-38.165726,-22.15962,-24.577747,-30.41581,-25.648739,-32.408077,-24.827732,-31.384987,-34.184586,-28.923496,-24.273777,-23.289898,-22.359695,-28.54194,-33.421265,-24.226131,-21.197767,-22.638975,-25.80443,-25.993858,-27.620892,-25.562756,-24.69014,-17.777802,-30.156748,-27.517279,-28.698269,-23.957224,-20.843029,-33.159958,-29.63701,-26.791271,-27.698479,-23.926548,-28.057392,-23.022009,-19.69114,-24.39207,-22.93741,-30.16804
-34.143192,-29.694118,-23.703472,-31.066164,-25.824778,-18.85896,-31.009892,-27.829044,-28.467377,-38.092976,-34.530273,-22.337315,-25.071413,-27.945,-23.504639,-26.137905,-23.583628,-25.433561,-30.548746,-28.16521,-22.571524,-26.809187,-29.003761,-24.639446,-25.915169,-22.671032,-25.942175,-18.944172,-19.419277,-23.88496,-22.360918,-22.199356,-20.627354,-13.682314,-31.908285,-29.346008,-29.730164,-23.77343,-22.518389,-27.555561,-29.361086,-27.40328,-22.956146,-20.349625,-25.967001,-22.879856,-12.51362,-20.703821,-21.60456,-31.973885
-31.627813,-24.194645,-25.481236,-38.29519,-26.01314,-18.50624,-30.578926,-25.053078,-29.074055,-28.931421,-34.849953,-24.762554,-28.056208,-30.641459,-25.078846,-23.792225,-23.775043,-27.889425,-23.207253,-29.878971,-24.379322,-22.04197,-26.27744,-27.104097,-26.275333,-24.25632,-28.566734,-21.551876,-19.312046,-24.776192,-24.572557,-25.497757,-14.219185,-17.68141,-24.065529,-26.360813,-26.687248,-27.33151,-24.819763,-28.437042,-30.780949,-25.989044,-24.169273,-21.071915,-28.331577,-22.118732,-16.118631,-18.114716,-22.940071,-28.183054
-24.112438,-24.584541,-25.760803,-24.587854,-38.320786,-21.476158,-26.860973,-27.02599,-26.199348,-21.70285,-32.833305,-28.102615,-32.674442,-33.52226,-22.91441,-26.089848,-23.397812,-26.928785,-25.01035,-28.968102,-26.510359,-27.333096,-27.027544,-26.602001,-33.33667,-25.474817,-31.622738,-28.112144,-21.7554,-34.664703,-26.661474,-27.382696,-16.365284,-25.153143,-24.184746,-20.264313,-27.300842,-22.818499,-26.396425,-28.501118,-31.367582,-29.09252,-30.247051,-18.764217,-24.636883,-27.061064,-20.090477,-21.683247,-26.8773,-28.593937
-21.632383,-29.671381,-24.654877,-25.21141,-33.85237,-27.75835,-31.220568,-21.950708,-23.637436,-26.31903,-28.488314,-25.58247,-32.984493,-29.556232,-24.044613,-23.59209,-23.967855,-32.12558,-25.712954,-25.209202,-31.933994,-28.696075,-26.357014,-28.440283,-33.022705,-26.460491,-23.286062,-27.903763,-24.099648,-30.949787,-30.059341,-26.096983,-22.694695,-23.616722,-26.316982,-18.404745,-23.64397,-23.686508,-27.920265,-25.860847,-26.312557,-27.823788,-28.10198,-21.278244,-23.010405,-26.019869,-20.08531,-22.215435,-30.080875,-28.192305
-21.259972,-26.76902,-30.447626,-26.160164,-24.502754,-25.759785,-30.20422,-20.90318,-20.99543,-27.217402,-28.04173,-23.67237,-25.58321,-31.213291,-29.855865,-21.18289,-22.615353,-35.805878,-28.019096,-22.891922,-25.994875,-24.271872,-33.163708,-25.302097,-26.298988,-23.862701,-25.287685,-31.113176,-21.683044,-25.866615,-27.12942,-29.655579,-22.674131,-19.86722,-25.050678,-15.5661335,-21.744184,-19.789719,-25.29446,-25.613468,-25.345558,-20.905413,-26.976547,-23.523283,-26.83812,-24.302494,-23.48693,-24.319485,-32.99179,-19.402237
-24.204523,-26.405636,-26.553019,-30.151867,-24.611708,-21.600086,-28.12495,-30.593067,-29.704428,-27.74945,-30.108519,-23.667753,-24.955643,-33.59723,-26.823471,-26.13518,-30.450512,-30.709665,-28.530987,-25.959343,-25.269876,-27.954075,-30.115364,-23.297684,-26.981594,-26.725998,-24.289759,-26.291101,-24.385078,-25.820759,-22.515835,-26.490564,-23.740849,-18.480814,-26.08375,-21.88048,-27.766518,-27.605392,-23.555328,-28.598356,-24.018215,-24.98664,-26.976063,-29.631054,-24.540642,-25.647526,-26.693386,-23.552372,-35.99699,-21.57145
-25.366846,-26.318584,-25.650936,-19.331825,-28.898302,-23.687735,-31.576132,-27.835201,-34.142166,-33.023693,-26.194977,-25.276697,-27.124237,-24.673906,-28.3917,-21.80355,-25.009928,-32.374607,-28.411488,-28.327517,-24.384388,-26.978928,-24.667091,-23.364347,-32.442204,-18.575089,-17.850819,-29.366968,-20.038332,-23.822033,-18.97817,-24.457466,-22.92382,-21.833717,-18.097612,-26.17918,-30.046146,-26.892853,-25.729631,-30.306217,-28.370436,-25.934103,-30.460901,-29.092064,-21.9842,-25.66278,-30.12658,-24.8619,-27.16961,-25.721893
-28.185745,-23.967344,-30.810207,-19.094418,-26.963394,-29.476715,-30.741796,-30.613272,-31.081568,-35.4394,-28.44863,-26.777355,-30.853746,-26.114302,-32.56332,-21.626894,-27.55037,-33.50771,-24.160542,-26.476488,-27.649136,-27.253319,-24.050667,-26.24617,-27.419788,-23.352703,-23.369133,-29.205317,-20.517832,-27.548136,-23.481913,-30.675224,-25.500317,-22.92091,-16.9556,-24.084274,-24.751535,-29.677103,-28.587038,-27.033161,-27.227747,-19.404488,-24.679869,-22.744041,-22.605055,-25.11566,-22.031687,-25.1549,-25.271118,-29.01407
-31.133072,-24.361805,-23.991585,-23.177067,-27.720102,-25.02455,-29.587393,-35.157246,-28.454636,-29.768625,-31.37114,-21.506268,-25.356457,-27.870153,-36.88353,-20.070946,-28.134134,-26.90635,-25.077728,-22.744797,-25.054163,-26.484997,-28.224854,-25.44381,-27.251148,-27.22168,-24.958084,-28.03507,-24.094444,-31.198051,-23.34247,-27.615137,-26.662771,-23.361242,-23.281223,-25.74646,-25.924698,-33.8247,-26.672417,-26.595497,-30.092867,-18.962479,-20.26387,-21.126118,-20.079689,-18.555435,-16.330484,-17.172157,-23.363579,-24.925571
-36.38837,-24.342464,-23.635004,-22.297655,-24.982618,-24.807434,-24.031063,-32.05917,-27.68977,-23.690805,-32.33816,-22.245499,-25.58267,-29.15757,-31.41708,-23.320738,-31.37809,-25.59744,-32.376335,-22.546234,-24.037485,-22.48941,-32.48325,-28.213406,-25.516626,-26.030905,-26.974367,-28.703424,-27.52042,-31.418625,-22.794256,-22.830328,-24.818714,-30.063955,-30.325867,-28.617962,-32.926785,-33.018684,-28.529408,-31.282667,-25.46994,-27.175037,-20.805391,-18.581432,-18.195745,-19.0158,-20.330011,-13.3407955,-23.11718,-28.784557
-42.663776,-24.537127,-26.749638,-20.04583,-26.618944,-29.472733,-20.74886,-26.671608,-25.456945,-25.211153,-33.37716,-25.101933,-22.348488,-25.68703,-30.181139,-27.450754,-29.086426,-24.311466,-35.211327,-28.694372,-28.392284,-22.538204,-26.716667,-25.18223,-26.886131,-18.620522,-25.034996,-26.488153,-24.057465,-24.8847,-15.23337,-20.501883,-14.024387,-13.662628,-16.626333,-21.173351,-27.373024,-29.325459,-23.331226,-28.136684,-24.89607,-23.839699,-23.470093,-14.925098,-15.847219,-16.604017,-20.935638,-13.278765,-22.488047,-34.504715
