-22.019505,-19.36236,-17.417894,-18.756836,-16.318382,-16.44622,-14.921064,-14.718111,-11.645748,0.0,-21.059044,-20.0024,-22.395163,-20.144125,-19.065784,-22.339931,-21.29749,-21.395542,-18.093655
-25.364698,-26.229025,-29.525255,-28.08506,-23.586132,-29.88241,-36.870014,-25.905697,-17.85316,-10.595848,-35.103672,-32.558258,-30.722452,-24.51995,-30.828125,-28.070677,-32.832615,-31.72813,-29.958315
-26.269802,-23.885403,-31.028368,-35.085384,-27.490705,-29.23367,-37.35318,-28.657145,-28.766565,-19.318039,-37.91168,-32.88158,-31.00335,-24.780066,-30.468325,-29.353027,-39.227882,-31.51157,-35.98215
-34.15537,-24.968468,-27.038029,-32.557167,-31.499645,-32.289757,-37.119907,-33.83705,-26.323183,-22.682232,-34.16722,-29.610407,-30.026733,-25.45048,-28.638369,-31.598846,-36.640736,-26.601513,-33.892704
-34.86931,-23.130894,-31.059208,-28.685143,-37.027462,-33.475586,-39.58527,-34.009884,-27.709343,-24.462185,-32.431614,-31.160187,-31.761099,-27.819206,-27.530628,-30.285843,-27.451256,-24.621525,-32.37568
-35.063484,-23.215448,-25.527058,-31.371202,-32.232307,-30.059366,-34.543446,-37.386433,-36.7419,-22.35926,-33.253517,-31.991056,-29.134762,-32.384357,-28.65187,-26.659351,-24.464016,-27.472694,-32.150383
-29.924707,-25.710222,-25.656134,-34.222496,-34.205036,-29.576866,-26.84796,-27.567184,-30.59732,-24.39854,-35.68279,-32.735134,-25.258179,-32.073326,-26.012997,-26.679121,-29.812796,-25.769562,-23.873766
-30.65021,-29.626167,-29.097206,-29.721842,-41.0005,-32.82934,-26.557238,-28.31565,-27.083946,-30.63075,-32.37061,-33.29439,-29.495094,-26.616783,-24.785538,-27.6316,-33.372547,-25.55873,-25.322899
-34.235813,-23.914536,-30.963696,-29.733574,-27.810724,-31.329327,-34.4111,-25.019173,-30.094986,-29.123966,-31.807384,-24.64122,-30.214087,-29.316097,-24.32604,-29.420368,-28.73833,-30.639013,-32.08747
-37.93284,-23.57559,-26.064442,-31.707886,-25.565237,-32.72667,-29.211922,-26.921642,-33.147343,-22.994936,-33.499622,-25.143658,-35.78265,-32.36403,-31.858389,-29.693521,-27.778801,-31.895393,-29.479187
-33.124,-20.585066,-23.104778,-33.250343,-29.161745,-29.035511,-27.8744,-27.974617,-34.943428,-21.334904,-32.787796,-29.213545,-28.566668,-32.549713,-29.465168,-27.92011,-25.63523,-29.928707,-22.519068
-29.9554,-20.788288,-24.151484,-30.749065,-33.41789,-32.79618,-32.16378,-29.848793,-30.179232,-24.42006,-27.983315,-30.244656,-27.536865,-29.901224,-28.233274,-30.300222,-23.07927,-30.88802,-20.823078
-28.97655,-21.641788,-28.13837,-25.146458,-32.26199,-35.51617,-33.050438,-31.33459,-29.167484,-29.136452,-28.175137,-30.142487,-31.166677,-27.467804,-23.541012,-26.362255,-25.427286,-29.478846,-23.414707
-25.86705,-31.551682,-29.374521,-31.371044,-34.506676,-37.246147,-32.248684,-31.45198,-33.792503,-27.81606,-33.719696,-31.835793,-31.158941,-28.668644,-24.122356,-28.96208,-30.51111,-32.37648,-28.365795
-25.163128,-38.320618,-26.764791,-36.462753,-32.129044,-32.353794,-37.182884,-30.675716,-33.2864,-25.850807,-34.66914,-34.169353,-27.818892,-32.9793,-25.93321,-27.744017,-25.055542,-36.10854,-32.811024
-26.764902,-34.458878,-27.630062,-32.73504,-34.033318,-32.444263,-37.21871,-35.38221,-29.669483,-32.327564,-36.478622,-35.39401,-31.071287,-35.504673,-28.077671,-28.339682,-24.9985,-28.907093,-28.533731
-30.189293,-28.606632,-31.496477,-28.349438,-29.5913,-30.740337,-29.927074,-27.706501,-30.912863,-36.64707,-41.542885,-31.11389,-33.743687,-37.457024,-25.128803,-24.77911,-32.309666,-25.698551,-29.442326
-29.05858,-27.718311,-29.325905,-27.880444,-31.181015,-26.886284,-27.297745,-30.741829,-36.204067,-32.223885,-28.839664,-28.659695,-30.034103,-27.296877,-23.546268,-22.995129,-33.48529,-28.355457,-31.899616
-29.256672,-26.397749,-29.802216,-27.503708,-35.1758,-28.410027,-30.382282,-35.228733,-38.410988,-26.899973,-30.730612,-29.73021,-23.366974,-25.377773,-29.93569,-30.494478,-30.202099,-28.911182,-22.996927
-34.10832,-24.372322,-34.07727,-27.417263,-30.11915,-24.588068,-31.085382,-31.892199,-38.01851,-26.425323,-33.107777,-37.288834,-23.52194,-28.022491,-32.02886,-30.835052,-27.280642,-30.69753,-23.58955
-39.40295,-26.348957,-26.935642,-30.59757,-32.85771,-30.910294,-32.343163,-41.0167,-28.176563,-34.77363,-29.719551,-36.669968,-28.787807,-29.791561,-33.046772,-28.702888,-27.67487,-26.833076,-33.712517
-40.184074,-27.295765,-24.134506,-36.477383,-23.987844,-34.818256,-33.51449,-35.262474,-25.287262,-33.385025,-31.68788,-34.981594,-28.31,-26.169754,-35.652985,-28.06437,-24.145319,-23.279873,-26.48558
-32.742413,-23.406158,-24.790428,-35.421227,-26.895794,-32.209324,-27.977665,-33.299778,-33.18327,-30.190844,-33.361988,-28.979923,-29.453733,-27.836323,-30.393604,-29.427685,-29.728493,-24.624828,-27.380531
-28.69524,-22.425524,-28.129871,-30.715435,-30.692034,-32.8957,-29.029602,-27.547794,-33.279724,-29.310558,-27.051893,-28.34714,-26.773285,-26.61634,-28.934978,-27.625679,-30.442436,-25.860191,-24.357622
-30.004665,-24.755913,-30.633904,-27.97839,-32.252068,-29.059198,-29.307232,-28.98952,-35.342857,-28.539062,-27.814264,-31.019907,-29.593185,-26.041225,-29.479855,-33.02327,-33.3513,-24.195148,-30.956585
-31.60793,-34.061703,-26.532595,-24.23904,-30.52985,-26.720327,-26.118786,-26.489935,-28.874947,-29.230482,-30.271898,-30.54231,-30.616585,-27.629538,-21.65939,-32.15636,-29.598991,-29.126804,-39.810886
-29.159386,-35.385277,-25.211308,-27.174068,-29.214275,-29.96055,-28.256292,-30.459032,-30.152243,-30.37794,-26.909613,-28.145107,-26.171738,-28.127409,-23.362001,-33.291546,-25.738636,-25.459743,-25.968493
-26.456465,-33.603653,-23.357128,-33.62541,-28.538034,-30.33444,-33.984272,-29.15384,-32.966076,-27.806398,-30.771177,-28.961386,-26.093624,-29.75872,-27.133224,-29.916279,-32.972218,-24.39044,-23.115242
-27.794626,-28.118546,-22.330635,-27.00123,-28.142246,-30.185606,-28.492691,-31.479557,-23.329933,-26.806423,-29.178658,-29.295918,-24.567614,-27.617537,-28.123085,-27.686405,-29.527447,-33.0798,-25.06174
