-18.111603,-26.763157,-22.491827,-23.577024,-26.33823,-24.814806,-21.00758,-20.765354,-19.167809,-25.901585,-23.9315,-28.084839,-20.511543,-28.485752,-27.388645,-18.584034,-19.513187,-21.893223,-22.69377,-19.49767,-19.293427,-20.496935,-24.710363,-24.513794,-21.989891,-26.865606,-24.357727,-21.557854,-24.477304,-26.769594,-22.446602,-18.030767,-24.260468,-19.701925,-24.430038,-19.499771,-19.904411,-19.17891,-26.459867,-24.997684,-24.87704,-3.2957687,-2.6558456,-24.593987,-24.714857,-18.335936,-23.439362,-20.590487,-24.001453,-21.713442,-19.846424,-21.516075,-21.836172,-26.357803,-28.58854,-25.68392,-27.432838,-23.558622,-19.593872,-27.001183,-19.671791,-23.691746,-19.934929
-23.372765,-21.444952,-23.819023,-27.993536,-30.48867,-32.040337,-23.444866,-22.421886,-26.747911,-25.646568,-27.053679,-27.467457,-24.158854,-27.767294,-30.661453,-25.519928,-25.429293,-29.123585,-27.5031,-20.803368,-22.209421,-21.848389,-23.07632,-27.83234,-23.16603,-19.808958,-25.111866,-26.447426,-27.43919,-26.001951,-22.67613,-30.446707,-31.411144,-29.061596,-27.000668,-19.043743,-23.24778,-29.041306,-23.005198,-33.275524,-29.351105,-13.56164,-15.673548,-23.475609,-23.600647,-20.054943,-30.024036,-21.652378,-26.859802,-24.060127,-27.767357,-26.726715,-27.14099,-28.91117,-30.62447,-28.223913,-27.827625,-27.373917,-23.248043,-38.675728,-27.818596,-29.691805,-30.196724
-29.70047,-28.01815,-25.739552,-28.301235,-26.40522,-24.934721,-23.23996,-29.496977,-31.936958,-28.16724,-24.951725,-33.133038,-31.265686,-27.112854,-30.346502,-29.846117,-22.697084,-30.778164,-25.464176,-21.548689,-20.407944,-22.939472,-27.01129,-29.031418,-29.477566,-21.481232,-24.970911,-24.772621,-26.111982,-28.346918,-23.825668,-27.905392,-30.318436,-30.429585,-29.847008,-23.61394,-24.173273,-24.650566,-24.730217,-30.143213,-27.805056,-18.55306,-20.887136,-24.542988,-23.731009,-18.22736,-28.780409,-25.273167,-27.688572,-28.968504,-27.677258,-29.149555,-30.367062,-26.665052,-33.45845,-30.406277,-26.021685,-27.643421,-27.031605,-31.55693,-25.645283,-24.55169,-27.461172
-24.947197,-28.065805,-26.340574,-24.640434,-30.38847,-23.302979,-21.887075,-30.440926,-28.334818,-26.290821,-25.696753,-29.670864,-24.56036,-24.322853,-27.409956,-31.56071,-28.161306,-29.239466,-22.497826,-26.338009,-22.789509,-25.492308,-26.24292,-28.377495,-26.459064,-28.667679,-30.96812,-29.834297,-26.174772,-24.525251,-20.963253,-25.569786,-26.820408,-23.169285,-29.497173,-19.929893,-22.587885,-26.55575,-33.580807,-25.049442,-27.586294,-19.693182,-23.397997,-25.597548,-23.188217,-20.8544,-21.738098,-32.90645,-22.776703,-34.761444,-28.19944,-32.15876,-26.622843,-23.912094,-32.29548,-32.874676,-19.749475,-22.768639,-23.999306,-22.228374,-23.725725,-26.82145,-32.39285
-26.67634,-24.879955,-25.551228,-21.837906,-28.423729,-24.699722,-30.127243,-26.15775,-35.62177,-26.852322,-24.05128,-23.723957,-25.04727,-24.756798,-26.635344,-28.160976,-27.148348,-22.717892,-26.557117,-23.181362,-22.597391,-29.10297,-26.926983,-30.52002,-24.951263,-24.51991,-25.279812,-32.7388,-26.643639,-25.0278,-22.542217,-29.146746,-24.927605,-22.392845,-27.540562,-19.929182,-29.28887,-25.98871,-28.434843,-24.272518,-21.963474,-22.538115,-24.54655,-25.173653,-30.344475,-23.894592,-20.325325,-31.752947,-22.805637,-25.941833,-30.112497,-25.798754,-22.83443,-23.709885,-30.372932,-31.075266,-20.756163,-26.131567,-31.096933,-20.073925,-25.976406,-23.85876,-25.73261
-27.625288,-29.442698,-30.906073,-25.685425,-28.544975,-25.838501,-29.21214,-20.527103,-34.744083,-35.616077,-22.770784,-23.48201,-24.453402,-30.436127,-26.883707,-26.928944,-22.441063,-23.945047,-25.916958,-19.317724,-25.241543,-28.535679,-26.44366,-29.573017,-26.48949,-22.468996,-22.315924,-27.158112,-27.787043,-25.99645,-23.732649,-28.236649,-26.308157,-21.986046,-25.689243,-26.267635,-30.707075,-31.176914,-33.163536,-31.872913,-23.109865,-28.052956,-28.122066,-24.118996,-29.852451,-22.94741,-27.426434,-31.491789,-27.42805,-26.815708,-32.200146,-26.841255,-23.980947,-22.747414,-24.836378,-27.480534,-27.721827,-33.211338,-31.76597,-26.451004,-28.87881,-22.00389,-25.296612
-28.554586,-33.791176,-28.213394,-35.176376,-28.077106,-30.11014,-24.824158,-21.191961,-28.967339,-33.684025,-26.105438,-22.892387,-25.061459,-24.290323,-21.97908,-22.048449,-24.239815,-27.765768,-27.07234,-20.655693,-29.145557,-28.2974,-20.339453,-29.821386,-32.081703,-23.478672,-26.964703,-26.61236,-27.444445,-25.112265,-26.241856,-27.758438,-33.1513,-24.494843,-27.307922,-19.981527,-30.720774,-35.30048,-28.205252,-29.545422,-25.25545,-29.73372,-27.960716,-21.689922,-25.891933,-26.596,-30.326082,-28.063837,-27.28754,-28.965338,-31.002964,-27.846693,-25.530334,-21.775093,-27.722692,-29.609755,-22.37105,-31.628834,-29.30648,-25.685099,-26.653883,-23.48481,-24.612255
-29.531172,-32.7312,-27.148006,-31.326674,-27.377409,-38.920788,-21.888914,-24.478025,-27.79845,-31.762012,-36.556824,-21.715452,-23.797878,-27.906439,-23.326826,-28.920525,-25.851526,-29.058804,-30.486938,-25.367893,-23.62983,-34.80924,-20.72171,-27.492352,-37.970673,-26.846588,-22.863007,-29.193188,-26.456367,-28.403034,-26.330173,-25.357298,-37.43394,-28.69414,-28.777899,-21.465317,-26.775835,-27.572659,-27.645872,-29.229778,-21.800692,-27.127514,-26.481113,-26.114464,-23.780022,-28.948223,-32.729652,-30.99522,-26.26942,-27.176426,-27.459187,-20.581974,-27.82142,-24.663437,-31.632301,-24.964985,-22.547855,-32.648193,-28.060173,-26.405743,-33.02576,-22.485876,-28.317087
-25.445156,-28.138462,-26.899225,-22.803555,-23.544445,-31.126179,-21.546917,-27.796844,-31.267393,-26.962454,-34.794468,-20.377224,-25.913332,-26.682915,-28.532284,-27.430107,-25.118969,-22.294586,-25.904932,-22.57149,-22.689835,-30.490267,-27.061575,-23.338043,-26.268217,-28.272333,-16.850534,-28.374153,-23.067577,-22.952702,-21.609571,-24.99168,-37.2182,-27.959538,-26.296879,-21.989027,-25.604641,-24.629974,-29.61195,-26.254642,-23.087852,-27.613182,-28.932785,-27.338978,-27.81453,-30.085194,-26.786446,-28.91257,-29.6618,-22.058264,-27.007292,-22.164454,-25.730394,-29.038939,-27.701992,-24.744396,-29.763725,-28.320694,-36.546356,-25.741913,-31.136393,-27.276783,-23.800032
-23.332592,-25.689823,-28.093218,-20.439655,-26.509592,-26.954634,-22.616936,-27.724394,-33.53037,-29.523325,-32.443256,-23.30756,-26.52358,-25.01511,-23.76526,-20.517336,-22.146635,-26.691853,-23.38704,-27.005491,-20.508303,-26.122726,-24.760149,-25.388844,-29.089487,-22.626554,-20.359299,-29.766222,-22.37814,-21.005907,-16.879042,-23.733389,-33.524292,-27.82613,-29.495855,-26.123152,-23.717484,-24.128223,-35.18888,-30.696846,-22.333017,-23.792257,-26.594637,-22.562689,-32.802006,-27.13393,-23.407722,-30.527649,-27.44547,-29.524996,-31.874727,-25.377544,-28.070312,-27.603561,-28.259123,-27.262197,-20.306295,-27.579239,-35.50709,-28.557295,-22.956951,-23.24754,-22.400692
