-31.998087,-24.352142,-18.128082,-24.533018,-24.197784,-27.704824,-20.563244,-22.712887,-17.934425,-20.952751,-17.788063,-18.89266,-24.749512,-25.647823,-22.935976,-21.972075,-19.889881,-20.036047,-20.226227,-20.953646,-18.402172,-22.444302,-19.014503,-26.05032,-17.818056,-24.08397,-22.670826,-22.720661,-17.759285,-21.442741,-25.85264,-16.681528,-22.62347,-31.482159,-20.408989,-22.677887,-29.829367,-25.549572,-25.2343,-19.851301,-24.43098,-24.612183,-24.0443,-18.078999,-16.990728,-22.434446,-19.005869,-21.525759,-18.2903,-19.920076,-24.957382,-27.817566,-18.656067,-17.947983,-24.394474,-29.346111,-24.812307,-14.506895,-28.571007,-19.235064,-23.154598,-19.494474,-28.041773,-20.553074,-21.779602,-26.28389,-18.17894,-24.314754,-21.984932,-34.62575,-21.94568,-27.22173,-24.233557,-21.053858,-18.45298,-18.58495,-21.899632,-23.998028,-20.062782,-19.132507,-20.025871,-27.741081,-26.829844,-23.705326,-19.342613,-17.023914,-32.08371,-15.157648,-26.287285,-17.760857,-17.86928,-20.773945,-15.585123,-17.718166,-16.955454,-20.609709,-21.326677,-28.826942,-23.509272,-30.63735,-19.022503,-24.107136,-31.728777,-22.650402,-17.510626,-19.945667,-24.049002,-20.758808,-22.840511,-21.167803,-17.029903,-23.63654,-18.71846,-19.921131,-25.668034,-22.022034,-22.636219
-32.795727,-21.458414,-22.199108,-22.274752,-16.698612,-29.334618,-25.405067,-22.343967,-25.682121,-19.56346,-27.375275,-22.488628,-24.982944,-25.307137,-25.230932,-18.442116,-27.268776,-25.353687,-17.180626,-25.759857,-18.394314,-22.851536,-16.527245,-24.366173,-18.951302,-27.298111,-25.185078,-26.783585,-18.516983,-20.194008,-26.273438,-14.033707,-22.743958,-29.547558,-19.770477,-19.794937,-23.919317,-20.899277,-20.12658,-20.10492,-24.800993,-32.068527,-25.837498,-19.012707,-22.663054,-26.99232,-26.372368,-22.916883,-21.151932,-17.95892,-19.74215,-31.107836,-25.640228,-22.810488,-25.359444,-24.362751,-20.19191,-20.589914,-25.469536,-25.44321,-21.776878,-20.469807,-19.299934,-23.074642,-22.27256,-25.946507,-19.658035,-22.952036,-22.418869,-32.038506,-24.389046,-22.949524,-18.719109,-27.464302,-20.985388,-19.906586,-20.324505,-21.420204,-19.05772,-19.085146,-23.204655,-22.531403,-25.799686,-21.472622,-17.715096,-17.191061,-22.831818,-24.107773,-23.57813,-21.380268,-19.943405,-19.211584,-16.913784,-19.139378,-24.871653,-27.780771,-20.970337,-30.896473,-22.789566,-24.691528,-19.684774,-21.129116,-31.598074,-18.906122,-19.94144,-22.210733,-24.527456,-18.650385,-25.672302,-27.061604,-20.00602,-23.902494,-26.964504,-27.221949,-22.770378,-21.821854,-22.222458
-30.54959,-20.952118,-22.513502,-23.935326,-19.669842,-24.419586,-27.473858,-26.809788,-22.790873,-20.029,-29.834333,-22.046333,-23.433338,-28.710562,-22.050995,-20.950026,-26.672482,-26.23243,-18.546343,-20.208893,-24.232288,-25.346048,-18.327663,-24.757702,-19.638203,-24.747055,-27.19041,-27.470678,-26.5957,-18.36397,-24.817177,-15.864258,-23.448444,-27.761639,-17.622583,-24.10608,-20.842546,-25.006609,-24.148924,-19.869148,-21.177118,-30.481504,-21.904606,-28.060589,-20.486267,-19.938286,-23.184288,-20.897522,-20.938623,-21.290564,-16.649925,-25.307745,-22.361107,-19.069782,-22.521809,-23.971882,-24.373013,-29.934172,-22.244669,-24.528425,-17.688648,-22.179153,-21.506313,-22.44262,-22.03107,-26.565416,-20.853106,-22.925476,-27.051182,-22.666262,-21.257986,-21.08223,-23.176151,-25.667377,-24.729412,-25.970203,-26.19666,-19.326443,-25.761393,-20.61747,-22.956715,-27.397095,-23.627777,-25.370028,-16.662651,-24.97245,-26.721004,-27.787935,-27.69205,-19.19366,-21.505634,-16.495363,-20.440184,-21.46611,-23.033628,-24.365482,-20.350685,-26.132727,-22.91728,-23.79549,-25.449512,-23.808722,-38.65132,-16.396484,-20.682589,-25.83671,-25.257511,-21.037895,-30.17919,-25.804077,-20.643389,-21.551857,-23.506575,-34.143673,-18.752174,-20.372242,-25.569813
-31.70233,-21.498512,-18.860481,-22.07091,-24.151634,-21.54194,-23.41508,-29.68513,-23.52819,-21.981615,-22.523193,-29.634552,-28.509495,-29.076057,-23.860859,-27.32988,-23.159346,-21.027246,-22.061802,-19.75613,-21.099756,-24.118176,-18.078129,-23.069881,-21.637783,-20.760576,-21.785454,-22.368622,-27.198456,-21.473083,-21.74292,-16.625572,-24.065132,-22.097218,-20.626324,-25.966434,-24.982697,-21.933664,-21.701363,-23.440712,-20.851456,-24.23438,-24.550446,-22.966557,-18.19445,-17.511677,-22.209507,-25.065517,-23.164871,-27.227043,-19.150587,-24.642956,-22.700027,-22.484823,-19.07969,-23.872265,-26.898954,-33.93134,-22.974476,-21.875828,-19.661373,-23.601578,-25.255306,-20.664629,-25.411633,-25.86932,-23.043297,-17.18011,-33.809994,-18.591717,-18.743984,-25.989431,-23.748047,-26.548,-28.3161,-25.636652,-29.789366,-17.169424,-25.159725,-19.758745,-25.318565,-22.38111,-22.225006,-19.16847,-22.792488,-20.910002,-27.028671,-30.41183,-19.6622,-24.973347,-24.440224,-20.70488,-24.90808,-26.916384,-20.317848,-21.317867,-23.638618,-23.142841,-25.398514,-24.1804,-26.5812,-22.757542,-30.956902,-21.725725,-22.014502,-28.120525,-20.883587,-26.953388,-24.994133,-22.099682,-23.722975,-22.284546,-24.193779,-27.264791,-23.768536,-23.309887,-22.872551
-29.274681,-21.151728,-24.971748,-16.216988,-21.007084,-16.282349,-17.847755,-22.461884,-16.106007,-17.007734,-21.061184,-33.136833,-21.17485,-26.73842,-28.180008,-21.374634,-19.286308,-23.037165,-26.557236,-20.945677,-19.81382,-19.799671,-18.026657,-22.308697,-25.657207,-21.75756,-24.968304,-21.17735,-20.833605,-22.733547,-21.866781,-18.989576,-21.709658,-19.682024,-20.084137,-26.67012,-21.392109,-23.422142,-18.930782,-21.6608,-18.8737,-26.101643,-27.37749,-20.711344,-20.93679,-23.77271,-19.130333,-28.958982,-21.92022,-23.393131,-22.239082,-18.726044,-24.321745,-27.391445,-20.239742,-23.444647,-21.998917,-25.483301,-22.31415,-19.526518,-34.926205,-26.709711,-25.334269,-21.178963,-18.594078,-22.626495,-29.9874,-19.357708,-34.279907,-23.427711,-25.465858,-27.91691,-20.727043,-28.424982,-24.739483,-25.545258,-27.95944,-23.929234,-22.563908,-19.498276,-22.11089,-16.364082,-19.767221,-18.264786,-21.839064,-23.927383,-24.0271,-22.961914,-19.737572,-24.704538,-25.823414,-22.799753,-22.581776,-25.593027,-22.100107,-29.409328,-24.67932,-20.873089,-22.015785,-24.252241,-26.565565,-18.136757,-24.18407,-25.933529,-20.710354,-29.328978,-21.70685,-26.258902,-22.834267,-19.92359,-18.162361,-21.859997,-27.65384,-21.392143,-32.248386,-27.234076,-23.421532
-26.296745,-20.079657,-24.195362,-19.906605,-19.94737,-17.565647,-21.192318,-21.265213,-15.413189,-16.171547,-22.679619,-28.159737,-16.889723,-28.82508,-27.51772,-22.781445,-22.579805,-19.376362,-20.986076,-21.690084,-18.541515,-20.952824,-27.043003,-27.654451,-26.685028,-20.189137,-25.064735,-22.97538,-20.414387,-25.319263,-23.755165,-18.290089,-22.188534,-21.899578,-21.231453,-25.249077,-19.335852,-25.710224,-23.600258,-26.84223,-21.90947,-24.195656,-25.390633,-26.781324,-21.640146,-26.397617,-18.830662,-18.6764,-19.739723,-20.498663,-20.279531,-18.238415,-26.439941,-24.826406,-20.829262,-24.048111,-25.469883,-20.619581,-25.633339,-21.103918,-26.261002,-21.224169,-21.653114,-21.167345,-16.451553,-24.032925,-29.84308,-23.305645,-34.514294,-22.54916,-22.829182,-24.139805,-25.479078,-19.085762,-21.901745,-19.1374,-25.208538,-26.356647,-20.169376,-22.091476,-18.292164,-18.651894,-19.007645,-22.67691,-18.382309,-28.139097,-19.551079,-21.699432,-25.510262,-18.630537,-26.3642,-28.166183,-22.601194,-28.128641,-22.828382,-20.973608,-22.78885,-19.478172,-24.275394,-20.646255,-22.841484,-20.20089,-19.693058,-26.721167,-18.48914,-21.809643,-20.167984,-21.176594,-26.816662,-18.578575,-17.962868,-19.986721,-26.769531,-18.183443,-24.596146,-23.137512,-24.979599
-30.671297,-23.336933,-20.170078,-19.481367,-17.356255,-24.470758,-20.196394,-24.563446,-22.146162,-20.681942,-24.711653,-26.04396,-23.273182,-22.921127,-18.930702,-26.77427,-20.441576,-19.551933,-22.66933,-17.281353,-16.219666,-23.112965,-24.166101,-30.29736,-29.706459,-22.120037,-20.28319,-24.728527,-19.972124,-24.062984,-26.4917,-12.953577,-25.698753,-19.481247,-25.987757,-28.216335,-19.83575,-25.315277,-20.687996,-27.194084,-24.302185,-25.24873,-19.983294,-26.90873,-20.728943,-28.496397,-21.889156,-19.710295,-23.741013,-24.241602,-18.180252,-20.299519,-22.545141,-19.747185,-21.49881,-24.282082,-23.979614,-18.76146,-19.294903,-21.37151,-24.374317,-20.626644,-28.505829,-17.92554,-19.033787,-22.961256,-19.868479,-22.34927,-30.889526,-24.824337,-16.76276,-23.016083,-27.169212,-19.976412,-20.80744,-19.987045,-22.907387,-25.194393,-20.752335,-21.547968,-16.570004,-23.783232,-19.921883,-21.965406,-22.194664,-21.88832,-18.77494,-19.341269,-22.88448,-19.69844,-28.357029,-24.961895,-22.399284,-21.424747,-18.39473,-21.325434,-19.529388,-26.218773,-24.415817,-21.062883,-23.39267,-17.305328,-17.280605,-21.965206,-22.536713,-19.081982,-24.374426,-21.803442,-25.707653,-24.511646,-19.85719,-19.879713,-28.544357,-21.900978,-24.044348,-22.611385,-22.468334
-34.70912,-26.141914,-27.036499,-18.669613,-22.842155,-21.772282,-20.586462,-23.346596,-27.419832,-22.334404,-22.819008,-21.387894,-23.00578,-22.494738,-20.596485,-32.957047,-27.458437,-26.83046,-25.12445,-17.690403,-19.200703,-22.072506,-26.94064,-22.21685,-21.845123,-24.120243,-19.36899,-23.044573,-27.121851,-25.637033,-28.807493,-16.955532,-26.30611,-21.449034,-25.133728,-28.938416,-16.141443,-29.7754,-18.878826,-17.845951,-23.346453,-25.475431,-21.255272,-20.267208,-28.039768,-32.523712,-23.318775,-21.794008,-22.342646,-26.698277,-23.627838,-26.884163,-22.312883,-24.384478,-23.378666,-22.85157,-21.105192,-16.39199,-17.576948,-25.055887,-18.698944,-28.135712,-29.219322,-18.895084,-18.374561,-23.057854,-18.759407,-25.989864,-22.683722,-22.20535,-17.873798,-26.817791,-25.749304,-25.156612,-23.305164,-27.918573,-26.467237,-25.154606,-29.008762,-27.017187,-24.799423,-21.584711,-18.59647,-23.054993,-30.876259,-20.456068,-21.438587,-26.803614,-25.722132,-29.566631,-23.92706,-19.928822,-29.81619,-24.405422,-22.101948,-25.897001,-19.916471,-29.886631,-26.443794,-21.635906,-20.424229,-19.688835,-15.388842,-17.375725,-25.35225,-20.457373,-22.84121,-20.448471,-29.296803,-25.868198,-23.153816,-26.813196,-28.22678,-22.420551,-28.367722,-19.213905,-25.467865
-28.375114,-21.962769,-26.654106,-25.941486,-20.215195,-21.446266,-27.628468,-26.417847,-22.465258,-23.040806,-18.748417,-20.153488,-25.17907,-26.996271,-22.602402,-27.992027,-26.967163,-30.248726,-26.68615,-17.066643,-21.713146,-26.568897,-22.104729,-16.758896,-16.47052,-25.209068,-21.670124,-22.931568,-25.129868,-22.757568,-20.61516,-24.577047,-17.030148,-28.957996,-17.543419,-22.867767,-21.169249,-27.530056,-19.124939,-17.320591,-25.85706,-22.959042,-25.673344,-18.007574,-24.88444,-27.56349,-24.0857,-17.966087,-21.121052,-28.248823,-22.724064,-24.167927,-20.897787,-24.376362,-19.126488,-22.670437,-26.09174,-19.942015,-24.516542,-32.280148,-17.779526,-20.96142,-22.07203,-22.42128,-19.636133,-24.040958,-21.601141,-30.186188,-16.870146,-22.205122,-22.365501,-21.757515,-20.243275,-20.889805,-21.175896,-20.672314,-26.085733,-25.37605,-23.044525,-22.691545,-26.327429,-21.24343,-17.591763,-30.743696,-26.095154,-16.77448,-21.296696,-23.68719,-27.985855,-23.921936,-19.159948,-20.2646,-24.250013,-25.249775,-21.43451,-20.717503,-22.673805,-26.537035,-26.281324,-21.391085,-17.500715,-14.665073,-17.484995,-17.793083,-21.672012,-24.280935,-21.009111,-19.247177,-27.108906,-19.446674,-23.523289,-23.695415,-20.929068,-21.931553,-27.624588,-21.282516,-21.615017
-29.674654,-26.058102,-23.878454,-27.0584,-25.030418,-24.175518,-31.830206,-24.246655,-27.077007,-22.67398,-21.420668,-27.771898,-20.33545,-34.01285,-25.945498,-24.153854,-31.111746,-26.436958,-26.395359,-19.325918,-22.463047,-24.241001,-28.160755,-21.205572,-15.746454,-21.164349,-25.46008,-27.063951,-27.653978,-29.357265,-16.806927,-22.537752,-18.731285,-27.402647,-21.336609,-22.69176,-26.444662,-23.85786,-24.746927,-19.466026,-21.048681,-19.361027,-20.328115,-22.150593,-22.697712,-28.396854,-18.722088,-16.139841,-19.257877,-26.587732,-21.337969,-21.191498,-21.813334,-23.533463,-18.355835,-22.473362,-25.481073,-28.680168,-30.574226,-24.931137,-21.471867,-16.398853,-25.313465,-25.781305,-23.400612,-24.575129,-18.459774,-24.428585,-21.437325,-22.620373,-17.531078,-18.73906,-18.65637,-22.608543,-21.844833,-20.874786,-27.467926,-25.117638,-21.542,-21.83073,-25.851088,-28.223604,-28.219223,-27.419357,-21.745815,-22.715038,-24.365593,-21.707752,-21.57462,-24.209963,-17.8793,-30.536562,-26.204845,-24.530823,-20.992167,-19.17047,-26.009956,-25.169569,-24.098911,-23.688702,-24.535769,-21.777449,-17.333714,-21.020824,-18.540728,-19.91502,-23.183445,-24.605206,-27.756836,-22.835327,-23.372845,-22.137129,-16.806181,-16.6221,-22.826096,-25.180447,-19.808779
