-20.977604,-18.678947,-20.381382,-20.437405,-22.197414,-20.872267,-20.88663,-20.868504,-20.664637,-20.669252,-21.156448,-20.121162,-20.895056,-20.012564,-19.98056,-23.311852,-21.5219,-18.048529,-20.953499,-18.324259,-19.870628,-20.456985,-22.450214,-21.769022,-21.149952,-20.531372,-17.603844,-21.476044,-23.770618,-19.970543,-19.479252,-16.562805,-18.287556,-26.112991,-21.647882,-19.533878,-17.945429,-20.838696,-17.167892,-19.44501,-17.500713,-18.213396,-20.139833,-24.441175,-16.224642,-18.544115,-19.293621,-16.553532,-14.051117,-19.454918,-22.242764,-19.540586,-24.307396,-22.565536,-19.32275,-18.13327
-22.262077,-21.045082,-23.18998,-23.301746,-24.94982,-23.70813,-23.746733,-23.736488,-23.53164,-23.534645,-23.980331,-22.963512,-23.756365,-22.835846,-22.816444,-24.736692,-23.415836,-20.641804,-22.071148,-20.442661,-22.51758,-23.196774,-25.212196,-24.388424,-23.841888,-23.024946,-20.131748,-24.261074,-26.544827,-22.585888,-21.952614,-18.80733,-20.848267,-25.537743,-23.118568,-22.243467,-20.368027,-21.705652,-17.481972,-18.456398,-19.035633,-20.156565,-22.405167,-25.475239,-17.83458,-20.402822,-19.25904,-17.454187,-15.114527,-20.660633,-24.974678,-22.01554,-26.37013,-25.401287,-21.969929,-20.274113
-24.111507,-27.36069,-38.5003,-49.84617,-37.42668,-41.62109,-47.412357,-57.45263,-53.949486,-51.22985,-40.55389,-41.824585,-48.066612,-39.351837,-40.732376,-26.922895,-27.0844,-29.456356,-23.563885,-25.13917,-32.24642,-35.233112,-38.056957,-33.622635,-34.532337,-30.547615,-28.05413,-38.14941,-39.911125,-31.752071,-29.257431,-24.241528,-29.193878,-24.855703,-25.423206,-33.3817,-27.173344,-22.733688,-17.703276,-17.460157,-21.514091,-24.026453,-27.976421,-26.804409,-20.528767,-23.934166,-19.080942,-18.540386,-16.500061,-22.3363,-36.757786,-29.337059,-30.782862,-43.299427,-31.703125,-25.091558
-27.041492,-25.756226,-29.96844,-33.567097,-40.753433,-49.907265,-47.685432,-45.060993,-44.762215,-43.667053,-39.963524,-43.927425,-51.838387,-39.24069,-31.017473,-21.87781,-20.840895,-22.486805,-19.583847,-22.16437,-29.396027,-28.462927,-30.260902,-50.503834,-36.04288,-37.846973,-30.658173,-32.721027,-43.26216,-31.486084,-25.744022,-25.921024,-23.210793,-20.119219,-25.348202,-30.336103,-27.47276,-23.615795,-15.732155,-22.7289,-42.806892,-21.471779,-20.531567,-27.580639,-18.182926,-13.835812,-18.470522,-26.243671,-22.31739,-24.074047,-32.486027,-31.446249,-32.848476,-35.296215,-46.186478,-29.82595
-32.551033,-40.116005,-34.5932,-35.54785,-40.61811,-51.55979,-51.63729,-46.12989,-42.88518,-53.192505,-46.30218,-44.983524,-47.756584,-42.69198,-38.429615,-23.862171,-23.305838,-36.669247,-24.578205,-27.324577,-39.88112,-32.714287,-31.385029,-31.78172,-30.197598,-34.7656,-31.633436,-32.07344,-50.379807,-32.27249,-33.12668,-37.139206,-38.849323,-21.15959,-21.587833,-39.75517,-37.663204,-30.838528,-18.918201,-18.886986,-24.031462,-22.001022,-24.974417,-33.039528,-19.126001,-15.720358,-21.76958,-27.862146,-34.613113,-31.726433,-40.085644,-37.714474,-42.0171,-46.594532,-37.48424,-32.21565
-33.874638,-37.937355,-36.15469,-36.347008,-37.740517,-43.680492,-45.92626,-43.97744,-44.465096,-50.644474,-46.955128,-45.791687,-45.99289,-44.667637,-37.28103,-25.28492,-23.899162,-32.105473,-26.964054,-29.140457,-41.658997,-35.121895,-33.3592,-33.082417,-29.727566,-27.051697,-26.39152,-31.697176,-46.452652,-32.005577,-33.648987,-35.420044,-28.15549,-20.104816,-21.261877,-28.983213,-30.589863,-26.93077,-18.480518,-20.330584,-22.88773,-23.760822,-27.304255,-32.686096,-20.198532,-17.133175,-23.31666,-29.960415,-33.12873,-31.661446,-36.412647,-40.022083,-44.02025,-49.453907,-39.491486,-33.41976
-35.505367,-34.82212,-38.64093,-37.279842,-35.46488,-40.3452,-42.8593,-42.015533,-47.845497,-48.1677,-47.1617,-46.80159,-44.294132,-49.21261,-35.63306,-27.758654,-24.42793,-28.73666,-33.941635,-32.394634,-42.382378,-42.98117,-38.46819,-35.661213,-29.057852,-23.743027,-23.433075,-31.063532,-43.69883,-31.452805,-33.49929,-33.041405,-24.45103,-18.82791,-20.728416,-25.409782,-27.235094,-24.178371,-17.662573,-23.269943,-21.637535,-27.739191,-34.103138,-31.807684,-21.794935,-19.586807,-26.013916,-35.87284,-30.640726,-30.819296,-33.708107,-45.334774,-46.052475,-52.04967,-45.73846,-35.222088
-34.15707,-43.075714,-30.594864,-33.055733,-36.843407,-45.49619,-42.497337,-50.01613,-43.76963,-42.16567,-41.42524,-41.15084,-40.67147,-44.08546,-42.405334,-37.60448,-26.861967,-29.50666,-36.97657,-46.97634,-38.68727,-34.37536,-31.617893,-34.8178,-43.680912,-21.285908,-19.349981,-26.904638,-53.4753,-30.092438,-26.368874,-25.964481,-19.720922,-18.35566,-28.473282,-31.960413,-20.809374,-16.332453,-17.11357,-22.551716,-22.107418,-33.593056,-37.776558,-37.630947,-27.053635,-28.283493,-26.867994,-42.82533,-32.187405,-38.954597,-34.702026,-41.256943,-44.061214,-46.32097,-49.774002,-37.42859
-34.050976,-30.648333,-29.369202,-37.712788,-41.35752,-42.522728,-47.61795,-47.686172,-43.503895,-45.91764,-41.359516,-41.82164,-43.694454,-44.184315,-48.53061,-38.187485,-34.07887,-33.439682,-38.004753,-48.47448,-45.07965,-32.601852,-28.246382,-29.77581,-30.012604,-24.87539,-23.41744,-27.456627,-40.468914,-32.93079,-28.122944,-36.526432,-25.166842,-22.575386,-32.125854,-33.56668,-23.557026,-22.369131,-22.570807,-26.639767,-21.36603,-24.420404,-30.512348,-32.559032,-37.6485,-41.470055,-38.020557,-31.884258,-32.31091,-37.609882,-37.38611,-45.793312,-42.713036,-46.348755,-57.937653,-39.16458
-34.877983,-29.23003,-28.792809,-39.644894,-39.737057,-39.85903,-48.73976,-46.04812,-44.432007,-47.617825,-42.52346,-42.808895,-45.236355,-44.86296,-47.024666,-39.324886,-36.837906,-35.461136,-39.2556,-49.127396,-46.105145,-33.718292,-28.12307,-30.78825,-30.68676,-26.981918,-25.45341,-28.65354,-40.277298,-32.584084,-28.999592,-40.233532,-26.749004,-24.088284,-31.687256,-35.49615,-24.423061,-24.910088,-24.637218,-26.133188,-20.94804,-24.996662,-30.217062,-30.368706,-37.286285,-42.325813,-40.874397,-31.556103,-32.42412,-39.63507,-38.21586,-41.638985,-40.329803,-44.57681,-47.32548,-37.971977
-36.22017,-27.611355,-27.84324,-43.502396,-37.56568,-37.39206,-49.592022,-44.18079,-46.068108,-50.93431,-44.876377,-44.479225,-48.209175,-45.820587,-44.746464,-41.473717,-42.40489,-40.526333,-41.708565,-49.849213,-46.25207,-36.137054,-27.829037,-33.091328,-32.125023,-33.132675,-30.497025,-31.012115,-40.00376,-31.615505,-30.190165,-41.31287,-28.64391,-26.407848,-30.528671,-41.692,-25.39173,-31.407196,-28.477982,-24.853321,-20.160543,-26.14592,-29.757196,-28.178465,-34.466797,-38.28357,-39.568092,-31.080566,-32.311428,-49.577835,-39.115704,-38.447956,-37.98287,-42.558533,-43.286243,-36.297703
-54.311867,-28.677883,-27.550508,-34.04566,-35.25073,-41.840225,-36.73854,-40.422573,-44.08129,-44.296043,-47.82208,-41.120144,-45.859238,-59.126274,-44.887615,-42.30811,-37.047215,-39.079475,-39.821556,-43.4216,-40.887596,-35.282875,-27.198685,-32.668167,-34.943924,-28.635607,-26.131159,-30.192749,-39.518356,-27.86272,-27.796883,-34.685017,-34.706394,-35.70106,-37.491825,-34.2074,-23.054134,-21.865515,-35.224327,-20.322544,-21.51885,-28.612473,-26.175766,-25.811033,-39.32105,-29.469608,-32.58472,-30.46001,-31.884775,-46.814938,-43.53341,-40.0024,-34.450714,-37.339603,-44.505005,-34.389122
-37.846348,-30.457952,-31.738558,-41.94221,-37.313744,-43.276688,-37.139957,-36.123573,-39.958397,-45.014797,-48.0297,-42.411102,-48.30746,-50.334038,-46.264706,-41.067287,-38.157887,-47.76086,-43.323997,-41.252106,-44.41151,-30.889254,-27.369267,-33.889362,-40.512894,-34.622715,-27.934595,-31.11917,-41.864353,-31.46946,-28.177221,-37.74115,-40.500153,-38.175728,-32.954597,-30.331879,-25.198212,-23.177292,-23.65717,-22.616879,-24.45638,-28.73731,-24.810806,-28.544947,-27.329037,-26.681322,-37.198647,-36.144547,-35.25813,-40.813793,-41.96888,-45.987797,-37.44929,-37.618717,-44.019432,-37.689823
-36.62263,-32.32564,-31.966274,-38.91613,-38.01344,-45.067272,-37.902927,-36.388767,-41.041733,-46.614166,-48.903923,-41.95331,-45.937397,-51.330044,-45.385166,-41.650753,-38.339367,-46.21587,-45.160526,-41.77202,-38.852238,-30.121307,-27.955803,-33.799477,-39.444603,-36.829224,-29.32382,-30.530634,-42.815994,-33.109203,-29.067966,-32.249012,-36.133724,-33.868885,-28.613506,-31.093807,-26.26123,-25.195845,-24.200127,-24.766003,-25.738712,-28.547478,-24.616287,-29.762201,-25.64186,-25.44831,-34.52536,-37.569984,-35.86066,-39.29978,-39.388412,-48.981018,-38.392815,-37.845337,-44.431355,-38.189125
