-11.616542,-7.2430162,-6.496464,-6.8496137,-5.622431,-5.6737785,-3.126381,-9.841028,-11.250433,-1.2773838,-9.394178,-7.566495,-4.1592236,-5.5319166,-6.0606127,-11.501385,-8.431507,-12.615687,-16.323486,-7.8493814,-8.591016,-1.7871342,-9.310274,-10.24852,-10.255167,-6.1733027,-2.4318132,-12.251428,-9.294193,-7.516819,-14.830337,-13.011476,-10.928134,-12.738525,-6.221904,-12.696289,-7.7763424,-9.780997,-11.351026,-14.46091,-13.174213,-8.417812,-13.603393,-7.564656,-9.280626,-2.9489088,-9.691715,-8.116473,-10.635353,-4.970826,-3.6853752,-18.85049,-9.524707,-9.355532,-7.5534205,-11.059001,-6.3358974
-12.486421,-8.892017,-9.901368,-4.115425,-6.883753,-10.678173,-7.876309,-9.867336,-13.168105,-15.144562,-16.688728,-13.99488,-11.8033,-9.591398,-16.847197,-7.48263,-11.495199,-12.909988,-9.474533,-9.894914,-14.824711,-10.482964,-7.796742,-9.614739,-8.255672,-13.014919,-4.822977,-12.701746,-7.2272935,-7.432291,-19.362083,-8.5615225,-12.628403,-15.742604,-10.553312,-8.746126,-11.862375,-12.168398,-11.272749,-12.725456,-10.36482,-12.696287,-14.811906,-4.6059,-4.1041107,-6.489703,-11.321753,-13.086278,-11.667152,-3.1232748,-8.292382,-14.712042,-9.241861,-4.868333,-13.098482,-12.824211,-13.009628
-11.69252,-5.704771,-7.3550034,-3.1456032,-14.709673,-9.316945,-5.734708,-7.2079725,-17.301424,-14.608421,-7.686092,-6.628996,-14.287604,-8.186525,-20.036688,-10.11523,-11.517887,-9.2371025,-6.74564,-13.387478,-15.042819,-8.305211,-5.154996,-10.542754,-10.052778,-11.836996,-9.861497,-14.445598,-13.477724,-15.040588,-12.105871,-13.812977,-9.341152,-14.400285,-13.588798,-4.1869173,-5.4313965,-14.229765,-11.749183,-8.921959,-8.652309,-14.806244,-7.243432,-6.2099123,-7.9029737,-13.25001,-11.581284,-12.603931,-11.225197,-5.8083982,-10.822768,-8.120442,-10.894338,-6.972476,-15.027364,-8.28916,-12.144247
-13.62172,-9.529385,-10.125713,-9.347505,-17.325949,-6.6724253,-6.524992,-11.475212,-9.920473,-6.2842417,-5.178632,-6.1349535,-18.817501,-11.940157,-23.313253,-18.748022,-7.4318953,-4.061348,-7.217096,-15.957321,-15.808717,-6.552006,-6.100747,-7.4700985,-4.3048763,-9.060841,-12.3040085,-17.468409,-9.089486,-16.355505,-12.701939,-15.327408,-14.580287,-8.692442,-14.244149,-7.193076,-3.6083164,-10.638115,-11.667659,-7.9184494,-13.219012,-13.050289,-8.08515,-6.2418814,-8.419731,-12.321714,-12.07158,-4.848447,-6.074291,-9.29344,-9.112622,-10.57786,-10.6817665,-11.345291,-15.746421,-8.945461,-8.784927
-12.324601,-9.450546,-7.194327,-11.488794,-18.510302,-8.132412,-16.651045,-9.275632,-8.905254,-6.954926,-10.04327,-13.204801,-11.85095,-11.778297,-15.050713,-15.852211,-11.210585,-7.0854316,-10.7588005,-11.6326885,-14.289995,-11.911835,-13.478733,-9.96039,-2.7324781,-5.9208183,-7.0926986,-16.06438,-7.027485,-5.6124907,-10.637922,-20.300138,-9.951731,-10.138683,-6.6114655,-9.408377,-7.107684,-6.574477,-7.6226387,-5.764086,-13.999857,-9.901678,-10.794792,-12.285328,-7.3401737,-19.454136,-12.811224,-6.1915064,-10.793636,-11.215803,-2.3174334,-12.827895,-6.2988815,-9.963242,-11.767973,-13.337852,-8.975329
-16.876282,-10.518633,-11.621283,-11.728239,-21.649565,-11.404821,-14.023394,-9.0874405,-10.847202,-16.8397,-8.334093,-15.235173,-9.237536,-12.513689,-7.2351794,-7.9342823,-24.879822,-8.026824,-8.335834,-10.651228,-9.8767395,-20.266947,-10.030238,-12.009831,-7.8251076,-5.3715734,-10.496712,-21.974884,-6.8774776,-6.3665886,-7.3040013,-15.40143,-6.8748746,-15.51875,-5.299391,-9.212534,-6.705428,-5.04924,-4.573057,-7.4272213,-18.742903,-12.289098,-9.73908,-12.33632,-13.840913,-16.46574,-10.129992,-9.454428,-8.182934,-7.131359,-2.8247013,-13.214741,-3.8837671,-7.156511,-8.225881,-5.7684727,-12.645443
-19.447336,-12.970362,-14.210235,-9.5534,-18.401941,-10.118074,-12.136883,-9.327639,-8.496823,-12.060711,-5.3613033,-9.298582,-5.9755116,-13.15175,-9.673463,-4.8609085,-17.917831,-10.994285,-10.301636,-10.041275,-12.422602,-19.642136,-9.959116,-13.296337,-10.007657,-7.068695,-11.23169,-13.794277,-8.052895,-11.450735,-8.534649,-11.864825,-14.466439,-7.4901824,-11.80314,-12.349997,-9.436947,-6.003257,-8.217461,-10.570017,-6.8758664,-6.050971,-11.79424,-9.993296,-14.499798,-12.473137,-8.340626,-7.6923594,-14.413577,-10.510133,-10.506413,-13.767372,-5.717963,-8.14127,-11.04117,-6.2788877,-13.934975
-16.68662,-9.433148,-20.039833,-12.04629,-19.902525,-10.371157,-12.30208,-11.294442,-8.404598,-9.585837,-10.032961,-13.494823,-10.777885,-18.145731,-8.486489,-8.862044,-17.72875,-16.486528,-14.570904,-7.0090055,-9.832558,-23.994942,-10.409876,-8.322429,-15.465191,-15.130295,-9.270302,-11.982438,-11.125908,-14.4156475,-11.024614,-13.607992,-16.002653,-6.3433304,-12.475269,-11.892458,-7.819424,-11.139386,-18.38836,-11.072987,-5.4854374,-8.287775,-14.203341,-8.282337,-19.012371,-11.65517,-14.774852,-12.489634,-12.594854,-14.547804,-11.421752,-12.34389,-9.381752,-5.886532,-10.408307,-7.2787967,-16.384378
-14.994588,-10.042263,-15.37869,-12.624922,-8.577198,-9.648593,-9.480083,-8.337902,-8.036126,-10.714073,-10.140262,-11.370226,-18.413826,-15.929865,-7.634489,-12.344979,-7.7039204,-19.61903,-16.623728,-11.576899,-6.0920753,-13.437903,-15.911047,-12.566755,-20.362425,-14.705709,-10.28916,-13.785953,-6.819087,-10.093739,-9.756659,-10.295792,-12.994935,-10.175461,-3.5255213,-7.09009,-10.378973,-13.947142,-12.839697,-12.894299,-6.8969984,-14.825926,-13.34333,-9.807491,-16.384403,-14.766905,-10.112843,-17.536156,-6.163275,-13.566413,-11.716034,-10.902515,-9.792561,-7.730614,-11.994849,-7.947102,-15.452233
-18.060217,-5.9727945,-7.8211737,-5.1281195,-4.6510744,-13.3053875,-9.866947,-12.276974,-6.746706,-6.490738,-13.420945,-6.563279,-18.210562,-11.789106,-12.699428,-7.4503818,-5.9119053,-18.45248,-11.360833,-6.9802065,-11.632402,-11.722017,-11.067852,-9.873237,-11.609827,-9.304434,-17.16553,-11.205505,-10.224468,-13.043759,-13.468784,-7.871843,-13.923758,-5.2738323,-5.101509,-8.581427,-14.703102,-15.012344,-7.5063186,-16.841091,-9.642847,-7.7363014,-19.306625,-7.3354244,-14.228034,-18.086264,-12.829263,-19.519436,-8.428631,-12.097626,-7.0505557,-14.01549,-11.672771,-18.048897,-10.122017,-7.5488095,-15.502033
