-33.19635,-26.154612,-28.160707,-28.223732,-26.204454,-23.178482,-26.112404,-28.290089,-28.243164,-32.655304,-24.267223,-24.173422,-29.151073,-31.532177,-23.75498,-34.760265,-29.928244,-25.482903,-28.072617,-31.21647,-28.944572,-30.138767,-29.38872,-26.61769,-24.952389,-31.570557,-27.914368,-25.93052,-25.899036,-22.7882,-26.841629,-26.731306,-27.57926,-28.018152,-28.383396,-29.475754,-23.806133,-25.30241,-30.574665,-25.80302,-26.40415,-26.658768,-26.466555,-26.572296,-29.764423,-27.894585,-26.672077,-31.02147,-28.939295,-27.2619,-12.608929,-6.027939,-5.8894997,-6.000616,-5.9322624,-6.0547676,-5.781309,-5.2164917,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,-1.9073486e-05,3.8146973e-06,-14.129208,-25.113277,-25.850357,-29.18333,-21.091724,-26.153376,-24.494003,-26.460096,-27.363283,-25.284233,-25.98661,-27.175388,-28.590998,-25.952555,-31.437193,-32.77243,-29.658768,-25.314287,-27.429632,-26.545332,-38.43659,-29.97484,-29.416693,-36.952816,-24.203262,-25.004023,-35.92756,-31.667688,-30.074127,-23.445799
-40.548046,-24.065756,-29.162468,-30.430634,-28.265673,-30.655695,-27.648567,-29.549065,-30.948055,-39.61715,-33.28242,-25.447433,-36.355034,-34.02157,-28.10915,-31.949646,-37.31047,-25.070053,-28.37873,-34.193882,-29.645956,-30.571186,-24.072424,-27.808918,-25.32063,-26.465618,-27.924292,-36.62237,-37.824486,-31.401648,-31.439648,-40.193226,-25.544598,-32.520584,-27.513868,-29.788124,-30.39554,-30.254326,-25.592495,-28.35458,-32.390053,-24.544296,-30.883495,-32.723267,-43.66301,-28.427896,-24.986023,-30.872429,-28.7448,-22.723083,-17.143864,-32.58533,-35.750866,-40.353188,-27.243998,-30.342339,-35.890068,-16.189922,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-17.056864,-33.42427,-24.576584,-31.55361,-27.946276,-29.385292,-33.779026,-34.392567,-29.83407,-38.171104,-41.49886,-28.315708,-26.965662,-36.769238,-25.950615,-32.42953,-34.643906,-28.698074,-29.039434,-27.007988,-35.653687,-29.618507,-28.566296,-36.891716,-26.828213,-27.380436,-31.876883,-25.977581,-28.134537,-26.985008
-39.27089,-24.948845,-34.10577,-27.854662,-30.416904,-32.231895,-33.106323,-30.04461,-30.077354,-29.742287,-33.19002,-27.113907,-31.157007,-30.136633,-29.450043,-33.034527,-32.714474,-33.725174,-23.607964,-36.252953,-34.14468,-28.177761,-26.755585,-34.41551,-29.503418,-28.836605,-25.52013,-32.769737,-34.953716,-26.219799,-32.2755,-32.44285,-29.699345,-33.32411,-29.943949,-31.35299,-31.66084,-32.599625,-26.482794,-29.226364,-37.125416,-26.110687,-33.874664,-32.083683,-34.143417,-38.67028,-29.070381,-31.80501,-30.63871,-28.28827,-21.463226,-32.990314,-36.92432,-42.28557,-30.837193,-35.07984,-31.377504,-23.785805,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-19.36571,-33.82955,-24.37285,-34.30741,-27.790031,-30.827686,-27.33915,-35.770714,-28.69,-41.627964,-34.815086,-35.44373,-25.60579,-35.22055,-29.765629,-30.476194,-38.698566,-27.413643,-34.335705,-32.98503,-34.596123,-38.552227,-34.939873,-34.455624,-31.237623,-27.409523,-35.596817,-28.254559,-24.684025,-30.757236
-34.891136,-26.47855,-24.53225,-26.331322,-30.949623,-25.03127,-33.155106,-27.110443,-25.781675,-26.401827,-24.06126,-27.77875,-24.075628,-25.520327,-24.272482,-23.701992,-24.291965,-27.816113,-22.535751,-30.243198,-30.060461,-23.291153,-28.461021,-33.85236,-26.877707,-34.32281,-21.44431,-29.969719,-32.20118,-28.12649,-39.22105,-25.560144,-32.467182,-28.6034,-30.823818,-28.150543,-29.22392,-32.441658,-31.174782,-29.832201,-35.518543,-28.943653,-27.863922,-30.407734,-30.680622,-34.079815,-29.60167,-29.302124,-32.438976,-32.03221,-23.028946,-31.79314,-34.338528,-38.057507,-30.556332,-33.48354,-30.947834,-27.65053,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-23.478725,-36.301445,-29.070503,-34.87905,-32.313736,-29.539635,-27.3303,-31.619883,-29.587631,-30.404375,-33.14481,-35.493458,-29.88261,-37.254665,-32.494072,-34.042625,-31.240469,-29.144444,-33.66059,-34.980038,-30.709055,-38.570656,-32.09205,-32.601204,-38.762215,-32.725468,-31.162365,-34.963554,-25.948536,-24.008974
-35.40202,-24.951906,-25.572815,-29.767895,-26.032341,-27.405975,-30.53792,-29.316177,-26.474236,-26.05774,-25.515173,-31.64228,-22.985203,-27.848595,-22.086365,-22.539768,-22.609505,-24.832552,-25.878365,-30.087278,-31.735588,-28.73371,-29.045662,-29.800707,-26.365534,-40.26998,-23.275305,-29.349716,-32.32961,-34.46051,-35.891235,-27.69682,-29.057947,-29.80815,-23.856133,-33.056335,-34.800606,-28.716751,-27.0922,-33.60957,-38.84534,-31.692322,-26.155819,-29.200638,-31.518385,-34.29988,-30.407753,-32.088707,-26.941172,-22.238598,-23.543083,-29.755938,-37.62841,-32.93918,-30.104189,-34.383705,-33.190464,-23.750332,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-22.818117,-29.277601,-32.221092,-33.40412,-29.978268,-35.136444,-24.385136,-33.907185,-27.028713,-30.408508,-30.329021,-29.69202,-32.590538,-32.713013,-35.00887,-33.571335,-32.864506,-26.001858,-24.777489,-36.556335,-30.479317,-31.841013,-27.772713,-28.310041,-33.311893,-31.081371,-30.701208,-30.775976,-28.88062,-25.531414
-32.45973,-22.63171,-35.725117,-33.97978,-24.392494,-33.1755,-30.897446,-29.922977,-32.412384,-28.290152,-34.170784,-31.23221,-29.265724,-29.779308,-28.773802,-28.788668,-29.875574,-27.119026,-26.462858,-30.995018,-29.785278,-28.390354,-30.863895,-33.177856,-35.023212,-34.93659,-29.07323,-28.206926,-34.924545,-32.073154,-29.457912,-31.09312,-26.391087,-32.52596,-25.726181,-34.31898,-34.082146,-27.047346,-29.228361,-37.195526,-36.29944,-27.373772,-29.341225,-27.817436,-27.164951,-29.977901,-38.107334,-40.009117,-25.691788,-24.290113,-24.393599,-35.623207,-45.64194,-33.430153,-29.114912,-33.900017,-37.2292,-25.437618,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-25.119629,-26.282894,-33.70421,-36.61464,-25.21886,-32.62809,-23.161304,-30.470062,-30.525291,-27.257732,-33.267574,-28.829527,-38.49355,-35.70881,-30.300728,-37.5403,-26.979877,-27.25288,-24.089779,-39.753925,-36.3373,-26.645653,-31.232147,-27.462746,-33.75953,-30.710484,-33.344925,-23.764446,-33.16844,-27.539764
-31.913193,-24.439634,-33.008587,-31.059902,-26.164757,-27.615948,-33.089657,-31.602678,-26.89124,-24.98714,-32.364883,-33.256226,-31.571632,-24.19051,-34.654694,-32.371567,-30.28033,-36.89994,-29.915169,-30.34969,-25.224403,-26.513298,-27.349524,-34.075687,-28.827276,-31.205482,-36.17636,-37.078827,-31.843992,-36.39865,-28.266178,-29.45687,-31.637089,-32.313004,-33.406754,-30.678917,-33.80627,-27.879517,-33.546352,-34.65963,-32.895958,-25.286348,-24.165462,-29.334826,-32.123474,-31.727196,-31.803448,-33.88633,-23.932457,-26.07243,-27.052513,-34.419,-40.73736,-32.053738,-35.532784,-32.65743,-35.821434,-28.951725,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.95427,-30.66198,-28.727943,-34.250744,-25.522263,-30.236282,-28.69453,-30.315065,-34.2826,-29.26938,-31.20091,-28.426098,-29.401178,-38.132744,-28.721462,-32.819542,-26.220022,-36.626038,-25.261024,-31.804594,-35.869476,-30.447437,-33.06753,-30.781878,-32.044323,-25.461771,-32.982094,-22.985771,-26.355768,-23.261267
-34.546402,-35.662174,-33.20044,-33.742016,-33.667835,-25.571558,-34.80994,-27.137558,-24.159946,-30.071625,-29.454563,-35.61417,-30.429735,-26.774532,-28.566484,-25.94125,-31.919247,-36.506004,-27.657232,-32.358673,-28.570107,-29.267946,-32.53458,-43.256084,-28.162683,-36.877167,-33.897705,-34.394474,-33.6937,-39.055954,-30.814627,-28.36626,-30.7275,-37.75796,-30.829317,-32.644394,-28.949282,-28.928543,-35.646935,-32.328575,-33.43317,-27.098862,-25.522747,-28.011347,-32.00953,-27.930962,-28.324244,-28.686308,-27.633072,-27.555698,-33.057796,-32.49253,-39.24028,-37.761658,-38.323532,-31.576647,-35.697224,-29.10717,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-25.69259,-31.684353,-25.342667,-29.503843,-26.784513,-29.445736,-38.260387,-34.62618,-35.135403,-26.313744,-26.163845,-28.16244,-28.50616,-30.214367,-28.458225,-32.724083,-27.414463,-33.392197,-25.63303,-29.973986,-30.929075,-31.348864,-27.321339,-34.254295,-31.888346,-30.418941,-32.69805,-29.492403,-26.403275,-26.514862
-30.971815,-31.595789,-28.515217,-31.452532,-33.5784,-29.894648,-30.38377,-26.48391,-24.840508,-32.691387,-25.99103,-30.3567,-27.614214,-27.947025,-25.470072,-23.640718,-35.785408,-32.054226,-27.356789,-29.172419,-29.742432,-29.730707,-31.907646,-27.735249,-29.60838,-25.54181,-32.44996,-34.01727,-36.212345,-25.681229,-31.050207,-33.857544,-31.313461,-29.52075,-33.913155,-36.509163,-31.788221,-33.755238,-34.21094,-30.359497,-34.666977,-23.837631,-32.58461,-33.671417,-27.654396,-27.047337,-26.67118,-31.898052,-29.452423,-28.56305,-37.06343,-29.612942,-38.532085,-33.144966,-33.53026,-33.735603,-33.14322,-30.885307,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-29.47421,-28.067856,-31.402134,-29.670227,-31.36079,-30.943636,-30.24272,-33.762543,-32.2667,-27.901897,-28.320951,-31.314178,-31.96434,-25.090666,-29.912443,-30.431076,-29.562252,-24.876213,-24.55632,-26.059908,-32.299183,-28.110617,-30.947067,-28.09555,-27.810291,-34.710526,-25.162136,-26.509008,-24.961273,-33.786854
-35.749237,-35.112503,-35.754627,-32.922318,-28.397335,-27.333597,-27.557846,-33.84922,-37.08652,-36.87355,-31.47701,-25.43658,-27.387241,-26.47495,-27.447205,-30.123386,-37.371956,-27.00806,-27.568865,-27.586157,-29.353628,-30.140451,-33.530865,-25.727913,-31.847048,-28.72731,-31.702362,-35.428337,-35.89764,-26.45344,-30.343885,-35.769363,-32.89492,-27.47559,-34.768936,-38.167274,-37.205986,-35.650948,-29.966112,-28.080904,-35.013073,-26.216463,-34.09168,-36.41424,-27.215088,-29.551254,-26.732306,-29.210138,-29.716225,-35.65349,-34.3991,-33.87057,-33.89605,-34.04125,-42.101875,-33.10243,-32.273304,-32.025898,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-30.15832,-31.96032,-33.41078,-30.019848,-39.293022,-33.442715,-31.546646,-29.769196,-37.920975,-32.094734,-29.286255,-38.9312,-26.232513,-32.163223,-30.573332,-30.19916,-28.2064,-26.51745,-29.823816,-30.750942,-34.05135,-29.605068,-35.17035,-28.884878,-25.174246,-30.667833,-24.070719,-26.25602,-30.491234,-41.344025
