-14.852609,-14.034187,-16.335629,-11.115299,-13.7120075,-11.673689,-18.29705,-19.258856,-14.279254,-18.490475,-17.514585,-21.208284,-21.422031,-26.420786,-23.891232,-17.812834,-15.635044,-11.352362,-17.935558,-12.35248,-15.284088,-17.852474,-24.812893,-16.49003,-13.308,-19.976067,-10.853258,-15.245955,-16.177563,-16.42787,-14.856681,-15.938403,-12.013317,-13.329804,-12.841616,-11.313356,-12.9796095,-14.081801,-15.778915,-12.325394,-16.273819,-13.499281,-9.832142,-15.910295,-17.20705,-13.295501,-15.6088915,-13.99551,-14.194052,-15.115788,-13.28699,-13.349942,-13.727459,-14.711837,-17.853281,-13.049273,-17.842,-22.241764,-12.555252,-15.164736,-17.893616,-9.526272,-12.435024,-21.434917,-10.781343,-13.056544,-15.816019,-15.009263,-15.0283985,-19.660412,-10.531042,-13.880325,-20.089615,-22.410744,-15.36301,-12.769466,-14.166209,-12.381464,-10.715948,-16.885508,-21.354671,-12.204229,-13.620897,-12.513405,-17.162916,-17.365887,-16.988056,-18.151684,-13.919795,-10.4758,-12.238197,-17.153961,-14.675318,-13.347925,-12.498203,-13.779925,-12.647949,-17.20199,-12.539383,-14.938659,-10.236551,-15.0424,-17.872507,-14.287178,-16.85178,-15.250402,-13.226627,-11.371199,-10.167454,-15.742655,-12.043419,-12.446657,-15.646765,-12.803628,-16.038528,-13.669183,-18.631336,-12.889559,-13.466753,-14.915577,-17.27388
-16.568245,-15.219153,-14.210423,-17.936134,-20.248335,-16.662071,-19.51285,-17.834137,-14.624604,-11.82472,-11.70513,-15.649729,-18.855696,-21.752403,-24.697353,-15.777494,-18.51017,-13.155607,-17.14524,-14.065029,-17.075947,-16.067131,-16.89824,-22.612436,-17.72868,-19.343441,-18.414814,-16.250189,-15.2833,-16.92874,-14.212282,-23.74217,-20.61516,-19.894566,-14.148861,-17.272491,-22.140158,-21.307526,-15.664279,-21.555311,-18.842884,-24.330862,-21.487988,-18.322113,-21.552113,-18.192934,-18.425978,-18.654127,-26.83358,-16.387085,-25.995346,-18.737206,-17.989529,-20.992048,-24.349686,-19.406078,-18.5995,-15.585569,-29.64749,-20.06089,-18.873362,-14.5909,-14.586393,-24.511246,-30.349106,-16.766895,-22.018011,-19.67706,-20.652428,-16.860022,-14.771359,-19.072342,-17.829006,-24.128098,-13.330319,-19.574186,-16.598352,-18.542257,-18.781746,-18.793589,-22.01675,-14.724314,-20.03159,-18.823166,-24.895184,-17.6387,-22.204697,-20.48856,-15.377261,-21.248716,-15.643384,-21.122303,-16.851305,-22.398937,-18.49507,-26.40356,-26.249424,-17.821106,-19.579517,-17.591656,-19.950691,-18.452145,-21.579536,-27.204838,-20.258045,-22.46216,-19.693642,-20.59908,-11.139732,-19.86453,-17.238667,-15.158112,-17.35196,-13.641672,-15.116771,-15.917179,-21.355896,-18.837433,-14.545297,-20.99337,-19.321138
-21.57764,-16.728825,-15.176582,-20.617544,-29.635096,-19.752453,-14.712463,-17.517084,-16.471146,-11.657705,-13.463611,-14.474094,-18.911802,-18.155674,-27.454758,-27.002825,-23.67505,-10.381607,-11.948782,-22.344503,-16.972973,-19.898655,-18.364363,-25.688465,-19.283,-13.902785,-22.712019,-16.450657,-16.145147,-14.246464,-18.548561,-18.432587,-25.12723,-21.464653,-19.253937,-12.109013,-25.754673,-19.904757,-16.674248,-22.940979,-31.279099,-16.552462,-21.330935,-21.759785,-16.699902,-20.920042,-17.909306,-18.333096,-18.064442,-17.872335,-20.088669,-13.652734,-20.066322,-13.724745,-18.02161,-20.579231,-20.95802,-19.690372,-24.508823,-18.029072,-18.437603,-12.213249,-12.821863,-23.923119,-19.568047,-19.050514,-17.376204,-21.749245,-21.65134,-14.889523,-18.987675,-20.87835,-16.262058,-22.33559,-17.88091,-16.946888,-21.33685,-16.142467,-19.669128,-21.154491,-21.704268,-19.931587,-15.022335,-18.308973,-24.625454,-16.194527,-20.433298,-17.741064,-18.425785,-21.03788,-20.115543,-17.1745,-20.654419,-24.66277,-11.964985,-22.17803,-26.583782,-24.654106,-20.441643,-17.488047,-27.710375,-16.356804,-16.307447,-18.9589,-18.38841,-17.1199,-22.83209,-16.641052,-17.056978,-20.093498,-18.35534,-21.280684,-15.851672,-20.084763,-19.677645,-15.878966,-24.160826,-21.690142,-21.905548,-18.830132,-19.664452
-21.889275,-20.407267,-18.63013,-21.46083,-21.811697,-17.092741,-18.959658,-16.273708,-21.123478,-18.604631,-13.736761,-17.389061,-16.16521,-19.976389,-18.329857,-25.525187,-18.953201,-14.794018,-11.670889,-17.94471,-20.856386,-22.37997,-15.604071,-19.75204,-12.017328,-11.776947,-24.846302,-16.692001,-13.570372,-16.569553,-17.676716,-14.362042,-25.1146,-26.189919,-15.161022,-12.806823,-15.775015,-22.829802,-14.1838875,-19.26813,-26.833393,-16.14727,-19.61783,-22.629091,-13.474735,-21.12551,-23.326025,-24.434261,-15.691134,-21.345451,-13.941666,-14.576024,-19.106209,-14.360616,-15.020605,-24.021479,-21.626247,-17.879543,-21.963383,-14.566078,-23.798939,-17.818478,-13.027891,-22.372105,-15.542154,-18.458145,-17.225603,-19.103056,-19.486967,-12.31274,-14.964154,-15.906803,-17.974422,-19.525242,-19.83054,-17.544048,-21.26226,-15.046895,-22.185095,-17.246008,-24.094254,-18.60969,-15.7148,-21.441338,-23.662956,-17.080221,-24.650856,-18.117405,-19.621838,-23.251009,-22.167322,-21.809309,-18.985428,-29.719608,-12.492172,-19.81005,-22.60455,-22.474554,-19.760555,-14.15445,-19.83912,-17.704742,-16.83946,-16.299053,-21.109976,-16.27036,-20.735529,-17.870037,-21.607037,-23.884125,-19.348328,-27.085896,-18.008,-13.441704,-23.152273,-17.818115,-20.805185,-21.503193,-29.44328,-15.9935875,-22.985065
-18.98802,-21.999,-20.035294,-19.096771,-19.332005,-20.27837,-18.225746,-19.907486,-16.25354,-21.188583,-14.822079,-16.812113,-20.89387,-23.311876,-16.191593,-24.018755,-12.875583,-21.070122,-18.233498,-15.426238,-25.083813,-17.81553,-13.339579,-24.883924,-13.556835,-12.9494705,-26.437056,-23.309694,-16.465317,-20.975277,-20.782139,-19.179712,-23.084793,-27.934341,-13.2143135,-19.005795,-14.338725,-17.79356,-19.847464,-20.569557,-21.009684,-22.172142,-20.940763,-18.237547,-16.433105,-19.013428,-20.431396,-23.0599,-21.096424,-28.392342,-13.921734,-19.949535,-19.609764,-18.767303,-15.218729,-24.759756,-17.687826,-17.751938,-20.282368,-17.358002,-22.925097,-19.752995,-21.450714,-18.079218,-22.120394,-16.630981,-20.254505,-21.890842,-16.968653,-15.629742,-14.894438,-20.784143,-21.992237,-21.650944,-22.49131,-27.331676,-13.753674,-23.383255,-21.507397,-24.503002,-17.681976,-16.238623,-19.352375,-21.95732,-22.93087,-23.586367,-17.448677,-17.200212,-16.520752,-22.387463,-27.902369,-30.195217,-18.867146,-19.354408,-14.916788,-25.732708,-20.194864,-20.676876,-23.92031,-17.888355,-20.964169,-17.30279,-20.193848,-18.508614,-20.665474,-13.331944,-22.585232,-15.1686125,-21.420837,-21.459003,-18.970589,-23.715483,-18.221687,-14.224364,-23.017231,-16.540947,-20.208176,-20.647692,-25.962044,-20.033234,-20.173664
-16.601358,-21.829895,-20.781166,-14.642388,-19.506142,-21.5468,-18.808235,-18.099072,-12.484602,-15.493641,-18.1089,-19.306118,-18.663528,-18.785572,-15.449317,-19.38132,-12.615646,-20.090893,-25.000721,-11.669558,-21.012447,-17.498426,-17.032072,-19.019636,-15.34683,-17.800276,-19.055737,-22.26543,-12.958893,-15.336971,-21.994644,-16.002632,-18.538399,-25.746027,-15.195154,-18.5042,-21.68407,-14.328934,-27.65842,-15.673911,-20.58678,-18.78506,-19.057812,-21.741531,-23.998123,-19.387794,-17.823511,-23.845097,-20.418701,-22.4025,-16.865234,-18.392376,-17.373018,-22.077797,-17.24113,-19.855583,-12.174208,-24.633312,-22.13142,-20.486206,-21.833475,-14.732647,-22.073763,-18.152061,-26.256922,-17.81047,-17.160082,-25.167929,-18.980865,-26.347025,-20.545898,-19.41577,-20.989986,-21.718632,-23.054993,-22.532263,-13.67227,-20.55448,-22.097551,-15.941208,-21.657526,-19.649017,-18.56432,-22.054417,-21.763151,-21.972527,-15.391565,-16.803574,-15.964047,-22.531498,-28.263248,-24.749557,-17.46331,-20.318089,-12.982922,-26.190811,-22.214294,-17.392925,-22.003216,-17.789913,-20.2982,-15.860083,-19.776642,-26.741003,-24.676655,-18.433165,-16.333252,-16.900457,-21.03627,-22.124954,-21.332767,-23.388744,-20.411608,-17.90263,-27.985008,-19.951714,-21.557016,-14.932259,-24.009905,-22.355097,-18.498926
-16.472511,-29.331537,-16.891884,-17.574472,-20.38461,-26.498798,-21.131319,-20.50864,-14.168411,-16.215775,-15.86915,-17.004194,-16.642105,-17.282778,-12.238867,-17.883034,-18.141586,-14.998948,-20.381186,-10.741484,-19.31313,-20.38044,-13.531525,-15.114211,-15.181337,-14.084068,-21.04705,-12.675638,-13.25896,-12.395941,-20.118086,-15.505211,-20.1405,-18.580458,-19.929218,-25.413536,-22.263092,-15.648548,-22.26952,-17.62965,-22.044966,-19.635038,-19.184978,-29.39618,-22.378616,-13.820985,-19.106329,-16.60281,-15.274298,-18.539492,-22.584118,-18.632465,-20.738287,-20.407715,-25.298998,-23.304003,-12.622517,-22.216454,-20.65371,-18.171646,-15.717012,-14.449986,-17.070145,-26.934307,-19.844196,-13.87377,-15.357416,-17.48759,-16.974112,-26.223125,-19.501158,-17.71779,-22.661022,-22.328741,-18.797503,-19.243351,-23.590391,-20.637512,-20.943258,-12.396278,-18.262997,-23.399603,-17.780914,-17.666845,-20.791162,-17.517384,-20.355892,-17.710802,-17.431572,-20.36327,-18.826498,-19.306858,-20.703148,-26.910921,-15.89145,-19.126158,-20.20528,-14.347598,-25.360703,-17.021194,-18.308622,-19.832405,-21.681072,-24.605238,-22.969215,-21.106804,-15.704281,-15.943489,-20.169384,-23.06419,-23.136232,-13.661177,-20.253984,-23.13826,-27.241608,-24.200722,-20.78202,-15.0451355,-25.57828,-19.855198,-22.07491
-18.904793,-25.01479,-19.294052,-16.59172,-19.091087,-18.379425,-19.494667,-15.293274,-19.932724,-15.485725,-15.317253,-15.365833,-15.400101,-21.90562,-15.643586,-12.36639,-14.981342,-10.751934,-27.977064,-12.576799,-14.467357,-19.687824,-14.235767,-18.589792,-13.921333,-7.451866,-22.818773,-11.471273,-22.670115,-16.724247,-14.41329,-22.769402,-17.777042,-17.574911,-24.073034,-22.426094,-19.100704,-20.199696,-21.589886,-21.464573,-26.369791,-19.032207,-26.111788,-25.146503,-20.87796,-16.66503,-26.962,-19.182444,-14.830553,-22.029015,-29.426662,-18.81567,-27.408504,-15.64283,-30.021217,-14.069763,-20.637114,-16.552692,-16.88192,-16.270775,-14.0096,-14.876822,-18.843456,-20.577198,-19.973743,-18.892277,-14.417228,-18.006836,-15.2904215,-28.344273,-22.70036,-18.778097,-22.56412,-17.798191,-19.834839,-22.7535,-28.612753,-26.568151,-16.424498,-14.273455,-18.85899,-18.993237,-23.37528,-21.276255,-20.376453,-20.23578,-15.885874,-21.19717,-16.322254,-21.894367,-17.501892,-20.196213,-19.905506,-21.961435,-18.464876,-21.64828,-19.4483,-13.533731,-27.015657,-20.64625,-15.669353,-22.625662,-28.278172,-23.479418,-24.08791,-27.43507,-24.871765,-14.6938095,-22.284588,-20.191296,-22.238422,-15.595465,-18.17158,-21.813631,-25.289398,-21.823147,-23.722979,-18.846483,-21.392586,-21.829908,-19.773998
-18.508223,-21.11817,-18.055086,-20.752941,-21.675638,-19.603699,-21.566048,-12.847763,-20.406847,-13.404624,-17.964891,-17.203224,-19.813759,-16.497559,-15.4698925,-12.96058,-13.951464,-12.305218,-18.671408,-13.316092,-12.166443,-15.47652,-13.971136,-17.807114,-18.247375,-7.301176,-7.0254726,-5.592226,-17.72092,-15.842703,-10.753288,-13.258083,-21.57054,-24.712755,-25.984829,-26.077702,-14.519449,-24.30331,-16.086643,-16.864853,-24.183271,-19.661217,-24.86385,-25.649776,-21.246387,-18.960741,-21.277721,-27.433083,-21.767572,-23.35062,-25.733152,-19.397621,-22.405783,-16.557568,-19.77135,-9.73514,-19.453068,-12.207441,-15.573513,-17.72773,-20.079596,-17.162277,-25.438053,-18.242487,-15.797408,-23.154543,-18.67338,-24.151628,-12.041092,-21.679575,-21.917793,-19.391848,-18.704044,-14.26142,-18.45023,-19.93657,-18.280972,-24.934235,-19.103245,-13.092445,-15.007338,-22.825626,-24.660545,-14.015243,-15.238072,-25.388273,-14.006563,-19.761848,-18.023643,-18.740726,-17.86828,-24.16338,-16.337,-19.32717,-15.992624,-16.756832,-23.332855,-15.744774,-19.489353,-18.745188,-15.044603,-23.0957,-18.706726,-19.103857,-22.00958,-20.924389,-21.50438,-18.5858,-20.573948,-23.060444,-16.484161,-14.932716,-16.006445,-25.120985,-22.669624,-25.763687,-20.79668,-17.672962,-24.073586,-26.662907,-14.758676
-19.233662,-25.186943,-20.313343,-22.99865,-17.388176,-18.113625,-24.187237,-21.613668,-24.542297,-10.519882,-16.898224,-12.365961,-15.910863,-18.652857,-16.766243,-15.798237,-19.11472,-12.277491,-12.927379,-11.62509,-13.47202,-19.315298,-10.074455,-16.350254,-18.456127,-13.851941,-6.962435,-6.6720066,-12.644968,-9.206024,-17.74911,-9.775656,-20.546003,-22.75872,-26.671612,-23.59549,-20.900963,-24.874361,-20.40016,-14.528612,-24.603525,-20.632736,-17.054302,-23.382147,-23.04281,-17.776217,-21.186848,-27.334332,-23.556828,-18.971958,-26.62762,-19.078938,-21.666153,-14.212547,-21.73682,-17.05349,-18.533909,-17.719595,-15.868153,-21.028336,-25.523178,-18.633205,-19.358864,-21.21464,-18.104898,-20.812096,-16.828318,-23.418337,-19.205177,-19.33844,-14.869232,-18.80716,-14.707001,-16.349556,-14.871661,-21.559658,-15.076959,-22.024902,-23.841438,-18.256483,-16.954855,-25.302767,-16.50142,-14.088091,-18.630219,-34.074776,-22.826693,-15.90731,-17.991013,-24.207106,-14.267899,-20.482513,-19.612848,-25.64091,-17.856297,-16.484825,-23.358162,-23.400124,-17.713278,-24.209087,-14.94669,-26.712013,-17.140053,-22.090254,-22.242958,-17.152506,-19.902584,-21.888363,-28.610182,-23.703674,-16.34367,-16.612278,-17.697271,-20.875824,-22.588606,-22.352816,-15.776614,-20.90662,-19.788616,-25.387302,-13.11425
