-26.775173,-24.613956,-24.27311,-23.351658,-20.481054,-20.722284,-19.014034,-19.859873,-17.46593,-18.786186,-18.390623,-18.224916,-17.756098,-18.45885,-19.949333,-18.575798,-18.405598,-18.818031,-19.672144,-18.362305,-17.186567,-19.28805,-18.884113,-21.461296,-20.21657,-20.172554,-20.660925,-19.92337,-19.5613,-21.599012,-19.898071,-21.78698,-20.890347,-22.27938,-19.736385,-21.818977,-21.326546,-22.024708,-21.71954,-20.972988,-21.117897,-21.137543,-24.553427,-21.527187,-22.530533,-1.3375854,-1.0522003,-1.0309868,-1.1371536,-1.1612701,-1.0784035,-1.0400467,-1.1425743,-1.233635,0.0,-24.49215,-22.066284,-25.343906,-24.374413,-25.434555,-24.796587
-33.5444,-34.83302,-33.734238,-30.793945,-26.658688,-41.2217,-36.02314,-37.53764,-31.7645,-39.875645,-31.113989,-39.73902,-40.436966,-41.57391,-34.414364,-30.233654,-35.044796,-32.483486,-33.489117,-26.86567,-32.25721,-34.061287,-36.195732,-30.60877,-27.225288,-36.769054,-37.343285,-37.91343,-32.922283,-42.974968,-29.434664,-36.48958,-33.321114,-33.73205,-30.761114,-31.665379,-34.07373,-38.84023,-37.634098,-36.730427,-34.93487,-36.173313,-33.03974,-31.193933,-33.22701,-8.086094,-39.2209,-35.60981,-31.900423,-43.915333,-43.09863,-37.4005,-33.711624,-34.27361,-11.803207,-35.136307,-29.025568,-36.981503,-34.318695,-31.951065,-33.33815
-34.667854,-35.56899,-31.54284,-34.809357,-34.920498,-42.089413,-36.887062,-34.351685,-32.85238,-33.628002,-33.375504,-36.261116,-37.57645,-36.23899,-32.998238,-33.794853,-34.102028,-33.731506,-34.3672,-31.0657,-31.93059,-39.25302,-34.234707,-33.47931,-30.289764,-31.900688,-37.66472,-37.227764,-37.242577,-43.593834,-36.59255,-32.69449,-33.511845,-33.935326,-33.19965,-33.402195,-33.175552,-30.585299,-39.870483,-37.99472,-37.379143,-32.703445,-34.179733,-31.681843,-32.677746,-13.149778,-34.968914,-32.73183,-29.554842,-38.96925,-42.061657,-40.16701,-33.08365,-33.336834,-17.54451,-35.397,-29.9698,-37.649372,-37.919056,-35.637897,-32.908405
-36.15251,-31.561348,-35.823322,-30.993025,-29.990398,-36.08039,-38.633484,-34.486237,-35.74307,-28.852936,-33.411743,-29.607172,-35.51623,-36.670044,-34.44477,-40.461975,-32.030003,-35.13396,-31.80679,-30.301697,-34.436043,-35.00748,-33.700504,-40.85087,-31.00838,-32.3562,-42.60341,-37.035694,-30.850311,-42.928123,-31.836487,-34.89092,-33.950073,-33.74117,-35.0889,-36.359306,-36.48171,-30.879997,-41.43595,-31.425854,-38.421787,-34.223442,-33.200928,-29.72626,-37.56824,-15.044809,-32.25519,-34.53281,-32.099285,-37.472565,-37.266914,-36.308357,-31.256994,-32.532578,-19.56938,-40.0451,-33.61247,-31.951094,-42.015163,-35.354107,-30.80892
-35.54549,-36.261753,-34.17466,-31.755972,-33.980667,-41.16171,-31.974556,-39.881046,-36.2469,-34.832993,-35.001053,-29.786625,-37.001534,-35.608715,-36.850914,-36.54289,-36.37407,-37.784737,-37.033997,-36.13779,-38.536686,-30.785059,-34.087013,-38.653404,-28.444904,-37.742973,-40.93579,-34.547688,-30.88963,-36.809402,-29.362968,-36.287395,-32.76456,-33.483246,-34.8641,-35.409985,-36.35869,-34.50836,-33.36566,-32.751064,-37.05293,-37.670227,-31.382156,-34.17394,-38.38812,-17.793638,-30.274609,-39.87054,-39.148987,-43.344208,-31.238586,-40.665817,-34.2829,-34.666897,-20.480186,-34.869328,-40.714493,-30.51602,-40.89696,-34.846436,-32.930134
-38.012768,-37.786503,-37.368725,-36.45734,-37.65702,-38.673405,-35.460655,-39.990612,-37.85505,-43.71845,-37.246536,-33.604073,-38.17121,-34.083485,-38.593678,-41.919495,-37.607803,-33.653973,-36.940704,-36.004414,-34.96046,-34.726273,-34.8833,-38.410027,-27.904375,-39.694134,-38.641968,-32.724194,-34.694836,-33.60128,-33.363857,-33.012238,-34.377922,-38.310524,-29.059288,-33.565304,-35.311157,-38.81937,-32.9611,-39.20693,-38.456383,-34.30144,-31.007,-36.955055,-40.489273,-20.364088,-32.364273,-34.515022,-30.848991,-39.130165,-27.639729,-39.113792,-37.979824,-35.40642,-24.356354,-36.091713,-39.351753,-38.267044,-43.182125,-35.64037,-38.178406
-35.866173,-34.12873,-35.49383,-36.137947,-34.701,-38.656963,-37.351086,-38.262863,-35.830826,-34.84635,-36.761322,-32.92802,-34.532585,-39.818527,-35.197323,-34.166565,-35.62499,-30.948755,-34.35988,-31.721752,-37.459805,-41.365234,-36.44158,-40.321564,-33.947495,-39.987274,-36.18575,-34.640232,-33.53112,-30.435452,-38.14303,-36.208046,-38.790638,-38.95138,-30.436142,-34.70989,-41.312515,-32.94244,-32.456467,-39.27708,-33.8739,-34.683865,-30.321302,-37.255833,-39.972557,-20.498796,-35.66142,-32.543785,-29.13194,-37.593967,-28.853477,-31.866194,-35.12393,-34.77159,-24.458366,-41.30528,-33.375576,-33.880344,-43.29644,-30.451136,-46.379787
-37.667793,-32.9466,-33.302162,-42.985443,-37.078274,-32.68687,-38.929184,-37.885933,-33.544724,-33.12608,-35.965214,-33.384247,-31.455887,-41.11357,-35.112595,-31.10284,-42.248726,-34.42075,-36.76741,-34.45856,-35.58373,-38.769035,-42.05403,-37.335518,-31.864294,-41.458515,-33.521015,-33.824394,-32.310856,-35.43431,-36.168304,-35.7345,-33.844254,-38.00452,-34.81257,-34.079853,-36.88728,-36.009148,-33.76551,-36.39982,-34.911327,-40.779057,-38.600742,-38.63224,-37.490902,-22.813908,-37.74688,-28.493103,-31.67561,-45.828743,-32.42701,-31.826979,-37.576077,-39.579704,-25.886635,-39.88706,-30.916016,-31.644598,-40.348625,-36.24869,-43.4997
-39.709606,-29.987965,-36.098232,-39.522762,-40.626656,-32.571644,-32.905045,-38.861004,-29.907082,-33.433167,-32.65477,-30.261099,-28.71735,-39.951447,-40.50612,-33.944942,-38.41535,-34.56992,-38.15187,-36.847,-32.40962,-33.055836,-35.350872,-34.15605,-33.521114,-38.488106,-36.58844,-31.861225,-36.45931,-36.101585,-30.627316,-30.706047,-34.889885,-32.68404,-33.008568,-35.49356,-37.94222,-37.10556,-36.13207,-36.10107,-40.9952,-34.907528,-36.551952,-35.346504,-32.276047,-23.978664,-38.390842,-30.38947,-33.28665,-41.470566,-32.740074,-36.486065,-35.1937,-37.29778,-27.88011,-35.47498,-33.16895,-35.815327,-40.485615,-39.35684,-37.192795
-40.745132,-35.11021,-41.605633,-31.493555,-49.448383,-36.415005,-34.952682,-39.60918,-28.89885,-36.3958,-36.47834,-34.885933,-31.548294,-34.22507,-38.422546,-29.571821,-38.276512,-37.533302,-37.065872,-36.861855,-32.1962,-37.11622,-29.406544,-39.340157,-33.480755,-34.300613,-38.28833,-32.270504,-42.72361,-34.852764,-33.591736,-31.860409,-35.490746,-34.32835,-34.972797,-32.576286,-38.959118,-37.792973,-37.753807,-32.05454,-38.081223,-38.458424,-41.601875,-33.04141,-32.422394,-26.324692,-47.683758,-39.660454,-35.846493,-34.260498,-34.74527,-33.581898,-32.330215,-33.855373,-26.45226,-31.799458,-35.36319,-36.340893,-41.879417,-37.291763,-34.309265
