-22.67787,-20.075521,-17.624763,-20.33801,-17.90983,-22.857447,-29.211187,-25.854261,-21.095873,-21.520954,-16.721905,-20.546478,-21.215942,-23.912317,-17.997866,-18.731133,-21.841492,-21.72692,-22.748741,-17.481949,-14.7855835,-17.852827,-25.509502,-21.399734,-17.71706,-22.071194,-22.343695,-22.611433,-19.90189,-18.848455,-17.182009,-19.998596,-21.759686,-23.304245,-21.041742,-20.342728,-20.4135,-21.981728,-15.736805,-17.176651,-23.826374,-20.504406,-17.715752,-15.965708,-15.024471,-17.018568,-14.561768,-18.509642,-19.082844,-20.785278,-18.055698,-17.309767,-16.689692,-18.147367,-14.285875,-16.918526,-16.019487,-18.370966,-16.636833,-20.268744,-15.407553,-16.027676,-19.917059,-14.299587,-15.285364,-11.929995,-12.840134,-9.4243355,-8.640419,-7.5940037,-6.6259823,-5.75494,-4.962364,-4.233181,-3.5583363,-3.2677116,-3.2847939,-3.286932,-3.2865372,-3.2868443,-3.2871227,-3.28722,-3.2866764,-3.286583,-3.2871037,-3.287159,-3.285534,-3.293068,-3.3153114,-3.3142548,-3.314188,-3.3136425,-3.3137188,-3.3139858,-3.314314,-3.3139343,-3.3135414,-3.3138752,-3.3141613,-3.3142357,-3.3136787,-3.3135853,-3.3141212,-3.3141994,-2.9888248,-3.9335918,-11.29669,-11.980444,-11.523834,-9.232784,-11.408697,-19.656876,-17.513105,-18.446693,-16.493097,-19.587399,-17.010208,-21.17553,-22.198477,-18.648357,-20.224676,-14.673752,-16.315853,-20.03721,-19.39772,-23.15139,-19.227146,-20.36108,-15.4303875,-18.72473,-22.577044,-19.622765,-23.928604,-27.637058,-21.780836,-21.034523,-20.980703,-24.495155,-22.638374,-22.208755,-17.504107,-21.571428,-20.68774,-17.863468,-20.625746,-20.57053,-20.889477,-17.225672,-20.00261,-17.099396,-15.594849,-19.255888,-17.534481,-18.872551,-21.101143,-23.167904,-22.327087,-21.445248,-24.044628,-25.048508,-20.582676,-21.19939,-25.112251,-20.036915,-21.681368,-23.304993,-27.30789,-18.749329,-17.283293,-20.03249,-17.671524,-23.046139,-20.803303,-22.693518,-20.82048,-21.476921,-28.898994,-23.836813,-26.293869,-22.06369,-22.815973,-23.528404,-23.182037,-23.281967,-24.162882,-21.799011,-18.102236,-19.462166,-15.712328,-16.031452,-23.052296,-18.621103,-17.711775,-24.933216,-25.702997,-23.227724
-29.085861,-35.999252,-26.9192,-19.619396,-20.01062,-26.668495,-36.832607,-33.942802,-32.254707,-25.796635,-24.968891,-23.548967,-29.818886,-28.936798,-19.127058,-18.126173,-25.750912,-31.17714,-24.364534,-20.62403,-26.402994,-26.290825,-27.083626,-24.764425,-24.989286,-32.185688,-23.289576,-23.202024,-23.889973,-18.69245,-18.275738,-22.252537,-21.048698,-19.621933,-21.109318,-25.245838,-31.755016,-27.54844,-23.36055,-23.470722,-28.955763,-25.510752,-30.485699,-21.762615,-15.426285,-18.41383,-27.656517,-34.63525,-35.33291,-27.002415,-27.510677,-25.242512,-25.170506,-23.071533,-19.027756,-24.268192,-20.859892,-21.990314,-19.300575,-20.195065,-19.317446,-22.43196,-29.108665,-20.272673,-15.526819,-22.20921,-26.474705,-29.92122,-36.879692,-41.395046,-41.491356,-41.491436,-41.46815,-41.213257,-39.700844,-45.07276,-70.18303,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.66784,-58.87262,-61.985886,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-26.17641,-14.659336,-18.393631,-31.089594,-26.624756,-22.041584,-21.208384,-26.784878,-29.432974,-25.326666,-27.371338,-26.028484,-20.173763,-21.162949,-22.148846,-28.546625,-23.842901,-21.460777,-25.703732,-22.972979,-29.44502,-23.884598,-23.308971,-20.856241,-17.19326,-20.796759,-21.783764,-18.830162,-22.048056,-28.191504,-28.86621,-27.385088,-22.891563,-24.221495,-24.317186,-23.834793,-23.53984,-22.869022,-21.325138,-27.526207,-29.866516,-25.683575,-26.555527,-26.651827,-27.400858,-22.995422,-23.240643,-23.843716,-20.600668,-20.998653,-26.501099,-27.639849,-29.666393,-34.75148,-35.142548,-31.613594,-24.801584,-27.563179,-33.703693,-30.973822,-27.90266,-30.08876,-30.911509,-28.608109,-21.90134,-24.654165,-23.608732,-23.170458,-26.348759,-28.827244,-33.940765,-32.965023,-28.725342,-25.875917,-24.62339,-23.964907,-20.787174,-23.225643,-21.811186,-24.571707,-33.71667,-24.79979,-22.481483,-24.913984,-28.430618,-29.35354,-23.876427,-28.118097,-23.535892,-22.089987,-27.502064,-27.145018
-30.780619,-34.921627,-33.205376,-27.673183,-27.34143,-25.10904,-31.544775,-33.608482,-28.828697,-23.957485,-21.723742,-22.22763,-27.776737,-26.95204,-20.495884,-21.225727,-22.925575,-22.548859,-21.36397,-25.606262,-24.54032,-22.59513,-22.75748,-24.81274,-26.54376,-31.763,-21.800667,-22.421215,-27.474663,-20.449957,-20.638973,-25.157696,-22.50197,-24.532951,-26.365517,-27.326221,-33.265068,-28.950554,-21.526623,-21.886414,-24.791504,-24.47604,-29.246765,-24.02544,-20.689894,-24.376709,-33.564354,-33.55995,-26.160048,-21.952902,-22.854355,-25.285563,-32.263916,-23.086842,-19.133265,-20.259655,-18.896597,-19.153023,-20.009926,-20.981565,-29.443577,-25.123444,-29.973673,-19.057243,-16.440063,-22.52013,-25.344818,-28.257536,-36.02145,-55.317463,-55.393734,-57.108406,-54.824554,-56.165398,-56.367012,-58.273445,-63.987617,-65.16301,-65.255295,-66.01761,-66.155685,-65.4827,-65.15432,-65.16767,-65.659744,-66.20558,-63.457462,-57.715805,-59.953514,-65.16438,-65.15498,-65.50504,-66.16639,-65.9907,-65.24414,-65.1608,-65.2973,-65.95924,-66.228615,-65.43297,-65.17227,-65.20438,-65.627975,-66.28099,-28.650887,-18.731781,-21.935015,-32.264675,-29.497423,-27.601395,-23.932087,-23.100628,-25.82159,-25.989506,-24.742638,-27.009258,-22.40169,-23.957397,-25.316849,-30.74047,-19.569893,-19.182003,-24.815592,-23.187119,-24.043842,-22.153072,-26.505302,-24.537605,-22.936047,-28.971622,-24.128735,-21.226357,-19.849342,-21.992651,-28.18003,-21.69775,-20.055216,-26.516903,-27.69667,-28.83688,-26.231441,-20.596188,-18.7808,-23.118305,-28.034569,-25.460182,-27.3298,-23.348711,-24.47316,-20.332977,-20.49092,-24.682476,-27.38861,-28.51445,-29.086119,-28.24004,-28.476353,-24.521393,-25.52193,-28.505062,-29.520916,-30.682373,-32.72326,-24.342884,-24.189415,-31.510683,-31.488611,-27.720303,-25.114517,-24.489983,-24.07572,-25.032578,-26.796595,-28.041864,-36.86047,-35.548515,-31.6484,-31.038897,-27.1114,-24.705936,-21.822598,-30.804932,-22.263226,-21.126244,-23.997452,-20.46215,-23.71904,-27.959106,-24.403685,-30.85879,-27.812092,-28.48129,-24.096485,-24.267017,-28.842169,-32.028225
-29.991415,-30.26895,-31.890823,-30.325481,-23.59468,-22.276875,-24.754982,-29.29596,-32.644123,-27.42508,-25.210392,-25.303654,-26.329157,-24.774536,-20.584324,-22.90387,-24.093391,-21.659372,-22.034039,-21.762394,-25.652775,-19.3376,-19.473652,-25.021305,-22.130322,-26.835169,-20.756798,-20.0044,-29.126799,-22.898521,-21.435734,-21.648153,-29.185978,-29.40485,-25.18315,-28.32239,-25.914745,-27.409113,-22.925516,-24.392546,-23.770473,-28.417181,-26.503258,-30.197346,-31.484543,-36.209934,-31.681036,-32.521404,-24.974766,-23.28593,-26.792967,-26.298956,-28.467377,-21.33719,-21.002542,-23.698832,-24.45035,-23.113405,-23.647964,-25.808094,-31.459158,-24.638048,-20.995815,-18.960823,-20.022497,-28.798449,-26.171421,-28.232307,-38.027996,-50.839027,-51.570023,-50.698647,-51.871876,-50.74929,-50.785126,-51.77684,-51.62136,-51.63344,-51.597084,-51.470573,-51.455303,-51.554405,-51.629402,-51.621162,-51.525253,-51.447468,-51.844208,-56.414055,-53.480232,-51.622597,-51.628487,-51.550552,-51.45363,-51.47464,-51.59958,-51.633614,-51.59035,-51.48595,-51.438652,-51.563553,-51.62629,-51.61699,-51.53781,-51.43094,-31.021753,-19.990667,-20.667658,-29.792961,-23.215252,-21.246666,-26.152462,-25.044357,-27.923857,-26.957163,-24.20546,-24.878372,-29.049438,-33.8041,-27.44225,-23.64697,-18.83731,-18.093729,-19.45146,-21.733463,-22.072662,-26.351738,-29.44806,-24.640032,-20.113873,-25.20271,-24.677338,-21.754757,-17.970762,-19.443237,-26.661243,-22.317127,-21.552776,-27.697151,-29.154327,-21.11272,-19.956556,-23.217426,-22.521473,-21.296864,-25.441841,-28.140232,-31.686005,-23.272814,-20.959671,-20.99715,-24.63237,-23.35549,-21.665672,-23.0638,-21.578056,-26.981884,-25.560806,-21.137207,-21.956396,-28.4834,-31.117474,-30.81454,-28.095594,-23.410004,-25.442535,-30.141266,-26.161106,-25.633595,-24.051716,-22.961416,-26.6372,-24.274672,-23.678156,-26.677158,-34.78917,-32.149666,-28.1106,-30.915876,-26.271431,-26.246536,-25.655668,-30.408092,-24.282532,-24.569464,-23.509567,-22.448708,-25.3391,-26.077694,-23.086008,-28.347824,-28.152714,-26.731133,-23.022552,-20.460848,-24.73036,-28.587921
-34.25291,-27.662071,-25.306978,-25.612297,-25.890125,-29.056393,-28.005009,-29.056396,-31.73738,-34.9523,-31.054527,-30.682413,-27.44601,-24.543888,-21.321182,-22.991108,-25.663794,-28.387321,-28.073696,-21.166248,-23.875696,-21.712122,-23.04768,-22.107832,-19.414635,-27.87082,-22.202103,-17.925444,-19.998539,-19.969315,-19.123207,-21.95854,-25.204964,-26.309673,-21.483149,-21.353977,-24.744892,-23.595213,-22.01206,-21.29733,-25.164427,-26.935394,-28.257711,-26.114388,-33.206882,-29.08581,-24.51084,-28.376932,-24.441101,-26.446804,-28.068027,-23.985092,-21.10353,-23.933012,-22.64335,-25.600655,-27.619505,-22.099915,-23.4589,-32.235935,-32.46061,-24.374065,-21.338915,-27.411877,-25.663115,-27.554365,-29.545622,-34.148895,-38.366734,-52.46659,-52.00271,-52.469154,-51.732777,-52.441673,-52.3435,-52.269226,-52.392265,-52.326675,-52.38318,-52.56373,-52.5767,-52.45021,-52.333,-52.34581,-52.491745,-52.58648,-52.365112,-51.916412,-51.981766,-52.343567,-52.334415,-52.45585,-52.578796,-52.55854,-52.37935,-52.326492,-52.395622,-52.538086,-52.60406,-52.433266,-52.33767,-52.35354,-52.47024,-52.613575,-34.562607,-23.76315,-20.584677,-23.517801,-21.270632,-21.71803,-26.674402,-24.493969,-27.317438,-25.361317,-29.379505,-28.284397,-26.861115,-30.015873,-24.294703,-22.67456,-27.239643,-25.947102,-24.15892,-17.535892,-19.287079,-23.648382,-26.656096,-24.059322,-20.944023,-21.93368,-21.937592,-24.21647,-20.705746,-21.51684,-24.826488,-23.944096,-21.45961,-23.171106,-24.477032,-18.713924,-19.43863,-22.819204,-19.660978,-19.21273,-25.212633,-32.124153,-30.439207,-28.335926,-28.294092,-29.615402,-32.788277,-26.423317,-19.20064,-17.73305,-21.24287,-31.870928,-31.162556,-27.30006,-27.796747,-30.350174,-27.355995,-30.079254,-27.464228,-30.246489,-32.930454,-31.359838,-28.106049,-26.996998,-25.792936,-24.112312,-22.77039,-20.70032,-21.775394,-29.854122,-26.863811,-22.313154,-22.73579,-28.988712,-28.195705,-26.899475,-27.078812,-37.45626,-26.52208,-26.068733,-32.41618,-30.94857,-25.72456,-20.330135,-25.058563,-25.33392,-25.118866,-26.166956,-22.369389,-22.855824,-31.664753,-34.655827
-36.52794,-27.283054,-27.66618,-34.502857,-32.501022,-34.297874,-29.420635,-30.181963,-35.400208,-31.270147,-31.095417,-27.475857,-26.179422,-30.099573,-26.67507,-22.901909,-22.299425,-28.287779,-23.941933,-23.11017,-24.199867,-25.08384,-23.56114,-20.154634,-19.798498,-26.632673,-26.374037,-21.893625,-20.591713,-24.517538,-23.890965,-26.958694,-22.960201,-23.617916,-20.741447,-20.333542,-27.443584,-23.662123,-21.07573,-24.256557,-36.608414,-27.246487,-26.758392,-26.67538,-29.723032,-25.347424,-20.893808,-23.381357,-21.262474,-21.200125,-24.28836,-23.627228,-20.903603,-23.4555,-23.381298,-27.05625,-23.219675,-22.174301,-26.58743,-25.46246,-28.67244,-30.72866,-22.649529,-23.10858,-22.643997,-26.076935,-27.815182,-28.942955,-38.92044,-65.832726,-74.4733,-69.126465,-76.62453,-68.75371,-69.802124,-69.556526,-70.99933,-74.63577,-72.80153,-69.42146,-70.11403,-70.743004,-74.40172,-73.87677,-70.22424,-69.99155,-68.231766,-56.90283,-60.483467,-73.960434,-74.3376,-70.667465,-70.08775,-69.47828,-72.89192,-74.663376,-71.62625,-70.59874,-68.98612,-71.83913,-73.86891,-72.71836,-71.4608,-68.90449,-35.810955,-31.768137,-26.374107,-22.89951,-25.991585,-25.291855,-25.62872,-28.122139,-28.799034,-23.63572,-25.251598,-25.466553,-22.382051,-27.029118,-24.886196,-26.76719,-32.27097,-29.649033,-21.74305,-19.160505,-24.488266,-26.353481,-28.33253,-29.758322,-29.895432,-24.699322,-19.168556,-22.185524,-32.108128,-25.816078,-27.715462,-25.055765,-20.309986,-23.068136,-26.073498,-24.401657,-25.147686,-25.229656,-20.15842,-21.334778,-33.46379,-30.260096,-31.77409,-31.820784,-33.121098,-31.804102,-41.26974,-38.39491,-22.89371,-21.50357,-26.36924,-32.080475,-36.8059,-37.225494,-36.273914,-29.234755,-25.16006,-25.385323,-27.540825,-28.771053,-30.535492,-40.440567,-28.783215,-23.19471,-27.33522,-25.185978,-20.87558,-24.911797,-28.277603,-28.59171,-27.45403,-20.526787,-23.689438,-28.141819,-30.789698,-26.627415,-24.50116,-24.470833,-22.908463,-26.41409,-26.025982,-24.939186,-20.475489,-18.31103,-23.150196,-26.415426,-25.456242,-33.68806,-27.363491,-25.246405,-33.970226,-37.646465
-34.708744,-27.063633,-23.045958,-25.820686,-30.252918,-26.249249,-24.593262,-28.241892,-36.446194,-32.104305,-28.83259,-25.527552,-25.593033,-28.948444,-23.650421,-19.454887,-22.9103,-22.285372,-22.16428,-26.26295,-23.21566,-23.59082,-16.701689,-19.896614,-21.469223,-28.626255,-29.275934,-29.860296,-26.807768,-25.784893,-22.165592,-25.959091,-24.994581,-26.825245,-24.391033,-22.072004,-29.752197,-28.464344,-25.837574,-26.95346,-29.955513,-25.674881,-22.870462,-26.173405,-26.417227,-24.111925,-24.9788,-24.036953,-24.637167,-22.19017,-19.96024,-18.433235,-20.367586,-22.418657,-23.04842,-26.057858,-19.295513,-22.892056,-21.870176,-18.719818,-22.458857,-26.759098,-21.379192,-23.557137,-22.448175,-23.463783,-26.203033,-28.811466,-38.892853,-65.433395,-75.87053,-69.388565,-69.0383,-73.63756,-67.97061,-76.65299,-68.87053,-70.912674,-73.7325,-67.89499,-76.10982,-68.61989,-72.06825,-72.67015,-68.356186,-76.10072,-64.943985,-58.666145,-61.047264,-72.58531,-72.15613,-68.58159,-76.10921,-67.931564,-73.63768,-71.01578,-69.093124,-75.99244,-67.584885,-74.90605,-69.87457,-69.80705,-75.26729,-67.47664,-34.908504,-24.86557,-25.75385,-24.80487,-24.887684,-27.976692,-25.030651,-26.365692,-26.57713,-21.520706,-24.255655,-21.092842,-25.424534,-26.446365,-24.791359,-28.254341,-24.895506,-23.564644,-20.763891,-20.642773,-22.156025,-24.568125,-26.462145,-31.226892,-34.043613,-24.86034,-20.797695,-24.446514,-30.862213,-23.580212,-23.405216,-27.280426,-21.63377,-24.301292,-19.652325,-19.367321,-22.075537,-23.183231,-26.410553,-24.990572,-25.176315,-22.670328,-24.9887,-26.644188,-23.514774,-27.48165,-29.271324,-29.871758,-22.866234,-19.760807,-22.55427,-29.07503,-28.46626,-25.626196,-25.601706,-24.213285,-29.338305,-25.120972,-28.442255,-24.054539,-27.19228,-37.266228,-23.98793,-24.038574,-29.95395,-23.890043,-21.251787,-27.73074,-27.025545,-29.018661,-33.64825,-21.833582,-21.404463,-25.259789,-25.120472,-28.830914,-26.74489,-22.592264,-18.337051,-22.960299,-25.200308,-24.413363,-23.682209,-22.471853,-26.417522,-23.889086,-23.383562,-26.445858,-31.705439,-29.201118,-25.482273,-24.766056
-34.71267,-24.762318,-19.246387,-21.024616,-24.894749,-27.361237,-30.443066,-30.774883,-34.497746,-27.412191,-26.335339,-32.230198,-30.691988,-29.77833,-23.810701,-22.7818,-26.561226,-20.566187,-25.603537,-27.730743,-28.539383,-21.200039,-14.344461,-16.817598,-27.669905,-30.476437,-31.90821,-30.818098,-21.749994,-22.069103,-24.330338,-23.655838,-28.208221,-30.851732,-26.220264,-23.583122,-27.293468,-25.293732,-23.739733,-26.238937,-22.531693,-20.527582,-21.241165,-28.309586,-30.846123,-25.008038,-26.120468,-34.370346,-33.98088,-31.643484,-28.699804,-24.886984,-25.96807,-20.797596,-24.055412,-25.460163,-24.164104,-23.820147,-22.83923,-22.331114,-25.610407,-25.848892,-25.314316,-27.248505,-23.42633,-24.705666,-29.299446,-34.199886,-37.897614,-51.587307,-50.246674,-51.016304,-50.830494,-50.105915,-51.51906,-50.19615,-51.158165,-50.743637,-50.336487,-51.46927,-50.058395,-51.28795,-50.563084,-50.47136,-51.36197,-50.04699,-51.627304,-54.141785,-53.035835,-50.483845,-50.549355,-51.29888,-50.055954,-51.461838,-50.346725,-50.727783,-51.159935,-50.103,-51.527378,-50.23442,-50.912903,-51.003845,-50.183727,-51.541557,-33.501427,-22.771421,-24.024986,-23.31274,-22.105976,-27.281973,-31.22695,-29.232061,-26.346443,-21.51132,-21.144129,-20.96702,-22.510645,-26.44487,-28.133858,-22.57016,-20.075405,-20.912329,-22.275806,-20.096947,-17.561687,-22.668,-25.413277,-26.634617,-29.943947,-36.759296,-33.014088,-29.548826,-24.51825,-21.5038,-25.125153,-28.442972,-26.106506,-25.900997,-19.472607,-17.894821,-20.195183,-17.877445,-20.450716,-22.609062,-27.696928,-23.251783,-23.771477,-30.141987,-21.745943,-21.302422,-22.37828,-25.012506,-26.505997,-24.896395,-25.483295,-28.604614,-23.905186,-20.220907,-23.1851,-26.977665,-30.4993,-27.652676,-29.109497,-22.744694,-22.754528,-27.411194,-21.882984,-22.044443,-29.294838,-26.562307,-24.99376,-26.846855,-23.63652,-27.13751,-31.933714,-27.349741,-23.920734,-26.059656,-23.240005,-24.48971,-24.648575,-25.63338,-19.317194,-18.44216,-21.162235,-23.544552,-26.78372,-26.401056,-25.064041,-27.980963,-32.636147,-29.06347,-33.692646,-35.963303,-23.065517,-20.878971
-31.510124,-26.285833,-21.054909,-24.378641,-24.881573,-28.952923,-31.011435,-32.73964,-32.899067,-22.976212,-22.574577,-27.347803,-25.374348,-27.582947,-26.975008,-30.436384,-27.584082,-19.595053,-19.754097,-25.115376,-25.526424,-18.646452,-15.753479,-18.811937,-32.233658,-32.825527,-26.707653,-25.196241,-19.93898,-19.499767,-23.795223,-21.532524,-22.959908,-25.48494,-26.489697,-24.487541,-28.148182,-30.17995,-27.714266,-22.997047,-22.854473,-23.09477,-25.35249,-24.396713,-23.524067,-27.127779,-24.229717,-24.89822,-25.370998,-26.478611,-19.82199,-19.66697,-27.592714,-19.411362,-18.588642,-22.941769,-23.678902,-25.252829,-28.800468,-32.732967,-28.800304,-23.494831,-18.695692,-15.903044,-15.824244,-21.377398,-23.224676,-25.397366,-36.169544,-44.93238,-45.816242,-45.249016,-45.30874,-45.840088,-45.011024,-45.97016,-45.198364,-45.459373,-45.755375,-45.020973,-45.989655,-45.11747,-45.58214,-45.649246,-45.076942,-45.99875,-45.03017,-46.128307,-45.28743,-45.639885,-45.59195,-45.111355,-45.991604,-45.024815,-45.74699,-45.46982,-45.192146,-45.953793,-44.990803,-45.84147,-45.34885,-45.289314,-45.886436,-44.98354,-31.799335,-22.014112,-23.262472,-21.697985,-22.871725,-24.433764,-27.844633,-33.28844,-28.511446,-25.008121,-25.159922,-26.756607,-21.11763,-22.893776,-30.792131,-24.68383,-21.026976,-24.551521,-26.694538,-21.138752,-16.744556,-22.24086,-30.980818,-26.34592,-22.08905,-23.126165,-23.709455,-22.923191,-25.369862,-26.519205,-25.063148,-29.33889,-25.020061,-23.565199,-23.685902,-19.950596,-19.882538,-19.492329,-22.61374,-23.149307,-26.63121,-29.926846,-24.901684,-22.84274,-19.599241,-22.302315,-21.26645,-25.511375,-26.224075,-31.51834,-30.162352,-26.194164,-23.524376,-23.583515,-23.367222,-27.137028,-31.642502,-27.99821,-30.590586,-23.161356,-21.845257,-26.48584,-23.18705,-23.90841,-25.127386,-29.619827,-25.736885,-18.749592,-17.073914,-22.157433,-29.222692,-30.06961,-22.158007,-24.63142,-26.555433,-28.60188,-25.735886,-23.14941,-21.345795,-22.133156,-22.00947,-25.406223,-25.972637,-19.723883,-21.42315,-31.270811,-35.748154,-29.179047,-28.367813,-25.7477,-24.3356,-20.891136
-28.7371,-27.226732,-26.954016,-25.939552,-28.27057,-22.712748,-24.384972,-28.510208,-31.043865,-25.685402,-25.358257,-30.855877,-25.072088,-21.459354,-25.62713,-31.680449,-25.098677,-24.61869,-22.231565,-25.819775,-21.30655,-16.335583,-19.772882,-21.47427,-28.500763,-28.90718,-23.569004,-22.328789,-28.48242,-22.783386,-23.284397,-23.993729,-22.87824,-22.477348,-30.114191,-34.419662,-32.745132,-29.176168,-32.426605,-27.618347,-25.313393,-25.240522,-26.468925,-26.474466,-20.789324,-22.085749,-28.721329,-27.338614,-25.780851,-22.594799,-19.277466,-19.538807,-24.71371,-20.60809,-21.080215,-26.851202,-26.39256,-26.792465,-29.653173,-30.086018,-23.555927,-25.325193,-19.762287,-19.383093,-16.003193,-20.239517,-25.580158,-24.199612,-32.12771,-55.671295,-51.939743,-53.90857,-53.53164,-51.804672,-55.73481,-51.732224,-54.34224,-53.15039,-52.15474,-55.434807,-51.591896,-54.816917,-52.708878,-52.483192,-55.074783,-51.56871,-55.16823,-49.088913,-52.733303,-52.513893,-52.675106,-54.855026,-51.586937,-55.41046,-52.179325,-53.11158,-54.38142,-51.682182,-55.625015,-51.91621,-53.586754,-53.894367,-51.848446,-55.665897,-30.211044,-22.306868,-29.388235,-25.265385,-24.650951,-25.783707,-28.483545,-26.61898,-23.075537,-27.519472,-32.270687,-27.5377,-27.211666,-28.138975,-28.292213,-23.505772,-21.559668,-17.699156,-22.615284,-26.93304,-20.955322,-19.931984,-27.250956,-29.393234,-23.416302,-21.36964,-25.524197,-23.115337,-28.83197,-28.778217,-29.552513,-22.284706,-19.71518,-25.354012,-29.683853,-27.733433,-28.373636,-26.57398,-22.287886,-25.319283,-29.07686,-33.063526,-33.763638,-23.310688,-23.640144,-22.211048,-18.382599,-22.45657,-29.191322,-27.416788,-30.649038,-35.030384,-29.755953,-31.266958,-23.539913,-23.636131,-27.904667,-25.155226,-29.222626,-33.665436,-24.756449,-23.77462,-29.719847,-32.607117,-32.842587,-29.015272,-22.156569,-18.068872,-20.899128,-24.779942,-29.169563,-26.149113,-21.40948,-25.250196,-27.714642,-27.305353,-27.27519,-26.9026,-24.671103,-30.657688,-32.01957,-25.134626,-28.525148,-22.837055,-20.92775,-30.073053,-33.582348,-26.97456,-27.074745,-26.252998,-24.546606,-21.346535
