-7.813616,-7.070469,-7.9360733,-7.9269123,-7.8272266,-7.950123,-8.325422,-11.433819,-13.838665,-13.080137,-14.393821,-16.050194,-15.74497,-15.316685,-15.150253,-15.368685,-15.446734,-13.253656,-17.51744,-16.218903,-12.876215,-14.281664,-15.9499655,-14.365215,-15.566837,-16.249386,-16.093777,-15.409939,-16.814041,-17.60467,-15.453056,-17.912062,-14.303648,-14.644203,-16.100956,-15.323961,-15.748664,-16.84093,-16.024845,-16.263649,-17.54663,-14.879498,-15.206713,-17.468462,-15.4601965,-14.395447,-14.893261,-17.190544,-16.248579,-15.481503,-13.962902,-15.70558,-16.123177,-18.350933,-16.541311,-16.344658,-14.143919,-15.756122,-17.02472,-15.924932,-16.183784,-15.262284,-14.750002,-13.882326,-15.615225,-18.297413,-17.833551,-14.280062,-13.748241,-13.893942,-16.7897,-19.083519,-18.114077,-18.879414,-17.009125,-16.699665,-14.960429,-14.75847,-17.06768,-18.254204,-16.014801,-14.684236,-18.061577,-17.206123,-16.278244,-14.398584,-16.833252,-16.093342,-16.370659,-17.088379,-16.944065,-16.732674,-15.661765,-16.337933,-16.007536,-15.216648,-16.107334,-14.9722395,-15.025159,-16.73841,-16.986311,-15.763418,-15.107598,-13.21192,-16.33339,-15.848259,-16.887177,-16.741154,-17.214237,-17.743519,-16.6666,-18.533966,-17.3201,-17.50357,-16.48492,-13.9104805,-15.331073,-20.620945,-18.311623,-17.08982,-17.662481,-14.673334,-16.329275,-15.419859,-17.001228,-15.685397,-17.917843,-17.248222,-16.751167,-17.933949,-15.537256,-16.170885,-17.613031,-16.981874,-15.792252,-14.349003,-15.566841,-16.815933,-16.546717,-7.851324,-1.9073486e-06,-4.2280254,-18.110468,-14.756313,-16.426903,-13.842125,-14.98737,-15.187401,-15.90774,-14.07707,-15.039794,-13.830881,-14.961896,-14.592177,-15.335231,-13.884748,-13.271965,-14.374815,-15.482604,-16.367353,-14.314245,-15.447118,-14.470887,-14.862229,-15.176201,-12.760096,-13.75737,-14.695191,-14.5142145,-13.93214,-12.72497,-14.727827,-14.790571,-14.805857,-15.654743,-14.089624,-13.861389,-13.124783,-14.118128,-13.810045,-13.461889,-12.073551,-13.321671,-12.882065,-13.550138,-13.529705,-13.768482,-13.970949,-13.016609,-12.567297,-11.921944,-10.16423,-8.077494,-7.2631226,-7.1910496
-14.056652,-20.465282,-29.780838,-29.838408,-29.481743,-35.708717,-24.146893,-23.866247,-27.344227,-30.768042,-29.286102,-42.64502,-45.894646,-36.372147,-30.792747,-30.265509,-29.118986,-22.610233,-25.824656,-30.588507,-27.610184,-24.237421,-26.386349,-37.77552,-34.15128,-31.445993,-25.670279,-26.841877,-31.985155,-29.588106,-29.320892,-27.42788,-28.475737,-25.383276,-29.630589,-33.7699,-30.086838,-33.095596,-29.803875,-29.364017,-25.158253,-26.468815,-27.257668,-29.810768,-29.091532,-32.028748,-36.101685,-25.515123,-23.570356,-29.203644,-31.208181,-31.067589,-26.372417,-28.933912,-28.321093,-30.093025,-27.561739,-29.492704,-32.92486,-30.14565,-23.625587,-24.969738,-25.653805,-28.755455,-24.39653,-25.146946,-36.68791,-30.19415,-27.21105,-28.428535,-26.116291,-26.725857,-28.714088,-29.704569,-30.240847,-29.746614,-25.163086,-27.911526,-29.615385,-29.548786,-30.921339,-28.857033,-23.467108,-22.200401,-22.725992,-26.434631,-27.239468,-25.35533,-29.475527,-28.728182,-31.216248,-33.386738,-24.668571,-24.766739,-32.710125,-31.254995,-29.926254,-25.899588,-26.406446,-29.701405,-30.586927,-32.74999,-26.775227,-27.42068,-27.30899,-24.817997,-29.156672,-29.545399,-33.338184,-31.313374,-25.002073,-24.303562,-26.907993,-35.160072,-32.363865,-25.148834,-26.124613,-33.115364,-33.381214,-31.030746,-33.068466,-31.561966,-30.900042,-29.457273,-26.364767,-31.73152,-30.736347,-27.411943,-27.923971,-25.01044,-26.571007,-25.482002,-29.966944,-34.021317,-34.698555,-31.11914,-25.834373,-28.495203,-32.347256,-10.965107,-4.234188,-7.669672,-25.52758,-26.8543,-23.968348,-25.30558,-25.09576,-30.750465,-28.057308,-23.252281,-23.642685,-29.873806,-35.314594,-32.307785,-32.3039,-30.9657,-31.2214,-35.01451,-32.610783,-26.128422,-28.399912,-23.585022,-24.371832,-31.016468,-32.979267,-28.635246,-27.992027,-24.941988,-23.044964,-27.50167,-26.71538,-29.188406,-27.962862,-28.308681,-33.32051,-29.136412,-27.297049,-31.15791,-35.41997,-33.534264,-28.589504,-24.291397,-25.834688,-31.877037,-30.83026,-28.985252,-30.06154,-26.439903,-25.536522,-32.853764,-32.67741,-39.603462,-28.747461,-28.16292,-16.80098
-18.611124,-23.84387,-29.502789,-26.852798,-27.313452,-32.012844,-29.20542,-26.672764,-31.187174,-30.240334,-31.406183,-49.71435,-36.52592,-32.830944,-31.416199,-25.460281,-27.784328,-29.284573,-29.403057,-32.512386,-29.559006,-33.05237,-32.495193,-32.825882,-26.361448,-26.047176,-25.06377,-30.49212,-32.182713,-27.057163,-29.012794,-29.03298,-28.531439,-25.403791,-27.327784,-31.0838,-30.934778,-36.44677,-30.811272,-24.434483,-26.318048,-25.242773,-24.74294,-28.188576,-28.023767,-33.674374,-29.030163,-28.747805,-26.397179,-29.533316,-33.20526,-25.387074,-25.620495,-30.114548,-34.413033,-29.72844,-25.58466,-24.195621,-29.97963,-36.727097,-27.464424,-30.30523,-26.883095,-25.551502,-23.464855,-24.319016,-32.253567,-30.634848,-29.357603,-31.402012,-28.772728,-25.366817,-23.920382,-26.443277,-26.817898,-33.27878,-27.462559,-24.397522,-30.836548,-32.05833,-29.967995,-28.464628,-21.08872,-25.119184,-28.634146,-33.407413,-31.086601,-28.91534,-37.07222,-34.78731,-33.38975,-36.055824,-29.11408,-29.375317,-32.837135,-31.73335,-31.043278,-25.017658,-27.397398,-25.177479,-23.821487,-27.924923,-29.628426,-31.981388,-25.279629,-22.897736,-28.604202,-31.33945,-31.07557,-34.538635,-27.140877,-26.832788,-23.199636,-28.20754,-36.406334,-34.306923,-38.84729,-33.34004,-29.433348,-29.19533,-30.493383,-33.90525,-34.103474,-29.99437,-25.813995,-31.781824,-29.955284,-27.286678,-31.573494,-26.540977,-26.817152,-24.6843,-27.881405,-38.16625,-34.751026,-33.84342,-31.704262,-36.621716,-40.847095,-15.344826,-12.46703,-15.729447,-25.846266,-23.21917,-21.037148,-22.168446,-28.137798,-27.862507,-28.536995,-30.374426,-30.584902,-38.0396,-33.746567,-31.890396,-41.15873,-35.531387,-33.90361,-39.658646,-33.857822,-25.406347,-24.676718,-27.132889,-23.531498,-30.48632,-29.562286,-35.34356,-28.778528,-22.944136,-26.474922,-27.731812,-27.104233,-34.83179,-29.691715,-31.120274,-30.064222,-27.420319,-31.32836,-32.316433,-32.289913,-32.63919,-31.175753,-27.885784,-31.65881,-29.499187,-32.903698,-26.72575,-23.526121,-22.906948,-27.022518,-29.25833,-33.25959,-31.231298,-33.041153,-30.338663,-21.852528
-20.402077,-25.58089,-36.411064,-31.816555,-30.904001,-33.21255,-27.958155,-31.765491,-37.679455,-34.798862,-27.466671,-28.374866,-28.834255,-31.98169,-25.002045,-20.77943,-25.700611,-29.927979,-34.60816,-34.260017,-29.717299,-33.13496,-36.0491,-27.308998,-21.557251,-24.017561,-27.902113,-29.843987,-26.578045,-25.806993,-32.09369,-33.59481,-27.351631,-23.68767,-25.475618,-27.484509,-29.47343,-36.519154,-29.428478,-25.493711,-28.370329,-25.47166,-25.39702,-31.190945,-32.77721,-32.17057,-24.927738,-24.271255,-28.202463,-32.294323,-27.985592,-24.750547,-30.102257,-29.7009,-35.796055,-35.087727,-30.703558,-25.159681,-28.885878,-28.67862,-24.898834,-26.807892,-26.913492,-28.50875,-28.493923,-25.857677,-26.83447,-25.75535,-27.134645,-28.087595,-25.935818,-26.903109,-28.254868,-31.898277,-27.86761,-29.140127,-27.570488,-25.958809,-33.655323,-31.17561,-28.209404,-25.918568,-18.84409,-22.068983,-31.62949,-37.081615,-37.98238,-31.934675,-33.30664,-37.899426,-30.451885,-31.528128,-28.02525,-30.39057,-26.951582,-24.679373,-27.577362,-29.981997,-26.39407,-22.603132,-25.475594,-30.38794,-31.034117,-28.174603,-26.66275,-21.939095,-26.500696,-35.37599,-33.059486,-33.155113,-28.603678,-26.232384,-24.179369,-24.953777,-30.686302,-36.395348,-33.794163,-30.85608,-26.889875,-31.488152,-28.464832,-25.525063,-28.719881,-26.824615,-24.96522,-31.631187,-33.01195,-34.289326,-31.262648,-28.462591,-30.696701,-29.536396,-32.125706,-32.00809,-34.259216,-29.606426,-35.547783,-31.498049,-28.527954,-18.138096,-16.482428,-18.681004,-28.554073,-25.167109,-25.905676,-27.084822,-27.502832,-29.486914,-30.98268,-28.960094,-34.393623,-35.82457,-34.044804,-30.965157,-32.57965,-37.74499,-37.538754,-37.37007,-37.630386,-29.707537,-27.541489,-25.976503,-25.33712,-27.255587,-31.699043,-33.502354,-31.299288,-27.520641,-29.877254,-28.860628,-31.595404,-32.18444,-35.520615,-34.21831,-30.738586,-26.286135,-25.313637,-30.119102,-32.264515,-31.325718,-26.410648,-26.547533,-32.31077,-30.47642,-30.049871,-27.763588,-27.693567,-27.627705,-31.92567,-30.181309,-27.772066,-26.96126,-27.583584,-28.013659,-30.075935
-22.50126,-26.602777,-32.020306,-34.763214,-36.62563,-30.87334,-29.064655,-31.615158,-28.802345,-27.314089,-22.570972,-24.26694,-31.901918,-29.078018,-23.538193,-21.970505,-26.301716,-27.374315,-30.58281,-28.48602,-29.24952,-26.616953,-28.4494,-27.14641,-24.235382,-27.398312,-30.42178,-26.458715,-28.473894,-31.545818,-35.887558,-35.63428,-28.063986,-24.267082,-28.050636,-26.628569,-33.0776,-29.903542,-30.797752,-30.292246,-29.01048,-30.004961,-24.313042,-24.257713,-26.774284,-30.901903,-25.187988,-28.101849,-27.942442,-32.375374,-28.319817,-27.968475,-30.696686,-33.332207,-33.800793,-39.308918,-35.71565,-30.051567,-34.37175,-27.738384,-26.454708,-27.737621,-31.543608,-31.669212,-31.21443,-32.45073,-31.591545,-29.845673,-30.63666,-26.442198,-25.81277,-29.257103,-34.17285,-31.213142,-31.428976,-33.46023,-28.222342,-24.642895,-28.203386,-28.150618,-23.723326,-19.697586,-19.115044,-26.611603,-27.856302,-29.716728,-30.45911,-38.24025,-32.884087,-31.547092,-28.170134,-24.493187,-24.348427,-30.75558,-28.151531,-24.486656,-22.95955,-27.032042,-29.14084,-26.634209,-27.492481,-31.85941,-30.83682,-33.110367,-28.222502,-24.239326,-28.924706,-27.554668,-26.826,-30.102,-31.284546,-31.368954,-30.239191,-27.17483,-26.577452,-30.104534,-28.145561,-28.945711,-24.190514,-27.022892,-33.370285,-26.679613,-27.784678,-29.141064,-30.383238,-30.897789,-34.76265,-31.268877,-30.786745,-29.45735,-30.843391,-30.600918,-24.80985,-24.567814,-30.03393,-27.006351,-30.951889,-28.57114,-28.990026,-20.017223,-13.289465,-16.553436,-26.144926,-24.89877,-27.279839,-31.080992,-33.488693,-32.658394,-29.255938,-31.045822,-28.812414,-27.687397,-29.91913,-31.973492,-29.009232,-35.805546,-32.127842,-28.72569,-32.01141,-29.490717,-26.615873,-27.986004,-32.927845,-30.237165,-33.561096,-31.788143,-35.87922,-35.571896,-32.100758,-30.281326,-28.241669,-25.83054,-32.291634,-35.50108,-33.888397,-26.51315,-26.979883,-32.53872,-35.95108,-29.689234,-30.453833,-32.10673,-36.33357,-31.012262,-26.939121,-33.609287,-41.945755,-36.63714,-36.089653,-32.998123,-27.990955,-25.986496,-27.114763,-28.466755,-27.379883
-26.065119,-30.186552,-31.83422,-34.254826,-37.54743,-35.204834,-36.033306,-30.575441,-29.592001,-24.977764,-22.962742,-29.208881,-28.155039,-29.22716,-27.138317,-29.013948,-28.603376,-27.423504,-29.549131,-26.314661,-26.033003,-20.690987,-21.918356,-31.545961,-36.375793,-32.713387,-31.832176,-29.983028,-32.636593,-31.75567,-36.90542,-31.073317,-28.926353,-26.185667,-28.685822,-29.469955,-31.413912,-27.13718,-33.423054,-31.722092,-28.06612,-27.85468,-30.269724,-26.649128,-25.316132,-29.07234,-27.330618,-25.06249,-27.392544,-29.304384,-25.274672,-29.874329,-28.460482,-27.353832,-30.399155,-36.36136,-35.27157,-29.534569,-31.306377,-32.248966,-26.983225,-28.771572,-34.438847,-34.216053,-30.602663,-35.84337,-32.08742,-32.27867,-25.359764,-27.319647,-28.630753,-29.439405,-31.535519,-29.735712,-31.548105,-35.87355,-25.672031,-25.16276,-28.763126,-28.951534,-25.719316,-21.45802,-26.283646,-30.107248,-25.0033,-22.96618,-24.912716,-31.60822,-30.177998,-30.04566,-32.35469,-28.543766,-29.38691,-31.858427,-33.078808,-29.029434,-25.119446,-32.074265,-32.94744,-32.229332,-29.932718,-28.996275,-32.623356,-35.768208,-29.311958,-26.959337,-27.926216,-25.701698,-27.721413,-29.119152,-28.69788,-33.459213,-28.992924,-28.704779,-33.418556,-37.71022,-33.044796,-26.653036,-23.326117,-23.525322,-25.803692,-26.492304,-32.27393,-34.935905,-28.869701,-27.843079,-32.30613,-31.806366,-27.822382,-28.351547,-29.094833,-25.493214,-23.108871,-23.07592,-25.728594,-28.746296,-28.09525,-30.291193,-36.03898,-21.08693,-16.79908,-20.083061,-29.787218,-28.285784,-32.88711,-39.394302,-31.303612,-30.659468,-29.357937,-25.461863,-29.017624,-27.077892,-26.08146,-26.123901,-28.995285,-36.416054,-30.503698,-29.879398,-30.245522,-29.620886,-26.135479,-24.622303,-26.491917,-29.45871,-32.23425,-34.855606,-32.86216,-31.942019,-30.963875,-31.039185,-27.500492,-24.944311,-28.252483,-32.431576,-34.18153,-30.211102,-26.87399,-26.66688,-30.912746,-34.756905,-38.12446,-32.955276,-32.008785,-31.071503,-27.20999,-31.178623,-32.855827,-35.594707,-32.903175,-34.202316,-25.977688,-25.804247,-26.23706,-26.560915,-28.111238
-29.27057,-30.92395,-31.902596,-37.959026,-39.870586,-33.422733,-34.563416,-34.539276,-37.564373,-29.71036,-27.61663,-28.184397,-26.508081,-25.513062,-26.93574,-25.901049,-27.389915,-27.426691,-23.222355,-23.696333,-27.87479,-22.573318,-21.165356,-28.713749,-36.96071,-32.941875,-28.978003,-31.724148,-31.384802,-27.241354,-27.34039,-31.397036,-33.34406,-30.858288,-33.02213,-26.540112,-24.387995,-27.07348,-37.05752,-37.475307,-33.652824,-31.573595,-31.377342,-31.978977,-24.747393,-24.442772,-33.648544,-28.741463,-25.784252,-27.606127,-26.451855,-30.781998,-26.39836,-23.134323,-30.029213,-33.32357,-31.785501,-26.232399,-28.2266,-36.29364,-26.250254,-25.137402,-31.9791,-31.694609,-30.514723,-31.083872,-24.8692,-22.396507,-24.263239,-30.88742,-28.904621,-31.53203,-27.165506,-22.96408,-25.896156,-31.003435,-25.912796,-26.12785,-26.271843,-27.990658,-29.143364,-25.550924,-28.686676,-28.254616,-26.369328,-27.618437,-25.158592,-28.447012,-26.794783,-30.993355,-28.84837,-33.88927,-38.07131,-37.96007,-35.235302,-30.097658,-27.356926,-32.304764,-34.115833,-30.33862,-26.622568,-26.672136,-33.92496,-32.201748,-32.19405,-32.013786,-28.045315,-33.204117,-27.98368,-27.373747,-31.106604,-39.122284,-28.838604,-25.050987,-29.271925,-33.01188,-37.526684,-29.851341,-29.963852,-27.09647,-24.080658,-26.218935,-29.22079,-29.231392,-26.214901,-30.135365,-34.145027,-34.808792,-33.553627,-30.657928,-29.297556,-29.515295,-27.380974,-28.449188,-27.549988,-28.306734,-22.735779,-25.613794,-32.975716,-21.071045,-20.684402,-23.117556,-30.637543,-34.863564,-33.44381,-31.98878,-26.730656,-25.511156,-30.393408,-24.83163,-26.316988,-28.234352,-32.856026,-27.333637,-29.021751,-31.609371,-25.923256,-25.493696,-27.268852,-33.44142,-32.19124,-28.84646,-26.950209,-27.100143,-27.407627,-32.951866,-29.469746,-26.901056,-31.381666,-32.351074,-31.246202,-31.831932,-30.764957,-29.454697,-33.38469,-30.223713,-26.489206,-26.095821,-27.049526,-30.8724,-38.74375,-33.230934,-27.925158,-28.59992,-29.931696,-33.150288,-30.036772,-30.483885,-30.245733,-31.218868,-26.674574,-27.818531,-27.689327,-29.655462,-30.252457
-28.455465,-28.419468,-31.009651,-36.294136,-35.836014,-29.120457,-29.61609,-37.42063,-36.246758,-35.199,-34.0646,-31.19735,-29.965542,-26.540956,-26.141624,-25.58424,-28.939238,-33.576294,-23.996178,-22.684067,-29.268547,-30.466803,-28.03668,-29.453394,-29.907618,-33.926258,-31.764101,-28.160904,-26.646446,-24.432419,-28.576918,-41.615772,-33.23175,-34.323387,-34.916935,-27.84369,-25.489859,-31.599983,-29.402813,-33.24041,-33.0546,-27.159657,-29.266018,-30.627026,-25.87535,-26.650053,-36.171055,-35.436935,-32.691654,-29.532238,-31.532013,-32.907784,-27.840385,-26.79598,-32.577328,-35.939064,-27.090727,-25.763954,-32.439774,-37.303654,-31.688889,-25.036606,-25.649357,-27.181381,-29.449968,-35.631157,-28.152004,-25.315874,-27.123882,-31.549288,-32.43763,-30.013117,-31.975342,-24.226383,-26.23984,-33.93115,-31.026705,-35.080883,-31.604624,-32.314056,-27.159502,-30.051353,-36.039726,-30.45429,-28.264214,-30.28696,-24.577606,-23.221045,-25.041712,-30.96765,-26.517569,-27.25261,-30.577084,-32.578594,-33.143692,-29.155235,-26.762794,-30.031553,-30.345882,-28.253515,-28.429193,-27.275585,-36.96235,-29.85063,-28.01463,-27.08776,-27.43758,-32.18947,-28.157553,-32.414894,-37.94341,-32.848747,-23.284103,-20.711481,-23.592125,-30.763838,-32.911674,-30.513046,-33.777657,-32.40262,-30.489063,-35.47886,-33.985344,-33.094597,-30.56968,-25.936941,-25.175325,-29.31328,-37.626045,-31.97041,-31.23383,-28.870209,-26.487286,-31.500202,-30.712585,-31.951473,-25.353794,-26.951027,-40.683216,-22.01006,-18.897493,-24.046715,-24.497545,-24.219145,-23.362156,-26.640764,-29.042843,-28.326319,-30.782646,-26.500086,-32.624832,-32.564877,-38.793484,-32.247826,-30.691673,-29.898333,-27.309803,-23.926586,-27.022577,-33.629116,-35.040955,-31.443361,-33.095535,-40.30759,-28.504122,-28.523064,-30.820995,-31.564657,-31.423586,-31.912773,-34.33417,-37.416462,-35.350185,-32.049137,-30.755068,-30.192146,-30.615738,-33.96275,-32.270573,-28.777164,-34.710426,-32.61752,-29.678692,-36.31048,-32.807842,-31.334227,-34.252193,-35.78455,-32.51247,-32.609276,-34.098217,-35.426674,-31.68623,-28.95154,-26.285288
-30.222033,-33.294697,-37.77129,-35.55845,-31.456768,-30.091463,-31.192198,-30.67186,-32.37454,-32.664597,-30.718567,-27.761572,-27.894833,-25.24249,-29.299843,-27.74203,-32.712307,-34.0108,-29.996925,-27.771488,-27.428152,-26.953419,-24.602137,-21.883018,-26.417366,-31.80845,-28.76666,-31.340712,-28.60166,-25.924316,-26.090704,-31.631634,-28.860804,-29.86512,-36.022305,-31.623627,-25.696896,-25.65299,-26.583317,-25.5976,-26.85023,-26.818604,-29.29322,-31.30333,-32.025364,-33.44203,-32.05703,-27.609257,-26.129948,-26.495562,-31.44592,-28.322662,-22.748428,-27.18113,-35.18585,-36.67177,-29.075176,-29.167923,-33.808994,-31.62441,-32.011616,-31.698433,-27.215256,-28.805922,-28.896152,-28.614634,-32.072227,-33.008995,-30.104984,-28.670424,-34.93858,-31.534662,-30.115345,-27.096556,-28.23134,-33.01126,-28.227932,-32.389225,-34.7952,-32.22419,-29.611088,-36.08241,-39.010506,-33.508305,-27.15866,-27.33508,-24.434572,-26.061722,-26.802464,-34.943905,-27.818226,-28.343094,-32.62748,-27.101633,-29.331234,-23.245384,-24.159485,-32.609352,-32.871216,-27.728004,-22.920647,-26.322826,-31.182459,-32.60192,-32.382328,-25.762905,-27.445873,-29.468191,-25.006428,-24.078972,-28.944693,-26.031595,-22.378696,-24.682688,-26.504532,-29.974367,-29.224258,-26.059055,-24.954773,-25.637806,-30.56065,-35.225338,-33.78767,-27.14266,-25.154907,-24.766836,-21.592724,-27.172955,-38.48568,-35.24224,-37.424538,-29.285383,-25.332718,-29.751049,-26.655996,-26.963446,-24.291801,-25.496004,-34.697353,-25.512373,-21.464542,-24.24588,-23.00077,-21.481636,-24.053438,-23.036747,-29.466894,-27.352777,-26.573042,-27.43312,-31.806257,-37.789253,-37.120235,-28.784586,-30.84633,-34.081833,-30.365316,-23.472809,-24.85444,-32.95781,-28.460012,-30.499899,-27.84976,-28.172554,-28.46037,-30.361385,-33.651917,-28.706873,-24.445177,-23.839355,-25.51884,-28.73001,-28.149536,-25.447739,-24.650951,-26.05624,-26.209337,-35.01261,-28.683088,-27.150993,-33.867,-33.81315,-24.626287,-23.876528,-26.759768,-32.25983,-30.838947,-33.2288,-27.101295,-26.352955,-30.800756,-28.203335,-31.347765,-28.304735,-27.040833
-36.853363,-41.575027,-42.66026,-38.538696,-32.353268,-31.928913,-31.483566,-33.534164,-32.525436,-24.313839,-22.06469,-24.694244,-28.740297,-34.958763,-30.038147,-29.966314,-36.280746,-31.18241,-31.818373,-25.603037,-25.82296,-22.580038,-25.664757,-23.54349,-27.072254,-31.149664,-30.26658,-31.933538,-30.35075,-26.48927,-27.96233,-37.254368,-37.17283,-29.85104,-27.558867,-30.24735,-29.93032,-25.337168,-30.146097,-27.730835,-31.728323,-33.7919,-35.83856,-31.13662,-34.709877,-31.361824,-31.918505,-29.741123,-28.693798,-33.254963,-34.42159,-28.302618,-22.794106,-22.486187,-27.206985,-30.40116,-28.015093,-26.851166,-26.872143,-30.776428,-38.438343,-40.176098,-32.0463,-31.048584,-26.008324,-28.480751,-29.551977,-32.753407,-27.835154,-31.034822,-34.225933,-34.44256,-29.749979,-28.777094,-31.652033,-32.462063,-25.480095,-27.780624,-28.637045,-27.924204,-31.363005,-32.637,-33.5679,-39.339012,-31.520298,-30.723717,-30.293447,-30.696615,-32.91072,-28.32872,-28.50124,-34.303646,-28.58447,-26.826803,-24.548496,-23.862736,-27.449383,-31.031221,-35.49903,-30.40957,-26.2161,-30.273493,-28.340103,-31.630676,-35.005608,-26.774937,-26.93533,-30.055157,-28.350534,-23.086674,-27.541527,-27.60722,-25.803877,-30.527042,-26.457026,-28.203796,-35.089897,-31.906433,-26.175291,-25.073692,-28.881786,-30.43116,-35.601448,-27.70897,-26.848675,-28.351849,-24.420033,-29.77424,-46.373756,-30.945072,-27.219847,-27.408499,-26.03369,-35.298096,-29.40434,-31.282902,-24.9956,-27.85133,-32.8639,-33.045006,-29.98765,-26.231329,-34.84143,-27.585438,-28.090986,-24.904018,-26.073532,-29.264791,-28.273127,-34.027912,-41.6136,-39.189323,-29.071825,-25.217686,-26.558493,-32.48362,-28.215872,-25.909733,-25.762487,-29.129793,-29.426554,-26.712461,-27.76152,-33.21281,-37.28293,-36.111305,-33.376354,-31.632664,-24.690742,-27.963673,-27.961374,-34.56721,-30.272,-29.290625,-28.381685,-24.035027,-29.756199,-36.636833,-28.699512,-27.923523,-32.312813,-34.69539,-25.133392,-25.315771,-28.965103,-28.434368,-34.886196,-36.66291,-32.022186,-27.300013,-27.607103,-27.138899,-30.16452,-36.35224,-34.71211
