-7.9973583,-4.544812,-12.333926,-8.252885,-9.284425,-6.6161504,-11.30508,-9.0773735,-5.3328905,-5.496072,-7.9153547,-3.535284,-7.0663247,-11.239109,-10.154586,-6.5540886,-7.6253114,-8.048441,-5.3704605,-4.422433,-8.178539,-9.13443
-13.77031,-5.9201355,-13.103184,-3.894518,-7.149741,-8.849676,-10.431018,-12.797593,-11.991082,-7.334833,-8.176171,-6.8690777,-9.628094,-8.261362,-9.175903,-7.0458903,-7.9506335,-5.553072,-7.1386495,-7.3675785,-8.115828,-4.838849
-17.419724,-8.252209,-15.360692,-6.373137,-12.314447,-12.148021,-9.011555,-7.7298417,-4.972458,-13.121962,-11.903315,-11.7247715,-8.801197,-8.689002,-10.376545,-6.099437,-7.0519075,-4.892249,-2.6830711,-11.253408,-10.213776,-5.9317203
-15.349404,-8.467796,-11.432238,-6.147559,-9.641174,-10.119354,-4.840023,-7.6232777,-5.5116177,-12.927492,-11.725907,-14.971006,-7.3221865,-11.9232645,-16.539839,-10.436833,-11.428261,-3.4693193,-3.554597,-12.4990835,-6.1769905,-7.0086613
-19.3262,-12.557486,-14.260441,-8.7283535,-14.383385,-11.799936,-8.600801,-8.770351,-10.899352,-16.122492,-7.49143,-12.641794,-12.621172,-8.018524,-7.9962606,-6.7600765,-5.665474,-4.8130255,-10.754344,-6.9339075,-6.2007666,-5.6467123
-13.355457,-7.9160166,-16.229698,-9.616684,-17.34328,-19.258636,-11.421745,-8.681075,-12.110807,-7.4018655,-10.170941,-9.780514,-14.4091835,-11.993674,-6.895056,-9.636492,-4.7091484,-8.315221,-15.311765,-4.5780916,-8.030673,-9.021489
-10.76853,-5.8374386,-9.8689,-7.550256,-9.993887,-9.9601,-12.567389,-10.099371,-7.7497687,-5.8368444,-10.890388,-7.410343,-15.567921,-12.547802,-9.97793,-9.482827,-8.70288,-6.5793877,-12.722565,-7.276069,-10.291541,-12.226621
-10.879954,-3.627019,-9.3303795,-9.423012,-5.768365,-5.55408,-12.785305,-6.5822473,-5.09653,-7.75639,-14.028944,-10.077456,-12.98596,-16.569813,-17.579975,-6.9107165,-6.9946012,-5.4999666,-10.325357,-6.3201723,-7.289504,-11.71465
-11.812858,-5.7660265,-11.809027,-12.243128,-9.632679,-8.8588915,-11.177439,-6.5998993,-7.47575,-11.787183,-9.399866,-10.735008,-6.698912,-10.130604,-15.881761,-3.8837147,-8.382774,-6.3999314,-18.35338,-10.097321,-8.304989,-9.9577875
-10.154528,-3.9078522,-10.112804,-9.762201,-10.757284,-11.491588,-8.994411,-8.515429,-4.693797,-13.0339365,-7.387391,-10.597316,-11.900517,-10.418148,-14.586569,-6.946308,-8.562521,-5.255474,-15.429852,-7.7289257,-9.032051,-10.960556
-9.777748,-5.3577166,-10.410304,-11.432538,-12.73463,-9.519034,-9.194653,-11.500086,-7.1327085,-11.619673,-8.428532,-11.430981,-11.806623,-13.095388,-5.5175333,-7.7304506,-8.503661,-6.6871495,-12.100317,-4.2183676,-2.743863,-6.036116
-10.549403,-9.721265,-12.561291,-15.352349,-12.183652,-16.907333,-12.622738,-13.190088,-7.6462393,-6.5050406,-16.299232,-15.594787,-14.765961,-20.023079,-1.9666471,-10.792473,-8.0706215,-9.350904,-13.518991,-10.010012,-6.56998,-4.823598
-13.73088,-10.313013,-13.730688,-12.207568,-10.159224,-12.660103,-6.668758,-11.991196,-4.824836,-7.23318,-17.358915,-8.159804,-11.840479,-11.266591,-6.402058,-8.877548,-5.634962,-7.1420774,-14.137909,-11.048456,-9.907606,-4.348633
-13.394705,-9.520412,-16.25029,-9.594018,-7.0206757,-9.708391,-9.547104,-10.048328,-10.291885,-13.150006,-13.520591,-7.483829,-16.731583,-8.992779,-7.524985,-9.358492,-5.9058237,-11.101509,-7.583681,-10.633286,-5.1842833,-5.7354097
-10.746614,-14.36766,-18.9901,-5.661645,-6.2820206,-12.62994,-11.139062,-10.251709,-20.243114,-11.194334,-11.520226,-12.092045,-13.405603,-9.80221,-14.378422,-6.932449,-10.2997265,-7.0822945,-8.605257,-11.92708,-4.721983,-9.217465
-8.890165,-11.553276,-15.017935,-4.190008,-11.406105,-14.490566,-8.740112,-8.073458,-10.131186,-16.019058,-11.317374,-11.239763,-12.051517,-12.354155,-12.934335,-11.464014,-7.3313727,-11.408781,-4.6835003,-14.160796,-9.537434,-7.1927996
-7.7322135,-7.9242954,-14.634636,-9.348026,-11.418053,-12.529552,-6.8734007,-6.9681892,-10.261359,-10.858058,-9.353231,-7.3131714,-14.146738,-10.909188,-8.592097,-7.429576,-6.3231783,-10.430912,-3.5250635,-8.967149,-7.9972515,-7.3030834
-6.917612,-11.477172,-6.7306867,-4.7014236,-16.979237,-4.8552036,-3.7528648,-9.548895,-14.353817,-11.466352,-10.031343,-7.0138307,-12.426817,-15.157724,-3.2187376,-10.816145,-8.460776,-7.4970894,-7.625181,-6.90417,-16.293394,-15.728058
-7.3475046,-13.02107,-4.224165,-10.47637,-9.566647,-3.8702278,-4.9199924,-14.990458,-9.916187,-15.4184,-9.2205105,-12.666115,-10.791992,-10.030166,-1.0958958,-14.999422,-9.692545,-5.22443,-13.194331,-8.726035,-12.094083,-14.471174
-10.626315,-14.721735,-4.571995,-9.401119,-8.152008,-3.1411066,-10.402991,-11.491395,-6.8967433,-12.438332,-8.472658,-11.733715,-10.735989,-10.513557,-6.871239,-11.972074,-1.7371225,-8.424111,-10.88381,-9.221145,-13.499896,-5.9338937
-16.804573,-16.247229,-12.850664,-8.407825,-12.153879,-6.8081174,-9.249907,-8.846234,-7.489974,-6.4447627,-16.587053,-12.826799,-14.807771,-12.132602,-6.3666005,-15.815384,-7.382976,-7.0941267,-14.858998,-7.6085587,-11.198912,-8.274714
-15.508951,-10.039249,-12.03512,-9.619946,-9.637615,-12.867596,-9.56703,-10.717751,-8.9928255,-9.689308,-16.465717,-11.958501,-19.366163,-7.2351785,-9.56538,-10.078428,-8.481665,-9.516409,-16.091988,-6.704925,-5.284807,-10.850602
-12.449098,-7.8184013,-11.273234,-11.530661,-10.162405,-10.441261,-11.98772,-6.3050766,-8.318657,-10.1684265,-16.289618,-14.679445,-13.975852,-8.444136,-5.1365366,-7.119811,-11.682675,-8.355068,-10.754865,-7.229965,-5.363303,-9.471736
-10.395987,-7.464828,-13.300611,-11.068494,-11.986125,-3.0779104,-9.539946,-8.679802,-6.7434735,-6.311464,-12.290712,-10.470838,-11.565089,-11.30794,-6.9604836,-8.828228,-8.672623,-7.506009,-8.48414,-3.2212143,-5.8778954,-8.315487
-10.986954,-7.960843,-14.867372,-11.297016,-8.385848,-4.1197357,-5.716424,-7.163228,-13.551058,-9.36178,-9.025428,-7.2165728,-16.208149,-11.85914,-9.569962,-12.647911,-7.70531,-11.833459,-12.907979,-4.9330015,-7.410037,-7.9955378
-10.594996,-8.201059,-16.820625,-12.037889,-6.021312,-9.8399105,-5.906418,-5.4882507,-13.168845,-10.648549,-12.753076,-10.114759,-14.379132,-10.061963,-9.042032,-15.125873,-6.954196,-14.026627,-18.8745,-4.8043985,-4.2912674,-9.951481
-10.808287,-9.847825,-16.272976,-8.835629,-8.458566,-9.081511,-7.204871,-10.243217,-5.7676144,-9.623527,-3.6055593,-11.024818,-8.312668,-7.3681803,-7.426156,-12.73953,-1.3333654,-12.205028,-19.980797,-7.4698324,-6.026971,-11.428198
-16.612,-11.300481,-15.577537,-7.7649484,-7.2585187,-8.651152,-11.790285,-8.059547,-7.567092,-13.452488,-3.619586,-10.577372,-7.243442,-6.5405126,-8.002391,-7.7933803,-7.934898,-9.949814,-15.219229,-11.089372,-7.6940694,-12.279797
-17.058065,-12.556696,-9.278078,-9.284199,-10.637966,-9.102107,-10.106022,-10.989813,-11.758573,-9.596308,-9.859268,-13.331433,-12.016507,-11.379356,-14.472304,-10.642752,-14.917453,-10.390613,-12.412553,-10.375609,-9.503582,-16.29006
-14.716339,-9.5142975,-5.3058767,-12.721161,-10.137905,-7.3924303,-9.905631,-14.348851,-11.782317,-5.1536407,-7.935816,-19.162989,-10.98156,-16.098463,-16.46891,-13.843511,-9.175234,-13.553798,-7.230569,-12.346535,-9.460152,-19.704622
-15.983657,-6.182847,-6.812577,-12.52486,-13.962602,-8.694505,-9.239385,-14.797519,-8.695385,-5.588293,-12.432024,-12.641729,-4.4987106,-13.467008,-12.5553875,-11.092942,-5.948248,-8.89979,-7.9493055,-12.772464,-12.842859,-18.296854
-11.506505,-3.256812,-7.487157,-19.141266,-6.2312922,-13.046195,-9.087425,-12.770575,-10.560635,-8.040338,-13.148921,-6.1082687,-7.855889,-9.486771,-12.516474,-12.187655,-12.85316,-13.244082,-15.442176,-7.7280316,-5.957111,-17.629696
-13.230905,-6.4797945,-12.044095,-19.77936,-5.378001,-12.865556,-12.11287,-9.048879,-6.9779634,-5.9687443,-12.133273,-7.4015627,-12.32271,-4.7912226,-12.81079,-8.99435,-14.426367,-9.464918,-7.9129677,-6.4339843,-5.350356,-14.763873
-16.52212,-11.084417,-11.691482,-11.946844,-9.292227,-7.4501257,-10.58296,-4.8905544,-6.108307,-11.442278,-12.889445,-7.8543186,-12.035986,-5.885644,-9.302038,-5.223221,-6.4746184,-3.5791578,-7.352878,-6.463178,-7.4704227,-13.867787
-13.2002945,-14.50467,-8.778956,-8.650621,-11.786272,-6.794387,-8.983829,-5.6805105,-10.92683,-8.639837,-3.8748016,-9.5866375,-12.52569,-5.8978786,-8.453327,-1.8033257,-8.360549,-5.86744,-10.321266,-8.968533,-9.378,-12.960882
-12.280098,-12.098856,-8.102904,-2.9932508,-10.036148,-6.8604918,-4.583646,-10.722256,-6.2913513,-4.236533,-2.285369,-8.836141,-12.457929,-5.763113,-11.266159,-6.091116,-13.891484,-11.976179,-12.587133,-17.559769,-9.01729,-11.925003
-17.41228,-11.322346,-6.321401,-4.2287207,-8.382046,-10.986916,-6.7065,-6.9202776,-4.099021,-7.7662992,-7.7641516,-18.224579,-11.8032,-9.58314,-9.471754,-4.93814,-10.943223,-15.623905,-17.173899,-17.645657,-4.937868,-16.864513
-23.49752,-4.3740807,-4.632209,-12.062696,-7.478567,-16.597809,-8.718969,-11.145575,-3.4756079,-7.9656057,-8.545254,-9.330529,-16.762608,-11.798684,-2.6140099,-4.451803,-4.9165545,-8.960356,-7.1114817,-23.512888,-4.97896,-9.287575
-20.642508,-9.604285,-12.909243,-7.2614427,-8.677444,-8.261835,-5.998001,-21.038809,-9.379128,-10.067781,-11.216259,-9.156332,-16.3729,-8.241911,-5.0976086,-9.4403,-6.1817064,-12.96596,-6.062111,-17.746181,-6.4484367,-8.795727
-13.048156,-17.972685,-9.956289,-8.771557,-6.77372,-7.5870786,-6.7895317,-12.959672,-9.498922,-10.028645,-15.510542,-11.26259,-6.2903733,-8.450686,-7.56323,-16.024971,-11.602457,-13.381741,-8.455738,-14.419016,-11.920915,-13.759537
-16.196466,-17.143486,-10.644535,-11.709093,-5.935261,-9.719909,-15.135102,-11.4299345,-12.812188,-12.398284,-11.079924,-12.263991,-9.589754,-8.961384,-11.428453,-14.194715,-17.823812,-11.944257,-7.2579956,-9.761835,-7.168802,-12.574525
-23.657421,-9.074316,-13.518494,-8.417486,-6.923712,-7.141197,-9.678819,-13.837534,-12.955705,-12.725299,-7.8740215,-12.532929,-14.84921,-10.4719,-15.15204,-14.187395,-8.0476,-7.792663,-8.397271,-3.9941645,-7.205682,-9.483595
-24.967968,-9.3916,-8.378815,-10.754148,-18.01748,-11.387152,-6.210284,-15.023945,-13.953526,-9.792515,-7.866027,-9.35999,-15.986879,-9.561674,-14.892162,-10.321856,-7.6515236,-6.8865047,-6.252586,-5.697981,-13.799089,-5.5903406
-20.373749,-4.281089,-8.586954,-18.394417,-17.35648,-11.738693,-4.857279,-14.204792,-11.740631,-7.0963783,-11.67941,-12.700373,-10.527584,-15.601519,-16.44008,-6.1273847,-11.265654,-9.606052,-5.465255,-9.25112,-13.16639,-7.84225
-14.854761,-7.459392,-4.292781,-13.776674,-8.368868,-7.3740516,-4.858449,-13.356446,-7.231807,-9.860815,-18.092255,-14.377554,-6.3621364,-9.659252,-14.174612,-8.555254,-10.228876,-12.262649,-10.812236,-13.6362,-14.14786,-18.130987
-16.203356,-5.852998,-5.540045,-10.930492,-11.182221,-5.9008255,-7.499915,-9.809423,-8.460693,-8.571273,-13.64311,-15.810032,-7.2403545,-9.6179085,-11.107734,-20.037235,-7.5744357,-13.282197,-7.6732464,-6.3803816,-12.336847,-9.706032
-16.698587,-7.1915135,-6.494435,-7.269098,-17.703888,-10.444723,-4.1653833,-7.578521,-6.8412304,-10.227682,-14.396834,-13.788605,-7.262521,-8.791538,-7.0860925,-6.2237024,-5.461791,-8.166269,-7.6578503,-4.3132143,-13.193548,-7.4471684
-11.675367,-10.136373,-6.9151564,-10.767214,-18.369839,-11.412515,-4.8867636,-12.65325,-8.241208,-16.280924,-13.334709,-14.719111,-9.04883,-9.022852,-4.4783583,-6.9537334,-11.691391,-8.555862,-10.40735,-4.850996,-9.125769,-5.7907076
-8.433279,-15.382745,-5.1929235,-13.158288,-19.474937,-13.756466,-10.111898,-5.2752295,-5.8687916,-20.581434,-13.248231,-12.540623,-5.5803356,-11.971443,-10.557148,-9.35149,-13.257874,-11.214914,-12.736645,-9.050897,-6.325797,-5.654397
-7.5461516,-13.947915,-4.30079,-9.979954,-11.907153,-12.363237,-12.144319,-4.256016,-6.026961,-12.738441,-14.680974,-9.38023,-5.7269354,-14.434134,-10.586878,-7.2248254,-12.500296,-11.257656,-10.307896,-9.665527,-6.7102165,-13.767621
-9.407566,-12.060012,-5.427416,-5.6674156,-9.712067,-9.869354,-6.382518,-8.645105,-10.24148,-12.567848,-12.463404,-11.236613,-6.2616587,-17.177794,-5.522419,-5.9698806,-7.271299,-15.470436,-4.9203377,-9.552219,-7.9748974,-16.773571
-10.530178,-12.703146,-10.339346,-4.9241905,-8.167771,-10.439222,-7.1564755,-5.384202,-14.112375,-9.775378,-12.407883,-8.862713,-13.789116,-8.448605,-7.4253197,-9.928036,-6.852574,-20.217438,-6.1743274,-15.718729,-10.510948,-16.23367
-5.633127,-11.611856,-8.61642,-11.229688,-8.637232,-10.687625,-9.359047,-6.388117,-18.485193,-10.951517,-15.65695,-6.7065344,-11.839386,-2.9405375,-9.099085,-9.973512,-9.639854,-16.080284,-9.204627,-12.04751,-11.554318,-10.227841
-8.806398,-8.436588,-9.336487,-15.1408,-12.444183,-13.151724,-12.886107,-9.210772,-13.9018545,-9.934601,-17.542366,-8.517759,-9.292165,-4.8609514,-3.8580065,-10.467394,-16.179258,-7.676882,-7.2061443,-12.161575,-12.482052,-11.901355
-9.974383,-11.494261,-15.138153,-10.594263,-13.34763,-10.8947115,-12.270063,-9.849392,-10.375488,-9.828741,-12.112592,-5.2010183,-8.319622,-11.732966,-5.1519175,-10.477846,-12.551569,-5.661524,-9.24891,-4.092844,-17.526052,-9.016548
