-14.664548,-19.09512,-16.347065,-14.407046,-19.424427,-24.00844,-19.216146,-13.6571865,-18.722105,-16.259335,-24.358103,-19.610046,-25.692123,-19.858038,-19.58277,-15.828515,-16.8497,-16.687464,-23.606785,-18.877502,-14.301107,-15.994931,-17.367296,-18.182018,-14.944372,-17.555016,-16.923004,-17.075594,-16.05875,-16.20155,-12.566911,-22.474684,-18.567232,-18.240288,-23.740911,-21.065926,-13.954926,-16.432114,-22.050264,-23.998426,-17.175846,-17.451843,-16.00422,-17.208105,-18.864155,-20.904947,-17.905323,-15.169003,-14.532911,-12.721745,-13.13679,-13.79711,-19.657837,-17.070324,-20.236982,-21.72776,-15.37109,-15.004433,-16.832409,-17.081915,-21.701622,-11.823531,-23.783903,-19.77768,-16.441122,-22.797638,-15.926259,-15.1924305,-13.597193,-17.792667,-17.543926,-19.872797,-27.265491,-22.347694,-18.794111,-16.146297,-12.560393,-24.057507,-22.202398,-18.549025,-19.92772,-19.955862,-14.524717,-14.531998,-17.380962,-19.886759,-21.905424,-23.920898,-17.537994,-14.002966,-16.19495,-22.79006,-18.412926,-17.544422,-19.059715,-20.992271,-26.623495,-17.36076,-14.865487,-17.987257
-13.322109,-20.840723,-12.870649,-17.727861,-17.982218,-18.9394,-20.854727,-17.039677,-14.683907,-17.495543,-23.461803,-19.417818,-18.039623,-16.729156,-19.465473,-12.856131,-12.654264,-17.967484,-21.561201,-14.927427,-18.51236,-16.931463,-17.043686,-25.321102,-20.733229,-15.662454,-17.447517,-21.256489,-16.050343,-18.726818,-14.258549,-12.636852,-17.922848,-14.047439,-22.143723,-18.68149,-10.513706,-19.06345,-16.438185,-20.749489,-16.863333,-15.803369,-15.065944,-14.63636,-14.700852,-24.60099,-22.457085,-16.218712,-19.658913,-16.374712,-11.721402,-14.704644,-18.320707,-13.066132,-21.655888,-16.058975,-14.898573,-14.172189,-14.538559,-18.414772,-20.056705,-13.44849,-25.852201,-20.520432,-12.822929,-21.03934,-15.7536,-21.77341,-11.1251,-16.118984,-22.37889,-14.688639,-17.649765,-17.746042,-12.234294,-17.213964,-16.804836,-19.185318,-19.655643,-17.691975,-16.535591,-20.608274,-17.088692,-13.228796,-13.881781,-22.277458,-14.924267,-20.214985,-14.290312,-17.485374,-20.722147,-20.462976,-12.952821,-17.119812,-18.227673,-17.200218,-30.14846,-12.999764,-13.39061,-11.608337
-16.509981,-15.424118,-11.448029,-17.14216,-16.133772,-14.93454,-20.854023,-21.799324,-18.013737,-18.274265,-22.105762,-22.417252,-16.593157,-18.258991,-16.680325,-19.804916,-14.451815,-18.196665,-24.114895,-17.841042,-17.482292,-17.541006,-19.62969,-17.473232,-20.027174,-14.410607,-14.927895,-17.040195,-12.780229,-19.47385,-15.091516,-13.656728,-19.644901,-13.967764,-22.828526,-20.437756,-16.688774,-20.339426,-13.167299,-21.249138,-18.847527,-18.791534,-17.646854,-16.729385,-19.911682,-19.662056,-19.915773,-13.277901,-17.918613,-20.833261,-13.576509,-20.52847,-16.878452,-17.43155,-20.375366,-16.58047,-12.760821,-12.823835,-21.06884,-13.542183,-25.892384,-17.846472,-18.50399,-17.879124,-10.802237,-18.043056,-19.866375,-18.643448,-19.757778,-15.64964,-21.978973,-17.44646,-14.208412,-13.927409,-16.552635,-19.706722,-18.95799,-18.1996,-14.308777,-17.07402,-15.166451,-15.651127,-16.848751,-14.447471,-20.848507,-19.584219,-16.194744,-11.999171,-19.842388,-18.267761,-21.249535,-24.298317,-15.171669,-16.023888,-21.02832,-13.363438,-22.058334,-13.156412,-23.307598,-14.898079
-23.945152,-17.6082,-14.645866,-12.192249,-25.088089,-14.733103,-18.800106,-16.303585,-18.742682,-22.313133,-16.646898,-24.490711,-20.71368,-18.619059,-22.309502,-22.511797,-18.50187,-14.216344,-20.971882,-19.605576,-17.895891,-17.111744,-15.052735,-18.93322,-20.58134,-14.211016,-13.931342,-12.413103,-13.389861,-18.723703,-18.17428,-19.941246,-16.564127,-19.133003,-13.896205,-18.94255,-21.697487,-15.330001,-14.411997,-20.21748,-24.06963,-16.727348,-20.482145,-16.122114,-14.377262,-16.481136,-13.333012,-15.562946,-14.101593,-21.681316,-18.403234,-17.19362,-17.513586,-18.226158,-19.465803,-15.831396,-14.333244,-12.763542,-25.641151,-11.637932,-21.258926,-17.530441,-17.455563,-17.709543,-8.832758,-18.117624,-23.775217,-15.631963,-18.66263,-13.645191,-17.451843,-17.298641,-19.111374,-15.586984,-21.877407,-16.639303,-20.617634,-20.903511,-13.1739645,-12.798215,-16.800491,-18.107655,-16.544222,-15.683297,-16.73238,-19.442997,-15.76954,-15.573084,-20.733633,-19.793526,-21.185635,-22.405651,-21.988947,-16.295227,-18.390202,-12.318049,-20.042511,-21.170671,-18.28851,-20.923027
-21.665928,-22.876799,-25.103203,-18.676056,-33.31169,-16.512403,-20.158737,-14.4037895,-18.769152,-26.092035,-15.815458,-17.01432,-16.526478,-19.969772,-21.073647,-15.204499,-16.707554,-14.359461,-18.38747,-17.53707,-16.633194,-15.864137,-21.499971,-16.983326,-18.748686,-22.641487,-17.940313,-14.68423,-21.268475,-13.4510145,-14.106672,-18.548761,-19.09373,-17.345896,-14.261819,-15.749057,-19.128647,-18.02482,-15.705045,-19.299818,-21.504618,-14.308752,-13.042797,-18.30383,-17.42469,-13.926518,-15.771577,-15.962566,-14.967709,-21.363018,-21.7574,-22.146275,-20.491201,-16.25663,-17.023155,-13.257853,-20.166023,-16.619116,-19.628445,-18.285439,-19.939526,-21.391233,-17.677942,-18.502165,-12.280572,-15.622736,-14.10319,-17.604439,-16.964937,-17.795586,-22.791588,-15.382063,-22.237225,-16.403395,-20.616879,-12.634879,-13.392044,-20.260468,-15.916908,-18.55797,-16.288033,-17.220654,-17.430208,-16.297117,-15.334208,-21.919477,-14.914153,-29.624777,-22.856169,-15.417044,-21.812252,-15.590895,-18.699799,-17.36697,-18.26408,-20.283127,-14.55121,-21.48726,-19.484413,-22.347307
-18.006645,-18.092203,-17.203897,-20.897287,-24.359186,-15.516597,-17.199997,-15.886068,-15.215906,-20.88742,-15.792952,-16.567886,-16.630455,-23.452272,-20.456472,-17.931316,-17.487925,-15.868183,-23.966032,-18.941242,-15.433375,-13.030247,-23.482662,-19.339302,-14.623344,-21.58471,-14.772114,-18.338053,-20.19876,-13.483311,-17.219501,-17.345192,-13.855664,-20.30514,-17.061188,-20.214817,-19.44032,-18.783607,-21.705156,-23.38101,-16.436493,-16.192379,-14.442988,-21.233486,-19.42162,-13.875284,-25.135862,-18.623552,-18.553185,-18.559275,-16.136364,-30.829552,-19.174183,-13.153538,-11.801406,-17.422857,-20.81132,-20.57171,-14.438637,-19.15801,-25.493216,-29.14525,-19.599155,-12.982881,-15.693163,-15.391656,-12.365891,-19.518616,-22.634329,-22.944107,-14.788829,-17.51957,-19.743519,-14.692684,-22.853441,-15.526552,-11.57863,-18.029343,-19.873688,-22.965292,-16.721718,-15.413385,-17.73307,-14.937745,-17.504559,-21.51819,-19.446064,-28.835075,-24.326456,-13.381678,-24.327398,-17.441818,-16.50854,-15.017426,-17.94642,-22.897753,-12.814398,-19.230747,-21.31626,-19.734499
-18.734974,-16.018543,-18.109505,-18.558659,-19.79774,-19.783499,-16.7816,-20.244097,-17.174229,-22.048992,-15.038485,-19.288288,-17.51154,-18.812325,-23.60545,-17.63691,-16.43547,-19.306747,-18.545816,-14.48335,-18.899527,-15.141415,-21.49256,-18.656298,-19.25273,-16.607391,-18.23998,-18.070257,-20.366728,-16.21371,-21.895393,-24.50964,-10.123348,-17.88375,-14.975954,-20.767193,-24.9814,-16.733746,-22.752426,-25.060171,-14.026168,-18.131384,-16.817122,-24.984474,-17.28115,-20.310547,-18.989513,-24.044247,-16.007833,-21.42892,-20.286854,-24.383905,-17.371105,-17.219105,-14.52438,-18.15724,-20.085846,-19.375778,-15.281755,-14.82309,-21.434595,-25.312225,-19.113085,-16.71109,-22.671955,-18.734095,-16.019386,-16.52654,-22.409855,-16.868607,-14.3971,-14.879457,-20.723137,-13.979042,-19.811464,-15.041004,-20.345654,-16.572235,-22.635235,-19.813328,-24.051796,-20.82211,-16.20768,-17.978409,-15.543591,-17.880365,-21.188099,-16.285408,-23.915697,-21.45942,-17.113388,-21.739141,-19.456053,-13.831189,-17.322054,-16.0202,-19.256943,-18.68762,-21.837584,-13.3352165
-22.983309,-15.538305,-22.416523,-20.377264,-24.964388,-26.657207,-20.74263,-27.817135,-18.319654,-30.977291,-18.70197,-18.12349,-20.42347,-17.869144,-24.722721,-21.738777,-16.311615,-16.25245,-14.766918,-17.501635,-16.16084,-27.364504,-14.201174,-19.485851,-22.016823,-25.631277,-19.372206,-15.834045,-15.9793,-17.272585,-24.094788,-18.71062,-13.412184,-16.00845,-16.486513,-28.036306,-30.73671,-20.750772,-14.453243,-20.987864,-24.311808,-16.65489,-16.103592,-28.193209,-24.658428,-18.385252,-12.808588,-21.525967,-12.742264,-25.163372,-22.12643,-20.776108,-14.92306,-18.608923,-21.756424,-14.893009,-16.977715,-19.072092,-16.460026,-18.347452,-16.604246,-18.073566,-17.113367,-21.358131,-23.202509,-19.95409,-18.558987,-15.78833,-20.610956,-17.74194,-17.74221,-20.7037,-16.718817,-15.905934,-16.090652,-22.082008,-17.632801,-19.712767,-18.463762,-18.720554,-27.054169,-24.392872,-21.278006,-17.392529,-19.783539,-18.90345,-21.079979,-16.663036,-16.604698,-15.046532,-9.722263,-28.643534,-18.476841,-20.858656,-17.813726,-13.063766,-21.604715,-17.886885,-20.50273,-15.177633
-26.210472,-17.407766,-18.13131,-20.838238,-19.2695,-17.613232,-13.604666,-18.300667,-12.436344,-27.133163,-20.873695,-18.380203,-18.466166,-21.851997,-17.566376,-22.625408,-19.20042,-16.404179,-13.534848,-18.89702,-13.835901,-17.575117,-10.801118,-16.649628,-20.242994,-15.771566,-14.28507,-11.931722,-12.4380455,-18.24791,-14.7197695,-17.194162,-15.786681,-17.92195,-21.461327,-25.169632,-14.834907,-20.708405,-15.688239,-16.188011,-18.614208,-17.446144,-17.244738,-18.36839,-20.8706,-15.775912,-10.933791,-18.960098,-12.619593,-21.543526,-18.060194,-23.46825,-14.609118,-16.192566,-14.913483,-18.22305,-21.446117,-22.426506,-16.211792,-18.767826,-17.302252,-10.821838,-13.7982,-16.48091,-15.253369,-19.118511,-17.577194,-9.986154,-15.799833,-18.3699,-19.180857,-25.14114,-19.51565,-18.363373,-13.945986,-23.03266,-13.901617,-21.71589,-18.077595,-21.851412,-15.16737,-21.99005,-17.5368,-20.54026,-15.991948,-14.913797,-17.253403,-17.195032,-15.998592,-13.8241005,-11.902594,-17.745165,-21.029144,-14.374123,-17.069069,-16.074274,-15.64572,-16.206327,-11.3794775,-18.698547
-26.844536,-16.411806,-21.067116,-20.53878,-16.425737,-14.605625,-11.302443,-19.536976,-13.940538,-21.63944,-18.436539,-17.890388,-20.148718,-17.254372,-16.910484,-18.775448,-21.267359,-11.014827,-13.789463,-18.758299,-18.561348,-17.302494,-14.332887,-21.863293,-17.43805,-19.538385,-16.115995,-18.063814,-16.101322,-16.085373,-18.732347,-17.59405,-18.833138,-13.87417,-25.47744,-19.371788,-16.061947,-20.964188,-18.105938,-19.02502,-20.263731,-23.54381,-18.56229,-15.912926,-24.349043,-17.221737,-14.757013,-17.657585,-22.064045,-18.65429,-13.977843,-16.668182,-21.022356,-14.008438,-18.995193,-16.985252,-20.757095,-28.048553,-19.43642,-18.473667,-17.569448,-11.345789,-13.254554,-14.213069,-17.31967,-24.45393,-22.697592,-13.3628235,-13.200775,-28.201536,-19.113035,-22.033083,-27.914503,-14.204948,-14.805714,-19.046942,-22.243336,-18.59948,-20.65383,-17.687511,-17.79944,-18.109468,-15.754164,-17.62041,-18.51716,-14.49151,-19.417679,-23.339527,-22.675753,-16.762169,-21.992462,-15.072185,-21.105726,-15.381568,-16.307896,-12.883775,-20.633839,-17.792812,-13.259285,-16.17408
-24.147032,-15.199041,-12.574101,-18.92775,-10.285629,-14.433013,-10.253032,-14.939817,-17.283047,-17.41233,-17.923702,-23.776636,-19.726597,-16.709476,-24.718874,-16.502014,-19.65497,-13.223833,-20.066545,-17.31314,-11.467619,-17.619585,-16.232403,-18.026924,-18.333933,-20.096933,-21.507689,-17.877892,-17.537718,-18.287336,-15.130396,-22.95977,-21.550117,-13.471871,-26.647053,-18.676184,-16.012203,-18.123034,-14.385608,-18.715744,-22.56825,-16.030176,-18.029259,-11.571365,-16.599136,-11.221047,-20.612272,-14.972774,-16.71072,-19.247396,-12.782654,-15.377815,-22.035393,-14.263622,-15.777527,-19.52998,-17.281494,-26.556183,-21.934958,-17.797134,-21.284185,-14.953902,-18.011566,-16.26062,-16.265675,-23.980362,-23.63522,-21.114729,-18.687355,-19.802048,-16.86891,-15.274097,-17.496643,-13.774922,-17.012463,-13.469841,-29.210857,-14.047662,-16.81332,-15.204969,-20.691673,-15.348822,-12.43645,-13.742784,-18.218388,-17.08603,-19.91281,-22.17535,-15.671089,-22.887732,-18.713844,-20.608425,-20.715189,-16.826958,-20.541767,-14.130834,-21.130264,-27.665617,-17.737583,-16.84124
-21.289528,-16.9222,-15.25728,-20.92336,-11.921892,-18.532738,-15.6440735,-12.318789,-13.694754,-16.663954,-22.176756,-19.2038,-22.879557,-15.608543,-17.453083,-22.922323,-16.342083,-20.639866,-24.748457,-17.57006,-12.09837,-21.490574,-20.481415,-18.990543,-19.162457,-15.985619,-20.313702,-14.044254,-15.016556,-14.191963,-12.80048,-26.000778,-20.696575,-19.666658,-19.274609,-21.298246,-23.022774,-26.868563,-17.226028,-13.782955,-23.42691,-13.017008,-15.798183,-18.009998,-17.682058,-14.577309,-15.506374,-24.56001,-18.622429,-18.977713,-18.664288,-14.765003,-26.339338,-20.827333,-14.809453,-25.922537,-14.916888,-21.37392,-20.711582,-19.668705,-21.362352,-20.456888,-26.253819,-19.482319,-14.941542,-19.617329,-20.646275,-23.772106,-29.80935,-20.217525,-13.999962,-14.138054,-15.5597,-10.131098,-18.769419,-15.840119,-21.475092,-21.62477,-20.15243,-20.33408,-18.229773,-13.833761,-17.88826,-12.798482,-14.989702,-17.020828,-23.354013,-19.000149,-16.869904,-23.893173,-18.922144,-22.834324,-18.99218,-17.080292,-17.110378,-16.612892,-17.65823,-23.830622,-16.616362,-20.601759
-21.136074,-13.50125,-15.654152,-22.67649,-21.76799,-20.59357,-24.22437,-10.7973585,-12.453453,-19.345362,-16.112335,-14.079183,-22.085888,-14.828769,-18.069048,-23.897171,-11.556095,-24.69601,-17.771027,-14.868747,-15.145754,-20.615635,-20.922314,-24.855164,-18.041328,-20.419441,-27.143564,-17.946205,-13.951895,-17.014393,-17.089443,-18.767181,-19.433195,-19.965965,-14.7003,-22.00158,-24.324125,-20.925957,-20.590092,-11.650926,-21.642467,-11.944654,-16.826582,-15.939708,-19.37376,-22.039509,-15.796745,-21.147564,-16.716652,-20.08025,-20.865332,-17.032549,-24.436396,-15.791445,-15.587069,-27.428661,-15.607882,-16.813969,-14.780592,-18.257944,-22.500832,-20.28468,-21.817837,-13.519892,-14.844596,-20.555553,-20.668518,-14.618687,-20.671616,-16.871853,-16.210938,-19.656479,-18.62509,-10.488316,-14.213492,-17.67115,-15.054629,-18.791462,-16.829716,-19.381424,-12.2653885,-17.15443,-16.045128,-12.893879,-13.039762,-18.14347,-19.096645,-14.952552,-20.397015,-20.668581,-15.565601,-15.232351,-14.973093,-13.198627,-18.9481,-18.545292,-19.22145,-15.255759,-13.889782,-20.11767
-23.885508,-17.244976,-15.006774,-23.601597,-25.744131,-18.666573,-26.947104,-14.347585,-15.972961,-14.8973875,-18.010098,-18.350677,-17.061943,-23.909061,-21.39833,-24.8628,-15.996161,-24.457226,-14.908832,-18.110907,-15.765908,-23.991156,-19.767445,-26.76227,-14.54754,-29.794048,-23.492226,-23.144815,-16.106636,-16.043371,-22.230501,-12.017885,-17.129894,-14.034554,-15.387827,-19.429184,-25.466211,-21.303865,-15.47475,-18.9901,-17.505714,-15.039007,-18.159786,-18.361893,-13.048044,-16.691174,-19.751377,-17.649075,-15.40859,-19.464191,-19.924088,-16.153862,-25.151512,-12.703613,-22.31241,-23.612562,-17.363304,-17.903685,-15.432335,-15.402313,-26.487684,-32.328217,-18.197395,-14.155687,-18.76545,-16.63586,-18.195208,-16.087101,-21.586597,-15.015831,-24.767172,-18.126154,-15.497667,-16.402826,-16.517078,-14.05656,-20.49223,-16.723263,-19.793085,-20.126232,-11.10499,-14.646445,-19.230406,-17.170345,-17.03766,-27.77361,-18.738426,-16.036367,-25.061024,-21.712774,-11.769621,-20.02383,-17.624157,-13.487279,-25.817453,-17.028736,-19.238995,-16.815872,-14.920989,-25.314873
-21.925552,-18.49025,-19.19502,-20.523474,-21.725492,-18.853458,-27.472324,-21.581404,-11.466145,-18.247334,-15.528421,-17.282623,-20.278275,-16.100273,-17.099203,-22.109833,-15.164347,-22.766594,-14.878948,-20.729591,-13.118402,-27.936829,-16.297981,-26.331959,-17.947939,-20.386034,-19.535635,-17.202692,-18.019024,-14.609292,-14.396488,-11.855724,-17.906118,-16.200857,-20.24418,-21.80237,-25.009867,-24.141062,-17.011852,-14.127787,-19.47068,-17.023495,-20.01539,-20.90657,-15.967062,-14.480813,-17.834785,-15.733537,-21.776989,-18.393654,-17.984568,-12.315918,-25.246454,-15.017196,-23.055109,-22.510965,-19.13966,-13.117855,-12.766202,-16.878754,-26.042164,-28.22683,-10.748896,-21.373135,-18.973549,-17.498083,-14.074514,-23.262482,-27.369411,-15.179078,-17.907211,-12.748693,-19.00853,-15.162523,-21.14014,-14.506725,-21.108217,-20.965508,-19.58873,-14.67611,-15.360482,-15.498545,-19.63064,-19.972105,-15.6397085,-22.035465,-21.81438,-20.152803,-21.012062,-28.964504,-12.411802,-20.531414,-18.186092,-17.610378,-24.83894,-16.154778,-18.470945,-13.219824,-21.212303,-22.942438
-24.164492,-19.23698,-20.39954,-19.990747,-17.82274,-17.176826,-21.215084,-16.72351,-10.306925,-17.21777,-17.732191,-18.687756,-18.318531,-17.71658,-13.073833,-15.689092,-20.390995,-26.079706,-12.473794,-15.772397,-17.604286,-22.147297,-17.88133,-19.096754,-17.522644,-21.878376,-16.491035,-18.415335,-15.86655,-14.078752,-12.830177,-17.317108,-21.456758,-20.4231,-20.195602,-22.581593,-22.88045,-21.88066,-15.271693,-13.82844,-16.927975,-16.933697,-17.577686,-23.525745,-17.531206,-15.610539,-15.481548,-18.151978,-16.513214,-20.039097,-16.813498,-12.902189,-18.908566,-16.8329,-27.507751,-16.884827,-20.527962,-13.010635,-18.694504,-15.7551,-20.197643,-18.51921,-13.696587,-22.499489,-21.630148,-21.264042,-16.95161,-21.391354,-29.661222,-19.570534,-18.345993,-10.68622,-17.956804,-15.877793,-14.312747,-21.621641,-26.36462,-22.616623,-16.06194,-12.158938,-16.991116,-22.908493,-18.746843,-17.657581,-15.290447,-22.430124,-21.149378,-19.635551,-21.358036,-24.867334,-15.768968,-23.685972,-15.7464905,-18.73304,-15.014955,-16.493668,-19.54506,-17.159939,-24.834236,-16.971855
-23.306404,-17.549625,-17.56852,-21.717514,-17.607006,-13.632886,-18.058979,-21.075508,-17.059097,-16.232159,-15.482189,-20.03667,-18.403156,-24.79464,-16.116955,-11.936566,-20.09215,-19.708378,-14.865692,-14.805633,-21.563354,-17.13689,-22.85977,-17.690207,-21.59656,-25.28191,-21.244524,-25.669111,-24.534067,-14.374704,-14.096762,-18.024689,-25.517107,-22.197361,-19.080057,-18.605354,-19.6609,-18.371067,-17.457253,-22.46415,-13.361258,-19.675491,-19.805439,-22.469517,-16.973185,-21.129639,-13.534931,-17.124554,-19.075817,-22.272966,-21.45325,-15.75819,-17.501003,-15.425602,-23.348835,-15.183292,-19.48098,-18.442162,-25.570843,-18.460648,-13.260909,-16.190102,-20.788204,-20.504477,-17.0662,-18.019707,-17.449354,-20.21325,-20.543762,-14.204109,-16.235529,-14.133497,-14.640771,-24.130552,-17.32174,-22.966604,-23.239452,-20.052607,-20.429161,-16.207323,-17.453964,-16.303291,-15.391542,-16.935478,-15.221826,-21.410015,-20.770523,-19.122923,-25.219286,-19.414888,-19.958313,-21.180199,-16.957506,-17.858698,-15.424258,-15.499619,-16.690151,-19.545479,-22.030521,-20.386011
-22.037815,-18.573172,-16.323235,-19.827343,-22.402359,-13.721558,-22.029055,-14.414526,-20.83277,-15.519964,-15.473413,-15.153416,-14.941074,-23.517395,-22.197098,-14.401363,-17.825886,-15.585883,-24.4582,-13.101292,-18.57391,-12.198541,-19.925747,-22.395794,-20.742031,-23.403526,-21.935228,-23.340296,-22.627419,-17.106586,-18.189253,-17.35335,-21.198338,-18.686085,-19.241585,-17.192581,-15.66158,-19.77555,-20.577465,-18.644884,-17.363441,-23.051754,-18.308773,-13.884776,-20.226559,-24.474974,-19.467855,-16.701519,-21.671047,-22.704477,-14.626022,-15.447796,-15.255301,-16.96493,-22.231737,-13.613697,-15.028073,-14.327656,-19.122757,-21.14595,-10.458272,-17.976652,-13.559539,-17.407879,-14.580543,-12.952777,-18.266033,-17.411697,-18.127949,-13.5330305,-12.618193,-16.36585,-14.582418,-23.703897,-22.396683,-22.763067,-16.41348,-19.474411,-15.817913,-23.034042,-24.57247,-15.547378,-19.668724,-22.693691,-19.039536,-16.210835,-16.759722,-16.87621,-27.719675,-20.104765,-13.992608,-15.331671,-19.294441,-17.628399,-14.672861,-10.326765,-16.231443,-18.621702,-17.606209,-20.473923
