0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,label
0.0,0.0,3.3772044,0.0,0.0,0.0,0.0,1.0932598,0.0,0.0,0.0,2.316073,0.15773603,3.8472548,0.0,5.4176197,2.362457,0.0,0.6586909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.7602959,0.4467976,0.0058660507,0.0,0.3632729,0.0,0.27126348,0.0,0.4601078,0.0,0.0,9.67883,0.0,56.645927,0.0,0.0,1.5974292,0.0,0.0,0.0,1.0343525,0.0,0.39119613,0.17387003,0.0,0.886673,0.05023098,0.0,0.0,0.9131367,0.43713605,0.0,0.0,0.0,1.0571656,0.0,0.0,0.14054441,1.0424597,0.0,0.3004775,0.2179308,0.0441761,0.0,0.0,0.0,0.0,0.5415685,0.0,0.0,0.21917439,0.0,1.5044827,0.0,0.27048874,0.009922028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.4121356,0.45163,0.13844347,0.0,0.11262941,0.38257694,0.0,0.0,0.0,0.0,0.0,0.71570265,0.25280738,0.0,0.7268754,0.0,0.30173677,0.0,0.092610836,0.0,0.5297177,0.013772726,0.0,0.0,0.0,0.0,0.83165157,0.0,0.44124627,0.0,0.22495556,0.0,0.60931706,0.4088484,0.0,0.24563575,0.0,0.0,0.0,0.0,0.2575283,0.0,0.0733318,0.57228184,0.0,0.62620914,0.0,0.8311007,0.0,0.97041297,0.0,0.010908127,0.0,0.94885516,0.0,0.53969216,0.0,0.5478335,0.0,0.16178477,0.0,0.0,4.7541246,0.0,0.0,0.0,0.4639721,0.0,0.1570301,4.3011546,0.0,0.0,0.0,7.6411214,0.0,2.074347,13.541532,0.33281398,0.0,0.099427104,1.1453221,0.0,0.03341651,0.5081775,0.0,0.42118096,0.6432581,0.0,0.35481834,0.3161044,0.40092248,1.0805264,0.0,0.86839175,1.6272466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,7.136059,0.0,0.31185484,0.0,0.0,0.31396866,0.28629923,0.23040485,0.0,0.0,0.6092062,0.0,0.4762001,0.0,0.0,0.32097006,0.0027508736,0.29365683,0.0,0.0,0.38110018,0.10661888,0.0,5.3028727,0.2515074,0.24240947,0.0,0.44409513,0.20254135,0.0,0.48471546,0.0,0.0,0.0,0.0,1.010942,0.0,0.059815764,0.0,0.094715595,0.0,0.24480009,0.72694445,0.0,0.3672166,0.0,0.33007026,0.0,0.0,0.6177368,0.0,0.13050842,0.32849407,0.17486095,0.30758,0.0,0.6209965,0.0,0.0,0.58960915,0.14202738,0.0,0.07817936,0.2892282,0.36910534,0.0,0.0,0.33411407,0.0,0.0,0.0,0.08029032,0.26275873,0.25904584,0.0,0.43992233,0.02453661,0.0,0.4874792,0.0,0.5223689,0.0,0.11132479,0.5051098,0.0,0.094549656,0.041554928,0.0037193298,0.03273058,0.118730545,0.2227807,0.0,0.0,0.31549883,0.0,0.61892986,0.15068722,0.0,0.0,0.0,0.6498642,0.0,0.0,1.184319,0.0,0.020168066,0.015803814,0.05739212,0.015303612,0.0,0.31857586,0.42914653,0.0,0.0,1.0846653,0.0,0.00015544891,0.0,0.0,0.078537464,0.0,0.77045035,0.017701149,0.19247961,0.0,0.6129203,0.0,0.5226388,0.0,0.08461285,0.511816,0.22434282,0.021652699,0.0,0.2682581,0.091454506,0.0,0.0,0.0445261,0.37705994,0.0,0.23873806,0.0,0.7623186,0.0,0.22875118,0.044187546,0.0,0.30979443,0.16324782,0.47965288,0.031514645,0.5084548,0.0,0.0,0.319489,0.0,0.0,0.20219612,0.002204895,0.0,0.06437302,0.5477767,0.0,0.0,0.23185277,0.0,0.0,0.0,0.79678345,0.0993042,0.14469981,0.12883663,0.0,0.19652653,0.0,0.023180485,0.63952637,0.059579372,0.0,0.0,0.0,0.0,0.60366225,0.03771448,0.34009457,0.16475391,0.0,0.49820232,0.0,0.007724285,0.29379177,0.0,0.1644535,0.16395378,0.0,0.08483696,0.0,0.08703184,0.0,0.16014671,0.0,0.0,0.0,0.37914228,0.0,0.7105813,0.5811267,0.028595924,0.0,0.0,0.37251568,0.3954978,0.0,0.0,0.12245369,0.0,0.46102762,0.0,0.0,0.04502964,0.0,0.0,0.5024667,0.41164637,0.15784073,0.0,0.34974504,0.0,0.5886216,0.0,0.5288913,0.0,1.0117667,0.0,0.11550379,0.03917837,0.0,0.36491537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,20.030544,25.290129,0.0,0.0,0.0,0.0,0.80308723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,4.107989,0.0,0.0,0.68979335,0.0,0.9038844,0.0,0.0834589,0.0,0.0,0.665787,0.002547264,0.27403665,0.0,2.7253978,0.0,0.0,47.232567,12.290867,0.017796516,0.0,0.0,0.22964191,0.0,0.0,1.1749358,0.0,0.0,0.3772683,1.0059178,0.2250123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.9274704,0.13504696,0.5874071,0.0,0.9574299,0.0,0.0,0.3511057,0.55966693,0.07892537,0.0,0.31054497,0.20296979,0.0,0.0,0.39007235,0.0,0.0,0.7725836,0.0,0.94726014,0.0,0.0,0.21086955,0.3443632,0.0,0.13120985,0.1356821,0.0,0.0,0.99005127,0.0,0.63446474,0.41626072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,4.9775968,1.1565175,0.0,0.0,0.7266531,0.025262505,0.0,1.7149348,0.0,0.0,0.44684124,0.04058087,0.0,0.0,0.0,1.251164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.631785,0.17134762,0.0,0.0,0.3291254,0.0,0.08007026,0.104472876,0.52144146,0.0,0.0,0.12998581,0.18265176,0.112597466,0.0,0.0,0.0,0.0,0.0,0.087388515,0.0,0.0,0.096437216,0.0,0.7707653,0.0,0.32991552,0.0,0.0,0.14945602,0.0,0.48206806,0.0,0.3354175,0.0,0.0,0.06978583,0.0,0.0,0.30324697,0.28025055,0.09798908,0.0,0.0,0.49482727,0.0,0.0,0.0,0.5050087,0.0,0.12935829,0.0,0.0,0.0,0.0,0.0,0.0,0.19829178,0.14027715,0.0,0.6174772,0.0,0.0,0.0016117096,0.18852615,0.0,0.25907302,0.23625064,0.0,0.0,0.0,0.10777283,0.0,0.0,0.08195543,0.0,0.6312163,0.0,0.0,0.2550168,0.0,0.64536166,0.0,0.17738962,0.0,0.25122452,0.0,0.0,0.17000127,0.0,0.10368037,0.23708558,0.0,0.16200829,0.07219696,0.38053417,0.0,0.0,0.85646844,0.0,0.068546295,0.0,0.0,0.7193394,0.0,0.1650064,0.0,0.0,0.49805212,0.0,0.008163691,0.15279818,0.23758459,0.0,0.0,0.0,0.0,0.2722094,0.18708849,0.0,0.36014295,0.1462369,0.0,0.0,0.027484417,0.22022247,0.25647068,0.29117703,0.0,0.21986341,0.36424637,0.0,0.3720293,0.0,0.16201282,0.0,0.0,0.30402923,0.0,0.0,0.066907406,0.0,0.0,0.14382744,0.02414465,0.26869917,0.0,0.7160356,0.0,0.2702856,0.0,0.0,0.0,0.11550236,0.24046445,0.0,0.0,0.7474103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.5812192,0.16009188,0.092660904,0.05934429,0.015848875,0.0,0.32045197,0.0,0.105624914,0.55735254,0.11188221,0.0,0.27299905,0.054722786,0.0,0.35107946,0.0,0.0,0.60378265,0.049010277,0.0,0.10679579,0.005302906,0.0,0.04935479,0.2929647,0.0078070164,0.0,0.0,0.0,0.0,0.7045114,0.0,0.51756537,0.0,0.0,1.463908,0.0,0.0,0.0,1.0571445,0.0,0.0,0.0,0.12944031,0.0,0.4494989,0.6847966,0.0,0.33797026,0.18662357,0.0,0.1060226,0.031224012,0.4082923,0.4166448,0.88232493,0.0,0.0,1.3585773,0.0,0.4876433,0.0,1.0448406,0.0,0.0,0.17185521,0.0,1.088597,0.0,1.5763648,0.0,0.6854867,0.659698,0.0,0.0,1.5187485,0.1273756,0.0,0.0,0.0,0.47239327,0.14878607,0.0,0.0,0.39237082,0.23804653,0.0,0.570508,0.0,0.0,0.18826294,0.18186927,0.14955568,0.38301158,0.0,1.0994818,0.32107377,0.0,0.0,0.14341998,0.43224335,0.0,0.0,0.0,0.50837445,0.12464213,0.6365051,0.0,0.6253093,0.92489696,0.0,0.7467017,0.0,0.19281256,0.0,0.0,0.63806343,0.18782043,0.0,0.0,0.37841886,0.0,0.12339306,0.5267229,0.0,0.0,0.0,0.53728795,0.0,0.0,0.0,0.137918,0.9913657,0.0,0.0,0.0,0.0,0.41526866,0.8574257,0.0,0.18402529,0.9222913,0.43064785,0.0,0.26590395,0.0,0.6733024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,5.2183347,0.67023087,0.0,0.6992059,0.15958548,0.6578796,0.0,0.86242247,0.0,0.0,0.863183,0.0,0.0,0.48021698,0.46065402,0.0,0.065882206,0.0,0.9525738,0.0,0.0,0.5594356,0.0,1.6483591,0.0,0.0,1.2564552,0.0,2.6652374,0.0,0.0,0.94648635,4.236951,0.0,2.7902672,2.8374648,0.0,0.0,5.6869116,0.0,2.16109,0.0,1.8582423,0.0,1.8304982,0.0,0.37943602,0.22315645,0.2180705,0.0,0.33141422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.390877,6.5474215,0.0,0.66389847,1.0285251,0.0,0.07402277,0.0,0.0,0.27480602,0.0,0.0,0.0,0.39780712,0.2590232,0.0,0.6106577,0.063439846,0.0,0.44787216,0.4225583,0.0,0.0,0.18871355,0.5377071,0.07251859,0.12506866,0.025979519,1.1790948,0.30654716,0.58725977,0.0,0.19899845,0.0,0.3587582,0.023997307,0.0,0.2206428,0.11880708,0.0,0.0,0.0,0.05862069,0.033109903,0.42518282,0.0,0.0,0.0,0.0,0.1786778,0.0,0.0,0.93534565,0.0,0.0,0.5602007,0.56106234,0.11242151,0.2567048,0.72042847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
