-22.34705,-19.126799,-18.732765,-18.957952,-19.159996,-22.63663,-15.622896,-15.688061,-16.447517,-19.220236,-19.276745,-15.627163,-18.923649,-18.823292,-16.444727,-19.412292,-17.507355,-17.85112,-13.629833,-19.712868,-11.999664,-10.121677,-12.9240055,-3.2514896,-3.0874271,-8.7057,-6.305481,-2.5045624,-0.95384216,-0.8576164,-3.5255127,-0.11541748,-2.6067123,-1.5664558,-1.2231636,-1.478817,-0.07672882,-0.34845734,-0.050006866,-1.0788803,-4.961767,-3.5747929,-0.17316437,-1.6814919,0.0,-15.036005
-24.500309,-20.528915,-26.67772,-25.123894,-26.790705,-23.935915,-22.334517,-19.83419,-19.986649,-21.518032,-25.927551,-25.314999,-22.970716,-12.288122,-19.338804,-27.55336,-15.54273,-17.187298,-14.244259,-15.932411,-6.2053337,-11.498936,-16.829071,-6.1747284,-8.479958,-9.121418,-8.25696,-5.584137,-5.405575,-5.4096184,-6.8328667,-6.022539,-8.405039,-7.691309,-4.1912994,-3.4511414,-5.6979713,-5.6464195,-5.0247135,-7.7634354,-2.6745834,-1.418457,-4.489025,-5.6193275,-6.562706,-20.65733
-22.871033,-20.924881,-21.918268,-22.074598,-29.853422,-26.143988,-26.97546,-27.368736,-21.574406,-26.339731,-22.674694,-25.735031,-26.716404,-13.072271,-20.240929,-24.505733,-23.512373,-18.066906,-12.909719,-12.988714,-4.924629,-14.11479,-18.171638,-10.242243,-8.528837,-8.591621,-10.757917,-17.227459,-11.518644,-12.038795,-6.6724777,-9.593262,-8.852884,-12.69063,-13.711239,-14.501701,-9.221664,-10.303074,-9.770264,-11.650776,-5.047926,-10.519825,-9.349426,-7.8845997,-10.831644,-25.19625
-26.620476,-19.963066,-26.246405,-25.377312,-24.433168,-26.543966,-27.832851,-26.79038,-22.250751,-31.553598,-21.04789,-21.44707,-26.283962,-20.308775,-22.066198,-22.856377,-17.815115,-13.829407,-10.377956,-8.922733,-10.395863,-12.002344,-12.995468,-9.038755,-9.788675,-11.606028,-12.198532,-18.578117,-13.866114,-13.284935,-9.071619,-15.1183605,-8.4510765,-13.642105,-11.4912815,-11.845505,-13.220934,-14.655363,-15.265335,-15.106878,-6.582676,-10.767862,-14.921558,-8.171829,-15.3514595,-29.12212
-29.920586,-26.353088,-27.25019,-21.880352,-25.265326,-25.553793,-27.67041,-26.34218,-26.09858,-29.279816,-24.80143,-19.974152,-24.250633,-16.342464,-16.84081,-23.408825,-17.100163,-15.287729,-12.969624,-9.1373005,-9.921507,-16.008612,-9.832119,-7.714241,-8.669346,-9.706415,-6.4434013,-13.94845,-14.487556,-16.826174,-11.361282,-14.991121,-10.775482,-16.749525,-17.51145,-14.25235,-15.0071335,-14.251087,-17.337317,-18.533482,-16.070774,-8.657522,-15.05373,-13.555103,-18.330162,-24.084785
-28.929148,-29.998566,-21.705013,-22.846016,-33.43383,-29.492332,-27.624756,-24.74931,-24.266325,-29.063473,-26.902534,-23.801247,-22.855814,-17.22482,-19.789635,-20.14626,-25.078045,-20.653433,-16.70065,-14.024176,-13.544144,-20.2877,-7.5070686,-8.619919,-7.6011543,-8.550228,-7.2564545,-10.452568,-15.695429,-18.547544,-12.870295,-19.26362,-14.763445,-18.337334,-15.901957,-22.172636,-17.91903,-17.374733,-20.71381,-20.159086,-18.539677,-16.226936,-19.947556,-14.91868,-15.813126,-24.800589
-28.734907,-29.127514,-20.961903,-27.500484,-31.21886,-29.106033,-25.583843,-26.655912,-20.985256,-29.639061,-31.973658,-24.713095,-26.073452,-18.19178,-19.823727,-21.693317,-22.028446,-21.190435,-15.107058,-17.615896,-23.916054,-20.0997,-8.905193,-8.941086,-8.461876,-7.9640102,-11.184929,-14.774593,-14.651077,-18.657185,-13.152086,-17.84322,-20.888874,-20.845345,-14.712685,-18.34507,-20.67546,-17.652973,-17.408161,-18.903187,-15.902689,-18.68598,-19.809975,-21.645113,-20.61011,-24.026999
-31.66588,-28.033236,-25.7541,-28.441956,-28.831667,-27.018127,-29.85551,-29.377066,-22.57243,-30.711586,-29.511768,-21.747173,-30.276434,-15.148624,-22.961018,-25.6652,-25.529774,-19.982517,-18.039013,-17.49404,-19.284424,-19.409954,-19.504192,-16.988165,-11.733046,-11.629837,-11.3248005,-9.580631,-17.380459,-18.214273,-22.65818,-20.569096,-24.382805,-21.946222,-18.113802,-18.375174,-17.620523,-20.72048,-21.129372,-24.959652,-14.525045,-17.415604,-19.044186,-18.78654,-21.225315,-23.475218
-36.504524,-25.494188,-27.007982,-27.20855,-26.805346,-23.383877,-29.502396,-30.766392,-22.156075,-26.020752,-28.145006,-26.604536,-24.82306,-19.70561,-20.405596,-20.736042,-26.744179,-17.818827,-17.511059,-13.873766,-17.292772,-15.527155,-18.09576,-17.970297,-13.322592,-11.618919,-20.872095,-13.092785,-16.580019,-19.702888,-22.141693,-16.249277,-19.20486,-21.029709,-15.489063,-22.557545,-18.391258,-19.541473,-18.539694,-21.19498,-15.370834,-22.802584,-18.850298,-23.380548,-20.576975,-22.874063
-33.066227,-22.712957,-25.339088,-21.345692,-28.957386,-28.087355,-26.242271,-25.512203,-27.421547,-29.59041,-23.817013,-32.428226,-23.512661,-18.094246,-20.165258,-29.230822,-26.965788,-22.20264,-18.355206,-15.984926,-32.199863,-15.810244,-16.105259,-19.339994,-13.16592,-17.214916,-26.647615,-10.989447,-22.02255,-21.3585,-19.299019,-22.301035,-20.151913,-19.292316,-19.42578,-27.380718,-19.68367,-22.872463,-23.019218,-24.155178,-17.537567,-23.906036,-24.459915,-26.856861,-22.822163,-24.77618
