-11.338196,-12.2688675,-8.130512,-1.0602512,-3.1722965,-8.471342,-9.010424,-3.20257,-1.0541706,-9.572517,-19.86289,-24.70924,-20.369246,-7.1259384,-8.768162,-20.339249,-16.506523,-12.184448,-7.5566025,-3.6337433,-9.501472,-9.764439,-13.624409,-4.8648148,-11.749094,-10.682171
-7.1587677,-11.051395,-4.363703,-5.0536156,-5.5323067,-11.635736,-8.877094,-6.6982346,-12.09664,-6.6863575,-9.020405,-13.128183,-6.28104,-10.714634,-1.6656837,-11.026056,-13.370207,-1.9401226,-3.5818634,-5.4369087,-1.3371239,-4.482956,-12.566965,-5.308277,-3.1666107,-2.1355877
-6.381836,-19.163582,-3.4174976,-6.9895325,-5.120716,-11.632727,-9.521078,-11.647873,-16.27113,-6.8329372,-8.518139,-11.712391,-6.0212574,-11.337847,0.0,-4.82185,-17.188837,-0.8885956,-5.4437294,-5.0247116,-1.0807419,-2.2961483,-10.14986,-8.588377,-3.7342205,-3.5953083
-9.568375,-22.427715,-8.225054,-9.7591915,-10.98724,-19.03132,-17.593666,-22.924187,-17.050838,-13.121906,-18.043125,-17.298943,-17.808643,-14.979403,-8.233355,-4.7573433,-20.289986,-8.815403,-10.389839,-8.435692,-10.167889,-8.200298,-15.187632,-10.438835,-11.239897,-10.213314
-18.086655,-19.7257,-13.924961,-15.944733,-15.647099,-20.695236,-28.559418,-24.068592,-21.939985,-16.931622,-20.087776,-20.607145,-30.432161,-20.863377,-10.575104,-11.3348465,-10.272806,-13.650059,-11.262981,-6.0898705,-8.718807,-15.082439,-14.566835,-11.503384,-15.07246,-11.56983
-21.359325,-14.640484,-11.49753,-21.211143,-19.586254,-19.536795,-20.689644,-20.918154,-23.544662,-21.242382,-15.701847,-21.683006,-20.159172,-15.939295,-8.078018,-11.736229,-5.6876354,-13.097139,-11.8366165,-9.92461,-12.417892,-17.542683,-15.189693,-15.98815,-5.8874454,-13.109365
-20.27721,-17.876184,-11.520226,-16.351252,-21.359295,-22.480558,-17.889568,-15.951281,-20.698954,-23.517567,-13.941778,-16.989616,-13.054241,-17.906534,-9.614555,-10.218809,-9.550337,-15.761122,-11.858265,-10.5078125,-17.309288,-19.054615,-18.00539,-10.561064,-5.593889,-10.990219
-22.300371,-26.145905,-17.902256,-17.85593,-20.706192,-18.684721,-25.437187,-20.486122,-21.573807,-22.6446,-20.187683,-18.128412,-17.02929,-17.112228,-19.077389,-9.8529,-12.584259,-16.110847,-9.609547,-14.224157,-15.822008,-15.748674,-18.345863,-8.66077,-14.313602,-13.442854
-21.372808,-18.528595,-18.214855,-18.666683,-21.410236,-12.838234,-25.928883,-19.001972,-18.126736,-21.549507,-26.776176,-20.800646,-27.030436,-12.426191,-19.268639,-9.668102,-13.083492,-14.431881,-9.029213,-9.782986,-16.19526,-14.903219,-18.880629,-12.645102,-14.728775,-14.789949
-18.915512,-19.6217,-16.716894,-21.662996,-23.764534,-11.583454,-21.334896,-20.923723,-23.840137,-17.555538,-23.863392,-25.252563,-25.533327,-9.735889,-18.868938,-12.280567,-10.378601,-13.550573,-11.631933,-9.280689,-12.305546,-17.469946,-17.190039,-20.062305,-13.680775,-12.350201
-16.197,-16.290203,-17.483725,-17.069786,-29.448362,-12.592028,-20.410324,-16.823177,-20.65139,-14.391979,-19.52308,-18.139347,-19.228973,-7.820326,-13.818186,-14.365812,-7.400814,-10.085558,-9.847017,-12.723026,-16.353046,-16.698624,-16.028103,-13.731522,-10.607414,-14.587645
