-18.636982,-16.597551,-22.808437,-19.844421,-21.566704,-17.847618,-19.88293,-17.965797,-17.570745,-22.945068,-15.110628,-16.950806,-22.196281,-16.461678,-19.46484,-23.947815,-30.162796,-23.806076,-19.60657,-21.141846,-19.321354,-18.28747,-22.859245,-16.426437,-19.384878,-18.225286,-10.847183,-17.445122,-18.216146,-17.190926,-20.312347,-16.880959,-16.955914,-18.267593,-16.086168,-16.06268,-15.122593,-12.221226,-9.450609,-23.651485,-22.55127,-14.790514,-15.062035,-17.81916,-26.31785,-19.0097,-15.284502,-14.988417,-18.574755,-17.395176,-12.667582,-22.769798,-13.447947,-16.707113,-15.594433,-14.116922,-16.50014,-11.664438,-12.345249,-16.0036,-12.450087,-17.472843,-12.356123,-17.091417,-21.553871,-19.13044,-18.922918,-20.884716,-20.251667,-12.679018,-12.068367,-21.77629,-20.62513,-15.812437,-14.739889,-15.310856,-16.892065,-17.537292,-18.905312,-18.407782,-19.089823,-21.497856,-21.853836,-17.705544,-18.81082,-18.0489,-21.795803,-18.512922,-17.608482,-19.086658,-26.70594,-19.113464,-16.747826
-22.312939,-18.224686,-26.497097,-25.43785,-27.512936,-23.551764,-19.83268,-33.621296,-7.998995,-6.911997,-6.6801376,-10.450523,-10.793781,-9.133923,-8.519281,-18.596954,-19.922474,-22.111032,-13.024799,-15.639568,-19.373617,-19.83369,-12.3647785,-9.193983,-7.9104233,-16.206768,-6.4479675,-10.867285,-17.360912,-11.280899,-10.31563,-10.88353,-6.562752,-13.130539,-11.965504,-7.5779476,-12.706154,-1.5929108,-1.7467041,-10.830387,-12.953791,-8.621836,-6.798584,-13.63274,-17.622702,-13.307987,-19.919508,-7.540386,-10.842693,-14.158665,-8.553633,-7.7509327,-3.3463173,-12.150433,-7.391716,-9.187275,-12.919447,-6.119978,-4.2589474,-10.096523,-13.614264,-8.724945,-10.531731,-14.868883,-9.075436,-16.96351,-14.719759,-16.68147,-14.725121,-16.472576,-13.627247,-8.850519,-15.663027,-11.227966,-15.702324,-11.55019,-12.169985,-11.835196,-14.421711,-13.575222,-14.538574,-25.783758,-24.678417,-23.408188,-23.016808,-23.496159,-24.61279,-30.419502,-28.298338,-24.030869,-28.935638,-30.442133,-28.663946
-26.622545,-20.241604,-27.806864,-26.012804,-26.555103,-23.691607,-26.647324,-30.340202,-7.46233,-4.6483116,-4.6538963,-7.5495987,-3.7838478,-2.4621582,-6.1908035,-10.1114235,-14.540304,-21.428755,-7.7254715,-18.371649,-16.45006,-11.553581,-12.189495,-8.557018,-8.093189,-6.3729744,-6.718685,-7.337763,-14.074291,-3.2058983,-3.204874,-1.9657993,-8.652508,-7.779419,-5.098255,-4.0378704,-3.495638,-3.3672104,-2.8780746,-8.329617,-7.510071,-8.431175,-6.9116154,-7.8899155,-4.963545,-4.9518127,-11.80975,-6.290352,-11.0234375,-5.103981,-1.9317455,-2.8356266,-4.562378,-3.184082,-2.036148,-2.4224434,-2.8716125,-9.6863575,-8.769669,-4.731205,-11.2246895,-11.184378,-8.134766,-7.193178,-5.9647465,-12.858273,-12.587473,-10.827829,-1.5848751,-9.567352,-5.7192307,-0.26937103,-1.6118717,-1.621191,-7.5998898,-4.096651,-20.387156,-16.113958,-9.312271,-13.670256,-17.103527,-20.525515,-21.191177,-25.004238,-20.054905,-22.980902,-30.015915,-23.545034,-27.166256,-29.420574,-24.463861,-25.678951,-29.657526
-30.702307,-24.186634,-27.771544,-25.449848,-24.353268,-19.320208,-26.35587,-33.500767,-12.464798,-6.8379936,-7.7109604,-8.892664,-4.079975,-4.148535,-9.6597805,-12.154243,-16.725693,-15.37261,-8.852467,-18.302898,-15.093241,-9.629721,-13.368025,-12.306889,-6.4320946,-1.779089,-5.2726135,-10.423111,-12.943869,-3.8647785,-4.4026127,-3.6504478,-7.9212494,-8.492453,-3.2763977,-7.6694775,-2.4202156,-12.576653,-7.39489,-12.318214,-12.102148,-6.6691475,-5.1668854,-10.090021,-4.90543,-4.5702057,-7.5379276,-10.7444725,-12.2934,-5.024971,-3.5476913,-7.0751705,-14.205669,-3.935131,-5.4128075,-2.236147,-0.69256973,-5.699459,-9.44404,-4.2479477,-10.249607,-10.058794,-8.294277,-3.0170002,-8.528902,-19.719337,-16.239075,-5.5364246,-2.4083805,-7.2105484,-6.333088,-3.05974,-0.829731,-1.1329193,-8.1588955,-5.9345913,-20.634827,-16.962484,-7.732992,-15.621527,-15.992949,-16.645899,-22.595324,-23.56726,-22.442097,-27.382465,-28.536846,-19.929707,-31.668753,-21.893517,-21.494572,-25.307455,-21.701454
-37.826954,-27.944193,-23.54412,-32.463623,-20.655094,-29.535158,-25.797165,-35.41414,-21.189407,-8.9855385,-7.127306,-11.815548,-10.223148,-11.407043,-7.0642376,-17.1626,-17.76052,-18.537294,-18.14886,-15.541527,-12.974308,-15.56311,-15.2123165,-9.7294655,-13.621994,-10.326157,-10.55258,-6.9933147,-7.9560165,-11.046577,-13.809027,-17.163282,-9.356432,-10.98307,-11.445141,-14.833822,-8.577839,-17.883572,-11.9668045,-20.224018,-9.778166,-8.91633,-11.772392,-11.601114,-13.529821,-12.234314,-8.208038,-13.2055,-11.015461,-10.409271,-12.49634,-8.906931,-8.352531,-8.985573,-12.473579,-10.916607,-11.169445,-4.3462677,-8.145023,-7.364153,-8.122505,-12.500202,-14.214293,-11.602322,-7.293371,-7.8615894,-6.478819,-9.851934,-23.557396,-9.483963,-9.584045,-16.868662,-15.162273,-12.142418,-13.6973915,-9.5769825,-7.53689,-5.2777443,-7.8705063,-6.130335,-6.711746,-20.97763,-26.39627,-20.63863,-23.606892,-23.939629,-27.540417,-22.425243,-24.646729,-21.79208,-22.335945,-22.952066,-19.679176
-38.606953,-29.051628,-28.293045,-27.15528,-22.515553,-26.958643,-33.45582,-29.20485,-19.025053,-12.073143,-7.5930214,-11.498625,-12.5704155,-12.676306,-6.840599,-12.235464,-14.373945,-21.04923,-13.021702,-12.791489,-13.722017,-14.1092205,-13.455429,-5.9703484,-12.89262,-15.280642,-11.03709,-5.5739555,-7.12842,-11.102455,-10.705427,-17.22372,-10.93248,-6.9852486,-11.026524,-17.103455,-10.159042,-19.184486,-15.232573,-24.0235,-9.550159,-7.1517487,-13.635902,-11.526369,-10.040924,-9.664757,-7.0171394,-24.291159,-11.295601,-9.712437,-9.481987,-9.204155,-8.995087,-12.134956,-8.91147,-16.277555,-17.067158,-6.8506584,-11.278547,-13.613939,-8.725746,-18.396013,-14.345072,-19.6604,-10.630983,-0.6257858,-0.25173187,-6.8439445,-13.344851,-13.827602,-11.246492,-24.580254,-21.1138,-10.790096,-5.228775,-3.2301254,-0.21197128,0.0,-2.5472279,-0.009273529,-0.37898636,-26.569782,-25.487732,-22.4414,-24.287693,-28.390919,-31.124102,-27.3801,-24.476501,-18.225197,-25.651878,-23.8471,-22.940987
-29.82567,-24.88219,-28.257769,-26.043282,-26.039135,-27.541697,-30.368431,-24.206644,-18.96399,-16.823866,-13.692247,-13.220297,-14.628735,-22.39514,-14.654366,-16.05996,-22.823883,-21.974138,-17.344494,-20.27647,-22.034458,-19.090397,-18.966095,-12.93807,-13.042168,-12.339041,-16.36249,-12.616817,-15.525234,-23.398186,-18.482887,-18.024916,-21.934126,-13.579899,-17.78814,-19.443027,-15.766132,-15.286613,-22.901304,-23.56429,-23.636112,-13.828846,-19.624584,-17.963482,-14.71106,-12.779516,-12.976044,-29.125118,-15.559345,-17.385036,-11.649584,-14.827131,-24.317743,-17.638874,-16.636686,-18.477856,-18.69064,-18.9262,-17.483702,-24.884209,-14.60639,-18.877796,-21.808092,-17.507767,-10.984766,-5.5596485,-5.9205856,-8.971338,-10.077679,-10.885853,-11.032585,-31.636696,-21.355806,-17.858927,-8.218006,-8.243172,-5.243225,-6.970993,-7.4068356,-5.9725475,-5.020838,-27.480856,-28.475994,-25.250092,-25.281223,-29.845304,-26.555254,-23.600044,-22.48332,-23.210205,-28.595722,-30.168749,-26.574451
-27.188007,-23.228315,-28.063175,-35.953312,-28.736584,-27.842981,-25.37064,-26.190403,-23.385923,-18.533949,-18.90282,-13.405771,-13.968857,-19.686783,-16.37572,-20.72927,-26.69998,-23.472055,-30.58976,-22.809477,-23.365726,-24.547398,-25.377605,-22.860725,-15.857887,-16.707928,-19.03684,-14.3641815,-18.562841,-24.237354,-14.977201,-16.240509,-28.818577,-19.619627,-22.461468,-19.598827,-17.148302,-14.412661,-24.547565,-22.85818,-27.666946,-20.177498,-18.360613,-24.06909,-17.036976,-21.81643,-13.782166,-25.721088,-15.210184,-27.80183,-24.406961,-12.039803,-20.820395,-18.472982,-18.729101,-14.404606,-18.943249,-17.706964,-14.171745,-18.500072,-17.196175,-22.89592,-28.440872,-20.783108,-14.054579,-21.616392,-17.315659,-12.76952,-16.725317,-12.007439,-18.164257,-22.710989,-19.674356,-20.282583,-19.013926,-14.763832,-23.620924,-24.589657,-17.09728,-19.211208,-19.704388,-27.800964,-27.339602,-24.021143,-23.278656,-24.814936,-21.090675,-22.223614,-19.46563,-25.576073,-27.025211,-30.39765,-25.296707
-30.979212,-27.419714,-23.174225,-21.921928,-26.642859,-23.536835,-31.221354,-32.377827,-26.26908,-19.909641,-24.393059,-13.586878,-11.682579,-18.606543,-11.410324,-18.989819,-27.725212,-22.791462,-21.778658,-20.17667,-19.626411,-22.617237,-19.796898,-20.60814,-14.516893,-19.792727,-19.535961,-17.938488,-10.411524,-17.543396,-13.493675,-16.727541,-20.750977,-15.779257,-16.550583,-19.773224,-19.570984,-10.090939,-14.553007,-19.428394,-25.379478,-20.779823,-20.33915,-22.207598,-18.522373,-16.350456,-17.799294,-20.323044,-14.737307,-20.480764,-17.070204,-11.229326,-15.881237,-21.093159,-13.802935,-13.928713,-14.957165,-15.567757,-15.4760895,-17.60267,-13.265814,-19.402199,-21.255655,-24.86501,-12.731241,-17.577324,-19.445263,-15.612751,-25.205854,-13.077599,-14.993807,-13.369602,-18.182333,-17.228271,-15.399374,-14.17943,-19.973148,-12.86018,-15.859486,-13.750767,-15.283117,-30.605478,-22.468613,-24.844475,-19.762707,-23.033108,-22.19394,-16.617619,-22.000961,-22.429832,-26.975357,-27.23584,-29.188526
-31.010113,-30.706537,-25.374258,-20.828077,-29.893774,-22.705845,-34.384453,-35.37943,-31.705769,-23.403502,-16.671965,-14.519642,-13.21627,-20.79855,-17.813034,-17.30452,-20.946365,-21.366365,-17.93256,-18.3685,-17.492893,-20.000769,-22.813866,-12.43853,-16.101812,-17.804737,-15.477343,-18.422718,-16.512827,-22.109972,-18.615082,-16.804432,-19.327518,-18.043919,-17.771734,-17.842634,-13.958254,-14.104746,-14.52734,-26.605675,-24.61211,-16.339415,-23.503231,-20.204576,-13.998566,-21.87861,-17.122942,-23.631044,-18.867077,-13.739237,-19.109077,-16.647715,-14.017551,-26.334362,-17.034952,-11.798847,-17.208591,-25.648615,-18.905703,-17.831661,-14.126232,-22.114227,-21.42696,-22.653912,-15.55249,-22.464912,-22.850391,-16.51734,-17.447298,-9.344833,-15.448339,-11.302866,-13.598938,-14.260351,-14.66847,-25.189083,-17.177227,-10.538866,-15.783268,-22.998306,-17.312561,-28.039474,-25.966644,-31.004517,-26.780334,-27.81562,-22.955507,-17.505663,-22.220158,-23.941334,-26.037064,-22.447802,-26.99673
