-18.545689,-13.309853,-22.046421,-20.587154,-29.189117,-20.686535,-15.780434,-11.5494995,-15.08704,-6.424608,-1.0917664,-10.19949,-9.194672,-1.0445366,-1.1394958,-2.141922,-0.9541893,-0.8584137,-1.0792351,-1.2871971,-0.87122345,-0.7340927,3.8146973e-06,-1.8307304,-2.9485207,-10.076813,-7.0205917,-3.697132,-1.1889801,-16.697155,-20.98442,-18.114609,-21.127197,-22.916317,-18.783638,-20.09745,-22.784943,-17.897959,-19.216415,-22.973646,-24.0802,-30.230978,-80.0,-80.0,-80.0,-80.0
-16.188667,-13.78751,-23.183723,-18.263859,-23.773384,-17.644146,-16.058088,-10.117903,-12.062061,-10.514877,-6.951456,-8.612122,-7.3728447,-6.398735,-5.990568,-7.8130016,-5.4837685,-6.541155,-6.664133,-3.9572048,-4.3856144,-5.8014584,-5.788269,-5.6579,-10.399406,-1.8051949,-2.6337318,-6.502617,-7.2961845,-19.192205,-26.775402,-25.253056,-33.593338,-28.18235,-25.78762,-25.306734,-21.620378,-21.150738,-26.01188,-19.806034,-22.43389,-30.92635,-80.0,-80.0,-80.0,-80.0
-17.043463,-19.138668,-22.562527,-23.356419,-20.376194,-15.512545,-14.52532,-7.9384346,-15.516434,-11.486565,-11.126524,-7.9428577,-13.880068,-11.043039,-12.447922,-11.615311,-12.217424,-13.43154,-9.538527,-13.735031,-11.687889,-13.18935,-11.080036,-9.232502,-17.680693,-4.0048523,-6.531891,-9.987251,-10.877073,-22.28231,-25.598225,-24.36705,-31.489532,-27.54758,-29.28357,-27.076529,-19.43209,-28.543854,-24.174622,-20.169083,-20.656696,-33.13161,-80.0,-80.0,-80.0,-80.0
-19.104507,-19.301535,-23.849945,-18.433638,-15.038298,-15.806484,-4.5868874,-16.549948,-15.096403,-5.775259,-14.732239,-7.1889668,-12.869183,-15.786419,-15.327345,-15.618557,-16.099592,-15.62805,-13.821732,-12.468662,-13.0629425,-19.691181,-14.612858,-14.165329,-16.931,-12.783325,-12.202824,-16.764133,-15.468372,-23.48742,-25.646149,-26.460983,-26.195618,-29.746483,-23.890549,-28.88734,-28.334715,-25.387188,-25.43978,-27.954414,-26.469273,-33.919373,-80.0,-80.0,-80.0,-80.0
-22.837692,-17.262182,-18.710415,-12.853399,-16.208693,-14.676876,-5.805931,-17.970621,-8.134279,-6.282913,-13.9333515,-10.107332,-6.9368362,-18.263542,-17.693743,-20.073483,-16.689465,-13.541506,-15.46533,-15.385063,-15.911982,-17.340748,-14.685173,-19.344952,-18.789501,-16.210451,-9.469551,-13.779564,-16.706787,-25.193367,-24.825253,-22.78495,-27.424765,-25.60582,-25.13396,-28.587263,-33.905094,-28.462078,-30.479198,-32.959194,-25.077856,-34.634613,-80.0,-80.0,-80.0,-80.0
-24.823376,-18.13749,-16.503511,-18.209604,-27.936499,-15.985012,-17.123857,-15.576883,-10.576889,-12.034924,-14.961327,-13.334606,-9.308117,-16.017597,-19.083866,-21.41679,-19.808022,-17.866573,-20.325224,-15.191368,-17.110823,-18.32877,-18.381279,-23.329874,-22.203976,-17.6861,-13.929363,-11.740536,-19.002028,-25.810017,-26.762062,-24.35989,-28.727528,-25.335146,-29.923973,-22.299255,-28.408978,-27.311977,-28.230543,-36.05727,-31.666328,-35.583782,-80.0,-80.0,-80.0,-80.0
-23.145397,-20.393394,-21.761307,-19.180155,-25.83067,-21.398945,-14.22414,-20.093052,-14.637705,-14.9615135,-19.45494,-9.744892,-12.306688,-15.758591,-20.712873,-15.557253,-20.811045,-20.738369,-20.66094,-15.509848,-16.680481,-19.982147,-15.466866,-20.148552,-22.54512,-11.64686,-23.665154,-17.996918,-20.596031,-28.87284,-29.55838,-25.35753,-26.729752,-28.926744,-27.181118,-23.183517,-27.008335,-23.546415,-26.296568,-33.603825,-26.690176,-36.8639,-80.0,-80.0,-80.0,-80.0
-19.159664,-22.15041,-28.444277,-20.247442,-24.232344,-24.333912,-15.356995,-24.714151,-19.554121,-10.920841,-18.916504,-9.02667,-19.25383,-17.81613,-20.943766,-21.060184,-19.959019,-19.10162,-20.457779,-17.35014,-14.681177,-19.851309,-20.114044,-20.171612,-26.744688,-13.746716,-20.744715,-20.811968,-23.106625,-31.91697,-22.101103,-21.723278,-27.854797,-29.153225,-30.235527,-29.218637,-23.848442,-24.737164,-22.682314,-28.12103,-26.59237,-39.056515,-80.0,-80.0,-80.0,-80.0
-19.11604,-26.732439,-29.29156,-26.534399,-17.17461,-19.21582,-24.410492,-14.848829,-22.554926,-12.234501,-16.268995,-10.231953,-15.338186,-20.227818,-16.458471,-25.432894,-23.798113,-20.539051,-20.274376,-19.330193,-22.05835,-21.0267,-16.46606,-19.14915,-27.887766,-25.168247,-15.875614,-17.396446,-22.847881,-32.32039,-17.892595,-20.514565,-25.494547,-23.154495,-26.251986,-31.05444,-23.797583,-22.420824,-24.504906,-23.08824,-27.585932,-40.34607,-80.0,-80.0,-80.0,-80.0
-19.088232,-20.825182,-22.880415,-22.003107,-21.688023,-22.900024,-24.853807,-15.29587,-21.780699,-15.252636,-16.579327,-12.816383,-16.476313,-22.948849,-19.987677,-19.913282,-25.874031,-22.614227,-20.111364,-17.945168,-21.870428,-27.124336,-19.439926,-24.514072,-25.524948,-21.089722,-16.864124,-20.641794,-18.846264,-28.81781,-24.676529,-29.237936,-24.899612,-26.070427,-26.236965,-32.067608,-25.448357,-21.474504,-24.151258,-28.251694,-27.177994,-42.97257,-80.0,-80.0,-80.0,-80.0
