-20.573067,-15.591625,-13.469936,-21.280401,-17.783398,-18.918036,-19.18096,-14.963871,-16.40429,-15.978233,-19.3816,-15.525339,-16.854147,-19.030977,-15.809576,-20.57947,-15.671066,-19.697437,-16.909662,-20.131287,-12.000902,-14.884045,-4.8657436,-12.160566,-10.323837,-15.457142,-28.336523,-24.647997,-22.188114,-16.588013,-17.39597,-19.145458,-18.998997,-11.4344635,-4.088772,-3.433136,-5.5879498,-9.450598,-8.515253,-5.4151497,-5.9558067,-6.5497017,-8.09193,-16.628006,-10.465466,-16.097467,-26.785885,-15.950199,-13.586777,-3.1060696,-3.6403618,-6.478142,-2.0855865,-8.813057,-10.0843525,-9.050621
-17.023268,-27.673277,-22.552032,-25.38638,-33.936905,-27.082085,-24.385006,-30.231293,-27.008583,-28.956423,-29.079744,-29.967783,-26.582396,-24.744164,-24.854,-24.403606,-27.931099,-28.153452,-26.750713,-24.253498,-8.791275,-6.416191,-0.879303,-7.26466,-5.325348,-16.313522,-28.443542,-19.714083,-19.211483,-19.65045,-17.56549,-19.253551,-17.711943,-11.484232,-0.6879616,-0.9246063,-5.2815742,-5.956915,-6.9297314,-4.2964535,-7.4509983,-3.518381,-6.3671303,-13.9185505,-7.2055397,-18.424942,-16.64632,-11.005623,-9.232609,-1.5863457,-0.8353462,0.0,-1.4370193,-7.3444633,-9.08741,-18.259954
-19.999344,-25.253391,-24.71607,-25.598074,-28.727985,-28.9832,-22.717495,-30.774548,-23.327522,-24.277946,-23.310509,-34.00324,-21.166172,-33.093433,-22.376339,-26.269125,-29.384895,-26.331015,-34.246124,-15.475418,-9.9071865,-7.3345737,-7.0253925,-9.454519,-13.6886635,-19.614742,-19.951233,-15.528936,-13.531483,-20.242325,-16.694908,-11.443619,-12.043957,-5.659607,-11.407761,-12.5902,-12.437412,-15.347153,-12.227833,-14.725597,-18.921356,-8.250931,-15.1053505,-4.427475,-8.135593,-9.644014,-7.972021,-5.2978287,-4.181158,-16.879078,-15.24991,-5.874737,-13.490007,-7.0196056,-15.765203,-22.778086
-29.161072,-20.356968,-25.25448,-31.290945,-22.881168,-28.28899,-21.227266,-23.617725,-20.862194,-21.95517,-24.078129,-25.818743,-22.19364,-27.821795,-25.202482,-25.689508,-37.08253,-25.307955,-30.768244,-12.79377,-12.04491,-15.25021,-7.4547157,-6.170416,-10.654167,-19.844444,-17.173033,-12.167065,-10.927322,-17.707172,-21.103588,-9.309032,-8.0913315,-5.146248,-14.369932,-16.739285,-8.744926,-17.884209,-12.433817,-13.462095,-11.712498,-12.657543,-22.008507,-2.3448486,-3.7668514,-7.2449703,-1.4355164,-3.4706306,-0.67632675,-13.113674,-15.060005,-12.0979595,-14.748615,-4.1178913,-13.484636,-24.62922
-27.977081,-21.893385,-29.877005,-31.005753,-22.483486,-29.289837,-19.886272,-28.107384,-24.45212,-29.243805,-24.281586,-27.129244,-23.895721,-27.34383,-26.11176,-24.984058,-34.372295,-21.484186,-20.968851,-16.152231,-13.687847,-10.834793,-13.383583,-10.373146,-10.835049,-20.771105,-19.021524,-19.329283,-15.498125,-21.093882,-22.517286,-13.151827,-16.294807,-11.4272995,-14.623316,-18.61219,-11.324186,-14.441172,-16.830364,-15.416937,-12.045017,-13.565113,-22.074081,-11.245672,-11.583897,-12.462732,-8.940369,-12.002737,-9.982645,-12.53331,-14.91297,-9.339666,-14.971241,-10.424929,-17.202774,-22.95382
-28.470215,-24.289944,-33.518677,-25.165081,-23.983408,-31.756683,-18.249687,-34.136215,-26.364067,-26.353504,-27.350033,-24.51385,-31.700283,-31.815489,-21.719265,-22.303175,-27.16616,-24.91784,-23.059048,-17.750877,-12.7205105,-4.9651566,-10.9165,-9.039558,-11.951511,-15.462494,-11.625071,-15.723898,-8.542032,-15.487469,-16.77624,-11.047382,-22.868317,-6.699667,-15.073221,-17.066246,-7.0109367,-8.441584,-7.8673286,-17.73241,-12.974014,-11.134823,-17.439304,-7.612322,-18.14719,-6.222603,-18.531757,-13.550192,-15.753901,-18.11305,-17.607952,-12.135242,-12.997215,-10.672863,-17.716682,-19.795147
-34.701183,-19.501915,-34.247784,-22.276651,-27.426617,-33.524918,-21.333044,-29.293482,-27.869833,-25.751219,-23.753153,-23.640572,-30.04482,-31.2016,-26.560284,-21.905506,-21.40229,-25.071701,-32.82897,-17.17365,-12.814196,-6.2630444,-11.459658,-8.634329,-10.16954,-11.131937,-12.63706,-13.923832,-7.25086,-10.567898,-15.564892,-9.694981,-17.379927,-5.5278797,-12.753065,-17.556824,-11.185688,-10.011166,-6.263756,-19.327179,-15.482416,-16.94298,-19.058128,-6.8781185,-8.3002205,-3.4358387,-13.025028,-7.0249786,-21.672213,-15.597637,-15.24572,-17.082874,-16.589087,-9.043104,-14.906046,-19.681198
-35.877506,-21.921776,-26.236015,-27.601723,-29.797873,-25.843422,-29.112404,-22.161003,-29.664032,-35.742573,-24.36398,-25.555588,-27.806265,-30.18512,-23.42331,-24.039724,-19.636135,-23.51236,-29.451437,-23.374111,-11.207096,-11.9451885,-18.002665,-9.401522,-14.272833,-12.524277,-18.768314,-15.108265,-12.757706,-11.390198,-21.675953,-16.235815,-18.525318,-11.657791,-17.748846,-21.117683,-11.266445,-8.851307,-9.909843,-15.98904,-11.893408,-12.312155,-24.190094,-11.751759,-10.847475,-8.939295,-14.342781,-5.919817,-21.164234,-15.089302,-10.857409,-18.63032,-15.233845,-18.791683,-18.035824,-18.33386
-30.268705,-30.361858,-23.201313,-28.557459,-24.591885,-22.837452,-33.34342,-25.42697,-28.69859,-25.017775,-31.188526,-24.593658,-24.942429,-30.230286,-25.231596,-26.2371,-19.49495,-22.132488,-24.782671,-16.021366,-11.510452,-9.513018,-16.728506,-11.158768,-11.650038,-11.617798,-22.203667,-15.625586,-15.114368,-19.483799,-25.762394,-15.489904,-13.37888,-13.856495,-20.944157,-22.01419,-15.466051,-7.913702,-9.907272,-9.847605,-14.227869,-9.46545,-21.910805,-13.669416,-20.97979,-16.035172,-19.678886,-9.796469,-13.146622,-16.62019,-11.202236,-21.447021,-14.905437,-14.763599,-21.067944,-22.926888
-24.365269,-28.496208,-19.509089,-25.358599,-26.863457,-21.919107,-35.01395,-24.851143,-31.417763,-23.198368,-24.943077,-28.226154,-18.48079,-31.491209,-30.126467,-25.917322,-22.89884,-25.094751,-21.483574,-10.02944,-11.835693,-13.112299,-25.955761,-17.001612,-8.981955,-11.724777,-16.833231,-16.47042,-11.673622,-17.954613,-16.72827,-12.745981,-11.214781,-20.223791,-15.602259,-19.857635,-14.198158,-15.892458,-12.019096,-14.884848,-20.439276,-13.929617,-17.695463,-13.993862,-16.1683,-9.623711,-10.890858,-18.015247,-15.458296,-15.87351,-11.957247,-17.87767,-20.946821,-19.475073,-20.182968,-32.278202
