-80.0,-74.9346,-53.60845,-44.86788,-39.56453,-36.828457,-40.58963,-35.040283,-34.82854,-38.997513,-39.171143,-38.003784,-36.011177,-31.795164,-26.820435,-24.803068,-22.898382,-20.182095,-21.58477,-16.477404,-9.7088375,-7.462391,-12.159197,-19.69889,-16.958698,-22.785166,-26.413738,-25.599869,-30.502892,-37.486794,-33.837143,-32.573048,-37.088234,-36.281235,-33.94885,-37.961834,-40.8602,-40.396645,-44.174767,-39.492752,-35.606766,-36.662136,-43.725452,-50.09881,-52.759186,-51.851997,-51.437737,-51.089996,-44.94122,-41.26896,-46.84806,-47.296124,-46.348324,-51.945152,-45.25421,-47.450066,-50.456383,-53.636993,-51.769882,-45.9328,-46.226852,-46.772163,-49.570007,-46.591183,-53.36549,-51.197388,-50.413803,-57.309837,-52.876358,-51.193443,-53.632767,-55.918896,-61.55123,-53.991283,-52.91149,-55.131706,-55.197548,-63.087402,-64.98848,-68.445114,-60.088715,-57.79837,-60.34964,-67.09716,-65.48635,-69.23425,-68.51916,-70.50199,-71.12295,-71.057144,-69.343895,-66.918976,-67.38197,-68.1363,-66.927284,-68.94826,-77.221245,-79.25638,-76.41765,-77.534836,-80.0,-77.159424,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-74.0698,-52.02984,-40.8937,-38.662056,-32.843575,-33.32043,-31.312428,-34.089428,-40.60479,-34.26643,-35.040554,-38.602573,-36.195335,-29.729856,-26.244646,-19.532265,-13.28014,-16.006176,-11.923272,-2.7099514,-1.8095436,-7.8503265,-13.126189,-17.5941,-20.89555,-25.506474,-28.909897,-33.31927,-30.941088,-27.633516,-26.465797,-28.802736,-32.708687,-33.537823,-38.63128,-40.769447,-37.23861,-39.137463,-37.51163,-33.658123,-35.113445,-41.325,-47.82794,-48.126717,-46.83477,-51.39479,-45.763184,-41.294777,-40.212685,-44.35206,-43.471714,-39.843636,-40.945488,-39.065926,-41.99554,-49.000412,-50.76499,-49.78778,-42.824497,-39.427063,-39.88409,-39.59819,-41.59211,-48.276756,-47.412277,-48.18946,-47.672867,-46.184753,-48.909622,-51.358685,-47.396126,-48.743088,-51.106396,-54.786537,-53.616642,-53.07644,-62.173485,-63.584946,-62.834274,-57.115173,-53.829216,-59.92974,-60.50123,-59.332397,-61.479393,-65.580635,-68.95255,-71.49618,-72.0369,-74.02064,-71.21303,-63.003906,-64.87739,-68.56955,-68.18033,-74.27653,-76.35105,-71.15864,-68.58015,-71.62011,-73.00067,-78.87601,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-73.124146,-53.56195,-37.76992,-30.907341,-31.108784,-35.20501,-31.90153,-39.61251,-37.306564,-36.368973,-36.438965,-43.95153,-36.281906,-34.380756,-32.42225,-21.10633,-13.579499,-9.209564,-8.747734,-1.9073486e-06,-1.90378,-11.243369,-10.899109,-17.659033,-19.733147,-28.93573,-32.304207,-30.632242,-26.475206,-30.377287,-28.488405,-28.878366,-38.85194,-40.658188,-41.464626,-41.819984,-42.20304,-40.48427,-41.416252,-40.264214,-42.48352,-41.53289,-46.402855,-43.32955,-43.44108,-51.59102,-48.869106,-44.402252,-46.749924,-44.232002,-44.85207,-40.36618,-41.213192,-37.773464,-40.47483,-47.43479,-47.408485,-42.341496,-37.186214,-40.40294,-42.63238,-37.132637,-39.918144,-47.027096,-47.180374,-50.777668,-43.92632,-44.23624,-53.802273,-49.925056,-47.130928,-42.02843,-44.009247,-47.78865,-48.290604,-55.48082,-53.98429,-53.47827,-53.120766,-57.37856,-51.926968,-53.714256,-54.886772,-60.61019,-57.841705,-62.205055,-65.15889,-67.10272,-70.924286,-72.27252,-66.81139,-62.41925,-63.91192,-68.52683,-74.89933,-72.72176,-77.36735,-68.49039,-65.74102,-72.2229,-73.20978,-76.2083,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-77.088585,-60.26124,-39.755898,-33.887268,-32.302895,-35.858616,-35.959694,-38.697758,-39.542572,-42.176765,-41.41653,-41.647457,-33.199764,-30.371244,-26.643755,-19.131973,-12.374137,-6.757118,-7.31431,-2.6558037,-5.719551,-10.78393,-17.499844,-17.49126,-21.410393,-29.800045,-34.328392,-30.66061,-28.886465,-32.77501,-35.53264,-34.216938,-41.36625,-46.30938,-42.726685,-43.31105,-48.05941,-42.83927,-46.591347,-49.223854,-46.914017,-45.898666,-45.388268,-43.963406,-46.166435,-54.7388,-61.08332,-54.79873,-46.140953,-43.867508,-44.500637,-50.60582,-51.23172,-44.463207,-46.085125,-44.81983,-46.53695,-43.214226,-39.966904,-39.78023,-48.85338,-41.844116,-43.343086,-44.36122,-49.42704,-50.658707,-46.57585,-43.742065,-50.90609,-51.551796,-50.194443,-45.756615,-44.116615,-48.917736,-48.175972,-51.08172,-55.262154,-51.02213,-51.62017,-57.963486,-55.429775,-54.95494,-57.896664,-57.952003,-59.174644,-64.71122,-63.767036,-66.95702,-66.70339,-67.322945,-69.5871,-67.290565,-69.101814,-69.80906,-79.23354,-74.49524,-74.01477,-74.80246,-71.1597,-71.57614,-76.67052,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-79.92546,-55.465794,-40.31386,-38.8248,-34.310204,-34.69771,-36.366806,-42.89305,-45.880905,-40.271854,-40.003304,-42.487053,-33.460144,-31.033638,-22.376228,-16.591053,-6.31526,-5.9510937,-8.357662,-4.627468,-12.061878,-15.614466,-16.683361,-22.021606,-27.674145,-31.462666,-33.993103,-37.988888,-35.975662,-38.52343,-37.1586,-36.224056,-40.549114,-42.74492,-45.602386,-43.686058,-47.70083,-48.157883,-49.127586,-46.742165,-47.85188,-53.196617,-53.32183,-47.583984,-50.279884,-51.865234,-55.87217,-54.09545,-49.896545,-48.237488,-50.40252,-49.59104,-45.994804,-49.8523,-48.634018,-43.24111,-44.97136,-44.053436,-39.348232,-38.96186,-46.337814,-41.546486,-46.961975,-45.55355,-45.8237,-50.286285,-46.600105,-47.246155,-48.419632,-51.738747,-50.324337,-48.607124,-48.557404,-58.661777,-53.00344,-51.642525,-58.600716,-56.928833,-55.712845,-65.12376,-62.23169,-65.73163,-67.04277,-60.861603,-63.345856,-65.73927,-69.37706,-75.43054,-68.99273,-66.84314,-69.72349,-67.58466,-67.801895,-72.561584,-76.249405,-78.44546,-75.212456,-80.0,-79.74646,-78.9142,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-77.7284,-50.576176,-39.451744,-38.06082,-37.35842,-35.273457,-34.152924,-42.346344,-43.557434,-44.839302,-39.045834,-40.32775,-33.03757,-23.520298,-17.769897,-12.937995,-4.3334637,-6.5242977,-9.620295,-5.3685856,-6.780472,-12.19091,-17.673492,-21.259739,-24.788136,-29.480162,-31.906063,-38.218994,-42.882446,-38.874237,-36.11463,-40.238827,-40.294014,-43.58024,-52.075417,-48.632748,-50.181007,-56.176888,-49.38064,-51.181976,-52.549164,-57.715385,-54.110237,-49.08814,-46.143204,-47.42836,-53.64775,-53.549202,-47.824158,-49.31955,-52.191948,-47.164047,-46.24169,-51.630745,-45.807076,-43.54947,-47.92283,-47.30686,-38.401413,-39.58935,-44.670174,-41.414124,-46.122673,-47.264977,-43.784386,-46.287563,-48.933327,-53.032265,-51.853287,-55.151314,-50.475754,-47.317482,-52.674934,-60.40724,-62.420708,-55.971275,-56.984947,-66.78219,-62.626976,-62.85253,-68.574165,-71.562775,-66.052376,-65.2222,-67.279076,-66.90309,-77.841,-80.0,-77.923485,-72.42579,-76.589584,-72.65523,-70.61544,-76.96848,-77.89244,-77.1011,-74.171165,-79.250496,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-75.55487,-50.78511,-40.863003,-39.94851,-37.97454,-40.79701,-36.880146,-39.778656,-43.131836,-41.37826,-43.9644,-35.387253,-30.400143,-24.98417,-19.452175,-13.494908,-7.032089,-7.7744236,-14.183384,-11.899262,-7.7861347,-13.156927,-17.429012,-21.028303,-25.413023,-29.989557,-36.093887,-41.374302,-40.085392,-38.750637,-37.970787,-44.30239,-49.433586,-50.31967,-50.698044,-54.648552,-51.562782,-49.712173,-50.100143,-50.972603,-52.37154,-54.77462,-55.52227,-56.852955,-53.489906,-52.58416,-54.81334,-51.43411,-46.94404,-49.94536,-47.352287,-49.315777,-53.01618,-52.393433,-49.49598,-47.74166,-50.19008,-47.125763,-44.371613,-46.212162,-53.862717,-44.976273,-48.9203,-54.40881,-51.0378,-47.61116,-50.436443,-54.048737,-54.743668,-58.719658,-55.315563,-55.563896,-53.854347,-56.200745,-61.788177,-59.479843,-59.881012,-67.93033,-65.68859,-62.595512,-65.241615,-72.653465,-71.36802,-69.318146,-71.7613,-72.53424,-79.196434,-78.81222,-80.0,-79.88069,-80.0,-80.0,-78.01576,-78.45301,-79.07337,-78.1607,-78.802925,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-72.068985,-50.775978,-45.252247,-38.844208,-35.889565,-38.42984,-39.23133,-38.768555,-41.339294,-40.939407,-41.1988,-30.604942,-29.52843,-27.586903,-21.494555,-16.964981,-13.527194,-17.619347,-16.736141,-18.222149,-14.151809,-16.118275,-18.678577,-25.015194,-31.521914,-32.965572,-34.45232,-38.768936,-40.32901,-44.429886,-43.480972,-44.81054,-52.48842,-47.12098,-45.66236,-47.13459,-51.426334,-48.886837,-50.214973,-50.558304,-51.62316,-54.82572,-52.503643,-55.83529,-59.800797,-64.22642,-56.562313,-55.205505,-51.77942,-49.55457,-44.571663,-44.751717,-50.74357,-52.57247,-54.36136,-51.60341,-51.66461,-50.716164,-50.79122,-48.777733,-49.343227,-44.51533,-47.884792,-54.27292,-57.91613,-54.79117,-50.61814,-52.928535,-57.037148,-56.452835,-59.77944,-59.67399,-60.217575,-57.58503,-62.56656,-65.10807,-64.6192,-61.350082,-61.396423,-61.23549,-62.607574,-63.9152,-64.735985,-66.30502,-72.065315,-77.78551,-80.0,-77.34938,-79.78788,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.458084,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-72.400925,-52.740578,-44.426308,-41.24102,-37.20411,-39.616314,-39.779526,-38.2631,-39.972595,-46.579994,-35.658096,-29.797865,-33.94702,-28.831709,-26.501945,-22.853722,-15.538549,-17.180656,-23.318928,-20.169483,-22.332195,-22.52919,-20.100262,-23.134457,-32.38348,-31.167494,-32.35895,-37.81064,-44.017555,-41.907223,-40.7893,-43.24688,-53.459877,-46.942997,-49.544792,-50.014183,-48.316353,-47.022118,-52.37535,-52.43728,-52.692623,-57.614853,-58.076916,-52.057514,-51.482674,-56.166527,-61.06814,-65.57535,-59.359848,-48.715366,-46.89172,-48.817398,-45.93995,-49.61903,-46.504837,-47.007004,-46.382225,-50.487576,-54.82859,-54.555923,-53.075153,-45.35199,-47.85593,-49.799896,-50.44825,-53.551437,-55.350937,-52.1758,-57.08335,-62.101852,-58.33384,-53.741142,-55.160866,-60.739403,-61.333885,-64.656334,-65.227875,-60.666862,-59.14559,-64.0199,-70.159225,-64.60242,-63.20656,-68.51963,-76.59874,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.82902,-78.27471,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-73.891754,-56.054054,-42.297287,-36.70379,-34.56579,-36.113785,-36.257153,-36.28991,-42.03435,-42.445404,-39.18244,-33.092937,-34.4966,-33.214466,-31.37487,-21.463436,-11.533815,-12.080973,-19.814146,-15.897938,-17.058865,-23.73605,-28.203407,-29.091333,-30.454617,-35.614475,-40.203606,-43.668915,-53.036026,-47.86267,-42.86416,-46.69921,-52.732475,-52.08443,-49.335644,-51.699306,-49.43637,-48.223648,-54.79769,-62.893745,-62.81909,-62.794395,-60.273125,-56.975452,-50.645424,-49.289978,-50.26835,-53.25717,-54.994156,-53.05664,-50.55461,-50.95281,-44.060764,-45.307465,-45.787155,-43.71359,-42.397682,-47.919083,-61.767838,-62.780777,-52.33406,-47.402534,-52.804996,-53.5576,-51.11534,-54.151802,-56.59111,-55.656273,-65.52283,-71.00752,-63.57843,-54.215263,-52.78118,-57.28181,-64.46932,-66.66406,-64.8637,-63.916565,-66.7764,-69.127396,-74.40775,-68.18983,-72.02164,-75.79462,-80.0,-79.1616,-77.710884,-80.0,-80.0,-80.0,-80.0,-77.31281,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
