-9.675241,-9.424995,-9.035362,-10.227476,-13.296474,-6.1974945,-13.655111,-9.867659,-19.21163,-8.948967,-11.310421,-8.628315,-16.380245,-13.942959,-21.025257,-78.43077,-80.0
-4.647253,-8.241516,-13.9163265,-4.530731,-2.7315636,-4.7695827,-9.010408,-4.991682,-2.9552135,-4.96459,-5.6522408,-7.4417667,-17.373508,-14.296045,-21.514952,-77.7192,-80.0
-4.844919,-5.8348618,-14.2579365,-4.430542,-0.7619362,-4.760517,-4.3136883,-7.484123,0.0,-0.9355335,-1.0158195,-7.402569,-18.04838,-8.519978,-23.171513,-78.03342,-80.0
-9.857985,-7.3992634,-5.3018837,-6.970785,-8.248226,-11.189674,-8.650835,-11.026035,-8.081339,-8.373718,-5.8225727,-4.760952,-10.529612,-11.657797,-20.216064,-77.609436,-80.0
-17.238127,-7.4533043,-5.3999557,-6.089466,-9.773312,-13.93594,-12.495796,-9.359047,-18.14864,-13.636427,-10.896175,-5.434326,-8.19845,-12.259056,-15.077808,-77.47645,-80.0
-17.786207,-9.029514,-9.220455,-6.0563393,-12.33967,-17.65729,-13.940367,-7.4408455,-11.587973,-5.6514416,-11.582537,-11.059723,-13.8165245,-15.128452,-19.321112,-77.35929,-80.0
-16.86712,-5.737982,-7.9738045,-11.141808,-17.617672,-18.24698,-16.367622,-13.195564,-13.150339,-6.862732,-14.211863,-17.246439,-18.735474,-15.420328,-26.486477,-76.806915,-80.0
-15.582039,-5.868595,-7.036047,-11.052139,-16.685917,-18.07705,-15.1970825,-17.915174,-18.173332,-17.649397,-21.392765,-18.328987,-20.059088,-17.993177,-21.605766,-77.01795,-80.0
-16.78756,-7.267294,-6.375374,-8.018904,-19.060781,-13.341171,-8.241831,-15.18742,-20.673183,-18.162594,-20.783276,-16.285782,-16.962887,-18.956875,-22.829346,-76.07366,-80.0
-23.06597,-15.0529,-15.052547,-9.411663,-14.450483,-11.447697,-10.017946,-11.896416,-24.330202,-19.89462,-18.710014,-19.085428,-10.835308,-21.025618,-20.937912,-76.51183,-80.0
-22.808012,-25.972885,-12.961315,-10.172314,-15.192804,-9.773945,-6.600113,-12.636341,-23.363565,-13.581724,-17.722187,-15.785151,-7.59136,-12.762033,-20.510597,-75.50283,-80.0
-22.268051,-24.785534,-12.638451,-16.885845,-20.040516,-14.419069,-12.73118,-15.502129,-19.861404,-10.795593,-18.924213,-16.850718,-13.955185,-14.522749,-26.057985,-75.79649,-80.0
-23.245132,-16.705196,-9.578625,-14.841423,-22.880976,-20.775286,-15.389378,-11.367655,-19.70522,-11.0005665,-19.118187,-14.657021,-19.337505,-20.160326,-22.009518,-75.085464,-80.0
-27.900105,-13.812347,-13.324425,-12.754887,-22.001663,-14.361382,-18.276928,-10.936356,-23.668816,-12.695171,-21.229904,-16.625616,-19.783688,-22.483896,-22.608517,-75.022766,-80.0
-30.751118,-17.830303,-16.7917,-17.288237,-19.748749,-14.303261,-13.743765,-13.509302,-22.566616,-18.365608,-17.560476,-17.499983,-15.44273,-24.641474,-19.712948,-74.6974,-80.0
-32.71982,-23.923145,-15.580141,-23.544357,-24.202345,-17.581203,-15.0001335,-11.692257,-17.013283,-16.807709,-18.707457,-13.48304,-18.03056,-17.68221,-20.23823,-74.29029,-80.0
-25.713345,-20.232208,-21.592285,-25.790422,-19.23829,-18.213535,-13.158367,-8.720547,-17.20416,-21.058245,-21.46819,-15.4000435,-17.007092,-16.82959,-22.589281,-74.352936,-80.0
-17.757376,-13.9921665,-17.468948,-20.433834,-22.230742,-14.443285,-13.743677,-9.540989,-19.368248,-17.525095,-26.378107,-16.242662,-19.300152,-20.866592,-28.171179,-73.60858,-80.0
-18.410597,-16.582905,-13.928402,-16.881516,-18.172483,-15.30862,-20.01918,-11.632299,-14.682585,-16.794037,-20.101898,-14.232372,-16.667631,-18.177492,-26.548084,-74.03689,-80.0
