-10.015259,-12.54845,-4.01235,-18.174809,-11.299606,-12.508432,-12.550816,-2.2897377,-4.638975,-6.089176,-16.787256,-15.620487,-2.3100357,-13.13928,-12.360596,-13.970024,-9.6598,-3.8819122,-9.536743,-11.649235
-7.256218,-3.7565536,-15.035971,-10.379866,-2.986885,-1.8517914,-3.9849586,-11.351315,-7.073454,-5.7226505,-3.269411,-7.9883175,0.0,-15.563042,-12.279638,-13.9539795,-7.4329224,-1.684185,-10.912651,-6.112488
-6.2860928,-2.381609,-15.929117,-11.744257,-3.049286,-0.8107166,-2.478054,-12.684692,-6.4646893,-12.598995,-1.1906395,-10.335367,-8.335167,-12.94606,-9.237934,-15.040768,-5.7249374,-4.72353,-5.7268887,-5.808939
-9.825645,-9.373352,-12.8863945,-15.28854,-6.3028584,-10.71347,-10.790716,-14.805458,-7.086111,-7.142519,-6.1652546,-9.553112,-12.119591,-6.3476353,-10.500557,-15.891838,-13.6622505,-10.309092,-9.470352,-10.314095
-17.62577,-15.354872,-15.170605,-12.716351,-13.636036,-16.991734,-8.933901,-15.491062,-14.178009,-9.990543,-7.088543,-7.395178,-11.190166,-5.6128044,-13.500675,-16.75813,-20.025229,-12.653904,-16.012243,-20.618618
-13.132509,-13.711903,-10.733191,-16.927765,-9.636524,-13.313749,-13.512501,-17.575241,-12.142414,-8.1780205,-10.296696,-4.5665703,-12.438398,-3.8027534,-8.247303,-15.666674,-15.08684,-6.9992485,-20.704811,-20.005226
-15.64163,-11.2849045,-10.684553,-19.864235,-6.5060024,-11.697422,-14.9508705,-16.629196,-13.397476,-8.729719,-11.327641,-5.294365,-13.125116,-13.217957,-9.557304,-21.891716,-8.879673,-9.364288,-25.89523,-15.624968
-26.551678,-11.609781,-14.655632,-20.54093,-8.095802,-10.726208,-11.137291,-16.572401,-13.7765045,-15.424593,-12.7394085,-10.538494,-14.836254,-14.933294,-17.47519,-16.712559,-10.201147,-17.436626,-22.96547,-17.068611
-28.327328,-16.72086,-11.718628,-13.164036,-14.702961,-13.297506,-11.224709,-20.436573,-21.031872,-15.95195,-15.872948,-10.534088,-14.313719,-10.630779,-12.47892,-15.885685,-11.310144,-11.113636,-13.600361,-11.683552
-21.963469,-17.821499,-15.833242,-8.328833,-17.880537,-21.093683,-18.745613,-20.334316,-17.202393,-21.304844,-20.477722,-9.523586,-17.990555,-14.972698,-13.773802,-16.489616,-17.653233,-9.788506,-10.688892,-9.326672
-14.78529,-14.566721,-20.056877,-5.7142982,-14.935001,-14.229628,-13.559845,-14.133816,-20.941385,-13.375597,-18.69386,-11.866493,-22.239973,-9.420908,-11.288597,-12.52483,-16.106567,-12.124191,-11.238384,-17.311962
