-22.664135,-25.994747,-19.037998,-19.438553,-7.943508,-11.533882,-19.25233,-16.002691,-13.660469,-16.748034,-8.330494,-6.9031124,-17.50868,-16.619349,-13.417501,-15.284142,-12.142113,-10.501581,-9.030342,-16.563879,-9.211412,-8.522133,-14.782337,-11.36676,-9.073544,-9.548019
-12.966267,-12.391857,-11.3983135,-7.591297,-10.262621,-3.4915028,-11.813461,-8.764172,-1.3894367,-7.9965057,-4.1814194,-5.078182,-2.9466343,-4.4440727,-15.536819,-11.341587,-8.817549,-5.963297,-5.550728,-14.372608,-2.9081154,-3.5943413,-4.2412643,-7.249817,-10.594633,-10.599644
-12.156399,-9.780762,-8.290728,-7.459133,-13.494432,-1.6331291,-4.4798183,-11.272156,-2.5219955,-3.961111,-1.4550514,-1.8885918,0.0,-4.477539,-15.960585,-6.855522,-7.316723,-3.6377754,-3.415182,-17.15968,-5.7033577,-3.3751755,-3.2723713,-6.8932037,-11.372536,-10.467567
-17.455086,-17.19474,-16.075905,-17.942776,-13.818062,-10.06316,-5.1526947,-16.071175,-10.222319,-11.203152,-8.782125,-6.153393,-8.29377,-12.230146,-18.575478,-11.529673,-13.640318,-8.316845,-11.339998,-22.31622,-13.328793,-11.191406,-12.768669,-14.395208,-23.667173,-17.773592
-17.160854,-19.98637,-22.576523,-21.006207,-11.2921505,-12.637836,-7.8790455,-16.8217,-10.759905,-20.971691,-16.406357,-10.243479,-17.748016,-15.857916,-19.121819,-13.135664,-11.597389,-8.092697,-13.393011,-19.94004,-18.935112,-20.801222,-17.398285,-18.315544,-24.169697,-22.974762
-16.263102,-20.962017,-23.17355,-20.877516,-13.900051,-12.972734,-9.8454895,-17.639923,-14.190729,-12.826963,-11.669395,-12.222866,-19.028923,-18.21178,-17.063637,-13.889023,-4.3124046,-12.043245,-14.447882,-14.835724,-21.902115,-22.122164,-19.374401,-20.742374,-23.93148,-25.731403
-22.239155,-19.052471,-21.550226,-23.997805,-19.647835,-14.852901,-12.078482,-13.246305,-11.663958,-9.409111,-11.090935,-11.753445,-15.947084,-14.005718,-18.14891,-11.800699,-5.7139835,-13.17878,-18.018204,-18.469429,-18.180595,-17.239609,-20.502558,-17.131464,-22.406164,-17.544811
-26.409922,-24.644768,-25.728394,-22.937244,-18.740833,-21.807026,-14.223211,-17.158375,-13.423391,-16.699863,-18.934883,-13.526623,-9.819973,-18.19683,-23.701557,-11.186195,-10.940905,-22.080189,-16.414167,-19.516426,-21.893456,-15.712322,-16.72026,-15.695957,-23.556442,-19.37188
-18.676666,-23.024597,-24.26799,-24.97374,-12.831451,-19.058455,-12.236073,-18.035278,-14.943291,-19.044775,-16.202358,-17.576775,-12.271812,-17.217625,-22.203468,-14.219994,-10.81139,-21.264156,-18.858135,-18.505339,-18.078585,-18.971869,-15.152384,-11.151478,-14.467373,-28.580544
-12.840029,-22.165815,-26.92377,-29.920122,-13.4527645,-15.653769,-15.08692,-16.98878,-20.395718,-11.751041,-16.597004,-18.015915,-19.931885,-15.652517,-14.774542,-13.087658,-15.494923,-21.292408,-26.138084,-24.870806,-19.555033,-19.455978,-27.494452,-18.01706,-12.927364,-25.837101
-9.131626,-16.83933,-24.776436,-23.181099,-10.761011,-13.776979,-12.481792,-12.85836,-26.640415,-7.965067,-15.214888,-21.272655,-20.697317,-18.303986,-15.435921,-13.300045,-23.753416,-14.945011,-24.197525,-18.93364,-18.417423,-14.0139885,-28.115196,-15.009161,-16.55984,-21.195995
-10.166929,-17.19196,-24.113335,-18.927279,-14.968458,-13.945751,-14.418549,-5.1547337,-22.84842,-11.755268,-17.20604,-20.72064,-24.216265,-21.635445,-21.41402,-16.638508,-18.709549,-12.89126,-20.097452,-14.937628,-22.071331,-18.28527,-29.116884,-15.5915165,-15.788372,-20.818138
-13.508379,-23.149273,-24.70245,-16.65762,-17.248817,-16.722172,-17.372458,-2.7345142,-16.917742,-18.856916,-22.924574,-16.59017,-17.727472,-21.4771,-19.421406,-12.226675,-14.061056,-15.590158,-21.16449,-12.655218,-22.097328,-20.635416,-18.174911,-23.591963,-15.056707,-16.91407
-18.631922,-21.066994,-20.732004,-18.634947,-18.27235,-22.18235,-21.576298,-9.747234,-13.927425,-15.347626,-21.536037,-15.757151,-13.949375,-17.335314,-12.808105,-12.03104,-19.59928,-21.424074,-22.949305,-11.588966,-22.429138,-20.410717,-12.826088,-25.995579,-12.944302,-21.753857
-20.179024,-21.527475,-22.126865,-20.171173,-23.825508,-27.310863,-22.23639,-16.4545,-18.325468,-13.938404,-20.55999,-17.952322,-18.108292,-16.31403,-10.026348,-9.353476,-21.907776,-23.988333,-19.902813,-18.427898,-27.070206,-20.660774,-14.210829,-19.378006,-18.295343,-30.439371
-19.886585,-19.274317,-19.929264,-25.06165,-13.976364,-21.730145,-24.53524,-14.607931,-17.575457,-20.000471,-18.625036,-17.444626,-20.213324,-16.878422,-12.850254,-9.493393,-17.307924,-18.705067,-21.98241,-18.22605,-27.413614,-16.520132,-21.861332,-18.130384,-17.301067,-19.613544
-20.696257,-22.313282,-24.10007,-25.206743,-17.272137,-18.835804,-26.93831,-14.719482,-23.461445,-14.393522,-19.53266,-18.930986,-23.775574,-15.419485,-12.966106,-13.911575,-15.602268,-14.123106,-16.770908,-21.729279,-27.005772,-20.805191,-19.553093,-18.760712,-17.637589,-18.462093
-18.610716,-19.382824,-29.362152,-17.249086,-17.329891,-20.970654,-26.174812,-12.16272,-18.02046,-14.057169,-16.780113,-19.312141,-30.547113,-10.206537,-7.8026924,-10.085857,-21.761497,-16.897572,-15.171648,-22.985043,-27.114452,-23.04078,-18.575844,-21.071375,-18.476162,-25.520733
