-59.030853,-25.778631,-15.586373,-51.277733,-80.0
-50.806282,-14.997757,-16.28105,-52.361534,-80.0
-47.955223,-14.7527275,-15.745568,-47.838715,-80.0
-49.31916,-11.7114105,-14.901431,-46.01301,-79.60066
-50.471703,-11.4039135,-16.63198,-43.283104,-80.0
-45.843224,-11.606082,-11.801794,-44.849655,-80.0
-43.1401,-17.135899,-9.623444,-52.64087,-80.0
-42.219135,-17.502396,-1.6478825,-45.063858,-80.0
-41.96216,-14.7332945,0.0,-38.93026,-80.0
-45.10054,-17.425707,-8.935126,-46.65326,-80.0
-46.395195,-12.9988575,-11.7860985,-47.443993,-80.0
-47.637962,-11.6117325,-12.738117,-48.572273,-80.0
-50.64698,-12.464451,-14.238671,-55.997887,-80.0
-58.25786,-14.989468,-14.504322,-54.22277,-80.0
-51.184128,-13.747952,-11.571557,-53.335793,-80.0
-46.792236,-14.930594,-10.342766,-58.223755,-80.0
-47.806488,-17.08238,-9.780821,-58.159546,-80.0
-54.45327,-18.71305,-8.2704115,-58.574608,-80.0
-54.9666,-17.141127,-9.156849,-60.71492,-80.0
-48.66105,-18.252983,-7.4338927,-57.04766,-80.0
-45.214096,-15.664627,-6.0697603,-56.450813,-80.0
-41.91355,-11.899475,-6.6804247,-57.80976,-80.0
-41.8401,-11.993739,-8.526316,-59.49164,-80.0
-44.73056,-13.773029,-8.236371,-58.590775,-80.0
-52.2172,-16.880318,-7.9495645,-64.396965,-80.0
-49.000328,-16.525784,-10.241063,-66.35826,-80.0
-46.77363,-19.020319,-10.640249,-65.63896,-80.0
-45.43276,-19.203438,-10.976969,-61.999924,-80.0
-44.020218,-17.663122,-10.916086,-62.356033,-80.0
-46.050407,-22.273409,-13.207885,-69.678734,-80.0
-44.306534,-23.149654,-12.239544,-68.44903,-80.0
-43.77802,-18.876167,-10.807879,-68.40054,-80.0
-42.97616,-18.717903,-8.397896,-70.73639,-80.0
-43.95947,-16.874577,-9.735234,-64.40733,-80.0
-47.27198,-16.28975,-10.452799,-58.94011,-80.0
-55.301933,-19.588022,-11.310435,-61.06842,-80.0
-67.75886,-21.170937,-16.658852,-70.64862,-80.0
-60.989464,-21.54759,-20.206415,-69.23987,-80.0
-58.14875,-22.851849,-16.591722,-64.68485,-80.0
-50.52163,-13.7532835,-12.330509,-66.29942,-80.0
-46.087082,-14.746458,-12.763625,-68.00668,-80.0
-43.44536,-14.063606,-13.668423,-71.03287,-80.0
-42.86277,-12.418224,-15.941029,-64.27213,-80.0
-42.65775,-14.299612,-14.944999,-61.426506,-80.0
-44.17768,-15.533495,-17.433998,-64.71585,-80.0
-46.628334,-16.871168,-21.937283,-67.64089,-80.0
-46.65262,-21.841972,-17.385763,-67.03293,-80.0
-46.639664,-17.428782,-16.563852,-63.14891,-80.0
-46.593895,-15.085339,-11.719713,-60.30725,-80.0
-49.009605,-15.651221,-12.346945,-64.11053,-80.0
-50.327217,-15.108803,-15.949585,-73.37801,-80.0
-52.733345,-18.064201,-14.769727,-71.5864,-80.0
-54.969315,-20.9178,-12.225659,-66.70592,-80.0
-60.25402,-27.966005,-14.801498,-67.5973,-80.0
-63.43341,-26.698538,-16.127867,-69.19769,-80.0
