-80.0,-80.0,-73.13624,-60.242928,-69.39241,-63.686924,-60.005783,-71.106705,-67.87181,-73.91745,-71.51461,-70.054115,-73.75882,-63.822952,-73.01376,-68.617096,-78.92413,-74.552345,-60.968163,-48.467068,-47.518616,-63.096207,-57.85116,-52.012108,-59.55917,-61.547707,-64.49427,-69.86171,-69.30463,-67.68306,-63.481075,-63.31415,-69.39887,-70.91545,-63.716087,-60.730705,-75.22172,-71.599945,-72.255325,-67.934494,-69.83086,-52.49376,-64.42623,-65.48849,-72.391396,-74.79792,-65.06853,-73.8159,-66.96745,-66.26282,-68.309265,-77.85545,-73.5367,-72.1697,-62.831276,-68.40552,-63.587067,-76.93132,-65.86533,-67.741646,-79.99872,-67.05789,-64.439384,-69.69498,-66.661896,-76.13219,-76.29604,-72.70112,-51.0879,-43.72929,-49.34594,-57.22298,-56.4927,-57.680565,-58.363625,-62.917683,-67.51645,-72.1814,-63.94639,-64.858284,-65.83823,-63.495895,-61.10548,-65.24914,-58.498417,-57.556023,-56.07939,-59.055214,-57.576385,-62.96228,-60.295876,-71.92162,-64.48375,-56.61969,-68.322815,-78.61491,-52.42647,-61.396416,-54.96703,-62.375183,-64.04683,-44.13495,-55.11059,-66.69534,-68.26044,-67.75731,-42.43702
-80.0,-80.0,-70.53701,-58.4898,-66.844574,-66.08078,-60.60919,-65.10091,-70.268906,-72.80338,-65.961914,-63.801815,-67.77106,-59.791695,-65.8145,-70.58401,-67.13446,-67.277115,-58.233784,-41.701233,-47.373695,-56.607204,-56.315742,-43.13745,-58.788864,-58.313858,-62.75346,-63.77783,-65.43595,-60.410286,-57.992397,-61.149395,-65.22196,-63.86609,-59.948883,-59.567226,-65.40724,-65.14923,-60.37628,-60.41752,-68.6087,-51.236916,-60.03167,-62.47283,-65.46579,-65.83032,-60.49459,-63.482788,-62.584797,-61.402283,-62.689003,-68.657455,-66.71253,-67.96819,-66.356476,-67.373055,-60.56006,-67.16977,-65.6633,-66.67499,-71.72774,-62.49331,-69.18678,-61.501183,-63.684277,-72.36459,-66.91005,-65.0683,-48.55629,-38.871696,-50.855347,-51.747845,-47.109634,-45.528767,-58.56316,-66.26355,-68.47817,-67.285835,-65.276566,-61.76532,-65.74394,-65.66737,-61.06993,-58.981243,-56.343414,-56.939957,-54.051765,-59.18774,-45.616478,-59.449028,-55.04085,-62.85006,-57.54732,-61.432453,-62.7223,-65.62086,-40.65021,-50.655594,-47.14218,-52.45424,-51.102028,-29.963688,-41.582886,-58.41122,-52.553482,-59.006332,-43.147835
-80.0,-80.0,-68.575455,-54.562756,-62.85022,-64.48987,-62.98496,-62.504814,-62.733574,-65.65289,-61.581528,-60.221684,-63.876694,-55.93922,-61.18795,-62.66966,-55.208916,-56.674248,-54.488247,-30.173515,-39.111412,-47.729294,-49.51474,-32.388016,-49.32523,-52.3978,-50.841957,-55.906334,-54.999523,-57.723442,-55.031967,-51.862534,-54.180435,-58.10677,-48.928154,-53.38328,-58.96161,-54.315384,-55.92459,-49.924698,-58.00866,-41.15229,-56.812317,-62.767826,-56.84629,-62.686733,-58.51279,-56.229134,-55.47476,-59.24358,-60.990417,-60.944725,-61.53655,-61.785667,-59.70965,-64.196434,-63.8038,-60.472828,-64.70659,-64.793335,-62.525852,-58.381493,-66.187485,-58.265366,-61.89593,-61.46413,-55.3329,-58.14148,-50.472942,-28.371332,-41.1625,-44.40073,-37.41087,-37.541122,-53.908638,-56.881542,-60.587303,-58.870678,-55.761196,-58.101063,-56.361008,-55.70832,-57.391373,-52.783806,-51.628674,-51.553066,-51.905674,-54.001812,-36.396736,-43.919006,-51.301735,-56.546417,-56.8498,-50.857933,-57.136963,-56.216316,-32.50892,-44.86501,-45.932373,-49.58925,-35.594852,-20.311745,-37.214622,-51.215794,-47.51517,-46.934338,-40.25956
-80.0,-80.0,-67.52017,-57.197556,-52.603165,-56.234947,-51.49583,-53.718872,-50.724884,-56.747864,-54.641205,-50.11919,-53.87387,-53.758972,-53.73165,-63.74668,-45.489502,-48.650784,-43.08007,-19.727886,-25.455984,-40.588615,-35.69607,-26.90487,-44.65221,-47.622475,-40.93288,-46.42765,-45.21495,-54.97455,-46.68907,-42.660686,-45.333183,-48.710938,-46.04019,-44.351997,-55.315144,-49.141426,-53.860283,-41.405724,-51.59938,-33.2498,-47.08978,-53.59543,-50.407425,-58.007256,-48.46084,-48.436295,-51.85742,-52.114506,-55.478916,-49.950104,-62.168865,-62.04255,-51.00515,-57.232822,-52.928635,-54.74465,-51.996662,-58.66037,-54.15412,-50.767456,-56.203945,-59.55243,-52.9654,-53.81382,-45.29735,-54.297974,-39.764286,-16.716467,-31.389214,-46.88224,-28.995424,-35.59803,-47.77464,-46.714714,-47.28272,-51.557106,-50.692627,-55.853096,-48.442604,-50.078087,-46.514565,-49.679855,-47.29025,-43.31683,-49.028664,-43.42074,-29.213371,-37.396538,-40.556904,-43.170654,-49.37439,-46.97088,-49.44098,-51.04845,-26.990974,-31.695343,-36.864723,-44.75089,-33.788338,-16.639992,-35.407303,-44.62531,-44.307392,-38.1733,-34.585274
-80.0,-80.0,-67.47339,-43.679543,-41.73008,-42.22901,-41.61789,-42.11241,-43.86596,-44.299236,-45.648617,-39.323086,-43.047287,-40.873264,-43.220592,-47.124054,-41.121872,-46.540253,-39.14543,-10.44676,-20.830498,-31.821678,-32.25947,-27.619583,-34.035004,-39.345795,-41.559128,-43.096893,-35.217777,-33.98203,-32.795544,-39.634506,-44.58573,-46.305397,-38.06404,-40.53447,-44.074375,-42.204216,-47.986843,-35.791553,-37.86539,-25.189926,-37.407364,-40.759872,-45.392925,-46.956566,-38.459995,-42.417427,-40.77864,-41.56053,-42.574036,-46.615574,-46.267197,-46.754234,-42.515594,-46.798744,-38.86937,-46.204826,-44.402485,-42.887344,-48.984108,-41.35837,-40.12582,-42.466644,-40.008984,-45.917213,-43.569893,-42.04595,-27.356443,-9.852924,-25.825178,-30.905207,-26.275558,-28.273046,-39.74588,-38.7829,-43.524128,-46.743454,-34.288284,-36.326447,-35.529175,-32.29374,-29.2514,-31.13168,-30.477667,-27.681982,-24.819132,-30.782005,-29.536793,-27.722977,-28.996208,-32.450047,-33.88463,-30.330826,-37.05655,-45.564247,-20.765753,-30.151056,-28.250597,-31.038244,-32.261906,-16.982468,-32.441357,-40.202614,-36.007156,-36.237522,-31.847353
-80.0,-80.0,-68.94617,-37.843117,-37.59182,-33.964382,-32.304768,-36.40035,-37.059223,-37.500206,-40.415634,-32.285995,-35.439133,-32.969868,-35.3111,-38.959873,-35.38222,-41.737785,-36.927048,-7.411709,-10.886339,-22.558544,-26.867126,-21.559711,-28.247831,-33.799698,-37.736046,-36.276802,-29.486013,-27.557339,-28.270262,-37.15591,-39.657116,-39.428764,-36.88338,-35.354717,-38.244644,-38.465942,-42.331142,-33.090782,-37.933407,-16.575377,-31.244617,-39.159836,-42.22807,-48.217957,-35.41562,-38.770943,-36.16048,-35.334187,-36.317875,-43.24757,-39.480556,-40.145905,-34.99571,-37.554443,-30.915771,-43.47223,-39.38868,-35.186363,-44.853706,-33.84328,-32.88081,-34.43985,-33.787888,-38.24239,-37.16027,-38.896557,-23.267262,-1.7505455,-15.000162,-20.35805,-30.581535,-24.516548,-30.468786,-32.652534,-39.03466,-38.635715,-27.999023,-28.811016,-27.7207,-25.044937,-22.917727,-23.544691,-23.129011,-21.01371,-19.499836,-24.616358,-24.649044,-24.377232,-24.567299,-27.468307,-28.088913,-26.010324,-33.655743,-39.453865,-16.677952,-19.007671,-30.926851,-31.267296,-28.134003,-19.844795,-33.617218,-39.214584,-33.41302,-41.91041,-35.535385
-80.0,-80.0,-73.98035,-41.326996,-41.915222,-36.343254,-34.246655,-37.868515,-40.7206,-41.098846,-43.129776,-36.349495,-38.319496,-37.102173,-38.0922,-41.814507,-38.981102,-41.5651,-38.1252,-4.083046,-6.398348,-23.81195,-24.217653,-21.966995,-32.471638,-38.461254,-41.732925,-40.097977,-34.592438,-32.271496,-35.64166,-35.916363,-42.35485,-40.99833,-35.036186,-35.98218,-44.136944,-44.061718,-47.271214,-34.32849,-40.75161,-17.662212,-36.768604,-40.03951,-48.35311,-46.396587,-42.814537,-43.257046,-42.001812,-38.18235,-41.921295,-47.579803,-43.120586,-43.623596,-39.63271,-39.45455,-34.1493,-43.630417,-42.688473,-38.911438,-45.99964,-36.60569,-37.15352,-36.43699,-38.191097,-39.7526,-40.20787,-43.857582,-21.062067,1.9073486e-06,-10.43298,-20.425758,-30.925331,-25.73588,-33.0355,-38.057003,-41.289474,-41.164574,-32.83167,-33.654427,-32.211895,-30.034842,-28.773933,-28.668144,-28.209227,-26.941002,-26.543709,-29.865253,-19.600006,-29.992092,-32.334488,-35.575375,-35.034195,-33.18701,-43.844597,-45.68068,-17.148567,-15.0730095,-33.03893,-33.0177,-32.529293,-22.604715,-39.408188,-44.850937,-39.577606,-38.940117,-39.009968
-80.0,-80.0,-80.0,-51.384228,-54.271442,-48.846268,-48.793526,-50.27195,-52.803715,-52.453682,-54.352898,-48.837357,-53.62393,-52.9549,-48.16909,-50.89694,-46.127304,-45.09898,-42.55945,-8.621679,-14.959492,-29.597145,-30.184,-25.204327,-45.77153,-55.330345,-47.954964,-53.754677,-52.194717,-47.97307,-44.28805,-44.171272,-51.700012,-51.858696,-39.472954,-41.6094,-50.488304,-48.402546,-61.554863,-38.923523,-41.654068,-23.238674,-40.711063,-46.01543,-52.91107,-45.665405,-51.924183,-50.26718,-47.201836,-46.456387,-50.29883,-51.428276,-54.850113,-50.64482,-51.06372,-50.17073,-47.752235,-52.700356,-50.70015,-47.21903,-55.37062,-49.743546,-53.992306,-46.56328,-49.203007,-50.45072,-51.936527,-45.97254,-21.212261,-6.0137234,-16.557995,-27.75811,-25.600037,-29.990454,-46.334938,-52.71631,-49.23674,-54.719124,-49.996346,-52.26581,-47.48497,-46.775314,-47.394234,-45.74326,-42.58419,-42.033455,-50.390644,-32.27341,-22.26975,-33.12182,-45.751263,-42.94462,-47.871582,-51.155067,-52.471252,-51.254112,-23.3718,-24.293139,-35.781433,-39.663177,-37.03988,-23.410969,-41.75113,-49.41886,-46.178154,-45.5774,-36.48854
-80.0,-80.0,-76.46202,-52.232376,-52.928207,-51.94062,-55.432896,-60.76656,-52.800236,-52.66421,-55.139782,-53.77173,-56.182556,-59.483826,-54.591736,-57.325176,-46.897034,-44.04656,-41.403645,-15.157048,-28.198975,-32.735435,-36.34976,-25.731476,-41.67032,-62.597057,-50.979713,-55.926907,-56.682373,-55.340405,-46.88777,-48.03026,-56.865395,-58.368546,-43.557507,-50.47189,-51.8885,-48.06024,-52.651154,-45.46001,-42.16273,-24.829226,-43.05843,-55.08873,-53.54757,-48.497787,-50.38867,-55.729057,-50.14579,-46.547863,-55.94178,-55.300312,-58.90076,-51.630814,-57.078888,-58.46454,-53.47471,-65.736465,-52.803696,-48.231163,-57.795982,-56.019203,-61.13691,-53.374535,-52.889015,-56.57321,-53.67636,-40.00202,-21.957283,-14.822552,-35.815334,-26.786343,-27.280016,-33.47117,-48.945602,-57.535408,-56.968628,-61.00387,-60.80658,-56.861507,-52.75222,-57.925137,-58.582787,-50.637394,-49.577248,-47.22999,-54.54109,-34.49634,-25.839293,-38.124256,-51.675697,-48.614586,-51.159813,-51.850082,-52.490486,-53.910034,-30.629965,-36.969715,-34.43521,-32.44569,-37.850597,-27.200119,-47.791565,-46.565826,-42.42137,-45.358025,-34.630306
-80.0,-80.0,-76.94953,-53.59005,-54.412342,-57.198273,-53.757973,-54.532475,-55.49906,-52.122726,-55.88599,-56.432697,-59.735363,-57.053375,-54.21211,-55.881195,-51.92324,-47.995705,-38.966496,-26.069048,-27.94612,-35.940105,-40.429245,-32.181534,-45.644386,-52.72535,-46.404533,-50.674614,-50.478535,-49.881992,-46.976868,-47.41482,-54.80033,-58.089462,-42.57606,-55.92671,-53.901314,-55.445686,-51.158485,-48.938904,-46.308064,-29.064875,-49.733727,-54.624947,-51.6232,-46.659615,-45.566692,-48.1175,-49.882656,-51.42681,-53.44525,-55.70005,-54.369946,-51.82705,-56.27246,-57.49079,-52.026413,-55.66451,-55.126774,-52.365112,-59.06456,-51.61149,-56.528965,-55.04783,-53.663383,-56.174103,-48.03588,-41.099857,-22.708286,-23.370853,-41.303223,-30.567558,-32.84017,-39.101097,-52.31302,-50.769287,-52.816856,-52.010956,-53.17461,-52.46003,-48.878998,-52.829132,-49.511375,-55.988018,-54.709984,-57.99822,-53.452354,-40.066605,-31.858936,-43.172165,-52.62359,-47.26384,-49.23428,-39.470062,-45.51095,-42.92458,-33.00225,-39.051006,-34.971344,-37.14503,-40.628746,-32.909893,-42.69916,-46.926506,-46.218838,-46.73699,-36.33688
