-3.8943672,-1.0981941,-5.8176003,-12.121185,-23.619354,-11.2132,-18.088358,-8.764141,-11.309547,-7.5900764,-1.3187332,-1.5421963,-7.383299,-1.97896,0.0,-2.5037365,-18.905937,-26.780481,-49.654755,-80.0,-56.121887,-14.645155,-20.057907,-20.468456,-4.681261
-9.219646,-5.646269,-4.7183647,-12.534088,-17.46818,-12.426193,-22.749058,-22.991495,-13.617197,-15.653856,-9.1967945,-9.367353,-1.461834,-1.1699295,-4.8887234,-2.197464,-24.757717,-23.09658,-45.15882,-80.0,-55.98738,-12.880857,-24.534967,-9.144537,-5.2951126
-11.802511,-16.04527,-13.083366,-8.779346,-16.742136,-9.411339,-20.71494,-23.164988,-9.724627,-15.94722,-18.087044,-14.968819,-1.9550476,-11.9993515,-9.017221,-8.075827,-24.813093,-20.798822,-42.78426,-80.0,-57.2865,-26.294453,-24.382889,-8.173214,-2.5223083
-12.690878,-16.886202,-21.350018,-9.5517845,-12.713421,-9.426708,-15.420174,-16.711414,-11.560474,-16.342688,-18.40129,-18.278568,-8.507872,-12.727867,-15.164314,-11.302525,-24.021557,-19.806015,-40.875854,-80.0,-58.012997,-28.929268,-15.850967,-12.008581,-5.483509
-19.119476,-17.899462,-11.5256405,-5.0837555,-10.741043,-9.147474,-9.983957,-19.842506,-15.4691105,-18.85768,-17.702484,-19.903019,-15.083656,-9.9543495,-17.177628,-13.525433,-20.672733,-16.591837,-39.94848,-80.0,-59.288956,-23.63873,-12.342119,-7.16745,-7.396324
-15.46063,-17.982422,-13.175352,-5.8584576,-8.769587,-14.220446,-7.5789337,-15.28241,-17.720741,-16.002975,-19.170761,-22.02367,-12.556372,-14.953049,-20.273718,-12.315176,-21.468092,-17.66156,-39.768543,-80.0,-60.392784,-19.736462,-20.647604,-8.9613495,-10.071655
-19.896927,-14.209917,-19.889797,-13.742264,-10.643913,-15.451607,-8.549198,-17.78445,-13.361485,-15.041012,-18.296694,-21.525204,-18.659298,-16.737345,-21.79399,-16.994621,-24.259985,-21.441591,-39.79635,-80.0,-61.01162,-23.19144,-18.21902,-8.809109,-16.1668
-28.265835,-13.147705,-14.103828,-13.643854,-14.077518,-17.667969,-15.829109,-17.586264,-14.436104,-14.169752,-19.11288,-28.98722,-15.933237,-16.467915,-21.602852,-15.776016,-22.500624,-23.930096,-41.067825,-80.0,-62.14608,-28.157345,-10.676739,-15.421082,-13.285246
-26.027775,-11.997932,-15.299931,-14.089106,-12.069622,-22.471094,-17.420185,-18.850288,-16.724274,-16.41358,-20.435238,-21.504478,-17.21252,-25.019852,-26.092346,-19.973412,-25.7837,-24.866526,-41.82692,-80.0,-62.18114,-24.220032,-8.606293,-11.190678,-12.844553
-17.847218,-20.559956,-12.025995,-11.016052,-9.667757,-17.465145,-20.11621,-16.754522,-20.477955,-19.303215,-23.878149,-22.3294,-17.887253,-21.223286,-24.815413,-16.628485,-31.403671,-28.898514,-44.45162,-80.0,-63.598244,-19.854698,-19.224049,-13.395416,-19.168612
-15.670015,-19.30102,-12.898956,-12.724264,-11.800167,-20.061884,-19.073648,-18.499844,-16.666916,-14.519812,-18.78436,-23.64519,-14.80452,-16.286352,-26.74566,-15.825466,-22.785767,-34.111736,-46.19825,-80.0,-63.421036,-22.540823,-23.461624,-14.972574,-19.087591
-23.337074,-23.534813,-18.180634,-19.17406,-19.45932,-18.84904,-16.008999,-12.856186,-16.030647,-18.650246,-21.78293,-24.155113,-18.860369,-23.424644,-25.355888,-18.954206,-25.568352,-27.381546,-50.228653,-80.0,-64.06265,-23.354961,-17.922737,-8.932297,-22.983057
-24.514961,-22.836857,-15.157352,-23.682152,-21.548643,-15.081686,-14.592154,-12.750818,-19.128695,-23.834114,-18.17686,-22.006721,-27.708563,-26.35199,-25.74598,-22.362564,-25.14076,-20.580656,-53.366272,-80.0,-63.00611,-21.47496,-19.498972,-12.124891,-24.559155
-22.076431,-18.929665,-20.812702,-15.390465,-27.723536,-18.964222,-19.479404,-18.22713,-18.16766,-32.616386,-20.231579,-23.306902,-30.561342,-20.370335,-27.977512,-21.99482,-22.431688,-20.059023,-54.767227,-80.0,-62.19406,-25.005705,-26.215048,-25.236055,-30.930508
-24.026333,-17.99465,-18.127487,-15.333378,-22.62564,-18.92971,-26.331043,-15.6633835,-24.408813,-27.80251,-23.356758,-27.787617,-23.489464,-22.855318,-25.485985,-18.93054,-20.544752,-22.361118,-52.20553,-80.0,-61.267612,-20.077326,-24.593609,-21.22842,-32.093273
-29.850239,-15.845823,-18.290503,-21.745728,-23.176168,-20.278585,-23.977394,-21.058632,-17.680317,-29.253021,-19.7975,-26.785097,-20.991154,-26.143295,-23.012966,-18.72641,-26.555668,-27.635511,-49.624863,-80.0,-60.594208,-22.229769,-20.811638,-14.381922,-25.46497
-23.52576,-19.644213,-19.6131,-22.934832,-18.330975,-23.304344,-25.010586,-20.071115,-16.310467,-20.494389,-25.106325,-21.686558,-18.91851,-25.737896,-28.530354,-19.567472,-26.400473,-30.69775,-48.750847,-80.0,-60.918427,-24.690048,-20.73672,-13.218107,-20.669302
-16.760593,-16.983116,-12.004654,-21.015833,-16.484781,-16.786407,-22.34879,-18.264954,-12.70154,-16.525423,-27.171638,-22.774817,-23.166103,-23.282038,-29.118328,-22.383034,-29.795692,-23.93353,-48.131187,-80.0,-61.190807,-33.147984,-12.710926,-20.36047,-15.8349495
-18.224304,-17.134457,-13.357044,-22.569305,-18.162506,-18.614758,-22.333519,-18.175566,-14.595957,-25.975044,-26.54388,-22.41558,-23.681782,-29.328165,-27.82954,-24.177504,-26.006111,-20.183207,-49.754944,-80.0,-63.46692,-27.27239,-17.001268,-22.765476,-19.83753
-24.550886,-15.374664,-14.341084,-24.754913,-14.406973,-13.888315,-19.019836,-19.114735,-23.982504,-22.0331,-21.341703,-18.155823,-22.59843,-26.771494,-27.459335,-28.707176,-26.229078,-20.595392,-51.142044,-80.0,-65.9225,-23.36165,-16.505533,-18.070618,-30.599245
-27.311367,-19.86342,-16.843157,-18.509909,-18.277569,-12.328121,-17.16962,-22.130775,-14.624737,-24.088299,-18.387085,-17.080383,-28.308462,-26.200478,-26.680077,-27.35152,-22.425777,-21.638084,-53.74045,-80.0,-72.52614,-30.843548,-21.107542,-26.31046,-23.740898
-22.183708,-20.379852,-24.108345,-17.074911,-14.506409,-11.842978,-7.748291,-17.38529,-11.300598,-29.902641,-20.567116,-23.073181,-22.326244,-27.953121,-21.93336,-22.091959,-27.09925,-25.447958,-51.234932,-80.0,-69.764404,-30.60147,-17.438583,-26.893774,-20.883503
-21.62281,-21.780762,-21.816137,-15.726513,-14.194748,-16.68374,-9.876776,-16.656889,-19.658733,-26.600475,-31.331417,-17.20285,-18.238068,-24.111172,-18.56072,-24.997677,-30.621094,-22.809961,-48.630447,-80.0,-63.67491,-23.524113,-16.644184,-26.37363,-25.246777
-22.510012,-17.698513,-19.437567,-13.829922,-12.830103,-17.426071,-16.509823,-25.349424,-21.316975,-22.783411,-24.105158,-19.872478,-24.4574,-23.261948,-21.613247,-24.505384,-27.642338,-20.174202,-46.7175,-80.0,-59.613697,-18.796759,-21.553053,-24.036554,-26.736065
-20.71453,-16.609354,-19.474522,-18.977367,-11.79899,-22.685936,-11.717455,-21.67881,-20.704908,-23.09688,-23.9567,-22.602018,-27.593973,-23.04799,-27.429153,-25.226326,-28.648373,-21.029924,-46.222656,-80.0,-56.742928,-19.789654,-23.900026,-20.226908,-34.2702
-19.340897,-16.235273,-18.51176,-18.48362,-12.138226,-19.109753,-12.40856,-17.484037,-16.485994,-18.512993,-22.258844,-20.840403,-22.82009,-24.387081,-22.187273,-22.586332,-19.767952,-23.24208,-47.039864,-80.0,-55.00435,-21.303078,-17.768373,-20.758898,-29.234417
-22.727516,-18.591295,-23.494669,-15.908285,-14.291048,-14.712212,-19.270672,-10.08226,-14.626413,-13.641205,-20.95773,-21.492863,-22.456442,-20.764187,-23.152195,-21.995466,-17.715267,-24.497879,-48.59749,-80.0,-53.14405,-20.11338,-14.583319,-18.164562,-30.149975
-31.450579,-17.977592,-28.013678,-17.254694,-18.433935,-18.526867,-17.523592,-13.004211,-13.5355015,-17.95763,-25.999008,-26.523005,-26.449944,-22.14426,-33.191143,-23.47678,-24.892555,-26.59841,-50.97714,-80.0,-52.638153,-22.458733,-17.994253,-15.969055,-23.303724
-25.73499,-16.2197,-26.104885,-18.109158,-20.558167,-14.778189,-16.393772,-23.44527,-17.48978,-21.684269,-21.779903,-23.505524,-27.737812,-23.526505,-32.173256,-25.244278,-27.65619,-18.119162,-49.604645,-80.0,-51.168694,-24.235727,-14.60195,-17.148117,-18.318287
-22.734795,-15.61134,-21.981659,-22.171013,-18.647705,-11.906651,-18.339058,-18.71656,-18.910572,-16.653358,-20.580856,-25.122524,-28.97644,-22.937601,-24.750881,-20.383472,-26.379654,-16.321903,-48.05301,-80.0,-51.41834,-23.63962,-16.784138,-18.959799,-21.625385
-22.503223,-17.590633,-13.827278,-17.584501,-16.424156,-11.342934,-17.313747,-17.083649,-16.904642,-15.828358,-23.200054,-22.030739,-23.594053,-24.659966,-20.254004,-22.834404,-23.076206,-17.416904,-45.615833,-80.0,-50.4504,-23.155548,-21.241722,-19.353739,-20.510307
-26.444294,-17.278423,-15.280418,-19.015078,-16.875904,-17.689194,-16.951748,-20.309534,-16.998125,-24.76277,-25.251764,-26.559536,-21.75047,-25.534191,-21.719471,-29.769754,-25.915623,-19.876074,-45.266747,-80.0,-50.91211,-22.165068,-19.316328,-22.602167,-22.687368
-24.784103,-16.325834,-15.283958,-19.198463,-20.130154,-19.248602,-14.128401,-19.682522,-17.735672,-19.563896,-25.201117,-23.640152,-23.36789,-24.641335,-26.198715,-28.216429,-24.799355,-21.530285,-44.782677,-80.0,-50.598526,-19.891647,-16.684769,-23.790657,-23.73262
-25.641748,-20.89959,-14.262318,-18.27093,-18.611958,-15.38315,-15.424686,-18.717312,-17.432755,-20.87623,-21.981604,-20.51893,-20.719915,-25.8603,-29.058235,-22.621534,-28.263107,-19.013306,-45.498253,-80.0,-51.047173,-19.35037,-16.628248,-29.878857,-27.93789
-24.63271,-24.091167,-16.887228,-15.507429,-18.550106,-21.255121,-21.485647,-17.52559,-17.989542,-19.064241,-25.188507,-23.586496,-23.398232,-28.504635,-27.80215,-23.524212,-24.905102,-21.03123,-46.43636,-80.0,-51.413548,-21.394726,-22.023542,-24.51411,-27.937695
-27.82437,-18.916847,-17.504448,-22.446281,-21.048172,-25.378498,-18.096977,-13.532339,-20.003262,-21.779276,-23.71446,-22.632048,-27.309595,-27.883196,-29.577774,-23.127743,-18.040726,-21.510319,-47.897194,-80.0,-51.865555,-21.995487,-19.075628,-23.813484,-20.12819
-27.57726,-20.661634,-15.356079,-21.35183,-22.336521,-16.926878,-17.448833,-15.132296,-17.430779,-22.807085,-23.506323,-28.068632,-24.2773,-23.231031,-23.207756,-23.393476,-18.952173,-21.83479,-50.39732,-80.0,-52.963463,-22.396118,-14.550941,-17.9767,-22.688864
-24.151115,-23.48185,-14.85368,-16.74096,-24.010208,-15.894234,-14.864515,-18.530115,-16.593967,-18.263094,-27.576845,-34.0906,-18.29018,-25.788254,-21.989958,-28.940567,-19.38889,-21.861055,-53.214287,-80.0,-53.477924,-23.72013,-15.959671,-16.272846,-27.039825
-30.360771,-22.414003,-18.457447,-18.556458,-24.03994,-17.436321,-12.533361,-24.473991,-21.925293,-20.11902,-30.607204,-26.148968,-22.636833,-27.323107,-25.273432,-32.273987,-27.406887,-31.186161,-57.82093,-80.0,-55.3442,-21.827507,-18.40519,-18.972895,-29.297441
-34.779415,-24.42109,-22.318592,-16.41619,-15.805084,-16.913507,-16.073242,-23.540716,-16.295866,-17.901623,-24.553715,-27.391212,-25.725224,-32.444393,-23.26301,-35.0689,-22.713226,-28.853722,-58.47766,-80.0,-55.95635,-18.591814,-20.114584,-18.903683,-18.86013
-29.907694,-24.716301,-25.377827,-22.651423,-13.419462,-16.15382,-20.100279,-21.152903,-17.735651,-15.639595,-22.001266,-25.666763,-22.930246,-30.611986,-26.590359,-27.611,-25.005615,-22.59509,-57.75447,-80.0,-58.073845,-23.235483,-17.857195,-20.56951,-21.958372
-26.545424,-25.615728,-21.62338,-26.153107,-13.5471325,-20.485126,-14.975761,-21.021463,-23.012291,-16.599583,-21.45029,-27.692387,-21.460358,-26.235647,-22.109133,-26.002466,-29.629503,-21.004639,-56.772682,-80.0,-58.45363,-25.06233,-20.93516,-26.263447,-21.155716
-27.819633,-21.910168,-19.603884,-24.269123,-16.542248,-15.357216,-15.799931,-21.769405,-22.749208,-19.353271,-26.806086,-30.560999,-21.975471,-25.715885,-25.694757,-25.662815,-31.673355,-27.457193,-58.606907,-80.0,-59.161766,-17.648369,-18.343822,-23.066584,-20.908222
-32.875477,-25.449596,-24.108604,-23.20214,-19.387068,-13.132353,-12.964909,-23.872654,-17.791769,-18.934322,-22.343918,-27.795311,-25.483143,-26.362839,-24.816158,-19.480549,-25.364079,-28.293982,-61.96965,-80.0,-58.736534,-15.50844,-15.733559,-19.556412,-27.098885
-36.258835,-23.048412,-28.206827,-22.118225,-17.994886,-19.182808,-15.488449,-17.992826,-17.66269,-23.443058,-21.422432,-24.996105,-24.35617,-23.14415,-21.913052,-24.65889,-24.704933,-24.47915,-68.28825,-80.0,-58.233185,-20.558733,-18.280378,-20.065502,-24.754478
-33.849625,-19.377396,-22.03393,-20.75197,-20.80886,-23.307686,-25.885014,-22.996384,-17.298843,-30.146795,-25.615408,-26.695787,-25.12664,-25.282219,-25.377796,-28.27212,-26.625935,-29.555105,-67.54872,-80.0,-58.03245,-17.81555,-23.700356,-24.45024,-25.002453
-36.261375,-20.049963,-16.184467,-24.534582,-21.248566,-21.42854,-25.99689,-23.617586,-20.495888,-20.130049,-26.586254,-27.974476,-25.025589,-25.237814,-24.477127,-24.02147,-30.24197,-28.778343,-62.946625,-80.0,-57.43843,-17.861624,-20.241941,-27.365574,-27.006493
-33.19446,-20.633713,-17.507004,-20.43283,-16.925184,-22.79229,-22.419136,-22.33776,-22.71436,-16.939032,-23.39381,-30.155832,-23.160576,-22.2112,-24.11322,-25.63239,-25.840103,-24.856512,-60.2267,-80.0,-57.97259,-14.997906,-16.298532,-23.645378,-26.33091
-27.93073,-22.318344,-20.030533,-14.459473,-14.681744,-16.082596,-20.391863,-20.882727,-21.337246,-17.51845,-20.84005,-26.455849,-24.369389,-25.77909,-22.190477,-24.811363,-24.211918,-24.697018,-55.47481,-80.0,-57.348145,-20.031685,-20.726604,-22.58262,-28.121635
-28.667835,-28.43778,-28.926056,-18.03981,-17.388252,-14.698288,-23.978157,-21.656914,-23.571552,-17.165571,-25.8586,-24.234444,-27.877085,-25.702053,-23.28821,-25.667011,-30.848526,-24.225687,-52.829365,-80.0,-58.252647,-20.73288,-26.4544,-26.921158,-28.205309
-28.970154,-21.08797,-32.451256,-26.461166,-15.304707,-19.923208,-26.994728,-17.474232,-18.321741,-16.402521,-28.76673,-23.596062,-32.04853,-23.79698,-26.337215,-25.888445,-27.89842,-22.703789,-49.704613,-80.0,-57.662735,-21.77245,-18.52048,-25.555944,-24.594212
-26.959496,-18.081068,-25.36764,-27.024364,-18.351173,-22.96346,-18.062191,-19.44637,-18.016718,-28.307426,-30.821722,-27.222858,-26.068634,-30.88362,-28.654854,-23.770433,-30.302254,-23.568249,-48.622334,-80.0,-58.234295,-20.281853,-16.995352,-31.24614,-20.00011
-26.87131,-17.177143,-22.943047,-19.304794,-22.332058,-25.798273,-15.498903,-16.123417,-15.124138,-23.022953,-27.2234,-25.809452,-25.957897,-26.570328,-28.266075,-22.363026,-22.461037,-25.656689,-47.70172,-80.0,-57.99649,-14.626013,-18.68703,-27.61754,-23.038109
-28.408855,-19.524525,-21.74856,-19.33879,-30.89956,-20.79093,-23.014542,-13.947084,-18.561323,-25.890245,-26.705956,-24.898182,-23.379461,-26.659065,-18.6562,-32.495026,-21.086819,-21.58453,-48.13405,-80.0,-58.50248,-17.143099,-24.461916,-28.123007,-25.871029
-28.92126,-18.305052,-17.79786,-22.116537,-25.60397,-24.08825,-22.06869,-16.222174,-24.023872,-20.03395,-23.361954,-28.081116,-27.154207,-28.341694,-19.614971,-28.485323,-17.307,-18.74815,-48.97756,-80.0,-59.216515,-17.765419,-24.285797,-27.786465,-25.338802
-35.64673,-22.181498,-18.0961,-19.763588,-20.742395,-24.870207,-22.360863,-23.799118,-22.147821,-18.88344,-21.163439,-27.578688,-22.809723,-29.991745,-33.927555,-23.39645,-19.301626,-22.581234,-48.89559,-80.0,-60.394516,-20.462019,-18.387058,-22.48476,-24.087402
