-2.2800941,0.0,-0.24121475,-18.985714,-19.948116,-21.709917,-21.511822,-20.35324,-15.467511,-21.261225,-17.55101,-21.851603,-20.006287,-26.262344,-20.162174,-17.457941,-19.663345,-11.428486,-17.89824,-12.902126,-11.485682,-14.672344,-9.434755,-9.2382145,-10.205385,-10.673883,-10.060408,-7.8384,-12.155941,-6.6448956,-6.351063,-4.226925,-4.2855053,-1.6202374,-1.1248493,-0.9747505,-1.4714985
-9.396097,-9.114599,-2.6874466,-17.1456,-17.087584,-16.555786,-23.773602,-13.445646,-17.052902,-14.238211,-19.651493,-23.12963,-24.865799,-27.382978,-21.397652,-21.715696,-15.348408,-15.760807,-20.86158,-21.865604,-20.219027,-23.956303,-24.270708,-22.836391,-23.711515,-25.925123,-19.313574,-17.975698,-22.097717,-19.385725,-20.571384,-15.669324,-26.031168,-22.550873,-24.522583,-24.345253,-29.271414
-13.838047,-10.789036,-9.60849,-21.57089,-10.202044,-16.855206,-15.264276,-10.226652,-12.0646,-12.148928,-15.954082,-19.434422,-24.023493,-28.381397,-18.816566,-23.005981,-14.042509,-21.793728,-18.109314,-18.12315,-23.659666,-15.545823,-28.854328,-25.049978,-22.44497,-21.260475,-17.733063,-20.118006,-21.592417,-20.119904,-20.220224,-18.977346,-20.646536,-26.17829,-27.871313,-25.902723,-33.940083
-16.454079,-10.657196,-10.860189,-19.837944,-9.85161,-14.591539,-10.557001,-5.9545307,-10.347061,-14.879358,-11.876265,-18.826447,-21.071705,-21.48862,-17.595015,-20.667124,-17.678669,-16.246307,-13.87977,-17.53464,-19.246017,-15.01239,-28.998665,-18.781342,-22.771866,-14.988632,-16.995344,-19.325207,-24.767754,-27.135725,-23.842575,-22.984512,-17.9805,-23.700607,-27.525219,-19.237968,-28.700264
-18.979475,-14.829414,-9.128067,-24.856226,-11.422817,-5.4923496,-2.2556114,-9.8898735,-6.7344837,-19.764435,-14.217394,-15.587751,-19.396248,-22.154083,-24.488007,-16.150215,-16.667831,-16.827837,-15.997728,-20.172705,-24.938599,-20.405594,-17.053844,-17.554665,-19.925116,-20.950022,-16.875288,-24.224333,-28.334854,-26.162775,-29.250435,-17.955482,-17.281672,-24.122953,-35.865097,-20.050077,-24.615616
-23.17626,-23.500578,-9.342539,-25.973188,-15.544855,-3.0732975,-5.3840885,-3.2995796,-13.2664795,-11.216949,-22.499743,-12.3369255,-14.762419,-18.654533,-16.973843,-13.899176,-14.736671,-10.209326,-11.03373,-18.021538,-20.859491,-18.199598,-14.999273,-22.509914,-17.406982,-19.774128,-11.931545,-26.275414,-28.652264,-21.595669,-18.805328,-19.553608,-21.628174,-24.641302,-31.551586,-21.53837,-19.346083
-25.11845,-26.682325,-12.866995,-11.828167,-18.580437,-4.573002,-12.597546,-1.7118073,-16.519892,-7.2786903,-17.046785,-18.24604,-17.378628,-20.737984,-12.97941,-15.484813,-11.757198,-8.690739,-12.137634,-17.860397,-18.62216,-17.020107,-15.371452,-16.358143,-11.691271,-17.322521,-13.834467,-30.136398,-25.076385,-18.31333,-15.404193,-17.456383,-20.42968,-26.462887,-29.57041,-19.398834,-19.82917
-23.960087,-27.1873,-17.38739,-10.981195,-18.7111,-10.360842,-15.9984665,-9.410013,-21.39352,-14.245415,-17.343704,-20.939056,-18.725193,-22.872105,-17.32346,-15.526684,-15.861898,-20.202698,-17.759327,-14.282202,-22.613686,-17.000345,-13.653635,-15.948354,-14.798479,-22.662052,-18.265858,-21.013447,-19.94207,-21.956749,-21.158934,-17.12901,-14.361898,-19.076302,-21.628778,-20.623772,-28.483
-20.575274,-21.737053,-22.494797,-19.351204,-13.101282,-7.7129803,-12.656544,-10.885288,-10.062866,-18.47106,-12.435019,-22.826515,-15.083631,-18.423443,-15.578051,-15.229924,-10.779547,-14.375099,-18.85935,-15.112536,-19.124249,-18.41845,-17.738594,-20.343914,-22.691849,-16.53112,-19.189266,-19.688593,-21.227238,-17.267998,-18.442974,-11.743719,-11.5716305,-19.436802,-20.22779,-25.813604,-25.630589
-23.30442,-21.197546,-24.451536,-18.335182,-7.3814793,-9.700205,-14.289637,-8.00355,-7.096689,-16.58221,-11.961357,-19.343857,-19.420822,-18.400787,-18.335512,-17.630255,-14.248785,-14.40523,-18.259886,-16.601345,-22.901257,-19.914438,-22.475395,-23.298412,-28.44859,-15.717736,-17.603104,-22.098759,-23.008736,-19.645136,-17.304596,-12.778788,-16.95351,-25.24145,-23.146126,-27.23389,-18.08623
