-7.978569,-8.582455,-7.6119843,-4.0097027,-5.6242657,-12.796402,-14.794287,-13.219721,-11.6505375,-5.79233,-6.6648006,-9.78142,-12.882431,-6.7456875,-4.87195,-4.0541687,-5.461046,-10.4847355,-9.484732,-7.638296,-5.271559,-6.95953,-10.701084,-7.648363,-9.594442,-13.609398,-13.435677,-10.342192,-3.8471622,-3.9540844,-2.5216885,-5.725317,-13.086905,-10.681639,-5.1955185,-1.1193218,-0.9681759,-4.5503445,-6.9182816,-5.613138,-5.9196033,-3.4315052,-5.322708,-7.417921,-4.3101788,-8.607111,-22.761673,-21.052917,-7.532089,-2.9101772,-1.681469,-9.367174,-12.2152195,-11.476587,-9.576925,-7.282175,-2.8791122,-5.6802807,-10.267895,-11.107082,-11.922724,-5.51194,-5.974785,-9.992538,-4.330097,-8.603754,-16.505638,-10.001432,-0.9466114,-1.9073486e-06,-6.1631794,-9.574247,-7.005247,-7.1214657,-10.171162,-7.8466835,-7.115616,-5.3974667,-5.732504,-11.525116,-11.040916,-10.377642,-7.2507534,-11.401827,-12.480705,-10.543825,-12.078257,-15.905346,-9.771856,-5.0197945,-3.5528812,-8.501303,-4.549429,-4.9820366,-4.459675,-4.6998425,-7.531023,-8.782602,-6.811857,-8.529917,-15.710796,-9.913841,-2.7282658,-1.9962387,-1.2746487,-4.5093994,-5.2270203,-4.125574,-3.458395,-4.9330845,-7.904917,-4.1111507,-3.5568657,-4.7125607,-2.8891773,-2.8987865,-4.2145596,-4.4987564,-7.248825,-3.2333584,-2.8706245,-3.3430233,-2.4688854,-2.829586,-5.4312916,-4.6767197,-2.461277,-1.603651,-2.4015942,-7.0113163,-2.9954681,-3.256895,-5.328253,-5.678631,-2.0050907,-1.6913319,-3.5759048,-2.4293537,-2.187128,-4.913843,-4.697027,-7.646742,-8.11973,-4.192808,-4.3842163,-6.675194,-11.869467
-11.026083,-15.678701,-19.895702,-15.120905,-15.120916,-16.37368,-11.561712,-6.054144,-6.873831,-12.591537,-11.608978,-12.438553,-12.834955,-12.492474,-13.098267,-19.67334,-21.890762,-20.469988,-9.720943,-10.108067,-9.50909,-9.792755,-12.034477,-14.39283,-12.361477,-18.029444,-11.407276,-8.6695175,-14.328842,-17.691154,-12.461466,-9.883717,-15.082147,-14.849588,-10.754469,-8.849077,-10.91939,-5.450329,-8.640255,-8.243284,-9.953768,-11.494598,-7.8444176,-10.8039875,-12.132591,-9.871988,-18.720604,-20.615845,-11.0748005,-10.410807,-6.5295124,-13.10075,-18.101023,-22.34325,-13.522919,-12.68055,-7.790453,-10.154505,-13.399818,-15.193819,-15.487207,-7.6802006,-8.755487,-13.305401,-8.123362,-12.052492,-17.960772,-9.408121,-5.8809357,-6.6590176,-8.635916,-11.491003,-9.63076,-15.622105,-25.100864,-12.844023,-13.686159,-8.915178,-7.502264,-9.533869,-8.478209,-5.197857,-10.622009,-11.393463,-12.504114,-8.398798,-6.493593,-9.016346,-5.9701443,-4.7226543,-4.616289,-7.637821,-13.235899,-10.394552,-6.955366,-3.8493938,-5.49975,-14.012255,-4.433527,-1.9417782,-3.9306011,-6.0378895,-9.822727,-11.5222645,-5.792036,-12.659367,-20.749773,-25.736164,-12.189669,-13.476734,-11.610949,-10.427864,-5.834856,-7.153755,-4.8405113,-7.0417385,-11.209223,-7.2501545,-7.6127834,-9.634331,-12.773331,-15.602585,-9.641729,-10.577766,-12.522226,-13.277195,-9.8168125,-13.833975,-10.993721,-9.316534,-10.980194,-9.764349,-23.437649,-17.583036,-6.4961796,-10.205458,-29.95008,-16.312729,-8.835348,-13.906466,-14.121473,-12.580397,-10.026024,-8.996475,-6.992279,-11.211403,-17.925665
-13.521694,-16.765064,-19.214792,-16.275536,-15.144116,-17.095356,-9.448561,-3.6724548,-4.46459,-8.820971,-10.464245,-11.474129,-17.079763,-18.29153,-20.284294,-19.41976,-20.057835,-15.025655,-10.956171,-9.079788,-13.137604,-17.088722,-15.946533,-13.95838,-12.626303,-11.837667,-8.630423,-9.131269,-21.760347,-13.090061,-12.249174,-14.785571,-17.756124,-17.241106,-17.596672,-17.382687,-10.131239,-6.599386,-8.904177,-10.65065,-10.73247,-11.090824,-9.85376,-7.0498924,-12.456293,-11.201487,-13.249453,-12.26796,-13.791466,-11.81386,-11.580595,-15.061564,-20.252064,-25.772604,-16.76536,-15.880573,-11.807093,-7.513323,-11.779608,-22.983044,-16.607845,-10.971136,-13.387604,-12.555838,-12.555292,-17.914093,-18.898464,-13.741419,-10.799419,-11.643576,-15.646889,-12.61484,-10.798254,-15.666175,-16.540243,-10.103331,-11.975651,-11.148966,-13.441832,-14.873776,-12.987499,-4.369501,-4.5190945,-9.070417,-8.769991,-6.1173534,-9.183321,-10.348595,-7.063957,-11.593992,-11.338276,-11.079691,-14.397174,-13.891539,-14.368373,-6.1298504,-3.2010899,-4.4729023,-6.303808,-4.998926,-1.8557243,-5.302681,-17.183891,-15.812178,-11.428919,-17.317902,-21.963799,-23.92554,-14.973352,-11.816961,-11.201794,-9.156853,-7.2913113,-7.160572,-9.933746,-11.503691,-12.331953,-10.341848,-10.715536,-22.384632,-21.630768,-24.589802,-25.53143,-17.341293,-11.138922,-13.869841,-17.635302,-20.71059,-18.704071,-14.207991,-13.240158,-14.18679,-23.263742,-18.607962,-12.159412,-15.067818,-23.074484,-21.969889,-19.393501,-21.256966,-22.788912,-16.785,-15.070649,-17.601425,-15.344035,-13.545109,-12.726765
-18.340172,-22.072142,-18.698723,-21.000908,-22.755072,-22.55204,-14.871989,-11.391912,-14.173618,-16.5035,-21.54078,-11.799345,-11.856045,-19.843174,-20.77507,-20.449814,-21.4645,-17.669102,-25.873753,-18.405643,-13.95908,-13.33917,-16.075932,-20.634068,-15.304866,-11.7388115,-10.687107,-12.088505,-21.10011,-12.759323,-10.292425,-14.539669,-15.873911,-16.467247,-16.64887,-15.317738,-15.8385315,-15.3220625,-11.084122,-15.735224,-13.327244,-10.765284,-15.067317,-10.993227,-9.120932,-13.623196,-14.254122,-11.787458,-15.679452,-15.640633,-15.076136,-15.5903635,-22.26754,-32.132595,-19.717949,-16.729313,-17.587358,-11.604479,-14.807883,-21.652578,-21.858541,-20.632753,-22.032682,-22.871098,-25.273552,-20.918858,-27.767859,-22.598066,-16.698128,-18.733364,-20.062275,-15.334518,-14.138798,-18.458576,-14.698978,-6.667469,-5.069126,-8.149551,-14.755015,-11.384264,-10.703169,-8.375191,-8.146944,-12.445723,-13.039852,-11.596657,-10.680559,-6.0537586,-7.7184067,-14.693106,-13.803476,-12.312098,-11.884596,-10.507948,-12.259001,-9.145359,-7.455822,-5.0602818,-12.200649,-20.639141,-8.376335,-9.040522,-21.297596,-20.108917,-13.092344,-15.687204,-22.960558,-26.734802,-14.274609,-7.400923,-6.2172775,-10.697943,-12.440775,-10.982065,-16.371819,-11.516241,-10.612362,-15.133691,-11.033297,-17.004879,-23.807852,-27.131062,-37.08254,-18.994032,-12.67454,-17.623123,-18.11203,-22.382435,-25.461014,-28.098034,-21.761753,-18.79153,-26.274643,-26.897255,-20.938938,-20.124588,-21.922085,-19.043095,-22.730381,-20.091324,-21.45912,-16.260376,-14.227751,-15.909373,-13.216402,-10.283714,-15.429304
-18.620213,-18.641994,-14.446785,-19.699196,-31.609142,-23.318642,-21.296898,-18.21583,-18.497612,-19.38415,-21.911676,-14.118288,-11.085405,-14.391013,-15.239588,-23.04962,-17.593416,-16.326157,-19.273567,-18.955116,-15.0666065,-17.033146,-17.726265,-17.885014,-14.509655,-11.594009,-11.047426,-14.07493,-21.559303,-15.031616,-16.320242,-15.402932,-18.201214,-17.162682,-17.06052,-19.011726,-29.713041,-19.334452,-15.417259,-20.655716,-14.87582,-10.428509,-15.359361,-18.97031,-14.920982,-11.371824,-16.465155,-15.779988,-16.18748,-14.424564,-14.530579,-20.77009,-29.025871,-32.12448,-20.235542,-17.306448,-15.720906,-14.348479,-19.473858,-21.618378,-22.925186,-19.871517,-25.705612,-25.177027,-25.535799,-25.991024,-25.32019,-19.919273,-16.46164,-19.911602,-25.546976,-17.997894,-16.716085,-24.220085,-13.070742,-9.924238,-6.0320415,-9.543081,-18.635536,-9.919935,-13.631754,-18.188618,-12.899178,-12.236788,-10.980959,-13.06373,-9.845226,-8.214121,-12.304697,-21.669865,-11.833591,-8.971897,-8.790373,-8.60943,-10.56147,-14.353437,-12.188494,-12.145941,-13.256861,-17.099802,-10.873436,-10.568287,-18.601025,-18.641792,-12.676916,-18.64309,-20.803875,-25.769672,-12.098555,-9.737406,-8.169312,-8.006456,-11.119385,-10.595949,-11.732237,-12.864075,-8.1782875,-10.214273,-10.847195,-15.300204,-18.325153,-20.587288,-23.477201,-17.03054,-17.127392,-19.076204,-15.718872,-16.258057,-22.692545,-23.478397,-18.338705,-18.71936,-26.382555,-23.608908,-28.013023,-28.898575,-25.15979,-17.079056,-16.284061,-18.380676,-18.711563,-14.242236,-10.923185,-13.355869,-13.366137,-11.6133,-16.11227
-15.851298,-11.006277,-10.5781,-16.736395,-20.256865,-16.997425,-18.998035,-24.099846,-16.763645,-17.827946,-26.780088,-16.6054,-15.592066,-16.597473,-14.052561,-21.664547,-16.7878,-18.103958,-17.151604,-11.093481,-12.216623,-21.199116,-20.834126,-21.860096,-21.052608,-13.31675,-12.32012,-13.583147,-18.026068,-15.74791,-18.767204,-20.470871,-22.31802,-19.925522,-17.783981,-24.444733,-18.26548,-13.688654,-15.216317,-26.656874,-17.973343,-16.463692,-14.493589,-16.96169,-14.290095,-12.253355,-17.33136,-15.444889,-11.236551,-14.659629,-18.69086,-21.605402,-23.498062,-23.819159,-22.46749,-23.372982,-23.391052,-21.219706,-16.2034,-19.18525,-20.439224,-15.509434,-18.81662,-19.643871,-22.150766,-24.581608,-25.4053,-21.042587,-18.375006,-22.929386,-24.951187,-19.947525,-19.46451,-21.853508,-16.523407,-16.367033,-12.47752,-13.732573,-15.921275,-10.517248,-11.625805,-15.257473,-13.327055,-12.452873,-11.837553,-11.292067,-16.409061,-16.756168,-16.932451,-15.798408,-14.271432,-13.260773,-15.182015,-12.574377,-10.424786,-12.054537,-11.8158,-12.459232,-12.241497,-14.028845,-17.856024,-18.027824,-21.479338,-17.407167,-12.46977,-15.933323,-20.353054,-21.99073,-11.11162,-11.176424,-13.159088,-14.493143,-10.606064,-12.443346,-14.967046,-14.074892,-9.699068,-12.974474,-12.937782,-16.625288,-18.362417,-19.914827,-21.674126,-17.354727,-15.978174,-19.383366,-15.789973,-18.305508,-20.103838,-17.019741,-15.902469,-18.830935,-21.420582,-17.64758,-22.140245,-28.545582,-26.686478,-20.970644,-17.817575,-21.603935,-23.726263,-17.82259,-13.535351,-20.01056,-23.206558,-16.006805,-12.926096
-21.601635,-15.403625,-14.2140465,-21.630718,-18.266838,-16.410692,-19.666367,-23.293026,-20.752754,-21.049374,-25.359901,-17.982956,-20.167908,-20.057796,-14.970308,-20.678555,-20.981995,-20.823814,-18.076906,-13.549253,-16.022366,-18.228558,-19.975536,-25.847755,-26.540066,-18.443615,-17.93779,-17.264496,-25.794422,-14.871217,-15.141199,-20.090261,-22.252039,-18.584593,-20.788078,-25.724125,-19.378529,-15.889429,-19.969633,-25.793423,-20.882395,-19.142246,-19.741985,-18.119194,-14.705009,-18.879105,-15.089497,-16.270775,-14.00882,-15.195886,-16.626396,-15.297422,-18.546333,-25.900648,-23.20128,-19.29973,-20.611313,-21.497116,-19.125475,-20.37374,-20.406483,-17.010914,-16.698763,-19.09436,-18.79265,-20.9813,-27.387278,-25.582615,-23.172165,-25.168575,-27.671211,-25.657743,-27.67207,-23.81438,-24.173676,-20.096226,-20.254139,-17.119305,-16.370241,-15.533391,-13.457594,-11.734077,-13.294037,-14.022554,-12.9996605,-13.68705,-20.17951,-15.182445,-14.14851,-14.808499,-21.487625,-24.212652,-20.999916,-16.907238,-13.23975,-10.783096,-16.53329,-13.183954,-16.383568,-13.302807,-15.9203415,-24.416443,-25.647724,-17.98026,-14.7767515,-22.484692,-25.027626,-19.5654,-13.836571,-16.383022,-21.188541,-19.098482,-17.348675,-18.334597,-27.641516,-26.206856,-16.153746,-14.276455,-15.08242,-14.279263,-17.47654,-20.16419,-25.47978,-19.237673,-13.298107,-16.038742,-19.096493,-19.39132,-23.42518,-20.800999,-23.445885,-20.937489,-21.952295,-15.271865,-15.367032,-21.988499,-28.781803,-26.292627,-18.527235,-19.304857,-26.55965,-19.499563,-19.991,-22.479528,-23.593126,-18.867603,-14.192202
-21.990225,-22.59861,-21.52166,-23.566174,-24.065443,-20.247194,-18.981247,-16.836205,-19.745811,-23.46124,-22.25955,-19.599377,-18.735535,-21.200714,-13.901899,-19.524517,-30.707483,-25.531502,-21.668755,-21.434223,-21.376394,-21.902658,-23.005945,-23.028862,-19.713799,-17.948036,-15.932012,-15.365148,-19.79468,-14.215433,-14.295984,-19.457928,-19.19347,-18.47823,-26.895058,-26.093933,-25.513615,-21.246038,-25.42632,-28.80334,-19.359259,-15.691361,-20.979809,-20.052507,-19.302544,-19.084898,-18.71287,-18.050043,-16.593906,-19.891083,-16.585728,-12.272369,-15.841747,-23.832167,-21.514431,-21.312052,-20.877758,-17.946413,-24.661606,-26.871456,-20.314419,-24.337008,-22.27063,-21.183964,-20.795038,-25.625341,-25.86053,-24.91483,-23.623568,-24.054773,-27.113249,-31.678513,-28.241749,-26.056807,-19.085978,-21.09824,-14.2347355,-16.433413,-16.755795,-16.40358,-16.168884,-10.793802,-12.115524,-10.113401,-5.35009,-9.78076,-24.899454,-13.453028,-15.426443,-18.528694,-17.07162,-18.126865,-14.214445,-10.709822,-11.6392975,-15.098988,-17.27857,-11.496971,-13.344063,-18.091644,-15.685267,-21.282227,-29.724728,-21.049788,-14.012554,-15.964824,-23.98419,-21.161404,-19.7393,-16.731731,-13.527662,-16.994616,-21.859083,-14.847857,-16.818733,-16.57182,-13.385662,-15.677214,-22.087412,-18.799044,-22.979105,-22.264732,-18.927933,-19.865368,-16.968586,-15.496131,-20.650229,-23.529743,-22.427534,-21.146423,-23.914684,-21.571682,-22.278988,-16.898182,-15.03449,-22.85171,-33.29876,-20.705078,-16.51622,-22.830343,-24.088345,-16.363106,-20.092533,-24.144754,-20.504566,-19.957243,-14.511194
-19.192749,-17.334913,-20.752728,-26.343697,-20.602015,-16.885698,-18.283361,-16.128643,-17.569767,-23.550602,-23.440441,-18.207603,-17.051136,-16.100594,-13.008778,-18.903362,-35.65964,-27.017448,-18.69702,-18.673113,-22.294401,-24.368704,-24.18522,-16.635555,-12.325594,-13.817375,-16.686092,-18.732391,-23.717619,-18.152761,-19.77515,-21.855858,-21.598747,-19.210476,-23.680204,-28.864492,-20.212831,-20.198418,-27.674192,-29.496515,-20.842585,-15.88193,-17.981567,-18.123854,-19.63227,-19.942198,-23.293352,-21.83537,-16.183731,-22.22911,-20.583904,-16.81654,-19.767406,-24.781702,-24.811367,-23.262869,-24.382187,-18.395306,-22.205826,-28.473246,-22.808456,-25.606106,-25.402065,-20.77744,-22.08517,-25.4318,-28.543882,-24.153027,-25.770863,-26.30714,-24.03712,-28.50652,-27.007488,-19.896473,-15.2565,-11.802996,-10.745604,-15.356547,-17.909752,-17.30972,-21.76333,-16.129272,-12.034201,-8.793604,-5.3021297,-9.153259,-17.429096,-16.009632,-16.392569,-22.247883,-18.606827,-16.442385,-17.494156,-11.081232,-14.727428,-15.503387,-18.14093,-15.78969,-12.225695,-17.40044,-19.096436,-17.928106,-26.84103,-18.744242,-16.749773,-16.12535,-16.660515,-24.512297,-27.046913,-14.044569,-10.826841,-15.527685,-17.868021,-11.708834,-15.734753,-14.492624,-11.665064,-16.874296,-22.927748,-18.196568,-18.659857,-18.142063,-18.001629,-23.051373,-21.159538,-17.94117,-21.235752,-21.621964,-20.99794,-23.299606,-19.51938,-19.644238,-24.0983,-21.711306,-19.793362,-21.61084,-23.947073,-18.62527,-17.438992,-25.505661,-23.302261,-16.679504,-16.26626,-19.294949,-22.563742,-15.749155,-13.898018
-24.09794,-19.512287,-20.516926,-20.363796,-17.753788,-19.552664,-22.140991,-22.717953,-21.036688,-21.925295,-20.89842,-17.142096,-22.926777,-22.974064,-16.16214,-18.706375,-25.303738,-23.271248,-19.958426,-16.49657,-24.725246,-26.26113,-22.074636,-16.528149,-12.439013,-14.598234,-23.84298,-31.714497,-22.3832,-16.921158,-20.375229,-20.693914,-22.198824,-17.854013,-19.48095,-22.927147,-18.643152,-19.157766,-22.79022,-28.998314,-26.917423,-23.928307,-22.73375,-18.587057,-18.829983,-23.08769,-23.166882,-18.09238,-16.56313,-18.007687,-21.942102,-25.037945,-32.62028,-35.293507,-22.651882,-19.620728,-21.436045,-23.135479,-23.787104,-35.367165,-22.187557,-20.945774,-26.815712,-24.847652,-25.827053,-22.430912,-26.426897,-31.15487,-27.956305,-26.465853,-31.894735,-31.93284,-26.357231,-19.419758,-18.36313,-12.3088875,-14.859789,-21.344604,-17.052658,-13.469841,-20.82235,-19.149817,-20.564968,-17.614147,-11.615551,-16.202332,-19.91,-21.48677,-18.60815,-21.994888,-23.322273,-17.739456,-16.422112,-17.1688,-13.587576,-13.033741,-19.670872,-18.703419,-13.42816,-16.536766,-17.955524,-16.813475,-22.70191,-18.923979,-18.59091,-18.150002,-19.69336,-27.151161,-22.610882,-16.284483,-16.39632,-21.606697,-15.427151,-10.746712,-16.486786,-19.798758,-16.153622,-20.21901,-20.42704,-16.714184,-18.624264,-21.817623,-23.895443,-28.440565,-22.609287,-17.965002,-19.74569,-21.815489,-20.862114,-18.945425,-23.001522,-23.633432,-25.723196,-23.337666,-18.248821,-16.830153,-25.081665,-25.53288,-22.329157,-25.49734,-27.512104,-20.647127,-19.949852,-22.543,-22.665552,-15.979047,-16.354128
