-80.0,-78.746826,-77.50659,-73.0284,-69.95557,-67.157074,-66.09776,-65.97684,-65.439995,-76.35487,-75.5199,-68.023476,-66.44517,-69.27002,-75.32872,-71.43915,-72.49565,-65.20033,-69.45387,-76.558655,-61.7972,-56.68885,-57.348633,-60.91008,-66.77466,-64.563354,-66.23422,-47.702446,-33.435993,-31.283531,-34.30852,-30.964037,-25.496784,-18.62807,-14.696819,-15.839537,-15.310665,-15.958694,-14.6474285,-12.115038,-10.846687,-7.2873993,-7.388771,-13.257957,-12.281385,-10.276348,-16.128563,-24.343992,-27.318907,-23.625826,-23.633057,-26.823818,-36.924107,-36.420853,-32.017143,-31.160069,-31.751162,-36.831913,-41.768772,-40.475742,-41.7568,-45.82442,-47.571686,-49.580296,-52.320015,-52.654408,-64.092575,-54.95472,-69.84125,-69.02132,-59.158882,-66.976135,-56.44902,-60.12771,-73.78105,-58.08622,-80.0,-59.953163,-62.95645,-56.722267,-55.173565,-53.6823,-54.72959,-58.0897,-64.84674,-58.10556,-54.32588,-49.54325,-50.752926,-54.613518,-55.185135,-80.0,-54.253796,-58.309265,-63.62323,-59.194466,-59.99964,-57.264183,-55.091454,-59.789795,-55.34836,-54.90452,-59.489178,-60.522697,-55.568325,-54.600037,-62.255318,-56.982674,-56.83444,-63.036015,-54.4352,-53.32556,-59.67511,-59.622265,-64.33081,-67.250946,-61.353195,-56.733673,-58.450787,-72.2164,-60.75591,-60.49279,-63.36164,-67.0751,-67.20224,-66.27639,-62.157516,-66.53711,-76.47092,-69.21454,-61.415672,-60.23967,-66.695496,-76.72751,-77.63877,-72.77637,-66.71861,-66.684204,-66.95238,-66.14278,-66.07699,-68.24902,-67.803375,-69.341484,-70.13037,-66.72841,-68.061966,-68.925415,-73.82486,-73.14017,-71.88846,-80.0,-79.91,-77.102066,-80.0,-80.0,-76.673996,-76.84561,-77.598816,-77.10327,-76.47081,-79.536835,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-80.0,-75.69205,-77.09985,-71.86499,-69.39925,-68.18269,-66.36101,-66.865585,-65.321884,-71.09267,-74.095795,-68.68479,-65.73862,-69.868164,-74.82884,-69.1671,-68.4785,-66.18115,-67.54494,-72.299545,-62.36479,-55.313053,-54.95043,-59.854965,-67.334274,-65.03256,-66.33121,-47.33377,-34.340256,-29.510426,-29.366257,-27.273167,-20.027002,-14.258858,-11.158571,-11.130051,-12.511202,-16.777765,-14.558662,-10.744556,-8.3067,-5.785389,-5.21624,-8.022434,-9.4586525,-9.679501,-15.762674,-25.529495,-28.542795,-23.487652,-22.995583,-26.483139,-33.423687,-33.2576,-31.888008,-32.03902,-31.802439,-37.54969,-42.75725,-41.517773,-41.65938,-46.22184,-46.964935,-47.20212,-51.153496,-53.453987,-64.009705,-53.59882,-52.118748,-51.589607,-50.074287,-50.67385,-51.927696,-55.460518,-59.138947,-57.92161,-69.93269,-60.342575,-60.542477,-57.300156,-56.347904,-54.825893,-55.90764,-58.68155,-64.51898,-59.13546,-55.297363,-50.38815,-51.708153,-55.745613,-56.096046,-63.96057,-54.74679,-58.691322,-62.793,-58.535988,-60.32087,-58.283257,-55.478386,-58.56375,-56.224537,-56.044865,-60.202686,-60.98645,-56.608147,-55.6762,-60.692833,-57.307808,-57.71892,-63.405563,-54.803204,-53.79326,-59.77292,-59.54408,-65.32301,-66.54669,-60.98574,-56.845337,-58.606747,-66.10009,-60.54744,-61.401512,-64.554665,-68.06975,-68.36621,-67.40284,-63.256096,-67.16081,-76.66322,-70.28052,-62.22662,-61.192787,-67.507065,-74.90755,-77.04785,-72.442955,-67.361176,-67.903595,-67.98688,-67.07047,-66.79231,-69.35367,-68.8277,-70.16025,-71.31479,-67.622086,-69.10411,-69.767166,-73.31001,-72.66369,-72.043144,-80.0,-79.37282,-77.01256,-80.0,-80.0,-77.16187,-78.062744,-78.6131,-78.145645,-77.52515,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-74.018814,-69.850876,-74.266815,-67.72891,-66.25581,-73.736206,-65.50044,-70.241165,-63.196575,-64.32754,-69.62811,-69.94254,-62.313828,-70.69755,-71.798676,-63.86882,-62.151936,-70.887535,-62.56373,-65.87378,-63.00332,-50.903473,-49.552914,-55.870846,-67.924515,-65.11562,-64.85971,-44.585197,-37.911514,-24.661484,-22.698257,-21.093508,-13.203621,-7.7904606,-5.0533905,-4.5388794,-6.829401,-19.37579,-12.515175,-6.3414536,-2.8035507,-1.226902,-3.8146973e-06,-1.265049,-3.7616882,-6.4573727,-13.020391,-37.80145,-51.181374,-21.307602,-19.696693,-23.79826,-27.33758,-27.353168,-29.732508,-35.2956,-30.180716,-39.235832,-47.596542,-47.430763,-39.591553,-45.947018,-43.723892,-41.82002,-47.013172,-55.859245,-61.98292,-49.213593,-44.305706,-43.78045,-42.6298,-42.882534,-45.402798,-48.88391,-51.384132,-55.67083,-62.336685,-60.029915,-55.132904,-58.001945,-67.60723,-64.12598,-67.47748,-59.470833,-61.863956,-64.77966,-59.847054,-53.25694,-55.998722,-64.49532,-59.754242,-56.147247,-54.956696,-58.34429,-59.15616,-55.19822,-59.7016,-63.701477,-55.154118,-54.343784,-59.448112,-65.18216,-61.85475,-61.04103,-62.47089,-62.45438,-56.066246,-56.705414,-61.042213,-63.000835,-54.39141,-53.868446,-58.304222,-57.53062,-70.22868,-63.12602,-58.239933,-55.42358,-57.339653,-59.11624,-58.1827,-65.03084,-77.67386,-73.01928,-78.86012,-75.906265,-70.717896,-68.1577,-75.52855,-76.78096,-64.74315,-65.45094,-70.02987,-70.01204,-73.837105,-69.77484,-68.48665,-80.0,-73.73107,-70.956696,-68.45874,-77.021545,-74.35397,-72.755226,-80.0,-71.05873,-75.01988,-72.60199,-70.2494,-69.68183,-70.771484,-80.0,-76.26727,-74.96699,-77.89925,-78.04149,-77.34412,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-70.31635,-66.175766,-69.147026,-72.15787,-73.86868,-76.71097,-65.95132,-61.343063,-62.284985,-66.24056,-67.576385,-64.267876,-65.40355,-65.88018,-63.187275,-60.82818,-60.60048,-63.78,-60.794083,-59.810143,-57.98863,-52.92623,-52.417694,-55.044846,-61.842308,-68.49999,-67.02051,-43.562893,-32.161182,-20.938862,-21.657787,-24.150127,-10.94873,-9.467667,-9.495325,-6.261221,-9.828865,-12.178131,-13.168377,-15.458513,-5.1710587,-17.877607,-2.7238884,-4.1500854,-10.898081,-13.716221,-17.851305,-22.61513,-23.702835,-25.220503,-26.517052,-34.24355,-31.610312,-30.841072,-35.052784,-36.44862,-34.953262,-37.115913,-48.341187,-49.644844,-43.494698,-46.485405,-43.029404,-43.59609,-53.18514,-59.532825,-51.286034,-43.06373,-38.500317,-38.40301,-39.519775,-40.911533,-44.614456,-46.69424,-51.54653,-61.68952,-67.44242,-63.794407,-59.677353,-65.83708,-63.252007,-66.74654,-70.223206,-67.49727,-71.5803,-74.533264,-62.654602,-65.46092,-71.54571,-69.318665,-74.16014,-65.03871,-61.64778,-65.79535,-62.475452,-60.24513,-63.89379,-63.72751,-65.12886,-67.136246,-63.24934,-67.130486,-68.7535,-62.982788,-62.65335,-64.130394,-65.60117,-62.97937,-74.716965,-64.061615,-65.273026,-59.548462,-57.42389,-60.613827,-63.484196,-64.77545,-62.492283,-66.26706,-68.73731,-63.648125,-64.63196,-70.11195,-73.34059,-74.55309,-78.86389,-80.0,-78.92934,-77.031006,-78.06891,-76.80943,-75.21051,-77.123215,-80.0,-75.945404,-74.433044,-74.63063,-75.837204,-79.60562,-80.0,-80.0,-79.31059,-80.0,-80.0,-80.0,-80.0,-80.0,-79.49295,-80.0,-80.0,-77.32503,-76.371765,-78.93317,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-70.566696,-67.04129,-72.280106,-75.95311,-76.61614,-78.680756,-67.07071,-63.01548,-65.297516,-69.96127,-70.68889,-66.80487,-67.02855,-67.27809,-63.661808,-64.573654,-62.103065,-65.31846,-63.639736,-61.340927,-59.528603,-56.310272,-56.17064,-57.930634,-65.2518,-68.78642,-66.60014,-44.104717,-26.792173,-17.745653,-19.327843,-20.943611,-10.390781,-12.136927,-13.223282,-9.382469,-12.78207,-14.3902855,-14.364944,-14.671066,-7.972496,-10.286169,-5.1406937,-7.66337,-14.707739,-17.497883,-21.74847,-23.753529,-24.676125,-28.393028,-29.237366,-30.736149,-34.898357,-33.43485,-38.377254,-36.80558,-38.63981,-39.467106,-43.084576,-45.305748,-44.86579,-50.11202,-45.91434,-46.707474,-54.729862,-55.278305,-48.153385,-43.188217,-40.164192,-41.493008,-42.78132,-43.946533,-48.14045,-48.964134,-53.581184,-64.79814,-68.4695,-65.71723,-62.084785,-69.16991,-66.34487,-67.7168,-72.3911,-70.7594,-71.75624,-76.854164,-65.37549,-68.42162,-74.52309,-72.0976,-72.97919,-68.27789,-64.63809,-66.52158,-65.10906,-63.340336,-67.56305,-67.3009,-69.00772,-70.475586,-66.03082,-69.59853,-72.29359,-66.53837,-65.96728,-67.77606,-69.32601,-66.30463,-72.27117,-67.36502,-68.668465,-62.948425,-61.00926,-64.272064,-67.0047,-68.67717,-66.19982,-69.9383,-71.987015,-67.53103,-68.08136,-73.773605,-76.90097,-76.38884,-80.0,-80.0,-80.0,-80.0,-80.0,-79.89401,-78.43396,-80.0,-80.0,-79.313126,-78.19478,-78.494156,-79.326355,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-68.93462,-65.941956,-76.095215,-80.0,-78.85125,-79.04497,-66.23771,-62.894787,-68.53834,-79.76709,-74.39922,-68.41278,-66.838135,-66.777954,-62.20788,-75.00563,-61.740936,-65.005455,-66.21394,-61.01733,-59.217693,-61.719414,-66.811615,-60.65383,-70.86737,-67.18193,-64.52047,-42.707603,-23.25506,-14.605003,-16.425257,-17.79974,-8.23241,-14.124691,-23.2027,-13.136986,-15.771006,-15.223846,-13.619564,-12.389736,-10.389778,-6.5217495,-6.438858,-14.256245,-27.403748,-29.05548,-47.397095,-22.94181,-23.685978,-32.417747,-31.384506,-27.522596,-39.61578,-35.200367,-43.342613,-35.256176,-47.711746,-40.608402,-39.562763,-41.92742,-44.331497,-58.14679,-48.634304,-50.41223,-54.425533,-51.91507,-45.027554,-41.463043,-40.0308,-45.092175,-47.32807,-47.28762,-54.871502,-49.921658,-54.063614,-68.489075,-67.535934,-65.99885,-63.360046,-74.19446,-69.95799,-66.723495,-73.13304,-75.309814,-70.06857,-77.925674,-67.524475,-71.44139,-77.6125,-74.437744,-70.508514,-72.68651,-67.782425,-65.28887,-66.98995,-66.964935,-76.30799,-74.59418,-80.0,-75.54698,-68.37962,-71.025024,-79.1837,-73.61101,-70.85918,-76.113174,-79.229706,-71.27548,-69.33299,-72.18496,-74.16873,-68.48541,-68.45789,-72.821365,-73.67546,-80.0,-75.70705,-78.719604,-76.45993,-80.0,-74.04453,-80.0,-80.0,-76.523636,-80.0,-79.609024,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-69.385056,-67.86267,-74.60019,-79.47482,-77.0316,-80.0,-68.481316,-72.43204,-73.02199,-80.0,-73.70413,-79.52779,-64.41269,-60.978622,-70.91199,-63.942726,-64.61049,-68.5229,-66.987656,-73.01004,-72.88235,-68.749756,-70.78028,-69.532585,-70.47943,-71.53339,-69.68921,-39.99046,-18.824492,-11.320454,-10.39217,-10.301523,-6.7432137,-7.862156,-15.062786,-14.17252,-13.373421,-19.332512,-18.842001,-21.25785,-21.161182,-8.581606,-10.347885,-23.5079,-29.873766,-33.07347,-44.94587,-24.423796,-24.845722,-33.740635,-29.682632,-25.567207,-27.600697,-33.60968,-33.14746,-34.308456,-59.427338,-37.318943,-39.76473,-38.12918,-39.165695,-48.49491,-46.958714,-45.954548,-48.329697,-46.196644,-45.884808,-56.053055,-46.17222,-52.816093,-57.386856,-52.52211,-48.543076,-52.84362,-52.412434,-66.1837,-60.16987,-63.615845,-61.231194,-66.73346,-69.618835,-65.35542,-64.60601,-69.11211,-69.76822,-69.7858,-69.070206,-75.87814,-80.0,-80.0,-70.624695,-70.187355,-68.90401,-75.94315,-80.0,-68.94211,-69.44168,-74.06326,-80.0,-78.38878,-72.26349,-73.30832,-80.0,-80.0,-80.0,-80.0,-80.0,-72.983185,-80.0,-78.19915,-80.0,-80.0,-80.0,-80.0,-80.0,-78.46666,-79.43027,-80.0,-80.0,-80.0,-77.47618,-78.63225,-79.00962,-75.64005,-77.04814,-80.0,-80.0,-80.0,-80.0,-79.04474,-79.02341,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-73.1458,-73.7867,-77.127594,-77.910904,-80.0,-75.227234,-71.61299,-77.55301,-76.40866,-80.0,-76.80405,-77.415924,-65.86928,-62.001617,-66.87966,-63.967323,-66.349945,-70.30795,-70.6775,-78.85509,-75.63309,-73.53006,-76.62133,-75.98268,-76.38173,-76.798035,-72.33699,-39.469604,-19.652971,-14.777636,-15.701653,-16.855244,-10.46307,-10.588161,-21.493958,-18.920162,-20.446524,-19.914598,-19.042076,-21.794453,-25.990396,-13.501928,-14.500587,-31.069645,-32.457436,-31.873938,-44.702927,-25.250172,-24.610115,-31.162472,-35.30107,-29.281233,-29.234772,-36.15881,-34.896175,-37.11566,-36.04469,-34.435192,-39.659122,-39.238773,-42.221184,-49.539566,-49.7964,-48.17557,-50.051468,-53.443428,-49.846626,-50.02423,-51.176243,-58.61631,-57.47767,-54.64003,-51.843887,-59.40038,-54.734848,-54.453613,-56.318336,-63.172276,-60.75699,-63.563538,-72.36037,-68.28933,-65.492714,-72.314064,-72.134995,-71.13182,-73.57936,-80.0,-79.95157,-76.4315,-72.85712,-77.0257,-74.74778,-80.0,-79.870255,-73.237625,-74.182465,-80.0,-76.908646,-76.68268,-79.46196,-80.0,-79.82359,-80.0,-80.0,-80.0,-80.0,-75.520615,-76.97569,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.11157,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-74.10283,-77.42034,-77.37993,-77.09694,-80.0,-73.94086,-72.17156,-79.83006,-77.11752,-80.0,-77.34485,-76.530945,-65.70902,-61.709633,-65.81141,-63.42866,-66.28546,-70.25972,-71.58472,-80.0,-75.99121,-75.39455,-80.0,-80.0,-79.96854,-79.272446,-72.645355,-38.822796,-19.307186,-15.530615,-18.240932,-22.28606,-11.391205,-10.934177,-26.48854,-20.748653,-28.737835,-19.504913,-18.54184,-21.373459,-27.909842,-15.52739,-15.760231,-57.561157,-32.735672,-31.113169,-44.109184,-24.903822,-24.017832,-30.224495,-38.336918,-30.205286,-29.133629,-36.421085,-34.834972,-37.50185,-34.668655,-33.465748,-39.093143,-38.971745,-42.737484,-49.25376,-50.197952,-48.295036,-49.98075,-63.522457,-50.95285,-48.838654,-53.303482,-61.99262,-56.953285,-54.717693,-52.50057,-64.842766,-54.89681,-53.125427,-55.263824,-62.539825,-60.11881,-62.566753,-72.71397,-68.74049,-65.16271,-72.912674,-72.316,-70.93631,-75.1613,-80.0,-79.14122,-75.1118,-72.98129,-80.0,-78.21205,-80.0,-79.047035,-74.62041,-76.00348,-80.0,-75.80743,-75.849304,-80.0,-80.0,-78.49756,-79.83836,-80.0,-80.0,-80.0,-75.77752,-75.79162,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-79.01088,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-75.61851,-75.17068,-75.56523,-80.0,-76.23741,-67.99408,-69.08037,-80.0,-73.08055,-72.700554,-78.90228,-76.60004,-64.100815,-59.835045,-66.367096,-64.38422,-62.538826,-66.01571,-73.23517,-80.0,-80.0,-70.80879,-73.3262,-80.0,-80.0,-80.0,-80.0,-33.22255,-17.384758,-16.566076,-16.55869,-11.585882,-9.561256,-12.250677,-18.984024,-23.103493,-24.175106,-22.809515,-16.966103,-16.873976,-26.48152,-17.055721,-14.661396,-21.947237,-26.920422,-22.55356,-24.322407,-25.184593,-26.362877,-28.476341,-36.601055,-32.90808,-36.579453,-26.516975,-29.369755,-34.25034,-29.401945,-33.062477,-34.090954,-37.109596,-51.070847,-41.44336,-40.0359,-43.51152,-45.777775,-48.576897,-58.326534,-47.62621,-52.143314,-75.43457,-54.96946,-52.10755,-48.781483,-60.12719,-54.338234,-52.011604,-54.00139,-55.038498,-59.124107,-66.62367,-65.4281,-80.0,-63.957825,-65.19621,-74.6707,-77.919106,-76.578705,-80.0,-80.0,-73.48549,-70.24049,-74.8487,-80.0,-80.0,-76.50226,-80.0,-76.46231,-75.93718,-75.07739,-75.772675,-80.0,-80.0,-77.05294,-74.970116,-76.91203,-78.21176,-77.406876,-74.16327,-77.31339,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-78.39171
