-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.175644,-76.5453,-69.47792,-80.0,-80.0,-74.056496,-80.0,-80.0,-78.96763,-76.87578,-79.40715,-80.0,-75.53285,-80.0,-80.0,-76.606895,-80.0,-68.83581,-77.153336,-76.52991,-75.03953,-79.24882,-78.292305,-73.34595,-72.56885,-77.80858,-80.0,-80.0,-57.53786,-63.851254,-61.679203,-37.926666,-42.648544,-58.30941,-61.917084,-67.69871,-56.240288
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-72.94326,-71.08222,-69.64057,-79.57066,-72.998955,-68.470795,-77.24286,-67.947296,-69.301285,-70.45476,-80.0,-73.10144,-65.30208,-70.21373,-79.419815,-69.62043,-75.56473,-63.155758,-68.48883,-65.9314,-65.465065,-70.523346,-68.94075,-58.60107,-71.05424,-69.245834,-66.31549,-63.08228,-56.83277,-54.916786,-49.070892,-31.199852,-37.892063,-45.348816,-53.825127,-53.01736,-51.038857
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-68.26503,-63.922447,-55.407024,-62.87392,-67.48775,-58.819237,-68.43053,-61.38311,-70.38758,-56.256294,-72.47428,-64.1061,-57.316715,-62.32264,-66.15621,-56.44076,-65.75087,-54.867893,-60.478054,-58.224003,-55.466324,-63.87121,-60.9897,-53.735867,-61.77096,-59.889404,-59.127087,-52.73011,-47.122025,-41.33692,-42.073227,-21.13669,-38.097378,-39.044895,-39.046486,-46.21471,-47.66431
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-61.49558,-60.64045,-46.75541,-54.425472,-61.70263,-50.871346,-58.963867,-56.61854,-58.581223,-51.395966,-62.13731,-61.560814,-47.9681,-58.159203,-60.08427,-46.8644,-63.750565,-44.141518,-56.008865,-55.072304,-49.469124,-58.244457,-53.288696,-50.68606,-51.201283,-48.096283,-61.259247,-54.629406,-39.66059,-37.602722,-34.467667,-16.793919,-31.67316,-36.33046,-34.614063,-39.422432,-41.48378
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-54.107384,-55.996502,-48.67205,-51.106606,-60.483627,-48.423405,-57.32076,-53.11197,-50.89874,-58.262215,-61.745247,-58.52858,-47.812344,-59.816856,-54.839184,-47.37152,-59.395264,-42.508453,-52.91267,-53.5345,-49.412823,-57.800755,-50.40511,-44.837685,-51.08876,-48.167465,-61.26772,-58.618336,-34.362343,-42.56933,-30.558939,-8.997329,-26.5293,-34.564766,-39.350166,-43.210777,-41.02431
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-52.63022,-51.156574,-46.250256,-56.358685,-57.53842,-46.53485,-56.842106,-54.139412,-52.93534,-58.081482,-60.57316,-51.41666,-50.71325,-56.494583,-51.959145,-52.903267,-53.15193,-42.519352,-45.816574,-54.428528,-51.35863,-48.27536,-52.894753,-40.17494,-45.259903,-50.979355,-61.115086,-53.78869,-32.79445,-36.750023,-20.795097,-1.1551857,-14.270076,-31.187502,-38.178436,-38.39879,-40.896008
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-56.80402,-56.180458,-41.7914,-54.122524,-56.372,-44.217598,-55.40081,-54.266365,-49.05732,-47.510338,-60.958572,-48.88085,-51.81765,-54.299152,-52.573044,-50.341663,-56.61743,-41.70325,-43.307465,-49.358223,-56.597076,-44.653286,-57.302765,-40.766872,-37.46953,-50.28614,-55.97147,-46.655777,-36.845352,-32.412006,-20.831375,0.0,-8.904863,-30.965979,-38.969906,-37.869907,-46.37853
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-61.604954,-54.631996,-45.583874,-54.720234,-58.815178,-46.81837,-56.906204,-53.60948,-49.334053,-49.926556,-60.78631,-53.376976,-52.835464,-53.238247,-51.800217,-51.269714,-60.293724,-46.2035,-45.800285,-52.308067,-54.13209,-54.706085,-58.611897,-42.94892,-39.40703,-53.340378,-63.43371,-49.086998,-41.03562,-35.436893,-25.029299,-3.4231853,-13.86404,-33.3753,-42.911736,-43.827843,-52.134323
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-64.813736,-62.086357,-53.607475,-54.818962,-65.361115,-53.185814,-60.67234,-65.01907,-58.758736,-54.761314,-64.99438,-53.29396,-59.53865,-61.393,-55.93547,-54.068813,-66.73633,-51.804558,-54.541046,-54.944427,-53.032387,-63.74123,-66.82024,-49.654274,-50.63376,-55.811386,-65.69408,-59.323765,-41.764225,-41.450394,-32.004658,-7.003769,-27.232943,-37.613964,-52.18673,-45.13418,-50.407074
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.31798,-60.585354,-51.975456,-61.248055,-60.159283,-52.83653,-61.12892,-65.010086,-59.812737,-55.422764,-64.03756,-55.801025,-54.51938,-63.210423,-58.3116,-67.095085,-63.289696,-55.564217,-62.987274,-59.354004,-63.303608,-62.16288,-58.667465,-58.063187,-54.338417,-58.959785,-60.593266,-58.54053,-41.286293,-42.16409,-38.274345,-6.654043,-34.9473,-42.651688,-52.98968,-52.25644,-45.212906
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-70.832344,-57.19254,-52.075535,-52.269203,-58.600437,-49.785366,-51.392666,-50.941322,-58.91187,-52.908485,-54.998158,-53.418873,-47.010902,-57.82664,-56.40055,-58.9785,-53.647743,-50.940292,-52.294754,-50.2297,-53.60402,-56.812737,-51.827553,-47.601448,-48.382793,-56.254353,-56.22999,-54.172764,-33.267265,-31.774101,-36.213646,-7.9853134,-30.463554,-34.37327,-31.9254,-42.82914,-32.77633
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-68.38886,-61.48019,-60.722725,-51.61699,-61.849815,-51.497303,-56.63095,-53.210964,-61.556904,-53.300255,-58.506546,-55.291573,-53.41005,-61.727726,-57.4962,-60.395885,-55.521667,-58.38989,-47.882565,-50.283386,-53.85691,-53.231743,-58.130455,-47.53481,-52.474304,-62.97192,-63.707775,-55.96229,-29.32598,-24.24649,-37.02005,-8.657848,-27.70353,-26.96899,-25.346315,-31.861874,-28.82138
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-69.540184,-61.563442,-57.856167,-59.99974,-70.06857,-57.064304,-68.78964,-60.96739,-61.586235,-61.704563,-73.75494,-60.846836,-61.968864,-63.220963,-66.03421,-64.34594,-65.37372,-59.341103,-51.0152,-58.62165,-62.03004,-56.661293,-63.6002,-54.569275,-66.68537,-68.51833,-69.104645,-60.842316,-31.087088,-28.824272,-29.794264,-6.486698,-31.229736,-29.403034,-30.636112,-34.81057,-31.987896
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-67.26457,-69.27302,-58.114414,-62.469826,-71.45258,-61.30519,-67.139366,-72.558784,-64.296326,-64.86147,-67.45538,-62.43415,-67.8135,-69.90709,-71.30919,-68.41223,-69.31179,-66.15045,-64.36531,-71.869415,-65.15902,-62.784195,-73.374405,-69.56857,-72.86102,-62.656635,-68.37758,-66.536865,-40.745262,-38.82254,-31.656921,-10.085495,-43.31943,-40.847973,-59.707127,-53.387703,-42.33129
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-71.66598,-69.00374,-57.010426,-67.97228,-73.34371,-66.9404,-68.32782,-70.10153,-68.89443,-63.869804,-67.852516,-67.70375,-68.992096,-78.94096,-69.31079,-70.35721,-71.79607,-64.66234,-59.216965,-67.20697,-66.89938,-66.96706,-69.869,-63.880363,-66.982544,-63.61242,-70.59166,-67.72015,-50.629566,-39.856834,-27.847454,-16.86003,-39.606934,-40.953613,-57.59733,-57.57344,-46.470814
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-74.849594,-69.19224,-58.432507,-68.09695,-71.24661,-62.11801,-63.261726,-70.938385,-68.32889,-67.933685,-69.79166,-63.91618,-70.963486,-74.19299,-71.51251,-65.679855,-76.23897,-67.330315,-59.472546,-63.67971,-61.59675,-69.059204,-64.442055,-59.480732,-63.615467,-65.34292,-67.215,-74.566376,-49.719856,-40.66288,-26.719336,-16.61398,-41.38398,-42.04293,-55.78788,-53.72581,-50.66047
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.2843,-70.77577,-51.28331,-61.13679,-68.82545,-64.81146,-63.23513,-70.44948,-63.771606,-67.82701,-71.73565,-64.424866,-80.0,-70.13785,-72.02103,-66.37429,-77.02267,-63.17858,-65.075584,-66.866035,-55.896133,-67.748505,-65.46816,-63.497288,-64.52542,-65.42188,-62.973557,-66.42793,-49.888462,-42.053223,-28.388153,-22.199085,-36.72759,-45.4827,-58.61976,-56.43372,-50.71298
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-67.7916,-66.77898,-51.980507,-58.037296,-66.18696,-67.28968,-64.729065,-70.98874,-65.1913,-68.18381,-66.105606,-64.51279,-73.90807,-69.97382,-66.2046,-70.60783,-73.89157,-57.878372,-63.28031,-63.058437,-57.10896,-65.06715,-66.87276,-64.56549,-63.580402,-65.3351,-65.07318,-66.53752,-52.207478,-41.570305,-28.522045,-17.073433,-36.046654,-48.85539,-56.589703,-61.33489,-55.98386
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-70.67664,-66.471436,-56.456646,-66.56613,-62.1487,-64.510956,-61.901382,-65.43088,-65.25432,-72.89776,-67.6172,-64.51832,-64.03288,-69.557045,-69.19019,-68.7155,-77.74837,-64.56581,-60.632412,-63.170918,-66.958954,-68.42923,-65.3503,-65.06911,-65.038155,-66.38403,-69.909515,-68.72876,-54.326206,-41.45302,-25.96037,-15.565253,-47.050102,-43.296432,-55.17659,-62.590633,-55.179317
-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-73.6254,-64.27659,-58.252663,-70.251945,-66.28607,-63.42335,-63.22937,-62.77942,-63.362984,-62.108826,-68.36664,-66.558655,-60.32789,-65.38863,-67.57708,-72.07326,-73.81415,-65.47043,-65.79881,-65.83241,-60.005276,-66.64704,-68.46594,-68.33808,-67.409744,-66.88221,-69.31972,-71.58502,-52.768684,-41.242043,-25.436716,-18.067938,-43.86345,-39.83913,-54.160645,-55.964535,-57.060173
