-17.653992,-4.865019,-5.469364,-1.8300953,-1.9073486e-06,-1.080986,-14.419926,-8.083218,-10.512894,-3.3842354,-5.5169907,-6.211172
-13.7292385,-12.871727,-10.859982,-4.8419914,-6.182802,-12.128956,-6.0858116,-2.645319,-11.29159,-3.517477,-10.292757,-8.722969
-10.436171,-15.116394,-10.450418,-12.63423,-15.921626,-10.890955,-7.47641,-9.228939,-7.3218,-9.003014,-9.116373,-15.582899
-8.6819515,-12.149565,-11.573668,-12.752951,-10.2289295,-12.83239,-5.4879017,-7.3991623,-9.7957,-10.147198,-12.612999,-10.487024
-10.48427,-13.323578,-12.844475,-14.062944,-7.942112,-15.356665,-3.2850628,-6.498163,-9.237303,-10.780565,-17.367264,-14.341612
-14.506176,-13.946064,-14.744196,-18.13887,-10.72802,-10.049395,-4.9695435,-11.224598,-10.234982,-14.4813,-15.475583,-15.3155155
-12.078474,-12.805141,-20.640469,-24.004745,-13.519274,-11.409262,-7.7713623,-13.161633,-13.986832,-16.423851,-14.422819,-16.164888
-13.247538,-17.967285,-25.71725,-17.952707,-15.92755,-18.61575,-11.008335,-11.768507,-11.933855,-15.507928,-16.827896,-23.553528
-19.392092,-21.765787,-20.502161,-20.866402,-18.299534,-16.157408,-9.495558,-14.240664,-12.611069,-20.259388,-17.305935,-26.23991
-20.023575,-17.11489,-18.403275,-19.900126,-24.48443,-18.844774,-9.246574,-13.864254,-15.177394,-22.232845,-18.412888,-18.602726
-17.759314,-16.729202,-10.63381,-15.3908,-24.739887,-21.223572,-8.584648,-13.108181,-13.506865,-17.287403,-17.87881,-16.487402
-19.375565,-26.426147,-13.459324,-17.283024,-21.479168,-24.04163,-16.089987,-17.545578,-19.248444,-23.3933,-14.107325,-22.682903
-17.42568,-29.443283,-19.294798,-14.291286,-25.162537,-25.34511,-15.622204,-12.746061,-19.411793,-22.562372,-16.908863,-21.72163
-16.236835,-18.369986,-12.936209,-16.048037,-16.85923,-21.861115,-9.599737,-18.025263,-24.673897,-20.445496,-14.771326,-22.678982
-21.9192,-16.319744,-16.44777,-16.006863,-19.133074,-21.62771,-8.524101,-22.666862,-16.286858,-17.296427,-20.779633,-26.304651
-20.879393,-20.980042,-21.640867,-22.8293,-25.0303,-22.398838,-19.482674,-19.56276,-17.901245,-20.800755,-18.229748,-16.504908
-21.54798,-19.363789,-24.408062,-24.66951,-19.227749,-28.54786,-17.736319,-15.701275,-24.133907,-20.113955,-13.40782,-14.59573
-26.289192,-17.064278,-16.192139,-20.394468,-16.018982,-27.241438,-11.540636,-17.00911,-24.726048,-15.937872,-15.495936,-16.610313
-27.194635,-24.423473,-18.63799,-14.280693,-16.919289,-22.406532,-14.752007,-21.054075,-20.659637,-20.125788,-14.740835,-18.07386
-24.70416,-22.140251,-26.371698,-16.014002,-15.163857,-14.443655,-17.338287,-19.776,-14.263329,-24.31077,-14.211138,-17.438622
-26.418278,-23.514294,-24.797636,-18.831015,-20.467766,-16.939224,-13.479797,-21.288872,-22.574932,-28.640434,-16.029428,-22.760136
-25.347511,-20.263357,-20.966282,-13.357786,-20.159693,-24.553812,-14.992203,-20.704403,-22.529877,-20.90966,-17.9553,-18.886429
-27.926071,-18.673447,-22.504475,-18.238098,-23.235804,-29.423311,-16.165737,-23.180714,-21.284103,-20.294151,-20.140965,-18.42323
-21.824356,-19.72642,-19.635399,-17.673069,-19.036366,-28.879585,-14.480473,-30.783312,-23.420456,-22.671179,-20.55957,-19.27585
-19.587143,-21.304508,-24.671175,-16.293926,-19.416756,-21.06252,-18.399168,-29.169565,-18.230255,-19.528957,-20.528175,-17.231436
-17.727123,-13.844469,-25.2203,-18.356895,-22.956665,-26.051777,-15.595264,-20.079582,-18.169624,-15.190655,-25.466785,-17.40601
-17.913416,-16.193075,-23.19535,-18.486738,-16.975903,-25.056099,-13.58622,-18.298676,-13.777018,-15.779664,-17.690742,-22.461748
-21.609364,-22.926922,-21.547894,-21.241909,-18.91914,-19.297173,-14.091742,-15.9532585,-16.898956,-19.814707,-13.843384,-26.850687
-22.018085,-25.51209,-22.43887,-27.224636,-18.79926,-23.603687,-12.927914,-19.679905,-15.033829,-19.896187,-19.431824,-26.867989
-23.864779,-24.69735,-20.222586,-22.331648,-20.909801,-30.958368,-16.98856,-21.91373,-15.037081,-25.37142,-21.09911,-22.91039
-22.42702,-18.046915,-20.456903,-17.238989,-21.465675,-23.253178,-14.084171,-20.178465,-21.313515,-26.151001,-18.402073,-19.02827
-24.950428,-18.97683,-24.828896,-16.585955,-18.614233,-23.831223,-20.112091,-21.04118,-21.468325,-23.002663,-21.09924,-19.235157
