-22.286129,-34.164097,-80.0,-17.12901,-22.913425,-19.932621,-17.603071,-23.84646,-19.750946,-25.391212,-23.933607,-9.705074,-22.663103,-5.6802807,-4.8581085,-7.8469906,-7.930086,-11.951149,-9.140625,-16.467436,-14.2624035,-7.8814545,-1.8798447,-10.487638,-9.189692,-11.074585,-8.197735,-6.5563164,-14.198317,-19.545582,-16.247183,-7.467045,-6.075495,-18.832546,-19.425156,-15.775234,-19.828655,-14.424952,-14.218836,-3.6178055,-9.430979,-6.9751835,-9.167358,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.033787,-33.25663,-80.0,-15.207573,-10.6696415,-3.1408691,-4.214905,-16.828041,-15.464594,-22.362108,-11.308598,-5.759693,-21.762547,-3.390833,-3.139923,0.0,-3.5118656,-5.8543873,-12.427658,-15.230362,-18.566233,-7.9634094,-7.2365417,-16.601574,-14.296423,-10.344807,-9.394043,-9.491911,-12.921934,-9.858042,-9.401445,-7.0605316,-2.9183846,-9.697571,-15.087526,-17.374222,-13.045004,-21.935852,-13.66872,-9.41593,-11.394016,-10.890501,-7.8769474,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-33.227444,-26.07645,-80.0,-14.610197,-4.4718018,-0.46796417,-3.4043427,-14.061695,-20.914448,-14.33971,-10.201307,-11.272295,-22.994118,-10.69953,-9.435776,-6.6373444,-8.085211,-8.299019,-21.586887,-17.620918,-18.18239,-10.213171,-13.382599,-16.53274,-9.157089,-19.215265,-21.15918,-17.008713,-12.767109,-0.79431534,-2.3569794,-11.630962,-7.874962,-13.508709,-11.539274,-19.500668,-9.76545,-19.528572,-12.994144,-15.05719,-9.486399,-21.810188,-12.461899,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-30.251987,-21.527184,-80.0,-9.967155,-5.6610966,-9.164999,-13.618778,-20.401203,-22.135979,-17.87606,-18.325975,-14.341406,-16.457417,-12.519169,-11.510593,-15.633549,-8.918615,-14.348665,-14.385443,-14.832827,-13.218388,-11.806875,-13.852676,-11.978893,-5.9424477,-17.606552,-18.539925,-9.601482,-12.157051,-4.5166664,-3.9150352,-11.851681,-13.398596,-21.223812,-16.998707,-18.95148,-12.281155,-20.900244,-12.074259,-15.716328,-8.207016,-19.824837,-16.848867,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-34.09449,-22.727402,-80.0,-14.978142,-14.250587,-21.709892,-21.405037,-22.131771,-27.750319,-23.454144,-19.223843,-12.69017,-11.333881,-9.945362,-10.996901,-16.081217,-13.991848,-10.130964,-13.753309,-15.442978,-12.924965,-9.331694,-13.162775,-12.982378,-9.521301,-19.322441,-11.758553,-8.732151,-11.577999,-17.564392,-17.619408,-16.282055,-17.16808,-16.905222,-13.828758,-21.482084,-19.450039,-24.296467,-16.915407,-14.132599,-14.242737,-21.257648,-23.679258,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-32.39722,-26.651041,-80.0,-16.082846,-14.218702,-27.102535,-29.986689,-18.888262,-34.92874,-19.109642,-19.49732,-14.967236,-13.742561,-11.556896,-11.637373,-10.773972,-15.757614,-9.100101,-14.419325,-13.874733,-12.122948,-10.811335,-17.985937,-13.265825,-11.262478,-13.678732,-17.36155,-11.043812,-10.657181,-17.686522,-18.015387,-13.459953,-20.943077,-8.96196,-9.54026,-23.94669,-20.275114,-21.712118,-24.762814,-17.05296,-15.882191,-22.865738,-18.809483,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.969221,-25.818676,-80.0,-18.518183,-19.834682,-14.848122,-22.659245,-16.66274,-19.375097,-23.168915,-20.152588,-21.1399,-18.932877,-10.09466,-7.5441437,-13.610514,-6.672184,-13.427422,-19.200434,-13.4911995,-13.202648,-16.08859,-16.002457,-19.286034,-19.081207,-16.647045,-25.113306,-17.519537,-15.605663,-16.911804,-20.358793,-16.384617,-14.64164,-7.2134285,-12.692419,-25.593956,-19.720858,-16.6931,-23.0127,-17.291998,-18.27449,-27.46074,-21.030018,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-26.672985,-26.978119,-80.0,-17.249813,-22.135082,-10.501032,-21.733614,-20.75552,-15.595514,-22.048475,-22.857117,-19.70744,-17.427322,-15.94063,-13.5062275,-15.2233715,-6.5833282,-13.851709,-23.321703,-12.023684,-11.960846,-22.407349,-14.893061,-20.874884,-19.450136,-19.240078,-20.38306,-15.415998,-14.580011,-23.31452,-25.406013,-14.078909,-18.206678,-13.910309,-19.15018,-23.625853,-24.981071,-20.129597,-23.385078,-15.885677,-21.143097,-29.780647,-21.531054,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.422304,-32.804947,-80.0,-16.66928,-20.403385,-15.474119,-32.04902,-26.11841,-16.344666,-26.993416,-26.714361,-20.300865,-20.835781,-21.633066,-11.787922,-18.940878,-10.113506,-12.674713,-7.6586304,-12.511162,-12.172535,-14.380442,-15.28553,-18.300386,-13.431692,-14.687601,-14.693512,-15.6519165,-9.7686615,-16.327314,-16.021578,-14.250345,-17.582653,-17.697035,-17.599009,-17.12541,-20.994164,-27.48028,-25.29594,-18.02921,-18.119724,-28.009228,-19.786648,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-25.84687,-28.880978,-80.0,-18.579466,-23.709553,-25.670012,-25.876822,-28.455946,-24.69449,-30.16831,-25.20398,-19.560934,-19.045597,-18.979576,-15.172882,-19.13997,-12.167042,-15.950209,-5.3119164,-10.074003,-20.290401,-11.72567,-18.180452,-16.280575,-15.598986,-14.3751545,-19.063148,-22.88898,-16.806269,-16.347042,-14.818851,-22.18578,-16.222363,-16.008692,-17.023226,-14.276823,-25.377642,-24.553123,-23.214825,-24.203,-23.547255,-21.578396,-24.560394,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-28.312801,-29.003119,-80.0,-18.709919,-16.989336,-31.093733,-17.695465,-23.837692,-30.397316,-24.30059,-25.259453,-26.287163,-18.208786,-12.477867,-16.976048,-19.36848,-17.583538,-11.180794,-11.516104,-7.3984776,-14.680948,-10.179359,-15.868282,-15.332323,-23.030495,-17.233135,-15.906181,-24.335999,-14.828026,-20.906584,-21.571377,-16.168034,-20.31169,-17.465553,-18.544264,-17.381296,-28.603146,-30.312939,-21.507328,-18.764936,-23.823042,-22.68745,-23.881546,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-30.750229,-32.81969,-80.0,-24.013454,-16.93121,-22.943886,-21.561028,-23.530392,-27.304058,-25.620909,-30.024178,-27.293447,-18.421535,-14.990082,-20.574802,-17.846096,-23.8035,-11.689184,-14.486553,-11.601936,-16.73946,-12.147194,-19.802868,-14.759142,-17.405664,-27.08728,-18.449062,-12.214659,-9.1534,-20.745098,-23.155293,-13.663717,-22.489635,-15.033274,-16.419994,-13.167177,-27.060371,-30.602371,-22.831493,-20.309074,-27.05132,-28.23753,-27.16262,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-23.612213,-27.075657,-80.0,-31.77275,-19.609545,-17.95207,-24.602169,-26.667465,-29.474548,-25.46549,-29.633636,-27.000883,-15.092581,-16.017284,-26.80863,-19.970364,-21.647219,-16.420588,-20.686989,-16.532654,-17.040524,-19.840443,-21.876457,-21.364506,-17.941563,-21.409576,-15.827499,-11.406965,-11.674753,-22.092995,-17.342157,-15.569649,-16.681461,-15.451612,-11.778114,-13.200806,-26.256582,-21.304722,-25.269258,-22.465034,-19.757881,-22.84111,-24.073036,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-20.557224,-27.467876,-80.0,-30.461357,-23.929405,-19.549698,-27.06785,-26.95372,-33.064796,-28.96367,-22.541325,-24.716389,-16.833906,-18.228004,-21.54846,-20.808496,-22.815712,-20.95855,-21.541632,-17.71518,-16.378174,-17.952164,-23.95929,-17.716263,-29.395178,-17.486336,-21.420822,-13.492704,-15.822796,-18.957275,-19.891285,-16.94569,-14.3691635,-20.065128,-18.094751,-24.952412,-20.089342,-18.114426,-24.746445,-21.853493,-21.361431,-27.322695,-28.591022,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.848223,-23.77501,-80.0,-28.6176,-23.389912,-26.781359,-27.575487,-27.588444,-26.909206,-27.541597,-23.52615,-27.862156,-17.55801,-18.782198,-23.871876,-20.157166,-21.792908,-21.430845,-22.285305,-21.739464,-19.368622,-16.21647,-26.278185,-16.572206,-20.43187,-22.73202,-18.021338,-18.22299,-20.059135,-19.092018,-23.903645,-20.728607,-19.677889,-27.071552,-18.123592,-26.956831,-19.272896,-24.020935,-21.725819,-21.350899,-17.6083,-21.78097,-27.764555,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.694233,-24.925938,-80.0,-29.181557,-21.432083,-25.920048,-23.857868,-29.930902,-27.349644,-29.455894,-28.101349,-27.579134,-22.328825,-23.20247,-20.613317,-17.549818,-14.894159,-14.948742,-19.898548,-21.174223,-22.054386,-18.022818,-28.560171,-19.749985,-18.545874,-26.722174,-18.606096,-20.46341,-15.839071,-20.893278,-17.49025,-26.605385,-17.180693,-19.429499,-18.37284,-18.971476,-29.126064,-24.19032,-21.049591,-22.286823,-16.262154,-17.368004,-25.065727,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-21.892012,-31.092258,-80.0,-23.58113,-29.442688,-26.790857,-21.497322,-30.384722,-31.632166,-30.129206,-31.484947,-26.43705,-20.585217,-27.26955,-19.061466,-20.206347,-13.2057495,-17.208752,-18.172152,-21.680809,-22.036415,-21.192158,-23.23987,-23.870579,-25.83527,-23.5597,-17.958775,-14.29311,-12.918928,-24.750856,-20.627434,-18.655973,-15.214869,-19.177055,-15.126108,-21.289051,-27.898085,-21.676579,-22.74683,-23.15135,-23.401237,-20.264479,-24.024406,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-22.876797,-23.040798,-80.0,-20.58791,-34.039276,-27.244675,-24.300632,-29.404442,-23.527603,-23.199137,-28.183868,-26.43905,-17.572247,-32.438335,-20.584618,-27.596802,-15.92835,-21.427734,-22.492216,-20.508244,-21.318592,-18.460684,-20.037401,-22.92406,-21.091883,-22.367239,-15.894815,-16.249388,-8.836819,-18.542202,-26.152182,-14.842075,-23.24606,-22.29941,-10.768089,-17.157017,-24.954334,-24.541676,-27.397583,-27.882648,-25.392982,-29.368238,-24.448105,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-24.144241,-19.295326,-80.0,-23.604023,-28.35926,-24.076538,-23.130098,-25.897793,-20.840734,-20.33712,-24.583183,-31.598911,-24.4097,-25.062035,-24.647846,-33.782864,-22.11129,-27.916603,-25.731419,-20.901714,-23.722363,-22.951866,-24.422808,-17.584816,-23.224243,-17.157204,-17.438993,-22.375673,-14.310122,-18.35144,-23.420189,-24.16735,-24.958883,-19.548481,-20.533901,-15.982204,-23.266497,-21.686077,-24.217916,-29.19346,-26.277874,-26.822393,-22.789135,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-27.147636,-17.269464,-80.0,-28.123283,-22.544344,-24.396782,-24.008533,-25.983974,-23.408745,-22.468016,-27.530064,-24.087234,-32.30785,-15.652786,-25.001312,-22.407408,-28.333412,-25.903059,-19.641844,-20.807413,-19.78703,-22.66209,-25.286804,-18.84679,-21.88416,-17.7592,-26.633774,-18.729958,-15.873863,-23.266659,-21.401917,-24.233204,-20.031303,-19.375141,-21.838535,-18.595045,-18.451527,-23.982738,-25.497395,-30.045124,-23.74428,-21.719341,-21.692907,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
