-79.58039,-76.589584,-75.48537,-70.964966,-77.96393,-71.07225,-64.07477,-65.73455,-68.97937,-64.10947,-68.70948,-74.971115,-77.82466,-68.38172,-73.75483,-77.43509,-75.86447,-78.031,-62.19953,-49.39509,-37.1705,-31.057661,-32.494656,-31.533367,-33.346268,-32.90303,-31.067253,-27.972382,-28.223137,-30.544416,-29.485672,-30.50658,-38.16528,-30.785545,-26.699207,-27.793678,-21.347229,-20.336254,-22.72115,-21.985699,-25.575417,-29.237762,-14.804802,-8.942188,-5.2873096,-5.734226,-9.890982,-11.598497,-10.792273,-15.099873,-20.611984,-23.271385,-29.039448,-30.840055,-28.49029,-27.812855,-28.919613,-32.793232,-36.64104,-38.467052,-45.20189,-51.04358,-57.28227,-50.08976,-48.890938,-58.935966,-55.33288,-53.164795,-59.814472,-65.282394,-70.11782,-62.11709,-63.290535,-57.07663,-60.589195,-62.348286,-57.547108,-52.474133,-48.941498,-47.460777,-47.735992,-54.152733,-56.825882,-52.780987,-49.501328,-50.645905,-54.242752,-60.81347,-67.797745,-55.688038,-51.30868,-54.504807,-54.87924,-51.790936,-52.736023,-55.316116,-62.716393,-53.446613,-53.02433,-58.80734,-66.71843,-66.40637,-67.446014,-69.57558,-61.377045,-60.83935,-69.01074,-58.59308,-56.212418,-60.569916,-77.438446,-60.939236,-57.94031,-61.89982,-69.976685,-65.859436,-66.339165,-63.03516,-59.731148,-57.911777,-58.299915,-60.949646,-64.306595,-68.5475,-74.071945,-77.83976,-68.417305,-63.61964,-63.35305,-63.71934,-67.35498,-76.118256,-71.293564,-76.24519,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-75.90861,-73.1451
-80.0,-75.43992,-75.978516,-68.78912,-67.40102,-66.18027,-60.120766,-62.01215,-65.32915,-63.02527,-66.48178,-69.83365,-67.95237,-68.40732,-71.453545,-77.69417,-67.74413,-68.2943,-61.869057,-50.141056,-38.156628,-30.816513,-29.492317,-30.220562,-33.13745,-33.31321,-31.645605,-28.487896,-28.665726,-31.201735,-30.057755,-29.34705,-35.68659,-28.523943,-22.67991,-21.920036,-20.641922,-19.809835,-20.389297,-19.80766,-22.550117,-27.166487,-12.962639,-6.106863,-4.129057,-6.1228466,-10.26215,-12.534008,-10.256508,-15.237354,-21.586964,-22.816044,-26.760298,-31.735374,-27.828186,-27.456045,-28.848915,-33.594875,-37.35368,-39.2465,-45.43946,-50.442085,-55.31724,-48.183365,-49.452255,-59.914566,-55.455772,-53.93654,-60.24608,-65.27378,-62.693024,-61.118248,-62.28825,-55.959717,-57.88325,-62.741722,-57.936203,-52.725624,-49.70034,-48.66409,-48.741474,-54.0474,-56.767868,-53.14991,-49.67081,-50.724407,-54.622856,-61.369465,-66.79684,-55.79978,-51.993195,-55.569046,-55.89563,-52.894264,-53.959118,-55.569042,-61.190735,-54.06707,-53.829224,-59.57328,-66.29518,-66.30721,-67.39809,-70.1369,-62.101467,-60.822258,-66.19704,-59.032654,-56.69077,-60.192986,-68.439285,-60.794006,-58.261528,-62.205894,-70.70073,-66.22244,-66.11124,-64.07373,-60.58548,-58.494194,-58.81852,-61.68464,-65.40986,-69.27031,-73.51643,-74.74599,-68.32639,-64.40814,-64.277084,-64.42983,-68.0042,-74.47333,-71.87805,-77.418076,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-76.95954,-74.00789
-80.0,-71.32263,-76.189316,-63.5701,-59.829834,-59.528408,-53.821396,-55.81758,-59.168945,-58.999443,-61.21964,-63.105286,-60.434586,-66.70404,-66.131805,-76.816864,-60.411873,-60.788124,-59.207714,-52.06035,-42.954517,-28.369497,-23.682673,-25.888939,-30.771832,-33.099457,-32.35027,-28.822025,-28.611935,-32.430916,-30.723753,-25.216251,-30.228367,-23.23412,-16.352427,-14.992954,-17.219349,-16.72586,-15.043331,-14.586796,-16.726603,-22.03736,-8.045429,-0.40174484,0.0,-5.8064804,-9.864843,-16.531034,-7.1538143,-13.904884,-26.19458,-19.878498,-21.456295,-35.192608,-24.483757,-24.73431,-26.856861,-36.02009,-38.998787,-41.462086,-44.477135,-47.211067,-50.28372,-43.20455,-50.05277,-64.58302,-54.07257,-56.08197,-60.137295,-63.46499,-55.461086,-57.216827,-58.38168,-51.887764,-52.263775,-62.44803,-57.622066,-51.818108,-51.73091,-63.30403,-53.892452,-51.95748,-54.812424,-52.742325,-48.452385,-49.19136,-54.26677,-61.93801,-62.892323,-54.37831,-53.421215,-62.024136,-61.259747,-60.516434,-75.78841,-54.667202,-56.60538,-55.042316,-56.286118,-61.66661,-63.426212,-64.2345,-65.47201,-70.7375,-63.841293,-58.9878,-60.505947,-58.96367,-56.822098,-57.425888,-61.003662,-58.594913,-57.64219,-61.52194,-72.437546,-65.7879,-63.697235,-69.90835,-63.55803,-59.22411,-59.170044,-63.511475,-73.02998,-70.99698,-70.37457,-68.88179,-66.27684,-66.70792,-68.1124,-66.05795,-69.17615,-69.75705,-72.62097,-80.0,-80.0,-80.0,-79.86301,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-77.07567
-68.618706,-64.12525,-64.21011,-60.16126,-53.54622,-50.33924,-50.081112,-52.400803,-58.494946,-65.80425,-61.274044,-66.97827,-55.76258,-54.209785,-55.059937,-54.772835,-50.703354,-48.93473,-49.96927,-51.745407,-41.69185,-30.66421,-23.17968,-32.70462,-38.511234,-40.432297,-29.797638,-25.882816,-26.91539,-31.639359,-28.237675,-24.992645,-31.280869,-19.762207,-12.839899,-18.054848,-24.291838,-26.336967,-23.197601,-17.676283,-19.352612,-29.462912,-7.766371,-0.19761276,-4.798176,-22.130754,-15.026154,-9.501602,-10.354271,-13.708208,-21.632534,-26.95946,-19.457067,-23.194101,-28.634516,-39.301987,-36.478806,-36.371925,-41.645905,-40.258797,-40.67893,-40.96656,-42.829426,-43.923923,-48.586887,-53.91839,-55.857327,-62.53411,-59.359116,-53.15648,-55.49691,-65.04126,-61.89789,-52.86238,-54.139633,-59.01821,-67.655945,-61.83702,-64.364525,-62.604717,-65.49284,-70.38948,-65.16926,-63.19111,-58.39846,-61.37066,-63.534245,-76.672905,-69.77754,-60.89271,-66.81918,-62.98439,-74.21834,-78.236374,-64.602776,-58.837265,-59.075855,-65.7717,-69.342514,-76.24438,-69.11225,-72.04019,-72.97395,-73.9904,-69.06786,-68.73384,-64.79337,-71.94418,-70.824814,-64.663284,-65.56226,-69.9996,-68.362076,-70.22157,-72.97365,-74.75841,-72.92735,-75.29646,-73.09587,-76.62982,-73.574265,-74.95097,-80.0,-80.0,-80.0,-75.233475,-80.0,-80.0,-80.0,-78.79586,-80.0,-79.16873,-77.24129,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-67.284424,-64.17534,-66.174644,-63.383606,-54.965805,-52.06653,-52.51924,-55.73197,-59.03378,-62.11431,-60.667465,-64.94964,-57.611935,-54.49817,-56.062527,-56.752365,-50.787125,-48.951157,-50.960804,-44.607555,-32.943207,-26.764784,-24.86742,-31.075888,-36.48637,-40.617996,-25.983309,-22.14038,-25.971687,-33.215366,-26.838263,-26.601227,-33.40643,-18.82439,-13.73086,-17.746792,-21.006351,-19.459545,-21.424925,-19.342373,-21.952972,-27.80504,-8.273956,-2.0295448,-6.854107,-24.151241,-15.996616,-12.228359,-13.926708,-17.0266,-21.095959,-22.667017,-20.774372,-26.676456,-29.714773,-35.51494,-37.930157,-37.88041,-44.78105,-42.26786,-43.07122,-40.9255,-41.893974,-47.77095,-51.14724,-50.655388,-50.423084,-52.562103,-51.9961,-55.27282,-56.126667,-62.247467,-59.884125,-54.515938,-57.83261,-57.28629,-60.5186,-58.77366,-59.391964,-61.26098,-64.42831,-68.69726,-69.001144,-64.64325,-62.242188,-64.95706,-66.83499,-74.15209,-68.8732,-63.89089,-69.213165,-65.85774,-73.561844,-74.559326,-66.649,-62.131783,-61.916824,-68.22354,-71.200226,-77.39537,-71.171844,-74.63114,-76.74873,-76.64241,-72.164246,-72.36818,-68.4913,-74.52614,-74.45598,-68.43733,-69.41353,-73.57483,-72.20302,-74.07622,-76.85071,-78.18469,-76.12517,-79.05818,-76.7168,-80.0,-77.196526,-78.58833,-80.0,-80.0,-80.0,-78.938705,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-64.74651,-62.397274,-66.52948,-67.69139,-54.493607,-52.02894,-53.870167,-60.74472,-57.6341,-58.861275,-58.4822,-62.145687,-57.769142,-52.895176,-55.10303,-57.134007,-49.032818,-47.149666,-49.989693,-40.87978,-29.101946,-23.468847,-24.769672,-28.417927,-33.68371,-38.937515,-22.7045,-18.876364,-23.612114,-32.954815,-24.272797,-26.387087,-34.06336,-16.46769,-12.656813,-15.734356,-17.843613,-15.754761,-18.712286,-19.212269,-23.737274,-25.135807,-6.8477325,-2.158081,-7.376442,-24.607433,-15.003534,-14.396158,-21.207806,-21.949419,-18.94956,-19.296974,-20.173,-32.95191,-28.838604,-32.241707,-37.499504,-37.526287,-48.606834,-42.70306,-44.309834,-39.08471,-39.53843,-62.707535,-52.819027,-47.497974,-46.877296,-48.660027,-48.24962,-55.911552,-54.806297,-59.2095,-57.08528,-54.36728,-67.03308,-54.588882,-56.79087,-55.6651,-55.910896,-58.71903,-62.01104,-66.01488,-80.0,-64.21365,-76.9263,-72.419426,-71.63704,-71.19153,-66.53293,-67.06908,-70.45584,-68.53407,-71.34946,-71.30902,-67.15307,-66.892105,-64.47407,-69.608864,-71.37132,-76.59784,-71.701096,-76.38864,-80.0,-78.57799,-75.7946,-80.0,-77.793625,-76.258224,-80.0,-79.73189,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-63.356003,-67.25682,-80.0,-63.031116,-57.546387,-71.98044,-58.131363,-60.040085,-66.811035,-64.77818,-59.45643,-64.9798,-62.410713,-58.16667,-61.217087,-61.800404,-53.976505,-52.6427,-61.505325,-41.42865,-21.383463,-16.982315,-24.333757,-26.260029,-37.31561,-30.264767,-19.468962,-15.494459,-22.56115,-27.90788,-22.823425,-39.813583,-25.09304,-14.898724,-15.881351,-23.76398,-13.13402,-14.49296,-20.781296,-23.227013,-24.153305,-22.185848,-6.642727,-6.1495457,-12.388035,-16.361637,-24.586664,-21.282307,-37.4646,-26.524994,-27.660112,-25.526253,-24.697636,-26.101841,-25.389933,-28.802399,-39.877964,-32.396088,-37.55907,-61.504017,-51.784706,-41.69645,-37.24421,-38.212906,-39.47992,-40.09462,-42.55259,-45.357502,-43.92813,-47.983936,-51.247993,-54.77741,-59.36304,-51.294945,-50.205864,-59.723824,-53.753777,-52.377144,-54.47209,-57.815994,-57.506542,-57.735558,-59.214916,-61.86308,-66.53021,-69.94165,-75.30359,-72.30527,-70.634445,-73.74913,-75.273865,-72.24121,-66.829315,-70.08455,-72.55315,-74.04784,-68.20677,-66.28946,-74.47529,-77.96876,-73.79593,-77.92305,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-64.98591,-67.57634,-74.225845,-61.920547,-57.973686,-64.36325,-63.725388,-60.995636,-62.06985,-64.60071,-59.217644,-62.480995,-63.306816,-65.130684,-68.46914,-62.221172,-59.56932,-57.56058,-67.23757,-42.417645,-20.393473,-14.971928,-18.514004,-27.50751,-34.664845,-31.320366,-21.9286,-16.088243,-22.68673,-27.5027,-24.991686,-26.276962,-23.65144,-19.75004,-19.491604,-22.713268,-17.687294,-18.824211,-27.90646,-30.2537,-30.808556,-24.75431,-9.628517,-10.211649,-18.622776,-20.987232,-23.91614,-23.037458,-27.61723,-28.908789,-32.94052,-32.542526,-30.59194,-33.561626,-26.668753,-28.228994,-33.417953,-34.37511,-39.662773,-51.583084,-48.295883,-46.6251,-41.68377,-38.32149,-39.559933,-41.52974,-49.228706,-52.638767,-46.633957,-45.58125,-51.306984,-56.220097,-52.923134,-50.039497,-51.058754,-58.42475,-56.30305,-58.92462,-59.349808,-65.12691,-63.802532,-59.59355,-60.3052,-67.35172,-65.772095,-68.44675,-76.85405,-79.51369,-77.113144,-77.83092,-79.40209,-74.17797,-70.93015,-76.86107,-75.955765,-78.23505,-74.278206,-71.2814,-79.47325,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-64.88334,-67.10337,-72.997986,-61.17356,-57.52612,-63.117336,-66.718506,-60.68464,-60.95327,-64.02008,-58.624725,-61.551594,-62.979385,-72.61154,-78.61717,-61.77204,-62.560333,-59.583138,-70.48175,-42.116028,-19.665699,-14.09935,-17.33822,-27.281576,-33.719166,-31.037699,-22.150372,-15.68149,-22.16995,-26.877491,-25.089588,-24.93124,-22.854767,-21.694767,-20.344501,-21.975742,-19.31281,-20.239002,-36.65407,-38.179077,-36.64816,-25.025497,-10.10714,-11.396961,-23.019207,-22.686115,-23.242378,-22.978542,-26.317165,-29.097168,-35.437546,-40.39036,-34.161713,-48.237984,-26.4524,-27.5726,-32.21367,-34.398617,-39.734787,-50.281673,-47.270866,-48.66049,-43.198734,-37.800987,-39.033203,-41.36254,-55.158585,-63.192596,-46.970165,-44.662476,-50.775703,-56.055336,-51.71968,-49.270233,-50.719555,-57.648937,-56.5654,-64.331825,-61.325092,-76.138596,-68.37396,-59.57178,-60.032547,-70.167656,-65.08306,-67.64247,-76.724655,-80.0,-80.0,-79.032135,-80.0,-74.18547,-72.1469,-80.0,-76.67451,-79.52376,-78.25035,-73.39368,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
-61.89173,-63.365295,-71.605316,-59.37374,-52.495094,-56.65244,-64.38609,-69.01941,-55.203453,-53.027763,-53.375324,-54.139633,-55.562153,-58.516815,-57.59633,-53.95919,-54.19352,-60.348785,-69.81352,-34.416695,-15.683584,-10.739428,-15.349482,-34.162235,-30.448572,-28.959223,-16.08986,-13.608004,-18.21184,-46.243446,-27.22688,-26.916283,-23.298828,-28.963882,-22.8736,-36.157707,-30.656393,-21.189907,-23.857994,-33.12872,-31.190525,-16.9669,-9.245464,-10.459217,-17.337317,-28.779371,-21.354366,-25.968224,-33.16289,-26.338211,-32.542675,-40.286694,-31.299723,-28.93454,-29.128815,-27.942162,-32.348854,-40.81644,-42.601444,-44.87735,-41.57039,-42.687122,-44.207275,-40.539455,-57.656326,-42.07522,-45.775673,-48.33597,-47.180225,-46.790676,-47.092754,-49.76476,-60.492775,-49.821323,-52.996727,-60.223305,-58.232094,-58.64589,-58.508045,-57.802296,-62.28159,-61.886932,-64.379166,-64.5111,-61.43715,-66.93417,-77.585815,-80.0,-80.0,-80.0,-75.79741,-70.6526,-72.94278,-80.0,-77.3256,-78.29227,-78.70076,-77.15677,-80.0,-80.0,-80.0,-80.0,-76.92708,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
