-54.853516,-46.259705,-43.8105,-44.27808,-46.417152,-44.437263,-33.112434,-19.927374,-13.572205,-10.546765,-13.721072,-20.448925,-23.743711,-16.909494,-12.93578,-12.911897,-14.174627,-13.695329,-16.640123,-23.82114,-35.695152,-34.037685,-30.729374,-27.389994,-28.965143,-39.746986,-36.845146,-36.265347,-39.317234,-36.576767,-33.28026,-31.876053,-34.55149,-39.722336,-46.555977,-60.244995,-49.00095,-47.306595,-49.168587,-55.075943,-57.578575,-54.48539,-50.148098,-48.038616,-47.513172,-50.126007,-55.96013,-63.61743,-61.832664,-56.11582,-54.58278,-54.967903,-57.97609,-57.581352,-57.513283,-59.500893,-61.81983,-63.836014,-68.61649,-70.696686,-69.32427,-67.19163,-64.98639,-64.5651,-66.01385,-68.39902,-70.87862,-72.85875,-75.493195,-70.48694,-68.05906,-71.512924,-76.49192,-77.2063
-54.25367,-44.44738,-42.26492,-44.873898,-45.869274,-41.66482,-34.12206,-18.828682,-13.557011,-10.2139,-10.410669,-16.305468,-15.281059,-16.424322,-13.70396,-13.20391,-15.400314,-14.054934,-17.026907,-24.603006,-35.605453,-32.2081,-31.431229,-27.723623,-28.829666,-36.510433,-35.98678,-36.60865,-40.47307,-37.37619,-33.871815,-32.520542,-35.487156,-40.235798,-47.39135,-54.974007,-49.272896,-47.869312,-49.034397,-54.49073,-58.664528,-54.378044,-51.030678,-48.54586,-48.05249,-50.969414,-54.935623,-63.273254,-61.00901,-57.220047,-54.84121,-55.281067,-58.807472,-58.210785,-57.098213,-60.252243,-61.89901,-63.77614,-69.78574,-71.444725,-69.81551,-66.79926,-65.76688,-65.52934,-66.33054,-68.96012,-71.03269,-73.27294,-76.60675,-71.30572,-66.97598,-69.16619,-76.67196,-76.91586
-51.025818,-39.559402,-37.657158,-45.688446,-42.742485,-36.000797,-39.352715,-14.782313,-11.728288,-7.547037,-4.4242725,-9.926148,-7.905735,-13.424427,-15.817317,-12.460973,-40.75963,-13.604975,-16.70194,-26.840939,-33.559345,-27.30316,-32.991653,-27.158186,-26.656914,-30.564634,-32.30391,-36.08579,-50.44954,-39.780006,-34.659264,-33.659393,-39.486404,-40.55845,-50.158142,-48.206337,-48.447495,-48.47828,-46.865147,-51.29097,-65.7274,-52.282524,-54.330917,-48.833866,-48.522667,-53.82209,-50.996155,-60.58036,-57.383034,-64.87323,-53.96135,-54.62722,-61.532257,-59.2463,-54.246994,-62.21763,-60.368195,-61.815292,-80.0,-73.3817,-70.01594,-63.997833,-67.992035,-69.96161,-65.69179,-69.55934,-69.758865,-73.07863,-80.0,-73.9008,-62.95175,-63.808533,-75.49199,-74.34875
-53.732353,-40.536636,-39.662865,-49.22979,-40.42924,-37.0338,-29.362366,-13.5889435,-12.446316,-8.343994,-0.69573784,-0.8683891,-5.7765656,-12.432245,-17.929352,-18.366005,-16.97182,-22.786577,-20.650047,-27.944942,-24.766207,-28.617674,-34.33974,-34.140217,-35.29884,-39.46662,-40.27803,-39.893288,-44.827644,-55.52317,-43.56608,-43.533985,-53.133507,-50.254852,-46.612717,-48.51747,-63.01734,-74.76408,-54.44362,-54.652107,-64.86677,-57.040077,-56.659157,-55.194695,-56.26803,-57.05912,-53.148956,-54.124382,-57.942917,-59.798134,-56.375587,-63.901756,-60.93466,-58.602333,-61.335587,-60.987427,-60.960915,-64.15019,-70.95161,-73.59243,-74.96036,-70.10479,-72.77979,-79.93669,-75.2584,-79.252686,-79.45684,-78.42438,-78.08518,-74.56755,-63.340874,-62.913353,-69.35321,-75.29123
-56.7912,-42.998493,-39.595726,-42.825027,-38.457733,-40.23549,-32.81384,-14.648611,-11.521904,-11.785773,-1.5916386,-1.4031525,-9.520225,-13.990365,-20.35853,-20.609934,-19.605082,-25.58378,-22.210272,-25.297909,-27.034737,-32.193424,-35.03659,-36.909447,-38.740265,-41.059776,-42.988747,-43.6241,-48.15026,-56.3618,-45.75525,-46.70243,-56.970192,-52.478836,-50.47493,-49.934395,-56.10457,-61.078712,-58.04223,-56.65512,-61.327347,-58.39933,-58.233353,-57.86863,-59.773567,-58.391464,-56.589523,-56.901222,-61.10328,-62.560913,-58.153717,-61.700607,-62.419624,-61.766357,-65.08825,-62.980545,-62.091743,-67.31616,-73.64883,-74.715935,-77.89994,-72.253716,-73.098,-80.0,-78.85702,-78.550766,-80.0,-80.0,-80.0,-74.80259,-64.87052,-65.4162,-72.90327,-77.76773
-60.241867,-44.409195,-37.737396,-39.16602,-35.673534,-44.42327,-38.79592,-13.750049,-9.171764,-17.68011,-0.52253914,0.0,-19.902977,-13.704693,-21.6872,-21.511076,-21.484943,-27.986406,-21.927542,-22.300777,-27.989283,-39.516773,-33.776787,-39.216843,-44.631424,-40.823555,-45.105316,-53.674072,-53.102623,-55.23606,-46.54087,-50.70488,-71.16082,-53.337364,-66.81477,-49.458748,-52.396576,-57.07126,-65.669945,-57.07926,-58.106728,-57.85012,-57.970245,-59.87065,-66.28447,-57.808655,-62.472984,-59.234253,-65.06209,-64.84674,-58.195534,-58.83908,-62.033707,-65.74489,-75.721115,-63.386696,-61.271523,-71.305214,-75.72293,-73.887535,-80.0,-72.957245,-71.51811,-79.80332,-80.0,-76.3141,-80.0,-80.0,-80.0,-73.15894,-64.54536,-66.93295,-79.9098,-79.215904
-66.15978,-45.428528,-38.490345,-35.234825,-38.32826,-32.498116,-25.90771,-13.010471,-10.732446,-8.978575,-1.2596035,-0.2782688,-5.5778074,-12.207228,-14.954627,-16.21991,-26.564415,-24.83083,-21.9793,-28.397236,-40.88625,-34.5716,-34.736313,-41.814285,-45.811188,-46.121964,-54.514587,-49.575134,-53.396652,-54.872406,-52.00451,-52.923187,-59.510216,-53.45414,-53.180557,-52.904892,-52.651215,-58.54602,-59.91674,-53.721954,-51.63852,-58.68267,-63.834274,-58.977455,-61.456276,-68.319275,-61.280777,-61.969803,-74.45115,-63.963318,-66.83298,-64.280334,-71.40726,-75.160065,-77.57146,-65.86344,-66.96566,-68.89895,-80.0,-73.969986,-80.0,-68.937614,-68.90866,-71.22764,-71.20763,-77.800064,-76.3377,-75.83737,-80.0,-74.555786,-66.92124,-73.00655,-79.67008,-80.0
-62.722137,-48.5671,-44.652092,-40.562084,-41.47918,-34.180424,-25.615358,-16.452278,-17.200565,-13.546915,-6.7581415,-5.3091326,-9.042434,-8.382614,-13.673428,-21.207901,-26.268911,-29.244217,-27.245401,-33.172638,-44.620255,-40.109055,-35.353302,-42.77218,-52.996696,-51.026627,-51.75866,-49.222565,-54.553925,-61.63246,-58.639626,-55.219345,-57.24456,-55.14096,-59.31024,-58.854202,-59.789032,-63.244926,-62.099808,-58.241753,-52.63466,-62.783363,-63.07792,-66.2041,-64.15407,-61.255775,-59.299774,-66.48128,-67.233574,-63.34954,-65.562294,-68.39698,-74.93152,-72.13401,-70.23287,-69.268524,-71.81129,-69.950325,-73.37678,-75.5148,-74.92223,-70.62192,-74.65743,-75.23474,-71.1716,-73.00548,-75.824455,-76.60684,-80.0,-73.32304,-69.32323,-76.97491,-80.0,-80.0
-61.7015,-49.129555,-48.851765,-43.12755,-42.048615,-34.095913,-25.011887,-17.195536,-22.320854,-15.187514,-9.590231,-7.469939,-9.8001375,-7.3301992,-12.900288,-23.315304,-25.664822,-30.734535,-29.72189,-35.031677,-45.558342,-43.005623,-34.952393,-42.46184,-62.34948,-53.033524,-50.802086,-48.607407,-54.30091,-67.95057,-64.39426,-55.370163,-56.3414,-55.05802,-63.427177,-62.543266,-68.656105,-65.02076,-62.20372,-59.834137,-52.335052,-63.999992,-62.38919,-76.02969,-64.48639,-60.02836,-58.430855,-68.0655,-66.00076,-62.685875,-64.79073,-69.62669,-75.72757,-71.15073,-68.995964,-69.98879,-73.74947,-69.66644,-72.0756,-75.38352,-73.71099,-70.5381,-77.93316,-76.376274,-70.620094,-71.88559,-75.17905,-76.24534,-79.1765,-72.557205,-69.51955,-78.08619,-79.8236,-80.0
-56.721237,-58.073425,-51.065712,-38.65026,-35.690834,-38.31252,-38.452225,-19.351967,-19.564924,-20.652271,-16.214497,-6.428282,-5.852276,-5.615017,-13.422674,-36.56063,-30.696642,-31.796585,-30.985613,-35.80326,-36.820004,-32.663136,-34.029724,-42.04127,-53.338104,-59.89499,-48.155067,-49.80234,-50.7482,-54.520218,-57.161453,-57.782997,-70.97982,-58.406677,-57.87262,-58.885643,-60.730965,-62.76277,-56.94818,-50.555305,-46.31527,-50.314426,-58.67256,-65.60531,-75.545334,-56.766876,-54.779182,-61.198112,-62.138092,-67.02723,-57.672142,-60.285667,-66.38549,-72.404205,-67.732315,-63.93728,-73.76588,-70.167076,-72.23703,-80.0,-78.72321,-71.4843,-74.61551,-80.0,-73.67328,-71.33278,-80.0,-79.19909,-80.0,-74.346664,-67.12829,-71.11161,-80.0,-80.0
