-11.555302,-5.876116,-6.8407345,-7.0811462,-4.5192795,-5.5225563,-6.7787285,-4.563143,-6.202141,-23.840906,-10.81645,-10.845842,-12.229305,-11.808029,-11.119532,-12.391703,-9.806646,-6.0931664,-3.282404,-2.0860138,-3.029663,-5.4161777,-1.1313324,-2.9603615,-10.134356,-2.7229404,-12.869835,-10.466545,-6.55917,-4.438757,-11.814337,-4.6818886,-4.038456,-21.222946,-12.146404,-10.713615,-25.287676,-10.785315,-4.150017,-4.3984985,-4.8394203,-5.5952263,-6.377075,-6.2276173,-6.2314167,-11.731829,-18.621332,-14.786647,-22.433277,-17.307484,-14.14958,-15.467518,-9.811644,-19.12923,-12.368401,-9.061289,-8.807083,-8.329922,-12.930414,-8.299173,-6.2787266,-5.7122803,-1.8857918,-3.8090248,-2.762617,-6.1497574,-26.529686,-6.26894,-0.18193245,-0.7845764,-1.4021492,-1.6337109,-1.7690887,-8.148798,-5.2489357,-1.8978252,-4.659378,-3.8120537,-0.54571533,-0.4758644,-5.2147446,-16.185934,-0.7951317,-1.6401787,-1.9979019,-2.281744,-2.1629639,-1.7821827,-11.585087,-1.7060738,-0.72019196,-2.1905727,-4.938652,-1.8768768,-1.2091255,-2.046898,-2.4435654,-4.6190987,-21.433102,-4.913677,-0.3550148,0.0,-2.3966217,-7.80138,-7.3749943,-0.7042465,-2.1233559,-6.0151043,-1.2196255,-4.239254,-3.7849236,-2.7468224,-11.956997,-21.205288,-23.011847,-24.163704,-15.376733,-14.830614,-15.920332,-25.745155,-21.511574,-29.671238,-16.664856,-17.614761,-12.65296,-10.610203,-30.631016,-14.294436,-14.404358,-10.800163,-10.976419,-6.297056,-7.7357826,-6.3318195,-3.6139374,-1.8609161,-2.7506866,-2.6615143,-1.5758286,-0.83486557,-2.95652,-4.333084,-4.0469894,-4.657589,-4.413828,-5.954891,-11.035204,-17.906826,-5.273487,-2.4736729,-2.063305,-3.305111,-6.363598,-13.283867,-18.813,-12.281874,-7.1189537,-2.4535904,-2.4334621,-3.8432217,-2.310135,-7.8766556,-5.129122,-4.351574,-9.026649,-14.832256,-11.996391,-7.2043266,-1.5525322,-5.710163,-8.812124,-5.317442,-6.027973
-9.871092,-6.2347927,-8.3395195,-6.958664,-5.995867,-6.6276836,-7.185259,-6.744179,-8.2891865,-14.657451,-13.297323,-13.046688,-12.428059,-11.31142,-13.918703,-10.640888,-11.269745,-6.096897,-3.0367699,-2.898676,-3.046917,-4.40959,-2.0198822,-4.301237,-7.088148,-3.6382027,-6.736992,-6.7396164,-9.009228,-6.207859,-10.061264,-6.4202156,-5.7186584,-11.225386,-9.267199,-11.683163,-19.664616,-9.070408,-5.8608894,-6.7246895,-5.6664295,-7.773325,-7.8830624,-6.948578,-6.904825,-13.178852,-16.248322,-16.470852,-25.084373,-15.938713,-13.69009,-13.97695,-9.861076,-11.684357,-8.946936,-7.4601116,-10.5789795,-5.878872,-11.053036,-7.0002365,-7.415886,-8.144171,-3.7956963,-1.9860649,-2.717598,-7.8786697,-16.18143,-5.1251793,-2.405035,-3.648672,-4.2484493,-4.4900894,-4.5519753,-7.5189724,-4.3966904,-2.3247986,-3.1974106,-2.8260574,-1.8046074,-2.9603615,-3.7971954,-6.3108673,-2.8649101,-4.496462,-4.849619,-5.142666,-5.0113487,-4.3331757,-8.350273,-2.421936,-2.3882694,-4.9523773,-7.378685,-4.7153683,-4.068136,-4.8976784,-5.2453556,-5.8451004,-8.974142,-5.158577,-2.988371,-2.3004646,-3.6249352,-8.631052,-7.470541,-3.3894749,-2.8471184,-4.204115,-3.6661873,-6.7193413,-5.9885025,-4.8732033,-12.167423,-20.936102,-19.204985,-19.328777,-17.115662,-16.434013,-15.612653,-19.029716,-19.326958,-21.147188,-14.626436,-10.782156,-8.2064705,-12.048557,-19.164118,-17.009375,-14.405401,-9.261425,-4.20277,-2.6600838,-8.236099,-5.3472023,-1.9312,-2.4340267,-1.8222904,-1.9701691,-1.7617302,-0.8388405,-3.2533417,-4.6644363,-3.8294296,-3.4451828,-5.5243816,-7.8081264,-9.036915,-11.405931,-4.715254,-2.3852692,-1.9775391,-3.423605,-5.6085033,-11.647125,-14.68322,-14.103596,-7.5764694,-2.0881119,-2.0014458,-3.4868088,-4.1636295,-8.1108,-4.0154457,-4.0901775,-11.83519,-12.341497,-9.623924,-5.129879,-1.9706573,-3.8669243,-6.9497604,-7.216072,-7.0792923
-8.447369,-6.5124397,-10.719021,-6.690052,-8.31609,-8.095318,-7.5248413,-11.788729,-12.823116,-11.639032,-20.681705,-18.208506,-12.509531,-10.695459,-28.602444,-9.181643,-13.554472,-5.9594364,-2.6473637,-3.835535,-2.9239807,-3.4008312,-3.0850487,-6.2815704,-5.0753307,-4.749996,-4.0231323,-4.5150776,-16.076864,-9.413092,-8.600826,-9.520313,-8.628784,-8.157892,-7.313406,-12.892199,-17.029335,-7.630207,-8.869907,-12.727806,-6.627083,-12.800791,-10.282043,-7.7381134,-7.6210594,-15.4218025,-14.493786,-19.393717,-34.89299,-14.695244,-13.106094,-12.661428,-9.773066,-8.810471,-6.812052,-6.081867,-13.793911,-4.0914574,-9.528532,-5.7995605,-8.948175,-15.036291,-7.5282974,-0.48926544,-2.528553,-10.947254,-13.0956135,-4.0237007,-7.703182,-29.961046,-23.808245,-26.61797,-18.33171,-6.7923393,-3.4983711,-2.6913204,-1.8985195,-1.8316479,-3.5964775,-10.383703,-2.5244808,-3.2501507,-7.3123474,-26.59025,-25.599834,-29.23636,-24.991568,-12.54871,-6.2743587,-3.203516,-5.2601013,-17.789951,-14.348499,-22.98786,-27.222944,-25.417679,-20.09407,-7.5645657,-5.8054314,-5.2950172,-12.465729,-8.115015,-5.3494377,-9.596149,-7.4335556,-13.921598,-3.6410332,-2.71348,-10.699419,-14.095314,-11.16679,-9.612249,-12.262676,-20.524353,-16.958298,-16.838343,-20.217773,-19.108812,-15.164887,-16.238071,-17.655373,-18.176376,-13.0229225,-7.97624,-5.7998734,-14.269205,-16.02921,-28.293285,-14.265064,-7.918276,-1.4039822,-0.46110916,-8.701765,-4.353754,-0.50827026,-3.0021038,-0.8686371,-1.1944771,-1.8281174,-0.7016411,-3.4531975,-4.9074135,-3.466961,-2.2991066,-7.0028687,-11.318626,-7.4526806,-8.641567,-4.047325,-2.15131,-1.7462826,-3.4124413,-4.7832623,-10.249235,-12.352125,-17.496529,-7.983801,-1.5874062,-1.4414406,-2.9943218,-7.6751213,-8.234312,-2.9338837,-3.685789,-27.141474,-10.53767,-7.8696213,-3.5092754,-2.325489,-2.3597412,-5.432848,-10.903336,-8.441479
-7.16029,-10.5408,-23.22391,-12.086218,-14.835514,-16.424814,-25.939863,-19.386597,-19.988941,-12.32551,-14.185354,-29.456749,-32.74903,-9.871922,-7.194626,-7.5646935,-12.498402,-11.938982,-7.4016285,-22.157434,-7.453375,-18.077919,-9.559326,-23.002579,-10.563278,-24.280952,-4.154352,-2.6328487,-5.5504303,-13.91456,-13.5265465,-17.746758,-18.986692,-8.038343,-6.9444027,-10.594471,-11.725342,-8.073959,-8.190674,-9.247238,-6.5538483,-6.2147427,-7.6620445,-6.5911884,-10.188684,-16.484661,-12.043966,-19.469995,-17.892391,-11.776396,-21.57227,-12.387936,-25.39622,-8.164694,-13.811369,-4.3262634,-0.5119667,-0.88074684,-5.7225246,-8.36068,-2.1087112,-5.6607647,-4.179373,-4.643421,-11.837294,-7.7342796,-6.3881207,-4.6594048,-9.054461,-24.35065,-28.531351,-25.188366,-20.708256,-6.8081055,-7.5395546,-11.9794235,-10.706089,-12.919764,-8.422251,-9.621399,-4.0109634,-2.066698,-9.508566,-23.66715,-20.650932,-18.39444,-20.891266,-12.730015,-6.986086,-12.843142,-7.6876144,-13.535965,-13.469576,-24.110392,-32.136795,-30.009323,-17.872456,-16.545319,-6.0543537,-10.943779,-19.127773,-9.514397,-8.9682865,-11.267799,-8.830595,-14.819175,-7.0504417,-9.947702,-11.972294,-13.259609,-17.098995,-19.503181,-19.755417,-16.503128,-11.596842,-12.505627,-14.364607,-14.968229,-30.848457,-17.527914,-21.723007,-17.429688,-22.883642,-7.0579853,-3.498909,-5.0286007,-5.8695946,-5.9806786,-5.52483,-2.9565582,-0.42258835,-2.005909,-0.45936775,-1.0805588,-4.737129,-14.330532,-5.118271,-6.874773,-11.869694,-10.544373,-10.00172,-11.5051155,-16.167461,-7.807064,-3.940651,-6.782381,-10.870317,-18.475494,-7.0346756,-28.506842,-7.443123,-28.81378,-10.153818,-13.698099,-13.420879,-8.861221,-7.879448,-7.81172,-12.101587,-7.4927235,-6.4007683,-0.089660645,-2.5668736,-8.649872,-3.915947,-2.084341,-3.164482,-16.275007,-9.966547,-6.388939,-3.8282814,-12.310795,-35.378433
-8.920965,-12.275679,-21.704874,-21.528748,-15.581278,-17.844193,-24.25854,-15.709716,-17.338099,-13.112947,-21.828913,-19.199955,-13.564024,-7.0749474,-13.152077,-13.008898,-9.762184,-10.968027,-9.883778,-28.031502,-10.792767,-6.795658,-9.77869,-15.57921,-10.699602,-11.304081,-11.312914,-11.8387985,-11.928873,-15.186728,-23.076077,-21.031582,-31.12765,-15.223045,-15.184847,-18.235802,-13.710342,-22.597008,-15.976322,-23.481136,-13.160042,-12.47896,-19.007025,-16.573236,-20.807102,-17.187113,-15.854438,-20.472103,-15.299103,-12.973459,-15.480912,-14.378287,-13.369564,-16.3111,-15.583878,-6.038685,-3.8114433,-10.116095,-8.477676,-8.8918705,-4.180237,-5.9166565,-11.609009,-15.607534,-19.673214,-11.549124,-7.736435,-16.74355,-16.43328,-27.406288,-22.8423,-19.835411,-12.875954,-7.291321,-9.400112,-13.304615,-20.469553,-14.483713,-16.582312,-19.359766,-13.786106,-9.645018,-14.097164,-38.065586,-25.499052,-22.579039,-24.34272,-16.26738,-11.461124,-11.19039,-12.83374,-19.989365,-16.412525,-24.824493,-28.132812,-23.99791,-22.671228,-21.771217,-14.179302,-10.680912,-18.072702,-17.59345,-17.610474,-8.7442875,-9.128662,-15.438949,-11.338566,-17.756454,-19.8142,-15.027231,-15.125633,-16.38899,-15.766521,-14.014256,-13.761667,-21.702099,-18.757652,-15.502212,-21.732012,-23.830996,-21.904263,-20.91174,-27.394482,-11.694326,-14.354985,-9.61034,-7.5074234,-6.509413,-8.819927,-14.80964,-8.243313,-15.193098,-4.940544,-7.9314003,-19.94345,-9.688589,-15.923406,-14.120661,-10.32762,-13.288479,-11.554102,-7.3425217,-9.903738,-22.656013,-6.7516937,-7.817829,-15.761267,-12.714008,-12.429613,-10.115196,-11.100441,-21.376907,-17.008448,-28.429373,-11.387228,-13.028936,-22.107563,-15.880896,-17.395195,-7.954529,-3.4504814,-3.555832,-6.104738,-9.030046,-10.528702,-5.101326,-4.5633965,-10.107443,-12.970526,-9.098446,-6.143059,-8.377865,-12.640556
-9.151833,-8.277248,-13.578178,-15.430044,-14.188538,-11.642517,-12.582718,-10.683659,-12.330093,-12.3928585,-18.721992,-16.263119,-9.081795,-4.92898,-8.649906,-12.999781,-9.062378,-6.7655563,-9.081261,-19.826523,-12.319744,-7.2505302,-9.618973,-14.371592,-11.843237,-12.504475,-13.704956,-14.348812,-13.747145,-14.704696,-25.076008,-22.316284,-34.463387,-16.248993,-15.807226,-18.472359,-15.932939,-21.776999,-19.022116,-22.203737,-15.6578045,-13.269142,-17.433472,-19.821125,-23.726618,-19.73424,-16.89205,-21.209034,-15.475837,-14.459775,-16.81849,-16.070694,-14.471254,-18.30138,-16.55709,-6.9542637,-5.2143955,-11.083853,-9.9932,-10.88899,-5.990822,-7.5676613,-14.41722,-17.769665,-20.888237,-13.016365,-8.376671,-14.816772,-16.461346,-27.725204,-23.107388,-20.435764,-13.093956,-7.7978153,-11.874765,-13.620743,-14.612748,-12.148497,-15.162867,-22.037724,-17.048443,-12.2427635,-15.647412,-28.420418,-26.247622,-24.900272,-26.820423,-18.708717,-12.836256,-11.322676,-13.144659,-18.272926,-17.228693,-27.280342,-28.175888,-25.628975,-22.928257,-21.239147,-15.2374325,-10.902292,-16.50606,-19.442886,-19.537062,-9.520092,-9.209129,-15.696357,-12.892336,-14.985043,-18.47334,-14.749085,-13.890547,-17.365416,-17.559093,-16.099306,-15.894291,-21.305794,-20.732391,-15.929505,-20.462112,-22.083523,-24.081202,-18.02085,-17.34914,-10.762619,-12.135729,-10.408186,-8.237175,-8.503599,-8.296974,-11.646849,-11.27029,-14.327129,-6.6903725,-10.267647,-17.189936,-11.974176,-15.05187,-14.141512,-12.481171,-14.311921,-12.671633,-8.156233,-8.938421,-13.723024,-8.865589,-7.1824493,-13.28882,-13.534157,-15.098715,-11.801718,-11.184174,-16.506454,-14.094198,-12.719982,-10.203861,-15.1910305,-16.337582,-11.633928,-12.757784,-8.0065365,-5.357815,-5.9764977,-8.477968,-8.793489,-9.522736,-5.6492996,-5.9942436,-11.788191,-15.311067,-10.926096,-8.402618,-9.449528,-13.090128
-9.17062,-5.606949,-10.226307,-12.2038,-12.675484,-8.514778,-9.008219,-7.786541,-9.434452,-11.39673,-16.181847,-13.998219,-6.321329,-3.008749,-5.789263,-12.471027,-8.143686,-4.0581017,-7.9654236,-16.438663,-14.942465,-7.8278637,-9.202261,-13.060234,-13.670773,-14.758278,-18.879623,-18.173058,-16.585785,-13.916216,-26.856834,-24.224827,-37.250786,-16.894176,-15.614218,-17.939358,-22.892405,-18.859165,-36.61735,-19.285671,-22.238281,-13.700174,-15.089036,-27.882116,-27.601194,-39.120354,-18.140598,-22.08372,-15.550425,-17.232515,-19.444542,-19.534454,-16.44046,-20.904222,-17.864162,-8.141598,-7.4537754,-11.081905,-12.67001,-16.270803,-9.982155,-11.07682,-23.794918,-18.903086,-21.704954,-15.366686,-9.055243,-12.227116,-15.74894,-27.793356,-23.35051,-21.233583,-13.282242,-8.289822,-23.449535,-13.780598,-11.407118,-10.089451,-13.291294,-26.038925,-26.27789,-18.579,-18.105808,-24.781925,-26.815407,-31.78222,-36.647774,-27.73056,-14.802906,-11.317501,-13.027716,-16.368317,-18.11836,-39.449417,-28.088587,-29.405605,-22.77546,-20.21698,-15.698879,-10.9855175,-14.90537,-21.642677,-21.665337,-10.607513,-9.083889,-15.800837,-15.42573,-12.548794,-16.673866,-14.151642,-12.526026,-18.910126,-22.09319,-22.682592,-21.930744,-19.948425,-24.96948,-16.291733,-19.108757,-20.171082,-31.127022,-15.6902,-13.841278,-9.452797,-9.632458,-11.094175,-9.061085,-13.864861,-7.3936386,-8.76882,-26.428055,-11.828869,-9.878368,-15.328638,-13.8013935,-21.684132,-13.114531,-13.440187,-19.64264,-15.646041,-14.33235,-9.3584,-7.8137608,-10.081669,-14.534095,-6.2560387,-11.092161,-14.774717,-26.558056,-15.962656,-10.904421,-13.649006,-11.653938,-8.999325,-8.87809,-20.68344,-12.870703,-8.769821,-9.880142,-7.8393383,-10.542053,-14.706027,-16.432293,-8.285627,-8.033106,-6.064081,-8.558569,-15.807852,-23.182085,-14.875032,-15.633885,-11.250708,-13.669855
-12.165674,-4.115776,-2.106287,-2.8818512,-4.392395,-11.214874,-7.1574116,-9.383764,-10.388773,-19.827023,-7.9229946,-9.636377,-3.4073448,-10.42543,-1.1264439,-1.6527748,-4.4436493,-5.4425774,-9.3980255,-21.240969,-15.302979,-13.630207,-15.107881,-23.773144,-22.951735,-12.971754,-9.726271,-17.025362,-11.837734,-14.22801,-29.835958,-18.434368,-15.468571,-14.213739,-34.444996,-15.212505,-14.823141,-11.689949,-12.723255,-13.964252,-17.339754,-20.14449,-12.534008,-15.718037,-19.566744,-25.336706,-18.501648,-14.1070175,-28.021366,-14.360124,-15.576566,-17.349243,-17.179901,-25.80941,-23.161674,-14.249922,-12.734123,-12.303658,-9.925112,-13.481583,-11.47855,-8.490967,-20.310497,-12.5444145,-18.24979,-14.5911255,-8.600122,-10.40259,-14.911409,-21.151878,-19.17278,-16.243526,-10.035397,-7.861208,-15.048263,-19.223389,-14.9779,-9.890575,-13.028942,-17.520187,-25.079609,-20.57174,-23.574072,-18.523653,-28.80613,-37.65345,-26.905067,-24.23452,-19.509554,-23.772125,-14.142319,-30.697199,-16.465157,-21.43191,-36.999813,-37.104496,-25.39102,-11.142784,-14.78986,-9.082085,-9.164337,-24.234615,-18.161777,-13.646542,-11.035278,-20.854477,-33.458954,-12.34252,-15.825832,-14.488283,-13.389069,-22.695877,-20.829115,-22.370106,-21.17445,-23.088745,-24.065617,-19.223335,-14.403003,-14.161816,-16.240376,-12.685848,-9.546103,-9.431103,-9.0618725,-4.5499153,-1.7552452,-2.4023132,-3.658247,-6.259159,-11.708157,-16.52007,-10.785418,-9.086273,-11.020245,-13.122253,-9.626705,-11.05817,-17.191456,-28.281225,-16.439451,-15.078185,-10.055954,-6.1689663,-9.278412,-6.9339123,-10.174665,-12.047527,-11.847464,-19.712729,-10.599136,-15.786806,-8.55533,-3.5357819,-10.752716,-14.526796,-7.5280304,-6.6971436,-14.238373,-11.611031,-11.712555,-18.012413,-20.475883,-12.322468,-4.0201187,-7.316374,-30.75264,-16.826527,-13.725716,-18.753666,-25.621384,-13.730503,-16.199574
-24.182423,-10.02162,-8.014116,-7.900692,-7.5254097,-17.271729,-10.696745,-8.343252,-7.7519264,-4.9034824,-4.6450424,-4.6026134,-5.7723007,-8.7247925,-4.792864,-5.060896,-11.863424,-13.391056,-12.516661,-20.748552,-17.90723,-20.964775,-23.938206,-18.930077,-13.031364,-12.072386,-15.425218,-10.357384,-10.639713,-15.634515,-23.079338,-24.425049,-13.708391,-15.33556,-22.857048,-17.57873,-13.57058,-14.126884,-14.009047,-13.119402,-17.854063,-21.56873,-17.347874,-17.739796,-21.31903,-25.483814,-19.260221,-14.44504,-13.821293,-11.883902,-17.48049,-17.541126,-12.791157,-12.975969,-13.210587,-17.452427,-20.33074,-17.577688,-11.129894,-9.844063,-10.501045,-9.844769,-10.353178,-10.310469,-15.592154,-14.016401,-15.050205,-21.770725,-23.573645,-34.315804,-20.868925,-24.52632,-15.219662,-12.639797,-15.032927,-17.744705,-18.773605,-16.918682,-21.580734,-24.415648,-20.901125,-19.7211,-14.821521,-16.302181,-20.185696,-22.065668,-22.64577,-33.95801,-28.00064,-18.364191,-16.435951,-20.158169,-17.509651,-26.33371,-30.896545,-27.779627,-19.056837,-7.6253967,-4.7421017,-6.047882,-12.634083,-20.12645,-21.100872,-17.712599,-14.188286,-24.916027,-18.789013,-12.18961,-14.26543,-18.03787,-19.918423,-22.903425,-19.526636,-16.976845,-21.71643,-31.406076,-23.069538,-26.821638,-18.178684,-19.962675,-19.694473,-20.885338,-18.93728,-19.700758,-21.645794,-9.992498,-6.256298,-5.930319,-15.694357,-9.102432,-23.070103,-12.3274975,-8.83815,-9.943384,-16.854527,-14.813153,-14.412271,-13.6015415,-17.964705,-20.939919,-14.466539,-10.022083,-8.06575,-13.561821,-8.710245,-17.386715,-6.002117,-8.807711,-18.091167,-9.621574,-14.833089,-13.104713,-6.3796043,-9.958162,-9.053938,-9.590733,-14.815951,-14.164768,-12.019087,-13.366989,-19.940905,-13.750935,-15.099623,-11.232468,-9.424297,-16.053837,-15.080549,-11.16259,-12.580494,-16.895054,-18.032959,-12.548008,-11.615591
-26.451277,-11.752409,-10.35243,-9.853153,-8.362446,-16.01525,-9.45491,-8.801437,-7.0231743,-4.5989647,-6.074383,-5.9858646,-7.415571,-10.146736,-6.768553,-7.47538,-13.086004,-14.383537,-14.458915,-19.065933,-19.917162,-18.212326,-19.531376,-16.32436,-11.685915,-13.140228,-17.299541,-10.164434,-11.10968,-17.483856,-20.209896,-20.931326,-14.258417,-16.298689,-23.46255,-18.282768,-15.536614,-16.198313,-16.149942,-14.387547,-19.32052,-22.599815,-19.918957,-19.742271,-22.956451,-27.741364,-18.876642,-15.576094,-15.117057,-11.926617,-16.15825,-16.729492,-13.018906,-12.989122,-13.056183,-13.531635,-14.715474,-16.404903,-12.88113,-10.1269,-12.590378,-11.863575,-11.25576,-11.690735,-13.601303,-13.990711,-15.346276,-24.049988,-26.575314,-34.43844,-21.684784,-24.428032,-15.710409,-15.127823,-14.646931,-16.459715,-17.10336,-18.53656,-23.10992,-22.626114,-18.126965,-15.174744,-14.57142,-17.43482,-19.379421,-19.665462,-21.432215,-25.941793,-26.493893,-16.273445,-15.351946,-20.229023,-15.920054,-21.059147,-26.893524,-25.997719,-14.635374,-6.2645855,-4.5054817,-6.419815,-13.878897,-20.47211,-22.296268,-15.645458,-15.133899,-24.234999,-18.043495,-12.776733,-14.200811,-19.940426,-22.957611,-23.837532,-19.163042,-16.43446,-22.939663,-27.821234,-21.420044,-21.14806,-19.166636,-22.466526,-21.634125,-23.460579,-22.825073,-23.396,-29.271856,-11.649414,-8.778423,-7.303032,-9.558582,-8.006556,-16.187317,-14.325596,-9.713474,-10.889179,-18.0112,-16.88197,-17.067863,-15.331565,-20.194378,-19.927671,-14.982019,-10.969839,-8.043577,-12.542858,-8.323685,-9.206648,-5.0726337,-6.4247093,-10.547121,-8.877708,-13.627918,-10.8360195,-6.558998,-10.489206,-7.3369446,-5.846052,-11.310661,-13.78215,-11.229464,-11.254978,-16.347454,-15.68544,-16.044441,-12.914108,-11.922953,-17.190403,-13.196871,-9.858486,-13.562012,-17.430576,-18.243763,-13.713591,-11.472599
