-14.022556,-0.35058594,-1.2393436,-17.506306,-12.845133,-16.494625,-15.192717,-14.738325,-11.299971,-11.989082,-9.99506,-12.300293,-16.913452,-9.21846,-7.7536182,-1.8982754,-2.5587082,-8.518999,-0.83319855,-1.0302734,-4.268013
-5.5354385,-11.997526,-22.036512,-14.980764,-11.465221,-3.9726124,-1.708889,-2.7375069,-8.096186,-7.036127,-10.084248,-11.927872,-6.6817074,-6.1960907,-8.267094,-11.104279,-10.272068,-8.52721,-15.079767,-9.484919,-1.889616
-4.339699,-13.764891,-25.546848,-18.843899,-8.867977,-3.4885101,-0.12803268,0.0,-8.348572,-6.340046,-11.18441,-19.277521,-3.2701359,-5.6829624,-9.311951,-11.294189,-12.282255,-7.8200417,-12.018951,-8.533224,-2.9011211
-6.740423,-13.612358,-24.37528,-22.994524,-9.004925,-3.2478065,-9.344629,-5.8710403,-5.4399796,-13.18906,-16.20695,-12.574814,-6.3147774,-7.850767,-9.98596,-14.788582,-16.155241,-13.001644,-14.144672,-13.997639,-9.217447
-11.3965645,-15.262527,-26.18042,-18.074064,-11.018822,-1.087944,-14.745319,-14.940639,-3.0922737,-8.763332,-16.49355,-8.493116,-13.566301,-9.076248,-9.0258465,-18.154488,-14.755642,-10.802544,-16.960295,-14.029324,-19.307898
-18.659904,-20.309776,-23.7168,-15.982343,-9.407793,-8.056143,-12.9144,-11.937935,-5.047098,-6.3720093,-12.687614,-10.086128,-20.604963,-16.748144,-16.004728,-19.405476,-19.948545,-1.5849094,-14.703653,-10.313869,-12.434408
-14.688644,-29.021946,-18.890602,-15.543383,-16.160358,-10.110218,-9.474003,-12.032082,-8.127365,-3.1767387,-12.603119,-11.995377,-16.266432,-17.778522,-25.827206,-18.71569,-16.97364,-2.6510754,-9.650097,-9.173008,-10.337891
-13.833788,-23.985744,-23.267998,-16.33925,-22.102737,-12.6944275,-7.1728115,-16.569983,-10.678228,-9.572037,-15.834329,-13.024275,-12.923683,-19.513443,-19.583065,-23.34839,-19.59572,-14.858875,-13.79813,-10.87298,-16.258865
-12.641663,-17.566463,-28.194006,-18.871931,-10.736828,-26.11941,-12.448147,-14.913958,-10.139797,-14.227175,-12.389153,-9.108025,-6.807976,-16.777534,-21.411528,-19.627838,-21.031105,-7.9586754,-17.791069,-12.987707,-24.677935
-11.771181,-19.472092,-21.54649,-17.829277,-5.888893,-20.9645,-20.693298,-16.569454,-11.776867,-12.954176,-5.1205406,-6.8952713,-4.3472443,-16.968895,-19.978237,-17.143276,-17.829464,-9.460987,-14.13372,-14.206118,-25.497215
-16.90617,-12.920931,-24.419315,-18.513645,-5.934906,-12.250229,-13.326466,-12.101433,-13.175692,-6.7364445,-3.7837772,-9.579147,-8.583893,-16.280615,-16.194489,-18.318554,-20.65483,-17.203695,-14.78228,-16.79422,-16.22587
-17.51373,-13.791317,-27.046425,-24.843788,-10.96113,-10.29775,-10.850367,-8.763882,-14.442896,-6.59573,-8.380524,-6.062998,-17.669447,-19.868126,-21.576984,-16.985874,-20.499264,-10.970142,-15.814882,-27.109894,-14.608349
-16.374035,-15.543815,-29.970905,-24.44141,-17.496222,-12.071283,-10.282631,-15.174305,-13.232708,-13.477533,-11.680071,-9.011612,-18.609089,-18.16397,-20.87862,-13.303255,-19.634392,-9.478142,-21.016937,-18.512836,-17.252428
-20.13815,-17.268667,-26.407671,-20.260519,-21.482502,-19.491522,-10.102825,-12.113201,-7.6427574,-16.51722,-18.301907,-6.910698,-19.250217,-19.678036,-21.393684,-19.375359,-17.648232,-13.536404,-20.602295,-16.01381,-18.315138
-16.806923,-15.047478,-21.101215,-26.029537,-14.936308,-14.637545,-12.2250595,-11.785086,-8.182461,-16.921827,-17.165087,-9.423731,-13.388374,-17.730827,-19.87503,-21.38301,-11.949444,-14.88748,-15.559468,-13.705706,-19.928392
-16.44539,-18.193048,-20.025826,-24.62657,-16.10259,-16.273424,-17.16932,-10.234051,-11.374052,-15.788943,-17.669992,-19.579758,-15.17714,-14.9596405,-23.935848,-21.841553,-8.899076,-24.038683,-17.943922,-16.212542,-23.147806
-18.744112,-19.477432,-23.014315,-25.72543,-22.577768,-18.660603,-23.936825,-13.707298,-11.150225,-18.925121,-17.518044,-18.067568,-17.101328,-12.839355,-20.4997,-33.982594,-10.25882,-16.802032,-21.049095,-18.09795,-23.024908
-20.228535,-19.436424,-22.490053,-20.75993,-22.155823,-25.480492,-16.299839,-17.285372,-18.371328,-16.625729,-13.307047,-9.296221,-19.079754,-14.012482,-20.844984,-25.261272,-16.31238,-16.272259,-22.067484,-15.271585,-24.723572
-25.600525,-23.834232,-23.011023,-22.427917,-24.734207,-17.94403,-14.61034,-20.068317,-18.658815,-17.796515,-16.62266,-12.173985,-19.094967,-12.106346,-21.847298,-24.52526,-19.944473,-28.955347,-24.392416,-23.209787,-32.75003
-20.439625,-21.678768,-26.343801,-19.376225,-22.37875,-20.421444,-17.95707,-11.349302,-15.24252,-19.249273,-14.494951,-17.84602,-15.448162,-14.340694,-18.211266,-21.068542,-20.166813,-18.608566,-19.161728,-26.113926,-35.70776
-21.134285,-23.656248,-26.204115,-22.327635,-17.931879,-21.878208,-18.196436,-13.672781,-17.199741,-21.816154,-15.759764,-13.607567,-14.5615635,-24.429792,-17.956558,-30.546375,-20.219471,-14.390081,-21.032345,-20.33799,-31.747686
-23.553764,-23.02127,-24.09896,-22.789597,-18.510727,-21.394863,-19.197132,-11.956013,-16.274784,-19.463457,-17.605835,-12.576338,-20.876019,-19.27684,-23.15746,-22.083416,-20.303997,-15.925281,-18.421574,-19.267115,-28.95427
-19.77225,-23.015926,-20.658607,-20.131084,-20.58304,-16.719963,-19.790665,-19.239838,-10.605995,-13.965475,-23.514065,-17.290497,-25.480581,-22.513964,-26.227272,-23.300549,-19.988253,-18.040983,-14.552231,-27.025917,-25.441803
-22.275131,-23.645058,-25.282198,-20.598635,-26.758553,-12.48196,-21.340927,-21.819958,-14.917531,-10.108627,-20.146193,-18.63192,-21.12601,-22.063328,-25.529617,-23.216366,-17.676994,-19.848934,-16.483006,-27.584986,-27.462524
