-15.751188,-14.774345,-8.810696,-19.800209,-19.583029,-20.15594,-12.445515,-17.142912,-16.506104,-15.461756,-19.755775,-20.340462,-21.637613,-25.620836,-19.931522,-19.748121,-29.984762,-21.910295,-21.887274,-22.381838,-26.543465,-19.149174,-22.418373,-22.68422,-19.252895,-16.8249,-12.825714,-19.622635,-15.038889,-17.364738,-10.994087,-13.383654,-11.904449,-18.014832,-18.151194,-15.090662,-13.494246,-17.682,-15.29513,-13.382801,-13.86985
-11.1274605,-4.935898,-2.334076,-6.315693,-7.417404,-8.355633,-5.3441143,-12.573315,-8.791519,-10.705366,-7.6356525,-10.980932,-6.968437,-13.658741,-9.133587,-10.380634,-19.796658,-11.057095,-18.224373,-13.265387,-24.249653,-21.598251,-11.165268,-11.573744,-12.207586,-3.5912037,-6.2731133,-12.105501,-13.011105,-9.2903805,-5.1005135,-15.158957,-5.3628197,-11.006462,-6.812546,-2.946537,-3.4604568,-5.3086967,-9.910801,-9.120453,-6.4851875
-9.001373,-6.280422,-6.66712,-5.6776466,-3.0373077,-3.1617146,-3.047121,-9.224724,-7.699581,-7.665264,-8.861458,-3.4217377,-4.7795277,-6.513403,-7.790535,-12.943405,-12.086224,-9.063475,-7.0331306,-7.1432266,-15.286442,-17.422981,-3.1679497,-0.22000885,0.0,-0.89271927,-1.139679,-5.013088,-5.135,-3.2613392,-2.4514751,-13.191326,-1.5446835,-1.3638153,-1.8761749,-1.4858627,-4.2549667,-5.4143677,-4.028099,-7.5006695,-5.588394
-7.1231194,-5.608179,-8.761208,-7.572777,-5.216799,-2.97991,-3.7681293,-6.085987,-10.196308,-6.272167,-9.534023,-5.6569595,-11.203039,-7.0417614,-11.763527,-16.422234,-11.950445,-16.27206,-3.5577888,-11.617313,-9.613808,-7.8232384,-6.1056633,-2.0099068,-1.3370113,-7.7471504,-3.9199467,-8.987753,-4.9783325,-1.3809471,-5.631115,-14.142038,-7.3411636,-2.851387,-4.046734,-9.970051,-10.909672,-5.659334,-1.08107,-0.9676819,-2.172945
-10.996664,-8.0119095,-11.721519,-6.5327415,-7.8261147,-12.565725,-8.582991,-13.06889,-10.991137,-7.361885,-10.256039,-13.337858,-16.836788,-15.061253,-18.83183,-12.380814,-5.090557,-6.904274,-8.87957,-15.005558,-13.326605,-4.627714,-12.249195,-18.818642,-15.112877,-13.725712,-8.28697,-13.045673,-3.9306488,-8.366413,-11.467192,-12.590767,-19.062935,-15.894812,-11.221176,-15.075901,-9.092937,-9.016932,-10.837921,-5.2504807,-9.117891
-17.21825,-9.788235,-13.361738,-11.840364,-13.427166,-14.184015,-13.733034,-10.949581,-15.135447,-11.700251,-13.2750435,-13.982626,-20.672798,-23.801193,-20.22222,-7.924368,-2.4855595,-3.5944386,-5.656355,-12.529966,-12.185059,-8.604561,-19.174824,-23.65625,-17.742516,-11.161156,-15.738003,-15.617363,-8.111301,-12.137951,-14.088852,-9.254093,-16.32849,-19.650467,-11.3006115,-11.507584,-14.566124,-7.690983,-16.887587,-14.865593,-10.862495
-20.417173,-15.030563,-20.004265,-18.9598,-20.242214,-14.691532,-17.397415,-14.48518,-16.155462,-18.68597,-21.727287,-18.665682,-28.720545,-26.542002,-24.221104,-15.259029,-13.462051,-13.121586,-11.743011,-19.863724,-16.07108,-20.533825,-20.146954,-25.972828,-21.016354,-13.256079,-18.095398,-21.910677,-14.985579,-12.595825,-20.705956,-10.754387,-13.675034,-16.705585,-17.612251,-15.92569,-28.757055,-11.749582,-19.2337,-18.823528,-11.198933
-26.71354,-17.82929,-20.233252,-13.058765,-21.09729,-15.14035,-23.953327,-23.136158,-17.040037,-21.509525,-18.652412,-18.795681,-26.650034,-19.926712,-17.259558,-20.227291,-18.365593,-22.612423,-17.421585,-25.925724,-19.283695,-20.058956,-19.5368,-24.89679,-20.871761,-16.554544,-17.609043,-20.946186,-16.367323,-12.343073,-22.392445,-14.476717,-15.152578,-20.0063,-15.677803,-12.151588,-14.527391,-13.354076,-15.824268,-23.480032,-22.579952
-27.735054,-10.329485,-16.255247,-11.321638,-18.356113,-12.228346,-17.538717,-22.756966,-19.60925,-14.755442,-18.526218,-19.94159,-26.775093,-21.635597,-16.463575,-22.13123,-19.380877,-21.949028,-14.235819,-21.028461,-22.931532,-12.737904,-14.601868,-15.678675,-14.671537,-18.708546,-14.757324,-15.585541,-18.11157,-18.771132,-29.069487,-24.469501,-14.603842,-12.709845,-12.749344,-11.427872,-11.109655,-11.281034,-16.519278,-15.024111,-28.081009
-20.674088,-12.518644,-17.199162,-19.542717,-13.939013,-12.529499,-21.81326,-25.82729,-18.120358,-14.915552,-23.260626,-20.139446,-22.201618,-24.98489,-26.763678,-29.17171,-24.455433,-27.86241,-15.689823,-17.73387,-21.982508,-17.682442,-15.719963,-11.25346,-10.543814,-28.158455,-17.203732,-8.903244,-21.750244,-18.61673,-22.97048,-24.756676,-16.701433,-11.440453,-17.75547,-18.284842,-16.648863,-16.18795,-10.99785,-14.645308,-23.877337
-17.166107,-17.472359,-14.443666,-19.91929,-14.990967,-16.99187,-13.44706,-16.38099,-12.090122,-15.981237,-22.5584,-21.103516,-20.90064,-19.721436,-20.873337,-22.706245,-22.767479,-21.906588,-11.056789,-14.174578,-15.253267,-12.7830105,-14.748371,-17.097689,-13.594929,-17.88968,-12.636623,-11.421755,-25.028778,-13.822401,-14.676128,-21.32957,-14.901567,-14.877283,-18.46983,-15.277985,-11.659891,-15.286791,-11.231655,-18.793226,-21.712963
-17.133646,-18.875973,-14.052355,-18.50378,-18.17694,-16.064096,-12.908768,-17.41628,-14.036055,-16.101593,-25.523111,-21.2071,-17.52119,-16.15836,-21.10706,-25.469652,-22.733438,-25.760849,-16.191402,-16.190664,-17.843346,-9.583355,-12.647001,-30.559008,-18.788351,-9.316391,-14.896999,-7.9131966,-14.291676,-16.225998,-16.677444,-15.40041,-17.80655,-21.072248,-18.680729,-21.25228,-17.539492,-12.500792,-16.961287,-18.304111,-18.593895
-18.824959,-19.555866,-13.325363,-18.528347,-21.993938,-15.851894,-19.327162,-20.774443,-12.92033,-14.632616,-28.37725,-22.761723,-15.754675,-19.70802,-28.065643,-20.257645,-25.039246,-26.077387,-15.24206,-16.736069,-19.331287,-7.86158,-15.986906,-26.944073,-21.57408,-11.751648,-21.700886,-6.9539223,-8.820663,-12.842972,-22.760685,-11.365982,-12.54484,-18.380966,-17.566647,-18.40144,-16.483076,-17.862549,-18.04465,-19.047012,-14.845022
-22.208536,-17.93348,-16.962904,-24.827494,-16.796478,-18.720688,-16.869085,-26.310673,-14.113621,-15.957304,-27.563734,-20.12844,-19.598251,-22.955324,-27.612286,-23.326511,-22.399538,-25.692144,-12.925108,-18.33292,-17.79943,-13.705671,-19.54446,-25.051086,-22.466026,-13.190748,-24.186148,-13.670561,-11.48447,-11.502695,-19.33443,-9.602404,-14.686487,-17.521091,-14.454807,-15.666338,-16.511034,-17.896957,-23.678768,-19.718761,-17.587275
-17.066902,-16.149298,-20.747334,-27.461086,-21.035273,-16.926664,-22.719893,-18.364801,-18.52849,-24.20896,-21.111183,-22.560322,-21.22567,-21.803654,-26.74163,-22.76157,-21.557827,-22.679558,-15.807455,-22.494133,-19.482145,-20.898195,-19.293913,-24.880013,-21.36316,-17.743916,-25.201519,-17.906693,-17.851295,-12.847784,-22.113453,-14.092901,-15.266546,-26.540125,-19.49173,-16.14289,-17.765156,-19.899843,-22.047058,-25.653305,-14.98823
