-14.191893,-9.955746,-80.0,-36.22718,-11.961081,-21.946014,-17.041815,-9.036711,-15.726845,-8.832739,-8.075361,-11.936199,-9.8568325,-7.067131,-4.833849,-7.0824776,-3.9319382,-9.454964,-3.285305
-11.946045,-7.780571,-80.0,-35.803802,-5.9165115,-10.128328,-18.418018,-4.5260086,-4.515135,-2.1501904,-6.286619,-4.89126,0.0,-1.1831856,-2.3841782,-2.8077908,-1.286068,-4.963768,-1.8348389
-5.5268326,-8.620045,-80.0,-36.677876,-11.597269,-12.748461,-6.5734024,-2.1432724,-0.6016655,-6.5070496,-2.4236984,-1.0819588,-2.7017307,-5.1372757,-13.782412,-4.9439716,-10.260332,-6.2656517,-9.631607
-5.897131,-14.707411,-80.0,-36.949543,-14.126751,-14.142229,-0.9591408,-5.359354,-6.485262,-7.4457912,-5.4617653,-7.6784153,-13.851963,-11.170538,-21.494478,-6.7537766,-13.630451,-4.851555,-14.832592
-12.44092,-18.244093,-80.0,-37.54717,-14.350138,-15.502836,-5.8936195,-10.7962055,-14.43285,-7.478636,-8.164633,-11.918335,-21.941145,-12.89328,-10.00374,-11.86207,-17.429237,-6.631466,-18.735886
-16.953743,-14.328577,-80.0,-37.738636,-15.37244,-17.557669,-15.49547,-12.572462,-17.289024,-8.234671,-9.035971,-14.1665,-11.953268,-14.952438,-9.526453,-11.297058,-23.26337,-10.721279,-17.043135
-18.57024,-15.919338,-80.0,-37.053127,-17.895153,-18.973923,-19.30859,-16.384266,-16.292744,-10.926605,-15.620895,-13.084587,-9.973,-19.873238,-18.151611,-16.106941,-16.73485,-19.773785,-15.9381275
-18.767223,-23.991486,-80.0,-37.023308,-12.4575405,-25.26532,-16.010242,-14.73863,-11.971039,-11.841099,-18.65746,-15.098431,-14.581587,-20.518162,-15.59383,-16.630976,-17.736622,-16.63572,-14.039347
-22.589357,-25.928839,-80.0,-36.117287,-12.894232,-22.049742,-16.444994,-14.758152,-14.32411,-12.594566,-15.925219,-13.869186,-15.823204,-17.059206,-13.090229,-14.576357,-18.403868,-13.769993,-17.340338
-25.4389,-24.186523,-80.0,-37.09531,-18.783457,-23.391834,-17.17309,-20.228834,-15.561998,-12.067347,-22.000023,-21.330566,-17.01597,-17.18053,-17.21555,-21.71487,-23.300674,-20.457878,-28.658493
-21.366226,-20.833206,-80.0,-37.237926,-15.386089,-21.585663,-13.56572,-14.127523,-21.074654,-14.879032,-21.14249,-17.227972,-18.506725,-23.930773,-14.229542,-24.67465,-28.58841,-14.1937275,-20.667892
-20.745888,-22.612165,-80.0,-39.393326,-24.291649,-24.949951,-12.486879,-16.056185,-24.123304,-19.160805,-14.618805,-16.337536,-23.535692,-34.23304,-12.944544,-20.858845,-24.316055,-14.441738,-20.547989
