-22.326702,-16.870512,-19.545568,-27.489235,-17.742287,-16.236591,-19.935219,-6.524996,-4.9378204,-9.209322,-5.2297707,-9.7634945,-8.847927,-12.768349,-16.946203,-19.562233,-18.167551,-8.240561,-8.5306,-0.73576736,-6.647936,-1.0693512,-1.9232197,-1.1578236,-2.958992,-1.9156666,-0.6286011,-1.2990055,-3.9199505,0.0,-0.19063187,-2.467228,-3.4786797,-9.305122,-1.9154358,-14.1884575
-22.77456,-17.018742,-16.93016,-19.957836,-17.035328,-12.718918,-13.585131,-3.381691,-5.6153736,-0.12945938,-8.702808,-4.7573013,-7.1638355,-13.255774,-18.924335,-4.7836685,-10.800991,-12.953045,-10.297552,-7.94932,-5.733549,-1.7537422,-6.4946365,-6.534712,-2.93606,-1.1911907,-13.7836075,-6.7777863,-5.925562,-4.3414497,-6.119137,-6.9603004,-0.36363602,-2.7792282,-8.2867775,-15.751446
-19.564114,-21.485336,-20.039223,-20.979994,-14.571817,-10.332733,-13.507418,-5.0554676,-3.159956,-5.128353,-9.238935,-10.992844,-9.64888,-14.587109,-11.960983,-2.1228046,-15.902849,-19.005796,-15.733198,-15.8459015,-8.925577,-11.05154,-10.69455,-7.019552,-5.222042,-10.322023,-16.071653,-8.913633,-10.668808,-10.573153,-11.709532,-18.319584,-5.138687,-10.37532,-15.287476,-21.19179
-16.279287,-26.162123,-22.52847,-16.306473,-16.831095,-15.368824,-13.531614,-8.989983,-4.9765167,-10.910744,-8.309313,-10.503815,-10.275536,-18.342804,-8.276407,-9.903412,-15.640013,-18.053307,-17.13123,-19.754795,-13.455431,-14.829279,-14.767065,-11.257624,-11.587093,-10.723248,-17.757439,-13.05122,-15.266241,-16.793924,-19.280937,-18.301159,-5.671789,-12.57794,-16.25271,-26.177212
-17.236177,-27.494635,-19.29612,-17.839985,-26.119629,-17.853077,-10.195929,-7.3913193,-14.1505165,-15.0192375,-8.85857,-6.1286106,-10.344568,-11.187107,-9.368605,-17.204185,-13.396036,-17.250692,-18.34052,-23.76075,-17.673105,-12.695391,-14.588041,-12.002014,-12.956802,-12.079964,-18.278984,-15.036844,-20.451344,-18.751587,-21.581348,-18.883402,-9.506443,-15.123152,-16.73635,-34.600895
-19.879572,-21.494852,-21.11298,-19.719212,-24.788298,-19.858143,-11.091572,-10.671177,-17.17881,-14.886919,-10.860449,-8.22208,-6.3350925,-14.963455,-12.319401,-19.93421,-7.321581,-16.75544,-18.54045,-23.961359,-17.119919,-14.542021,-16.008537,-14.629742,-13.5552635,-12.511654,-20.901924,-15.672552,-20.865253,-18.554901,-26.461445,-15.066202,-12.190355,-26.331253,-20.60014,-37.346245
-18.988062,-20.66243,-24.161545,-22.90492,-26.638622,-26.000874,-14.821026,-15.441479,-14.0775585,-9.948212,-13.83054,-10.203827,-7.6398544,-9.867756,-13.156582,-13.44062,-9.174482,-19.116322,-27.612976,-23.528275,-16.110981,-17.6598,-19.088425,-13.798595,-17.163229,-22.10661,-23.625198,-17.650269,-18.929882,-18.268755,-25.685106,-16.220592,-15.547962,-26.288822,-20.450829,-38.5902
-20.878834,-22.07697,-25.314482,-24.906244,-33.950123,-25.082499,-16.354338,-19.24247,-14.471901,-14.534912,-23.082478,-8.959393,-10.813765,-8.253578,-11.514385,-12.95121,-15.273762,-19.20031,-27.481354,-29.432543,-18.304268,-20.560907,-17.79737,-21.148043,-15.698395,-26.340363,-26.64492,-22.785051,-22.527426,-21.733513,-25.707275,-19.537352,-19.29907,-21.076918,-21.917212,-46.73813
-23.474922,-23.400734,-24.742458,-26.280296,-28.686783,-21.499117,-10.466322,-16.4015,-18.545403,-22.056725,-18.0678,-13.077644,-14.815714,-7.692379,-12.263611,-18.496635,-18.847607,-20.984875,-15.975393,-24.546785,-19.021704,-17.241402,-15.934423,-18.767452,-19.166565,-17.229914,-25.620789,-18.711353,-24.099236,-17.654953,-26.166393,-16.119019,-24.746115,-16.45651,-29.22633,-45.734695
-25.482035,-30.287088,-23.376234,-24.923405,-28.561617,-25.119051,-12.695688,-19.547241,-18.448023,-17.70426,-17.512184,-24.913176,-18.93637,-11.103273,-14.130112,-17.527845,-16.238407,-25.348782,-14.874611,-22.847046,-16.529633,-18.79186,-20.133001,-22.985008,-17.956614,-21.375067,-25.897297,-18.30508,-27.059502,-16.196163,-24.38955,-16.523933,-25.026327,-17.882647,-26.751703,-44.41426
