-8.776936,-7.6656113,-16.144245,-8.378838,-6.744854,-11.124168,-10.406784,-16.29978,-9.67704,-5.601389,-5.9251747,-11.262598,-11.072243,-16.429476,-44.81126,-80.0,-80.0
-3.2970905,-7.1307716,-9.205948,0.0,-2.287323,-2.9478188,-7.6834793,-8.236525,-6.498108,-3.4732723,-6.611965,-11.414492,-14.311113,-23.726028,-43.679726,-80.0,-80.0
-3.8382835,-3.7862167,-10.299431,-0.24341774,-2.0135918,-3.5131664,-3.5854855,-5.500263,-2.1509457,-2.526926,-2.9550323,-8.378296,-18.629894,-22.262135,-43.540306,-80.0,-80.0
-9.917469,-5.4704094,-8.908476,-6.42523,-5.925213,-12.243422,-7.434313,-7.5163097,-6.472925,-7.182575,-6.1712685,-8.701986,-9.4139385,-20.562317,-42.920624,-80.0,-80.0
-16.738235,-6.3678513,-8.772203,-6.6267433,-7.570072,-15.072533,-10.75816,-8.547245,-5.6659203,-7.5509987,-9.243423,-7.154602,-3.5928097,-18.94523,-42.96788,-80.0,-80.0
-18.411524,-5.852682,-8.461189,-6.038246,-8.4729595,-12.672886,-14.464069,-10.344086,-3.109951,-7.7966995,-10.744335,-12.33354,-8.062332,-15.621578,-43.418823,-80.0,-80.0
-16.897339,-5.01556,-7.8401604,-11.384678,-15.008332,-10.415604,-13.572533,-15.025146,-8.958431,-11.354481,-16.183998,-21.283508,-19.053484,-14.484835,-43.92064,-80.0,-80.0
-14.180511,-6.0527306,-6.551878,-14.656069,-8.450005,-14.1694145,-9.956978,-10.47551,-9.623732,-10.960415,-15.512987,-19.44856,-17.957886,-16.740467,-45.403923,-80.0,-80.0
-15.964988,-4.7524796,-1.7747307,-12.386196,-12.102066,-9.93992,-7.488245,-13.179882,-10.901312,-6.8439445,-15.947485,-19.447094,-14.695752,-20.75228,-46.05587,-80.0,-80.0
-27.31265,-10.758846,-6.638651,-11.513695,-18.71191,-5.4569263,-13.451218,-17.089767,-13.439976,-12.365852,-16.941963,-10.427254,-15.373228,-24.704254,-48.00587,-80.0,-80.0
-29.318537,-18.028994,-10.63884,-9.314796,-19.617836,-5.911499,-13.698444,-14.27224,-10.739571,-11.974667,-16.013142,-9.056618,-18.72771,-23.207523,-47.83683,-80.0,-80.0
-28.956568,-16.254091,-19.638187,-17.928883,-15.0546,-15.066393,-10.28754,-10.804661,-14.307903,-18.732712,-11.864151,-17.878262,-19.539112,-22.642836,-47.82404,-80.0,-80.0
-21.613346,-11.874079,-10.5569,-14.93816,-11.378513,-13.12541,-8.097713,-13.756481,-22.82268,-15.92023,-13.996239,-11.717926,-20.492962,-24.16077,-46.236988,-80.0,-80.0
-22.035427,-13.035545,-10.391464,-12.62825,-10.180723,-13.029755,-6.017069,-11.753483,-17.359758,-13.51589,-15.817812,-14.181551,-15.486,-23.96164,-45.55008,-80.0,-80.0
-26.69645,-23.516512,-15.817198,-10.371937,-13.178562,-21.063757,-4.4809475,-7.039963,-14.216337,-15.288907,-24.02261,-19.865833,-17.96334,-24.688221,-45.401836,-80.0,-80.0
-23.826832,-21.427254,-15.14389,-11.186995,-14.798518,-18.051022,-11.233625,-8.801947,-16.903767,-17.739677,-20.372862,-20.818947,-19.708752,-25.784636,-46.280792,-80.0,-80.0
-21.609238,-17.248795,-12.4748,-12.382065,-11.727489,-24.160582,-17.059273,-11.239328,-14.282297,-12.285931,-14.813063,-18.442392,-15.338309,-19.629982,-48.771507,-80.0,-80.0
