-9.303953,-5.9035683,-9.749697,-15.104446,-11.180229,-11.900686,-7.9835854,-10.802811,-2.965351,-2.5669498,-3.8100204,-9.779654,-6.019886,-6.714033,-15.866069,-12.395185,-10.279024,-4.4882107,-3.4734707,-5.825039,-19.303818,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-45.762817,-32.072083,-14.774309,-4.9052696,-5.4624844,-19.492725,-12.65234,-7.3222904,-7.9061146,-12.326216,-16.338852,-9.396791,-11.173225,-19.224575,-13.992306,-17.197325,-11.727835,-13.2438545,-11.565462,-11.236406,-11.34704,-11.475334,-13.205019,-10.3276005,-11.587553,-16.200703,-18.60091,-23.02547,-11.652231,-10.062025,-13.4554615,-19.713022,-9.387444,-6.6043434,-7.2008133,-20.90746,-9.6045,-8.917616,-8.275114,-7.202862,-6.327389,-8.874155,-13.284182,-15.400083,-19.11787,-7.8453617,-6.3469563,-16.226444,-4.6779423,-3.497549,-5.927292,-10.635656,-8.347549
-8.971069,-5.0672493,-6.7415943,-8.467337,-7.12097,-7.1256046,-5.624876,-7.088419,-3.9864616,-3.5717564,-4.03594,-10.151911,-6.637188,-5.8786144,-10.013006,-11.33856,-10.643959,-5.406004,-3.814314,-6.163128,-19.519358,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-45.30246,-30.589891,-13.601906,-5.437212,-6.4610176,-15.298105,-10.703501,-7.0129642,-8.066229,-13.183899,-14.226669,-9.419298,-12.112181,-16.96141,-13.176783,-15.138638,-11.56291,-14.444433,-11.176676,-12.110445,-11.430317,-11.595074,-12.899181,-10.434607,-12.518299,-16.435434,-17.906406,-17.620436,-10.67395,-11.074324,-10.621428,-11.250772,-6.9384212,-4.8400593,-5.4272327,-9.871328,-6.573864,-6.8524914,-6.46587,-5.1451683,-5.0047817,-6.5533714,-8.867685,-12.576843,-18.250992,-8.7676525,-6.403433,-8.83563,-4.2923527,-4.25066,-7.010124,-7.903055,-7.0327053
-6.304165,-1.4203796,-0.92845345,-1.3739662,-0.7765713,-0.5122318,-0.25787163,-0.89762306,-9.446306,-8.7098465,-3.0284271,-9.759592,-7.5914726,-2.233221,-3.0909214,-7.3522587,-10.21818,-9.15612,-3.2805767,-5.6172504,-18.47206,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-42.354347,-26.05417,-9.4536,-5.864704,-11.481697,-8.898027,-5.6849384,-4.4010334,-6.8140106,-16.193909,-9.061897,-7.706375,-16.158997,-11.670317,-9.564306,-10.020609,-9.311285,-28.62543,-8.383177,-15.308695,-9.913073,-10.200996,-10.295483,-8.997011,-16.447424,-15.462046,-14.503164,-10.81484,-6.803396,-16.357224,-4.917143,-3.8754978,-1.502348,0.0,-0.5778122,-2.268465,-0.7471409,-1.7287807,-1.5809326,-0.028017044,-0.66085815,-1.2161427,-2.3814354,-6.879547,-14.554361,-12.579037,-4.7984676,-1.6090832,-1.5059547,-6.2312965,-13.9802475,-2.265583,-2.6985188
-10.452784,-9.199114,-5.719738,-3.620638,-4.154051,-5.28841,-5.215946,-4.323164,-10.845728,-12.384893,-7.056328,-19.295877,-15.012968,-6.0139713,-6.985014,-6.3887177,-8.818026,-15.9613,-11.057966,-11.379051,-20.832525,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-41.59234,-19.698044,-8.2846985,-10.696722,-28.355736,-14.099695,-9.117813,-10.723274,-20.650095,-7.2189484,-7.9164066,-14.487989,-20.27343,-11.202383,-10.832901,-12.362474,-9.847698,-13.0937,-12.3349495,-9.880095,-8.92182,-12.644796,-14.055363,-10.07506,-8.024527,-6.093611,-10.889404,-11.019217,-4.5314865,-4.0920086,-6.0722256,-8.272486,-6.3059387,-6.838375,-7.3385067,-4.710413,-4.820944,-2.2687302,-4.037203,-7.283144,-8.940336,-7.5827274,-3.7368908,-4.319216,-6.379347,-11.125656,-6.0498123,-3.5832481,-9.613417,-22.351482,-8.012455,-5.288334,-5.43005
-13.82926,-13.023582,-9.34123,-7.3566723,-8.018986,-9.103292,-9.03821,-7.533373,-12.921461,-13.54023,-8.897877,-14.503122,-17.092861,-8.428019,-9.850445,-8.476549,-11.020706,-17.429585,-14.546566,-14.785685,-22.651056,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-41.894768,-18.704296,-9.201963,-11.37859,-22.746908,-16.426617,-12.738663,-14.136572,-13.282085,-7.508608,-9.907667,-16.179655,-14.4184265,-9.786848,-12.308826,-14.89937,-12.015734,-15.64839,-15.02207,-12.1521435,-10.8802185,-14.708952,-15.937542,-13.113731,-7.139679,-5.67013,-9.743591,-11.089497,-6.9933834,-6.4930344,-8.835859,-11.676897,-10.13323,-10.73068,-11.085405,-8.124689,-8.702641,-5.752779,-7.031393,-10.957775,-12.388769,-10.572424,-7.261427,-7.760084,-7.6817474,-13.387661,-8.808952,-6.599617,-13.49334,-16.778742,-10.583817,-9.03277,-8.686369
-19.179115,-26.473375,-17.298502,-17.538746,-24.666786,-22.050238,-22.36699,-11.770184,-13.481432,-12.747633,-9.0422,-11.049475,-17.660803,-9.719429,-12.497253,-9.059759,-11.834414,-17.021374,-20.884071,-20.37754,-22.757725,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-40.30262,-16.32054,-8.154375,-10.105103,-19.178608,-17.511866,-20.686314,-19.784,-9.535198,-5.906597,-10.310465,-16.087812,-10.820065,-7.214651,-11.910807,-16.506996,-12.757965,-17.304571,-17.064713,-13.1144085,-11.224165,-15.246855,-16.149635,-16.471485,-4.809082,-3.5886345,-7.2888165,-9.325636,-8.404184,-7.752739,-11.124525,-17.25036,-23.743208,-33.260822,-21.556442,-13.780334,-27.976753,-12.044945,-10.192385,-19.801636,-18.343102,-13.71413,-13.976431,-13.646284,-7.0621243,-14.32795,-11.082649,-9.857346,-32.400963,-13.21501,-12.286177,-19.43652,-13.200382
-21.527485,-23.673508,-22.793724,-30.14804,-17.342651,-18.00428,-19.438478,-22.017778,-27.622314,-18.24958,-16.48271,-13.278894,-14.877798,-13.759449,-12.301565,-8.873005,-12.608528,-18.61945,-14.999197,-16.34592,-24.140574,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-38.722805,-14.947788,-9.441732,-15.771033,-13.619286,-13.576263,-12.8083515,-10.379347,-31.982515,-6.396017,-8.1664715,-10.556154,-5.910349,-8.130932,-15.2631855,-12.800848,-11.922546,-6.2941303,-5.35248,-4.582697,-10.075024,-18.425415,-17.069057,-9.041277,-8.36265,-10.940222,-5.933733,-10.918535,-17.51212,-22.056517,-14.814806,-15.893643,-13.134235,-15.803937,-12.071608,-11.473213,-14.22743,-11.526358,-8.722227,-14.611244,-15.997212,-20.681938,-22.703789,-13.191156,-8.251663,-13.742237,-22.681973,-11.517818,-12.211903,-22.528164,-12.189688,-11.574549,-18.191544
-21.421627,-18.127918,-18.133902,-27.207832,-16.076881,-13.489428,-17.026815,-22.205463,-20.840044,-25.351063,-23.874584,-18.414469,-19.758844,-17.789654,-17.74364,-14.07045,-17.084225,-26.060455,-17.632393,-17.284084,-27.178282,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-40.09281,-17.631823,-14.799248,-17.088428,-11.740652,-10.779165,-13.222076,-11.412975,-11.895859,-8.161463,-12.358147,-13.897474,-11.8943405,-10.6741295,-12.18157,-9.747221,-14.723793,-9.304092,-5.1107388,-4.525734,-7.0936146,-12.962763,-16.607094,-13.450609,-13.486517,-16.240128,-12.478527,-8.562387,-11.341681,-15.896364,-16.09534,-13.370834,-12.308054,-13.674322,-13.231192,-18.509674,-13.44507,-12.417173,-14.872438,-14.4607315,-15.75456,-18.900078,-21.76796,-20.033958,-10.278112,-10.09276,-16.294245,-17.242191,-14.882584,-16.923622,-13.610996,-15.60092,-16.802479
-20.855598,-16.965746,-17.022451,-26.232838,-15.306059,-12.387373,-16.10704,-21.702454,-19.62299,-33.88447,-36.482204,-20.710869,-21.738014,-18.949455,-20.48484,-16.450607,-18.633709,-40.05599,-17.933846,-16.968256,-27.68488,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-39.904854,-17.957508,-17.409893,-16.883991,-10.884668,-9.8183975,-12.771265,-11.124016,-10.523792,-8.106211,-13.650648,-14.578566,-15.661134,-10.933683,-11.193016,-8.761311,-15.106993,-9.795673,-4.5172367,-3.9698467,-6.1146164,-11.804892,-15.971197,-14.937136,-15.767383,-18.76542,-17.875622,-7.6488514,-10.149742,-14.704882,-15.8795185,-12.438822,-11.607395,-12.787209,-12.9788685,-26.509237,-12.751871,-12.088293,-19.042093,-13.885561,-15.160879,-18.05665,-21.049019,-26.780651,-10.319843,-9.05435,-15.092964,-20.471447,-15.201864,-15.758446,-13.439362,-16.757677,-16.013405
-19.351341,-23.385801,-11.421066,-10.361937,-10.349474,-11.376539,-12.970154,-13.614275,-19.968147,-19.82016,-19.49089,-17.767513,-15.39489,-14.049505,-16.197865,-32.351643,-20.891487,-36.375576,-18.200926,-16.581207,-26.925777,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-37.383514,-17.934128,-16.600157,-16.147354,-7.137602,-7.753561,-18.438076,-16.185616,-13.966402,-10.545717,-8.062191,-9.895359,-14.940281,-15.137062,-9.885883,-6.3043995,-9.6061,-9.047205,-13.0587635,-7.5703907,-9.317062,-8.614178,-21.850384,-25.382454,-17.643932,-12.270479,-7.640585,-5.833029,-6.6818314,-10.661303,-9.406792,-7.2354107,-15.599539,-21.080212,-12.759405,-14.684256,-14.385117,-13.882214,-20.170559,-17.060598,-19.47311,-21.084278,-21.858707,-21.18578,-11.274836,-5.7057076,-10.173843,-19.051224,-22.9356,-13.352966,-15.474018,-21.499912,-14.258455
