-8.34446,-4.003998,-6.6764927,-9.605515,-2.903223,-14.523745,-5.7458496,-6.555517,-4.0024242,-0.781929,-1.2392845,-7.724386,-3.2226067,-1.3148537,-8.681953,-1.0875282,-1.5209389,-4.3046036,-7.346964,-4.868408,-6.3093853,-1.2265167,-0.6224899,-1.397377,-1.9576302,-15.424347,-18.810493,-18.521862,-18.333683,-23.243593,-20.037327,-19.642666,-18.76852,-23.71299,-23.56989,-19.73275,-21.719902,-80.0,-80.0,-80.0,-80.0,-11.802528,-10.4438305,-13.8319435,-10.027775,-19.226004,-5.46014,-6.15053
-8.382013,-6.0127544,-5.3692226,-10.793589,-4.3659134,-17.468306,-7.692135,-2.3874702,-0.41725922,-4.1873093,-6.7231255,-2.758463,-6.771784,-1.6491051,3.8146973e-06,-1.6266937,-1.6999435,-0.5735245,-3.0181465,-3.0791378,-4.2904377,-2.1595364,-2.8309402,-2.305315,-8.775927,-21.432144,-24.021595,-23.024673,-20.986616,-25.285347,-26.785912,-31.889408,-26.19008,-40.09244,-29.790611,-31.145771,-24.026154,-80.0,-80.0,-80.0,-80.0,-11.324631,-15.192532,-19.845488,-11.811472,-21.022402,-3.0701942,-4.5478325
-11.799355,-8.976387,-9.575615,-10.43898,-20.125889,-14.996389,-8.504282,-6.4333572,-11.947857,-11.122955,-10.579174,-5.7251415,-7.5848274,-10.6026325,-4.698534,-18.634422,-17.460117,-8.359486,-4.189045,-6.9436436,-7.223795,-13.159706,-12.782768,-19.49489,-13.635666,-31.508158,-26.392897,-20.892971,-22.239113,-29.132067,-27.749208,-29.369684,-28.092615,-36.234547,-28.348038,-28.011902,-25.786251,-80.0,-80.0,-80.0,-80.0,-10.854935,-20.568447,-21.532743,-14.811388,-20.39998,-9.794361,-8.615862
-10.825632,-8.307142,-15.407917,-11.137388,-10.69738,-11.742565,-11.314442,-16.356733,-16.515642,-11.84465,-17.655325,-13.029211,-6.374956,-11.4354,-13.531424,-10.494822,-10.123167,-13.968397,-7.1660404,-9.846304,-8.498188,-12.813612,-12.589006,-12.3083725,-16.312515,-34.10249,-21.857594,-27.229095,-21.711151,-28.93568,-22.990211,-25.688633,-26.312794,-27.96553,-30.458475,-23.225658,-24.862839,-80.0,-80.0,-80.0,-80.0,-8.988619,-28.031647,-14.969156,-20.426966,-16.620296,-11.476412,-14.326256
-14.272614,-6.8554783,-16.215174,-14.75276,-10.326841,-16.122408,-8.438349,-15.250511,-13.037689,-21.403105,-17.583817,-13.732571,-7.9001465,-16.407652,-16.816467,-13.108948,-12.909792,-11.972197,-16.986324,-10.891029,-12.4502735,-13.25312,-14.130253,-16.290417,-20.30966,-26.619858,-23.913277,-31.586437,-25.275974,-25.910105,-23.930454,-29.896324,-24.657797,-26.279058,-26.610577,-27.249336,-25.082901,-80.0,-80.0,-80.0,-80.0,-10.115517,-27.234447,-15.6123905,-26.989143,-15.805002,-13.4229355,-22.74899
-13.887726,-9.8381,-18.515354,-10.261066,-11.736061,-18.095428,-10.344734,-9.462051,-17.11156,-17.796068,-20.845448,-14.385105,-13.147629,-12.493645,-12.1172695,-21.187605,-16.693182,-14.463078,-13.293316,-12.641821,-20.19017,-20.153858,-15.869818,-21.444614,-20.558334,-24.469704,-21.773893,-26.818474,-25.062391,-23.702988,-24.887661,-30.329437,-28.606771,-28.750185,-28.035572,-24.47853,-27.55987,-80.0,-80.0,-80.0,-80.0,-14.552383,-28.32968,-15.062897,-27.57994,-11.644964,-15.9102745,-16.203325
-13.115944,-10.185801,-17.012068,-7.8159122,-22.357365,-19.664616,-17.78926,-12.476805,-22.947744,-20.366587,-21.617344,-16.062826,-12.372173,-15.490196,-13.338928,-17.393017,-13.1994095,-12.170778,-13.500748,-12.89883,-20.502247,-15.237782,-25.26625,-15.709206,-19.41491,-23.199621,-25.84181,-27.638927,-26.203228,-26.319458,-27.338068,-25.555702,-23.039444,-33.58205,-32.371696,-26.750713,-31.538897,-80.0,-80.0,-80.0,-80.0,-18.472576,-24.372501,-15.657663,-24.399433,-11.257576,-15.849216,-13.586359
-17.029802,-15.346025,-14.734007,-8.832764,-18.304743,-15.165945,-22.258732,-16.392323,-18.326118,-18.697327,-22.773014,-17.55559,-13.519619,-19.828457,-14.67067,-19.160172,-17.198631,-18.805664,-18.184772,-15.51363,-16.704971,-16.442282,-21.852827,-20.1255,-23.483719,-26.282595,-29.967953,-29.550865,-27.988693,-29.342377,-29.345022,-30.638762,-20.602444,-30.601137,-29.593927,-35.64613,-36.40716,-80.0,-80.0,-80.0,-80.0,-23.15533,-24.99308,-18.77487,-23.810295,-13.9928,-19.997217,-18.799765
-21.59679,-18.353083,-13.435448,-10.860174,-14.507425,-11.729193,-18.524843,-16.136665,-19.586906,-15.276297,-21.021036,-14.89748,-13.564871,-16.952023,-14.14716,-18.874203,-18.693022,-21.170483,-15.67881,-15.944599,-18.08864,-23.690998,-19.626286,-20.06146,-27.109417,-28.527283,-32.62304,-24.744488,-26.69341,-26.443022,-21.340757,-30.788704,-21.826424,-34.04909,-26.020767,-23.384686,-41.118507,-80.0,-80.0,-80.0,-80.0,-25.498104,-24.298273,-15.725561,-19.36414,-17.604467,-17.872513,-28.2669
-23.264618,-19.58538,-14.15337,-21.891174,-14.900286,-11.499029,-20.440948,-17.690931,-21.390358,-19.177662,-24.627007,-16.027952,-11.709175,-23.522621,-18.404596,-19.158361,-17.892818,-16.898434,-19.62211,-24.618149,-18.53375,-20.396646,-20.212294,-17.516472,-20.196444,-22.860804,-31.399399,-27.348837,-23.336435,-30.163275,-23.43789,-29.15358,-24.70626,-29.676327,-27.141413,-21.62905,-36.15079,-80.0,-80.0,-80.0,-80.0,-25.488186,-16.718283,-14.580959,-21.240204,-14.154091,-15.346231,-30.41475
